Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
INFY,Stock Futures,28-Jul-2026,0,-,278870,292209,-13339,-4.56,1073.1,1043.7,2.82,47066,202167.2964,1071.9
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,81341,88052,-6711,-7.62,383.0,382.9,0.03,17342,132617.7424,382.15
NIFTY,Index Options,28-Jul-2026,23300,Put,10450,14167,-3717,-26.24,24.9,24.7,0.81,14850,215.15422,24398.7
TCS,Stock Futures,28-Jul-2026,0,-,201332,204826,-3494,-1.71,2092.9,2054.1,1.89,23345,109843.41926,2095.9
HEROMOTOCO,Stock Futures,28-Jul-2026,0,-,38926,42219,-3293,-7.8,4943.5,4878.9,1.32,7818,57924.81288,4992.0
ETERNAL,Stock Futures,28-Jul-2026,0,-,78059,81302,-3243,-3.99,289.7,284.05,1.99,10824,75888.79584,289.3
INFY,Stock Options,28-Jul-2026,1000,Call,4556,7698,-3142,-40.82,82.1,62.95,30.42,6446,2122.53888,1071.9
NIFTY,Index Options,07-Jul-2026,25000,Put,1139,4135,-2996,-72.45,601.1,583.1,3.09,13002,4591.16872,24398.7
HCLTECH,Stock Futures,28-Jul-2026,0,-,92600,95523,-2923,-3.06,1152.9,1120.8,2.86,11470,52698.6856,1170.0
HEROMOTOCO,Stock Options,28-Jul-2026,5000,Call,6172,8716,-2544,-29.19,96.55,81.2,18.9,13419,1951.45807,4992.0
INFY,Stock Options,28-Jul-2026,1050,Call,5961,8159,-2198,-26.94,45.6,33.1,37.76,11030,2036.138,1071.9
INDUSINDBK,Stock Futures,28-Jul-2026,0,-,55073,57157,-2084,-3.65,1023.0,1012.0,1.09,9369,67271.10642,1021.1
TITAN,Stock Futures,28-Jul-2026,0,-,45307,47323,-2016,-4.26,4593.2,4484.2,2.43,15936,127886.83824,4591.2
360ONE,Stock Futures,28-Jul-2026,0,-,11996,13903,-1907,-13.72,1143.2,1135.4,0.69,3038,17396.9551,1147.4
NIFTY,Index Options,28-Jul-2026,24000,Put,109794,111549,-1755,-1.57,108.9,100.85,7.98,73953,4374.31995,24398.7
BANKNIFTY,Index Options,28-Jul-2026,58000,Put,40209,41905,-1696,-4.05,571.05,553.9,3.1,74697,11741.02385,58200.7
MARUTI,Stock Futures,28-Jul-2026,0,-,54568,56178,-1610,-2.87,14548.0,14487.0,0.42,6010,43711.6916,14528.0
TORNTPHARM,Stock Futures,28-Jul-2026,0,-,21365,22775,-1410,-6.19,4847.3,4830.2,0.35,4390,26634.45925,4852.6
INFY,Stock Options,28-Jul-2026,1040,Call,3129,4501,-1372,-30.48,51.8,37.8,37.04,5567,1176.64112,1071.9
PERSISTENT,Stock Futures,28-Jul-2026,0,-,40482,41753,-1271,-3.04,4875.6,4696.6,3.81,7427,44703.94853,4889.0
NIFTY,Index Options,28-Jul-2026,25000,Put,34002,35218,-1216,-3.45,640.65,580.6,10.34,12163,4439.34904,24398.7
BAJFINANCE,Stock Futures,28-Jul-2026,0,-,104259,105413,-1154,-1.09,1040.3,1034.6,0.55,7275,56888.49937,1039.4
NIFTY,Index Options,25-Aug-2026,22300,Put,1526,2560,-1034,-40.39,27.05,23.65,14.38,3584,55.98028,24398.7
NIFTY,Index Options,28-Jul-2026,23400,Put,10682,11709,-1027,-8.77,29.8,29.25,1.88,11252,191.84097,24398.7
HEROMOTOCO,Stock Options,28-Jul-2026,4900,Call,1524,2529,-1005,-39.74,140.9,119.15,18.25,3762,783.53055,4992.0
