Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,27-Oct-2026,0,-,398886,293369,105517,35.97,739.3,734.4,0.67,122073,584981.14038,735.6
AXISBANK,Stock Futures,27-Oct-2026,0,-,103415,48434,54981,113.52,1227.2,1196.2,2.59,63194,479243.54787,1222.4
RELIANCE,Stock Futures,27-Oct-2026,0,-,182026,127326,54700,42.96,1233.6,1229.7,0.32,63642,391318.7475,1226.0
NIFTY,Index Futures,27-Oct-2026,0,-,160283,125543,34740,27.67,23261.0,23186.1,0.32,46784,705595.16518,23140.5
AMBUJACEM,Stock Futures,27-Oct-2026,0,-,54116,20838,33278,159.7,388.2,385.05,0.82,34892,162004.95168,383.8
TCS,Stock Futures,27-Oct-2026,0,-,79624,48080,31544,65.61,2083.4,2077.0,0.31,43391,202933.19835,2082.0
NIFTY,Index Options,29-Sep-2026,23100,Call,139708,108764,30944,28.45,150.15,131.6,14.1,5382131,444714.72026,23140.5
SBIN,Stock Futures,27-Oct-2026,0,-,89186,58427,30759,52.65,987.8,986.3,0.15,34375,254154.14062,983.0
NIFTY,Index Options,06-Oct-2026,25000,Call,30893,6041,24852,411.39,1.65,1.55,6.45,51521,55.25627,23140.5
HCLTECH,Stock Futures,27-Oct-2026,0,-,40264,21560,18704,86.75,1251.1,1243.6,0.6,25094,125565.3572,1258.0
BANKNIFTY,Index Futures,27-Oct-2026,0,-,47347,28670,18677,65.14,55970.0,55897.2,0.13,24148,405478.92038,55580.4
ITC,Stock Futures,27-Oct-2026,0,-,54228,35701,18527,51.89,270.65,268.9,0.65,21400,99437.9355,269.0
ADANIPOWER,Stock Futures,27-Oct-2026,0,-,35686,17516,18170,103.73,204.5,199.97,2.27,20401,146092.78506,202.75
NIFTY,Index Options,06-Oct-2026,23100,Call,30091,12652,17439,137.84,220.35,209.35,5.25,136629,18180.05968,23140.5
NTPC,Stock Futures,27-Oct-2026,0,-,35701,18486,17215,93.12,327.5,327.4,0.03,19724,96695.9238,326.6
BAJFINANCE,Stock Futures,27-Oct-2026,0,-,64626,47455,17171,36.18,1001.0,987.1,1.41,22534,167884.49685,996.9
COALINDIA,Stock Futures,27-Oct-2026,0,-,42048,24886,17162,68.96,427.25,424.4,0.67,19219,110780.1418,426.1
NIFTY,Index Options,29-Sep-2026,23050,Call,36285,20791,15494,74.52,184.55,160.45,15.02,2337088,232074.00694,23140.5
M&M,Stock Futures,27-Oct-2026,0,-,38392,23658,14734,62.28,3052.0,3006.7,1.51,18694,113538.009,3035.0
IDEA,Stock Futures,27-Oct-2026,0,-,49456,34786,14670,42.17,14.29,14.22,0.49,16651,170426.64822,14.26
DIXON,Stock Futures,27-Oct-2026,0,-,37644,23666,13978,59.06,13133.0,13005.0,0.98,20127,131960.26026,13390.0
JIOFIN,Stock Futures,27-Oct-2026,0,-,52430,39042,13388,34.29,228.6,227.8,0.35,18417,98600.38209,227.0
LT,Stock Futures,27-Oct-2026,0,-,35044,22179,12865,58.01,3903.9,3882.1,0.56,15691,106666.82958,3876.2
INDIGO,Stock Futures,27-Oct-2026,0,-,26249,13444,12805,95.25,4969.5,4918.5,1.04,15032,111402.9036,4940.0
VEDL,Stock Futures,27-Oct-2026,0,-,27749,15039,12710,84.51,267.3,266.8,0.19,15985,49109.51662,266.35
