Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
BANKBARODA,71655,42319,29336,69.32,71027,86162.24272,10554.90198,96717.14471,264
HDFCAMC,28850,21156,7694,36.37,7802,18100.9353,787.07742,18888.01272,2500
NIFTY,8786127,7648032,1138095,14.88,117589371,1308801.14664,6558751.8622,7867553.00885,23366
HINDZINC,59476,52416,7060,13.47,98614,76780.36429,12700.37676,89480.74105,568
PNB,64258,56952,7306,12.83,57723,60337.9,11394.6528,71732.5528,107
CANBK,68058,60342,7716,12.79,60609,101398.88137,11941.76722,113340.6486,136
COCHINSHIP,14803,13240,1563,11.81,8282,11318.07452,1142.38104,12460.45556,1433
BSE,69785,63255,6530,10.32,159895,263338.71262,54466.87258,317805.5852,3881
NATIONALUM,49550,44920,4630,10.31,47310,55334.712,7204.53862,62539.25062,395
DALBHARAT,16379,14899,1480,9.93,6754,7522.1275,345.70363,7867.83114,1687
LUPIN,26818,24450,2368,9.69,30354,25110.5283,4622.40897,29732.93727,2260
MOTILALOFS,9933,9161,772,8.43,6413,6223.05958,747.71287,6970.77245,854
SWIGGY,52976,49009,3967,8.09,19427,23388.6452,1166.38646,24555.03166,251
VEDL,93579,86655,6924,7.99,81267,33896.59845,7225.80224,41122.40069,317
ULTRACEMCO,74056,68984,5072,7.35,27689,33866.70547,1557.10685,35423.81232,10919
CAMS,12732,11877,855,7.2,6580,11661.0142,530.27425,12191.28846,761
TATASTEEL,128469,121062,7407,6.12,88271,76847.85212,7203.49932,84051.35145,206
TRENT,100585,94828,5757,6.07,48546,42727.75371,3781.30956,46509.06327,2770
AMBUJACEM,99834,94261,5573,5.91,26546,32225.9499,1635.00454,33860.95444,418
JINDALSTEL,28131,26593,1538,5.78,10849,15157.15212,1368.48587,16525.638,1183
MUTHOOTFIN,26041,24700,1341,5.43,15098,23560.25408,2220.91683,25781.17091,3154
KALYANKJIL,52768,50057,2711,5.42,38827,31796.39335,4061.68034,35858.07369,372
DIVISLAB,51279,48670,2609,5.36,13354,11137.87582,898.16695,12036.04277,6615
HEROMOTOCO,54554,51809,2745,5.3,29311,30694.4518,3541.58655,34236.03835,4825
COFORGE,75108,71569,3539,4.94,42220,39477.85351,5133.8322,44611.68572,1431
BAJAJFINSV,80486,76760,3726,4.85,49782,26213.7144,2593.64986,28807.36426,1700
RADICO,2164,2065,99,4.79,2105,1443.3412,122.68746,1566.02866,3495
BAJFINANCE,150906,144053,6853,4.76,154641,157021.2498,19339.76197,176361.01177,889
NAUKRI,53695,51331,2364,4.61,14153,16763.93669,792.27699,17556.21369,986
360ONE,13684,13086,598,4.57,4197,5518.4188,299.61095,5818.02975,1073
MIDCPNIFTY,107944,103255,4689,4.54,163880,65699.8167,32691.70407,98391.52077,14107
ANGELONE,21291,20369,922,4.53,46991,73590.45425,8899.17825,82489.6325,333
VMM,9113,8735,378,4.33,5217,17961.92407,275.09927,18237.02335,118
MCX,55917,53602,2315,4.32,74160,192155.10617,26047.17168,218202.27786,2789
SBIN,251809,241672,10137,4.19,350790,274444.68315,39491.54017,313936.22332,977
KFINTECH,16609,15943,666,4.18,10792,16102.57637,603.74967,16706.32605,867
