Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
PAYTM,53035,35868,17167,47.86,352706,253650.501,36049.5636,289700.0646,1137
NIFTYNXT50,2799,2154,645,29.94,4265,15798.55479,196.6028,15995.15759,70798
SUNPHARMA,130577,102452,28125,27.45,719283,503453.40556,44554.02154,548007.4271,1731
ULTRACEMCO,118679,94307,24372,25.84,332430,234379.94685,19171.27924,253551.22609,12000
SUPREMEIND,23463,21431,2032,9.48,79825,115458.50036,5448.91541,120907.41577,3684
SHRIRAMFIN,96143,88464,7679,8.68,193002,294800.28798,16309.5664,311109.85438,974
AMBUJACEM,82902,76605,6297,8.22,66833,162903.48144,4476.02704,167379.50848,462
NTPC,169817,158362,11455,7.23,150542,220636.04685,5274.74445,225910.7913,412
FINNIFTY,25880,24171,1709,7.07,282877,3894.0226,12464.85089,16358.87349,26164
VMM,9101,8501,600,7.06,7309,28803.95357,410.20475,29214.15833,125
POWERGRID,82375,77423,4952,6.4,80863,172320.34686,3347.58739,175667.93425,321
SONACOMS,18737,17748,989,5.57,24992,110071.74743,1403.46424,111475.21168,589
MIDCPNIFTY,194583,184414,10169,5.51,1390371,183059.58561,69074.23488,252133.82049,13932
ADANIPORTS,86211,81758,4453,5.45,144993,227677.56577,10851.37262,238528.93839,1628
FORCEMOT,13642,12989,653,5.03,20307,34627.58888,547.61456,35175.20344,20043
BANKNIFTY,1622722,1556713,66009,4.24,15569528,818000.02223,838940.8275,1656940.84974,56264
NIFTY,8441965,8099436,342529,4.23,122549526,3119020.42094,5173840.76942,8292861.19037,24092
BANDHANBNK,42004,40427,1577,3.9,42773,128264.3352,3939.29172,132203.62692,181
WIPRO,199050,191585,7465,3.9,190843,488134.7076,7433.1843,495567.8919,204
BEL,137921,133038,4883,3.67,107575,228312.79932,5392.9779,233705.77723,436
NAM-INDIA,9020,8721,299,3.43,11403,34783.39562,338.65437,35122.05,994
ICICIBANK,256272,248030,8242,3.32,239352,800110.6701,10659.89386,810770.56396,1316
POLICYBZR,37910,36764,1146,3.12,34739,80261.56929,1145.70851,81407.2778,1660
VOLTAS,50614,49106,1508,3.07,102435,130261.23765,6304.16733,136565.40498,1516
RBLBANK,40685,39515,1170,2.96,75818,207273.8644,6376.86367,213650.72808,312
INOXWIND,42270,41055,1215,2.96,37245,58528.88899,1933.46367,60462.35266,103
MOTILALOFS,7686,7469,217,2.91,9173,18365.62403,290.35258,18655.97662,794
