Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,02-Jun-2026,24000,Put,62744,34870,27874,79.94,206.4,172.8,19.44,569450,67702.76467,23913.7
NIFTY,Index Options,02-Jun-2026,23900,Put,45857,19063,26794,140.56,157.0,132.0,18.94,313139,30317.33513,23913.7
NIFTY,Index Options,02-Jun-2026,23800,Put,39293,21856,17437,79.78,118.2,101.35,16.63,299701,20551.99607,23913.7
NIFTY,Index Options,02-Jun-2026,23700,Put,40484,24002,16482,68.67,85.95,76.45,12.43,231959,11725.64342,23913.7
ETERNAL,Stock Futures,30-Jun-2026,0,-,78090,64808,13282,20.49,252.65,249.62,1.21,22446,137461.43637,251.0
IDEA,Stock Futures,30-Jun-2026,0,-,76108,62843,13265,21.11,14.19,14.17,0.14,21052,213515.75223,14.09
NIFTY,Index Options,02-Jun-2026,23600,Put,28588,15326,13262,86.53,60.8,57.5,5.74,175548,6410.48631,23913.7
KAYNES,Stock Futures,30-Jun-2026,0,-,37930,26036,11894,45.68,3225.0,3180.2,1.41,29900,95783.155,3300.0
ADANIENT,Stock Futures,30-Jun-2026,0,-,63034,51314,11720,22.84,2988.0,2865.7,4.27,28105,255454.68656,2973.0
NIFTY,Index Options,30-Jun-2026,24000,Put,78541,68152,10389,15.24,414.8,375.5,10.47,76491,19753.91548,23913.7
INFY,Stock Futures,30-Jun-2026,0,-,227157,217099,10058,4.63,1164.6,1158.6,0.52,32567,152199.92048,1166.0
NIFTY,Index Options,02-Jun-2026,23950,Put,15019,6509,8510,130.74,182.6,151.7,20.37,148081,16326.37449,23913.7
BANKNIFTY,Index Options,30-Jun-2026,55500,Put,10131,1909,8222,430.7,1172.7,1114.7,5.2,28272,9975.71865,55092.9
AMBUJACEM,Stock Futures,30-Jun-2026,0,-,64321,56274,8047,14.3,450.9,443.55,1.66,15551,73444.18504,450.4
NIFTY,Index Options,02-Jun-2026,24100,Put,17388,9410,7978,84.78,267.0,215.75,23.75,191314,27987.13374,23913.7
HAL,Stock Futures,30-Jun-2026,0,-,42654,35320,7334,20.76,4475.0,4451.2,0.53,11965,79921.6533,4435.5
TATAPOWER,Stock Futures,30-Jun-2026,0,-,36419,29096,7323,25.17,422.4,414.3,1.96,14891,91299.40138,421.0
TATASTEEL,Stock Futures,30-Jun-2026,0,-,57310,50221,7089,14.12,208.25,207.97,0.13,16736,95651.6792,210.44
ADANIGREEN,Stock Futures,30-Jun-2026,0,-,34992,28020,6972,24.88,1471.4,1422.3,3.45,16342,141903.79596,1464.8
NMDC,Stock Futures,30-Jun-2026,0,-,51210,44335,6875,15.51,91.71,91.01,0.77,11104,68063.9112,90.73
YESBANK,Stock Futures,30-Jun-2026,0,-,35988,29365,6623,22.55,22.97,22.46,2.27,12475,88186.14925,22.8
TMPV,Stock Futures,30-Jun-2026,0,-,80860,74600,6260,8.39,386.05,373.45,3.37,24731,75601.67776,385.6
HINDZINC,Stock Futures,30-Jun-2026,0,-,26525,20473,6052,29.56,651.05,639.8,1.76,9994,79293.19552,647.65
BANKNIFTY,Index Options,26-May-2026,55400,Put,15226,9304,5922,63.65,306.1,223.0,37.26,1676436,95954.16733,55092.9
NIFTY,Index Options,30-Jun-2026,24500,Put,27715,21957,5758,26.22,691.0,624.85,10.59,17334,7113.82159,23913.7
