Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,3753,2685,1068,39.78,6804,1860.55815,1393.71048,3254.26863,26251
KPITTECH,56403,41855,14548,34.76,143127,80620.73117,15400.54688,96021.27805,591
WAAREEENER,77931,59839,18092,30.23,162235,132118.42304,15149.23131,147267.65436,2632
PREMIERENE,16532,12698,3834,30.19,17038,32558.21484,2134.91031,34693.12515,984
SONACOMS,15103,11699,3404,29.1,39968,56227.97677,8153.36798,64381.34475,767
ULTRACEMCO,52467,40810,11657,28.56,24035,21533.44971,1552.10649,23085.5562,11850
LICI,27784,21785,5999,27.54,12285,9747.36336,849.1266,10596.48996,423
ALKEM,14969,11832,3137,26.51,26076,19089.66463,4493.17738,23582.84202,5815
MANKIND,18126,14535,3591,24.71,15669,17630.74352,1996.71355,19627.45707,2569
UNOMINDA,12861,10522,2339,22.23,7726,8207.60418,1110.19414,9317.79832,1171
SWIGGY,57984,47995,9989,20.81,76694,109194.01557,11252.71567,120446.73124,293
PRESTIGE,16820,13969,2851,20.41,20753,27529.23721,3031.60419,30560.8414,1591
ANGELONE,22117,18532,3585,19.34,21999,39122.57575,3227.76425,42350.34,291
COLPAL,30266,25408,4858,19.12,36759,28353.78557,2768.93177,31122.71734,2085
ADANIPORTS,96635,81760,14875,18.19,99188,93594.45661,12813.79579,106408.25241,1661
HYUNDAI,23616,20004,3612,18.06,30392,39889.35183,2990.73986,42880.0917,2040
LUPIN,22043,18755,3288,17.53,11984,17150.49301,1975.51768,19126.01069,2420
LICHSGFIN,36586,31300,5286,16.89,26852,23135.0925,2349.4262,25484.5187,541
APOLLOHOSP,26315,22581,3734,16.54,18542,18970.4249,2268.75847,21239.18337,8959
NIFTYNXT50,767,660,107,16.21,233,1543.07732,42.38428,1585.4616,72698
TIINDIA,13028,11222,1806,16.09,7989,15205.03592,674.33962,15879.37554,2692
IRFC,36917,31886,5031,15.78,40076,20847.23502,3205.01784,24052.25287,88
HDFCLIFE,71121,61532,9589,15.58,28281,31330.10133,2001.60884,33331.71017,545
APLAPOLLO,20016,17455,2561,14.67,9971,7864.74038,1224.27483,9089.01521,1893
MIDCPNIFTY,70947,61964,8983,14.5,110484,30967.13674,19476.02188,50443.15863,14676
MAZDOCK,35648,31170,4478,14.37,45422,33002.70099,4793.56521,37796.26621,2326
PAGEIND,15095,13257,1838,13.86,13283,34585.75379,1668.77964,36254.53343,41230
NIFTY,7127990,6265715,862275,13.76,47753886,677029.57899,2117779.51407,2794809.09306,24317
DABUR,43160,38257,4903,12.82,77434,54640.95287,5346.16287,59987.11575,427
GMRAIRPORT,27574,24502,3072,12.54,11310,19774.23381,1351.76337,21125.99718,104
FORCEMOT,21716,19432,2284,11.75,43665,27305.31038,4397.07465,31702.38504,17610
BAJFINANCE,144708,130679,14029,10.74,101497,158020.806,15061.80787,173082.61387,1058
BAJAJ-AUTO,58284,52666,5618,10.67,52956,30073.11672,5933.39524,36006.51197,11445
POWERINDIA,36891,33343,3548,10.64,19323,24689.14371,2814.14292,27503.28663,31355
JSWENERGY,32793,29641,3152,10.63,7228,7016.88254,446.9549,7463.83744,543
VEDL,78217,70700,7517,10.63,53866,21659.8092,3698.60389,25358.4131,266
EICHERMOT,83658,76335,7323,9.59,169895,126174.91439,18996.3823,145171.29669,7909
TECHM,46958,43056,3902,9.06,31506,61408.23108,5374.34538,66782.57646,1661
BANKNIFTY,834337,765436,68901,9.0,1414379,353702.36242,237169.78538,590872.1478,57147
GVT&D,35398,32577,2821,8.66,26225,44141.25185,3696.66466,47837.91651,4213
SIEMENS,29949,27589,2360,8.55,11670,11037.68949,1435.30626,12472.99576,3665
KALYANKJIL,46471,42916,3555,8.28,55861,66390.11343,22300.33963,88690.45306,631
INDIGO,62748,57981,4767,8.22,35670,26338.78501,5478.84307,31817.62809,5218
BAJAJFINSV,54067,49968,4099,8.2,24594,20353.95717,2286.19209,22640.14926,1909
KFINTECH,13707,12675,1032,8.14,12017,19261.16991,1121.37207,20382.54198,939
BRITANNIA,25530,23614,1916,8.11,10246,13152.0896,808.40825,13960.49785,5530
BHARATFORG,21148,19566,1582,8.09,6769,13953.7284,1182.09825,15135.82665,2167
INOXWIND,26580,24616,1964,7.98,11705,12976.21312,1414.70144,14390.91456,75
ASHOKLEY,46875,43553,3322,7.63,18487,36951.8845,2191.603,39143.4875,158
HEROMOTOCO,50805,47224,3581,7.58,106830,88789.86084,17879.49114,106669.35198,5326
COALINDIA,100622,93633,6989,7.46,72892,58087.27471,5834.01636,63921.29107,417
PERSISTENT,46976,43839,3137,7.16,75832,54319.90385,15862.78387,70182.68772,5505
AMBER,27285,25486,1799,7.06,18963,18453.55924,3173.43189,21626.99113,7377
PGEL,18823,17593,1230,6.99,9326,14047.9274,1511.32916,15559.25656,615
CGPOWER,39208,36689,2519,6.87,22185,34298.50682,2352.8986,36651.40542,833
MARUTI,80640,75490,5150,6.82,109756,89451.37059,12388.90428,101840.27488,14180
DRREDDY,50788,47572,3216,6.76,21375,17182.48531,1835.99206,19018.47737,1144
HINDPETRO,30444,28518,1926,6.75,9750,23020.48856,1118.56281,24139.05138,388
ASTRAL,23044,21592,1452,6.72,8538,14282.04471,875.92474,15157.96946,1471
IREDA,25436,23906,1530,6.4,7061,10797.86496,639.80423,11437.66919,119
POLYCAB,33629,31634,1995,6.31,19984,37620.30728,3320.78911,40941.0964,8899
MARICO,18324,17281,1043,6.04,8522,25613.54856,1431.87288,27045.42144,887
MUTHOOTFIN,37436,35345,2091,5.92,12287,27026.03062,1917.74574,28943.77637,3010
INDUSTOWER,74240,70130,4110,5.86,34030,43019.05182,3016.15139,46035.20321,392
POWERGRID,45656,43160,2496,5.78,12956,9340.04584,858.02689,10198.07273,285
RADICO,10872,10294,578,5.61,16322,13930.31574,2341.75818,16272.07392,4364
RVNL,33411,31659,1752,5.53,6859,7132.90866,584.24443,7717.15309,223
TVSMOTOR,83706,79317,4389,5.53,93079,94537.08552,12808.15947,107345.245,4205
PETRONET,23756,22513,1243,5.52,6165,6305.1462,495.70506,6800.85126,279
DIVISLAB,59443,56341,3102,5.51,51197,52447.95229,7472.0955,59920.04779,7820
OFSS,29054,27567,1487,5.39,21799,24125.23124,4961.56118,29086.79242,11158
MCX,59438,56399,3039,5.39,25102,29530.38498,3525.24564,33055.63062,2681
GODREJCP,23445,22254,1191,5.35,3593,6892.1588,314.4853,7206.6441,1071
CDSL,38801,36847,1954,5.3,12792,13542.6775,1579.00963,15121.68713,1337
JINDALSTEL,31529,29946,1583,5.29,12037,12910.31412,976.07087,13886.385,1094
PFC,55483,52702,2781,5.28,14598,30929.64511,964.02306,31893.66817,426
MAXHEALTH,23581,22408,1173,5.23,12375,9426.18531,1446.97302,10873.15834,1124
RBLBANK,20475,19469,1006,5.17,25321,104833.70543,4784.2678,109617.97323,377
BPCL,28744,27351,1393,5.09,9949,15302.07406,1009.61012,16311.68418,316
OIL,15446,14702,744,5.06,6632,7021.40152,824.03216,7845.43368,457
BEL,147908,140913,6995,4.96,56016,37833.82552,4072.17861,41906.00413,384
CAMS,12437,11865,572,4.82,4535,8114.11903,492.99195,8607.11098,793
JIOFIN,125057,119335,5722,4.79,53724,52474.79124,5828.69771,58303.48895,246
