Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,26000,Call,23875,45230,-21355,-47.21,0.5,0.55,-9.09,131095,40.90164,24334.3
NIFTY,Index Options,21-Jul-2026,25500,Call,64105,80143,-16038,-20.01,0.65,0.75,-13.33,380779,158.40406,24334.3
NIFTY,Index Options,21-Jul-2026,25600,Call,8877,21936,-13059,-59.53,0.6,0.65,-7.69,78550,31.65565,24334.3
NIFTY,Index Options,21-Jul-2026,25700,Call,8785,14676,-5891,-40.14,0.55,0.65,-15.38,48781,17.75628,24334.3
TATASTEEL,Stock Futures,28-Jul-2026,0,-,62463,67123,-4660,-6.94,185.47,185.73,-0.14,10606,53984.27485,185.75
WIPRO,Stock Futures,28-Jul-2026,0,-,102522,106492,-3970,-3.73,173.78,176.14,-1.34,16263,84595.2471,175.9
NIFTY,Index Options,28-Jul-2026,24050,Put,7744,11337,-3593,-31.69,111.0,189.4,-41.39,28335,2513.65452,24334.3
NIFTY,Index Options,29-Dec-2026,22500,Put,9027,12547,-3520,-28.05,177.75,192.35,-7.59,7212,872.91523,24334.3
SUNPHARMA,Stock Futures,28-Jul-2026,0,-,47792,51074,-3282,-6.43,1928.4,1951.6,-1.19,7211,48884.95542,1934.0
NIFTY,Index Options,28-Jul-2026,25000,Put,27987,31143,-3156,-10.13,680.0,914.05,-25.61,11522,5691.19396,24334.3
IDEA,Stock Futures,28-Jul-2026,0,-,76129,78913,-2784,-3.53,13.78,13.95,-1.22,6147,61158.47004,13.72
BHEL,Stock Futures,28-Jul-2026,0,-,31523,34237,-2714,-7.93,422.4,434.85,-2.86,16270,186009.41887,421.3
BANKNIFTY,Index Options,28-Jul-2026,56500,Put,13459,16115,-2656,-16.48,117.1,223.7,-47.65,47202,2415.51514,58521.4
NIFTY,Index Options,21-Jul-2026,25150,Call,10076,12547,-2471,-19.69,1.25,1.35,-7.41,153995,136.13158,24334.3
ADANIPOWER,Stock Options,28-Jul-2026,230,Call,3081,5414,-2333,-43.09,2.17,4.05,-46.42,7604,715.3463,214.37
LTM,Stock Options,28-Jul-2026,4100,Call,1063,3273,-2210,-67.52,85.75,95.9,-10.58,7337,1065.77262,4075.0
TATAPOWER,Stock Futures,28-Jul-2026,0,-,40900,43090,-2190,-5.08,377.4,378.45,-0.28,3656,20045.42756,377.0
NIFTY,Index Options,21-Jul-2026,25900,Call,5542,7707,-2165,-28.09,0.5,0.55,-9.09,11408,3.78175,24334.3
PATANJALI,Stock Options,28-Jul-2026,340,Call,1217,3210,-1993,-62.09,9.0,19.35,-53.49,5204,636.07191,335.0
SHRIRAMFIN,Stock Futures,28-Jul-2026,0,-,34350,36077,-1727,-4.79,1026.0,1027.7,-0.17,3725,31706.04525,1024.9
VBL,Stock Futures,28-Jul-2026,0,-,39675,41330,-1655,-4.0,460.7,468.2,-1.6,5775,34103.78606,461.4
NIFTY,Index Options,28-Jul-2026,26000,Put,33281,34729,-1448,-4.17,1667.05,1901.95,-12.35,2740,3117.49802,24334.3
BIOCON,Stock Futures,28-Jul-2026,0,-,20300,21730,-1430,-6.58,436.45,442.65,-1.4,4526,49451.076,437.9
NIFTY,Index Options,21-Jul-2026,23550,Put,30083,31496,-1413,-4.49,7.4,10.8,-31.48,399571,2132.31064,24334.3
NIFTY,Index Options,21-Jul-2026,26200,Call,14605,16012,-1407,-8.79,0.4,0.5,-20.0,31511,8.6025,24334.3
