Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,19-May-2026,22000,Put,56819,148920,-92101,-61.85,0.05,1.7,-97.06,437421,99.51327,23618.0
NIFTY,Index Options,19-May-2026,22500,Put,73942,163522,-89580,-54.78,0.05,2.8,-98.21,1156271,308.14622,23618.0
NIFTY,Index Options,19-May-2026,21100,Put,16115,85135,-69020,-81.07,0.05,0.95,-94.74,206481,26.84253,23618.0
NIFTY,Index Options,19-May-2026,23300,Put,106202,155166,-48964,-31.56,0.05,23.55,-99.79,4137444,5082.84995,23618.0
NIFTY,Index Options,19-May-2026,22600,Put,35894,84730,-48836,-57.64,0.05,3.1,-98.39,606521,181.34977,23618.0
NIFTY,Index Options,19-May-2026,23400,Put,138392,183286,-44894,-24.49,0.05,36.95,-99.86,6761063,12964.3383,23618.0
NIFTY,Index Options,19-May-2026,22300,Put,34169,78368,-44199,-56.4,0.05,2.2,-97.73,209055,59.78973,23618.0
NIFTY,Index Options,19-May-2026,22400,Put,16439,59226,-42787,-72.24,0.05,2.45,-97.96,259667,74.26476,23618.0
NIFTY,Index Options,19-May-2026,22200,Put,17990,59879,-41889,-69.96,0.05,2.0,-97.5,269082,69.96132,23618.0
NIFTY,Index Options,19-May-2026,23000,Put,152508,191868,-39360,-20.51,0.05,7.4,-99.32,2971224,1487.09761,23618.0
NIFTY,Index Options,19-May-2026,23500,Call,28734,61705,-32971,-53.43,117.8,198.1,-40.54,1304883,172094.49445,23618.0
NIFTY,Index Options,19-May-2026,21200,Put,11028,41255,-30227,-73.27,0.05,0.95,-94.74,129398,17.66282,23618.0
NIFTY,Index Options,19-May-2026,24500,Call,124730,154292,-29562,-19.16,0.05,1.8,-97.22,1315571,367.70209,23618.0
NIFTY,Index Options,19-May-2026,24800,Call,31805,61245,-29440,-48.07,0.05,1.1,-95.45,312730,71.14607,23618.0
NIFTY,Index Options,19-May-2026,21500,Put,18192,45039,-26847,-59.61,0.05,1.1,-95.45,104582,18.35414,23618.0
NIFTY,Index Options,19-May-2026,23350,Put,67820,93128,-25308,-27.18,0.05,29.95,-99.83,3860495,5846.71967,23618.0
NIFTY,Index Options,19-May-2026,22250,Put,7555,32749,-25194,-76.93,0.05,2.2,-97.73,139938,38.20307,23618.0
NIFTY,Index Options,19-May-2026,22800,Put,86297,110232,-23935,-21.71,0.05,4.35,-98.85,1254447,505.54214,23618.0
NIFTY,Index Options,19-May-2026,23100,Put,80324,98511,-18187,-18.46,0.05,10.1,-99.5,2006443,1265.06231,23618.0
NIFTY,Index Options,19-May-2026,23400,Call,11125,29107,-17982,-61.78,218.0,275.5,-20.87,203069,40723.05112,23618.0
HDFCBANK,Stock Futures,26-May-2026,0,-,420548,437747,-17199,-3.93,764.0,770.0,-0.78,37459,158101.14105,762.8
NIFTY,Index Options,19-May-2026,22550,Put,9808,26705,-16897,-63.27,0.05,2.95,-98.31,158538,45.34186,23618.0
NIFTY,Index Options,19-May-2026,22650,Put,15920,31934,-16014,-50.15,0.05,3.35,-98.51,277970,77.69261,23618.0
NIFTY,Index Options,19-May-2026,25000,Call,71027,86868,-15841,-18.24,0.05,0.8,-93.75,421733,87.72046,23618.0
NIFTY,Index Options,19-May-2026,23200,Put,98250,113787,-15537,-13.65,0.05,15.25,-99.67,3043825,2275.25918,23618.0
