Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,26-May-2026,0,-,320103,210259,109844,52.24,788.9,788.75,0.02,129280,560441.728,785.15
NIFTY,Index Options,28-Apr-2026,23900,Put,83156,47529,35627,74.96,161.2,89.0,81.12,3802327,379896.19406,23897.95
KOTAKBANK,Stock Futures,26-May-2026,0,-,77886,56297,21589,38.35,373.8,372.9,0.24,24175,180089.245,371.0
JSWSTEEL,Stock Futures,26-May-2026,0,-,58567,38553,20014,51.91,1265.7,1262.0,0.29,21439,182468.93692,1255.3
TRENT,Stock Futures,26-May-2026,0,-,58610,38815,19795,51.0,4210.9,4202.1,0.21,31397,131455.78533,4290.0
NIFTY,Index Options,28-Apr-2026,23100,Put,45435,27465,17970,65.43,8.45,6.45,31.01,492906,2902.72343,23897.95
SBIN,Stock Futures,26-May-2026,0,-,55920,38457,17463,45.41,1097.9,1089.95,0.73,25502,208974.22635,1100.95
NIFTY,Index Options,28-Apr-2026,23200,Put,82367,65283,17084,26.17,12.5,8.55,46.2,697875,5906.11612,23897.95
BAJFINANCE,Stock Futures,26-May-2026,0,-,53086,36590,16496,45.08,923.4,920.3,0.34,23405,161322.47325,922.1
BHEL,Stock Futures,26-May-2026,0,-,31450,15687,15763,100.48,339.92,339.88,0.01,20292,180493.53525,337.33
DIXON,Stock Futures,26-May-2026,0,-,44485,28755,15730,54.7,10673.5,10662.0,0.11,23542,125452.9638,10820.0
NIFTY,Index Options,05-May-2026,23000,Put,30083,14706,15377,104.56,58.75,39.75,47.8,82447,2915.32592,23897.95
COALINDIA,Stock Futures,26-May-2026,0,-,32032,17101,14931,87.31,450.45,448.5,0.43,20262,123682.48992,455.0
NIFTY,Index Options,28-Apr-2026,23800,Put,66550,51691,14859,28.75,118.3,64.4,83.7,2880430,215124.91455,23897.95
SHRIRAMFIN,Stock Futures,26-May-2026,0,-,29454,16192,13262,81.9,1021.0,1015.65,0.53,25219,210532.62532,1016.0
VBL,Stock Futures,26-May-2026,0,-,27988,14845,13143,88.53,491.55,487.1,0.91,17210,94779.12712,490.2
NMDC,Stock Futures,26-May-2026,0,-,27236,14310,12926,90.33,90.19,87.91,2.59,15792,95275.5048,89.35
NIFTY,Index Options,28-Apr-2026,23750,Put,23572,10784,12788,118.58,100.8,54.8,83.94,1273626,80111.71221,23897.95
SAIL,Stock Futures,26-May-2026,0,-,20421,7978,12443,155.97,177.67,176.83,0.48,12788,107038.50124,177.99
HINDALCO,Stock Futures,26-May-2026,0,-,33425,21252,12173,57.28,1052.0,1045.45,0.63,16077,117588.62493,1049.5
NIFTY,Index Options,28-Apr-2026,23600,Put,53486,41449,12037,29.04,60.0,32.95,82.09,1574871,58768.67367,23897.95
NIFTY,Index Options,28-Apr-2026,23950,Put,22960,11921,11039,92.6,186.25,102.95,80.91,2013632,223069.14614,23897.95
EICHERMOT,Stock Futures,26-May-2026,0,-,23634,13101,10533,80.4,7162.5,7126.5,0.51,12722,90976.54864,7132.0
AMBUJACEM,Stock Futures,26-May-2026,0,-,39720,29832,9888,33.15,454.0,452.2,0.4,13212,62275.48866,450.3
NIFTY,Index Options,05-May-2026,23900,Put,11699,1824,9875,541.39,286.6,202.8,41.32,55169,10259.14448,23897.95
