Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,19-May-2026,25100,Call,43736,30620,13116,42.83,1.25,1.2,4.17,170669,136.44986,23643.5
NIFTY,Index Options,19-May-2026,23800,Put,39692,28109,11583,41.21,235.25,229.0,2.73,3969717,495601.30372,23643.5
NIFTY,Index Options,26-May-2026,23000,Put,82071,72798,9273,12.74,88.0,86.2,2.09,133440,6821.7864,23643.5
NIFTY,Index Options,26-May-2026,23800,Put,23647,17502,6145,35.11,350.0,341.8,2.4,107493,22241.16164,23643.5
NIFTY,Index Options,26-May-2026,23700,Put,29529,24743,4786,19.34,305.7,291.7,4.8,121427,21948.1731,23643.5
TMPV,Stock Options,26-May-2026,360,Call,9356,4987,4369,87.61,5.8,3.95,46.84,89095,5780.4836,356.15
BHARTIARTL,Stock Options,26-May-2026,1920,Call,5223,1400,3823,273.07,13.25,13.15,0.76,32595,3161.55202,1904.0
NIFTY,Index Options,26-May-2026,23100,Put,10415,6963,3452,49.58,105.15,104.05,1.06,59935,3638.26427,23643.5
NIFTY,Index Options,26-May-2026,23300,Put,16036,12700,3336,26.27,152.0,151.3,0.46,43882,3982.99361,23643.5
NIFTY,Index Options,19-May-2026,23650,Put,33409,30131,3278,10.88,154.2,153.75,0.29,2583919,233221.94502,23643.5
BANKNIFTY,Index Options,26-May-2026,54000,Put,28256,25091,3165,12.61,845.95,734.45,15.18,209030,47981.79135,53710.35
NIFTY,Index Options,19-May-2026,23700,Put,76471,73321,3150,4.3,178.15,175.95,1.25,5855959,587513.72657,23643.5
BANKNIFTY,Index Options,30-Jun-2026,60000,Put,7829,4850,2979,61.42,5804.35,5521.35,5.13,3795,6304.92192,53710.35
NIFTY,Index Options,26-May-2026,23200,Put,18891,15919,2972,18.67,128.0,126.65,1.07,43556,3313.84937,23643.5
BANKNIFTY,Index Options,26-May-2026,51500,Put,13877,11084,2793,25.2,156.7,150.5,4.12,31418,1398.54085,53710.35
BANKNIFTY,Index Options,26-May-2026,52000,Put,23038,20601,2437,11.83,228.0,211.7,7.7,66251,4186.73194,53710.35
TMPV,Stock Options,26-May-2026,370,Call,5831,3427,2404,70.15,2.75,2.35,17.02,51400,1891.52,356.15
ADANIPORTS,Stock Futures,26-May-2026,0,-,46856,44568,2288,5.13,1794.5,1779.1,0.87,16013,137001.66348,1791.0
INFY,Stock Futures,30-Jun-2026,0,-,33736,31472,2264,7.19,1113.6,1096.3,1.58,6076,27167.0112,1116.0
WIPRO,Stock Futures,26-May-2026,0,-,102759,100731,2028,2.01,186.88,185.8,0.58,7463,42039.8253,190.29
INFY,Stock Futures,26-May-2026,0,-,191515,189580,1935,1.02,1114.0,1099.1,1.36,28640,128391.9744,1116.0
NIFTY,Index Options,19-May-2026,23900,Put,13043,11127,1916,17.22,303.65,291.1,4.31,794457,129316.14926,23643.5
NIFTY,Index Options,30-Jun-2026,23500,Put,23078,21244,1834,8.63,463.5,446.0,3.92,10053,2829.09012,23643.5
TMPV,Stock Options,26-May-2026,365,Call,3089,1290,1799,139.46,4.05,3.05,32.79,35939,1808.45048,356.15
NIFTY,Index Options,30-Jun-2026,23000,Put,50266,48552,1713,3.53,303.8,288.25,5.39,19599,3592.4967,23643.5
