Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,13123,7177,5946,82.85,24204,2613.4791,3209.74016,5823.21926,26011
NUVAMA,10598,6179,4419,71.52,59207,56465.96115,13616.52615,70082.4873,1631
SBIN,368829,223887,144942,64.74,1016769,847617.1569,119519.46202,967136.61892,1018
BRITANNIA,58333,37889,20444,53.96,227609,175013.48042,21447.40023,196460.88066,5516
PIDILITIND,36777,23953,12824,53.54,125859,108693.7862,17234.9848,125928.771,1472
KALYANKJIL,50238,35044,15194,43.36,130883,94150.63839,18933.23172,113083.87012,425
DALBHARAT,18664,13793,4871,35.32,50537,57534.54294,5177.55004,62712.09298,1840
TITAN,92228,71266,20962,29.41,475573,359078.28694,59466.65691,418544.94386,4517
LUPIN,47878,37115,10763,29.0,137301,147210.32576,20851.9892,168062.31496,2373
ABB,40470,33337,7133,21.4,59244,100104.83752,10841.64046,110946.47798,7010
BSE,71289,60132,11157,18.55,246117,288738.96744,81026.56916,369765.5366,3905
HYUNDAI,52292,44997,7295,16.21,32652,52330.03107,2530.91203,54860.94311,1833
TATACONSUM,31580,27505,4075,14.82,67543,51722.83765,7983.83531,59706.67296,1176
NBCC,19101,16680,2421,14.51,29868,51204.4286,4737.89875,55942.32735,101
COCHINSHIP,13498,11953,1545,12.93,11432,18737.1594,2338.4102,21075.5696,1769
DIXON,129859,115169,14690,12.76,122884,145398.8866,16480.5049,161879.3915,10825
RBLBANK,38990,34857,4133,11.86,41579,54721.5568,7933.42171,62654.97851,342
BANKNIFTY,1117450,1005348,112102,11.15,2174959,565075.71378,365918.12463,930993.83842,55310
APOLLOHOSP,30039,27054,2985,11.03,89514,53506.67155,14841.75927,68348.43082,8105
MOTILALOFS,9848,8873,975,10.99,6182,10831.21384,644.44241,11475.65626,882
VOLTAS,56246,50775,5471,10.77,28510,29780.24756,2834.97386,32615.22142,1322
BANKINDIA,21427,19359,2068,10.68,18424,24378.05916,3164.39604,27542.4552,139
NIFTY,7843342,7128602,714740,10.03,81875409,1049386.11882,5101284.93607,6150671.0549,24176
BDL,24788,22610,2178,9.63,20522,16688.66402,2898.30058,19586.9646,1449
BANKBARODA,67638,61765,5873,9.51,57669,81777.5671,8519.07888,90296.64598,263
SWIGGY,50252,46211,4041,8.74,29121,19959.43051,2430.68969,22390.1202,282
OBEROIRLTY,26797,24790,2007,8.1,16381,14330.7549,1819.37483,16150.12973,1705
ANGELONE,23244,21633,1611,7.45,59651,44332.94425,12294.9035,56627.84775,326
GODFRYPHLP,12168,11332,836,7.38,22694,23086.02846,4271.20861,27357.23707,2424
VEDL,90079,84038,6041,7.19,79065,34861.34138,5738.53105,40599.87243,297
BLUESTARCO,22228,20749,1479,7.13,20027,22352.96924,2005.00625,24357.97549,1691
KAYNES,49907,46624,3283,7.04,64176,48195.6446,8527.87906,56723.52366,4497
SOLARINDS,20436,19120,1316,6.88,18527,22393.98869,2285.89645,24679.88514,16120
BIOCON,26756,25142,1614,6.42,57122,60759.18225,9640.9685,70400.15075,378
MOTHERSON,33488,31549,1939,6.15,11791,27922.86345,1738.0392,29660.90265,131
DABUR,40139,37837,2302,6.08,152500,74170.85225,14349.33125,88520.1835,487
AMBER,31759,30113,1646,5.47,21284,36734.57044,4778.37373,41512.94417,8853
NTPC,121232,114992,6240,5.43,48763,35002.7844,3199.7781,38202.5625,402
LICI,30603,29057,1546,5.32,7257,10016.43307,531.14285,10547.57592,802
DELHIVERY,21523,20513,1010,4.92,12406,17730.10019,2492.26776,20222.36796,479
UNOMINDA,12598,12007,591,4.92,17849,17503.08015,1786.29242,19289.37257,1179
IEX,39528,37749,1779,4.71,20313,10645.76757,1725.05475,12370.82232,134
PNB,64423,61562,2861,4.65,29593,49651.7504,4337.524,53989.2744,107
CANBK,58127,55708,2419,4.34,17194,39131.47057,3223.48005,42354.95062,134
SUPREMEIND,20857,20018,839,4.19,10876,6392.88023,412.75325,6805.63348,3654
FORTIS,16546,15900,646,4.06,9675,13305.09243,1163.82261,14468.91504,951
HDFCBANK,880607,846769,33838,4.0,255654,206694.17405,13510.2515,220204.42556,781
MCX,35993,34619,1374,3.97,55441,128168.62762,26201.31868,154369.94631,3098
CROMPTON,47428,45629,1799,3.94,27569,39421.63281,3155.83704,42577.46985,293
CIPLA,62007,59668,2339,3.92,31584,27552.07588,2302.04182,29854.11771,1348
ALKEM,12528,12069,459,3.8,5144,6224.90796,559.0147,6783.92266,5560
MAZDOCK,56324,54337,1987,3.66,25046,24612.41916,2816.7099,27429.12906,2656
360ONE,13822,13335,487,3.65,5940,8437.5294,449.00025,8886.52965,1114
ICICIBANK,310145,299400,10745,3.59,92640,177431.89415,8416.78432,185848.67847,1267
DRREDDY,61484,59364,2120,3.57,20513,37444.68418,2681.94587,40126.63006,1295
IOC,42608,41291,1317,3.19,10171,13984.4796,1267.73302,15252.21262,144
TATAPOWER,71276,69079,2197,3.18,26089,19783.99299,2648.11586,22432.10885,435
BPCL,53488,51873,1615,3.11,13686,18159.13216,1696.92335,19856.05552,303
LT,182010,176542,5468,3.1,72962,72500.72982,6755.33836,79256.06818,3978
TCS,385432,374354,11078,2.96,160229,87998.18341,8383.01929,96381.20271,2397
HINDPETRO,34517,33527,990,2.95,14109,33916.52412,2307.14811,36223.67223,387
ITC,212417,206368,6049,2.93,81670,41077.20415,4036.4041,45113.60825,307
UPL,28452,27646,806,2.92,7456,12573.45963,1208.45431,13781.91394,644
ADANIGREEN,62543,60814,1729,2.84,27081,26580.11538,4281.03972,30861.1551,1350
LAURUSLABS,37665,36684,981,2.67,25661,37621.59389,4816.70409,42438.29799,1225
SIEMENS,26965,26268,697,2.65,20753,19421.70335,3460.28135,22881.9847,3834
HINDUNILVR,101111,98610,2501,2.54,45194,36732.38343,3370.96242,40103.34585,2286
BOSCHLTD,17602,17171,431,2.51,12936,15022.33236,1779.75703,16802.08939,38050
POLYCAB,48459,47274,1185,2.51,69467,57904.3044,11312.7485,69217.0529,9080
NYKAA,19682,19209,473,2.46,3876,8164.38093,518.54593,8682.92687,272
VMM,7455,7281,174,2.39,1308,3266.72041,138.9913,3405.71171,124
IRFC,29532,28844,688,2.39,5860,4059.56066,555.48581,4615.04647,106
AXISBANK,157459,153830,3629,2.36,57955,94703.99443,5784.77931,100488.77375,1270
MUTHOOTFIN,22936,22414,522,2.33,7358,15797.70101,1292.29496,17089.99597,3535
BAJAJFINSV,72426,70782,1644,2.32,19950,12406.23663,1131.77557,13538.0122,1814
PGEL,21803,21310,493,2.31,6209,7419.9331,713.6134,8133.5465,530
ADANIPORTS,82224,80368,1856,2.31,94503,78069.07292,14622.75625,92691.82917,1760
COFORGE,100979,98790,2189,2.22,236812,100411.88478,26123.62263,126535.50742,1365
NAUKRI,42046,41159,887,2.16,6411,12134.22526,267.8424,12402.06766,978
INDUSTOWER,83391,81633,1758,2.15,29980,52429.12829,2912.58756,55341.71585,402
POLICYBZR,33688,32988,700,2.12,18606,18909.30272,2179.63791,21088.94063,1647
RVNL,53978,52895,1083,2.05,13338,17648.71266,1075.77409,18724.48675,305
PREMIERENE,26949,26411,538,2.04,14319,15422.80801,1467.39597,16890.20398,1014
IDFCFIRSTB,67850,66504,1346,2.02,25526,31689.13937,2624.89085,34314.03022,71
COALINDIA,83236,81609,1627,1.99,61432,43161.31102,4948.78734,48110.09836,457
ADANIPOWER,40005,39261,744,1.9,13265,30690.28818,2318.21958,33008.50776,225
POWERGRID,64415,63222,1193,1.89,18190,15753.05314,1346.37211,17099.42525,313
OIL,27016,26517,499,1.88,8218,9066.89196,902.31694,9969.2089,454
OFSS,34728,34105,623,1.83,23715,21463.87323,2675.55601,24139.42925,9330
FEDERALBNK,55794,54808,986,1.8,26707,42845.75875,2642.57825,45488.337,297
COLPAL,32688,32113,575,1.79,16442,13849.38812,1397.42338,15246.8115,2193
IREDA,23367,22960,407,1.77,4918,8118.81043,357.48693,8476.29736,134
MANKIND,25263,24823,440,1.77,29998,19363.9142,3712.35125,23076.26545,2423
INDIANB,25499,25060,439,1.75,18778,27417.3221,2854.8641,30272.1862,863
GAIL,37873,37221,652,1.75,7193,11667.59452,501.0286,12168.62312,166
POWERINDIA,35956,35342,614,1.74,33359,46187.89334,5086.15749,51274.05084,33990
CAMS,22444,22065,379,1.72,14767,10605.16752,1483.65712,12088.82464,836
ADANIENSOL,49387,48592,795,1.64,15681,38361.15092,2915.89348,41277.0444,1354
INDUSINDBK,71089,69953,1136,1.62,25839,46597.46378,2655.63249,49253.09627,950
UNITDSPR,48298,47529,769,1.62,10131,11506.38972,727.79988,12234.1896,1284
BEL,138412,136295,2117,1.55,53000,58752.44177,6012.89722,64765.33899,439
MFSL,29426,28977,449,1.55,4670,10655.24628,408.63692,11063.8832,1695
RELIANCE,369533,363967,5566,1.53,205726,116363.44165,15666.33615,132029.7778,1436
ASIANPAINT,90978,89615,1363,1.52,120338,64465.4734,11694.18442,76159.65782,2600
ASHOKLEY,56589,55742,847,1.52,19297,35868.996,2849.055,38718.051,168
BAJFINANCE,135191,133177,2014,1.51,46671,63208.40835,4961.2791,68169.68745,954
APLAPOLLO,25426,25056,370,1.48,8573,10497.65486,875.50998,11373.16484,1951
AUROPHARMA,44793,44143,650,1.47,13629,15822.56362,1856.80709,17679.37072,1485
LODHA,41013,40425,588,1.45,15538,15148.98571,1172.41767,16321.40338,960
BAJAJ-AUTO,84700,83495,1205,1.44,102885,50481.40317,11908.52547,62389.92865,10696
PFC,70916,69913,1003,1.43,20379,33775.99316,2352.02747,36128.02063,461
DIVISLAB,37201,36675,526,1.43,8911,8969.94644,912.21524,9882.16168,6705
GLENMARK,38076,37551,525,1.4,14574,40892.67472,2092.12035,42984.79507,2368
ADANIENT,110129,108611,1518,1.4,44654,56473.95416,8001.78399,64475.73816,2502
PHOENIXLTD,16940,16723,217,1.3,2608,3345.38456,269.67325,3615.05781,1845
RECLTD,82073,81119,954,1.18,28322,18353.65976,2331.41305,20685.07281,359
SUNPHARMA,131016,129541,1475,1.14,50346,34818.9794,4131.15514,38950.13454,1845
KFINTECH,23007,22762,245,1.08,6215,11226.01781,399.111,11625.12881,918
NIFTYNXT50,1039,1028,11,1.07,781,3072.88998,127.44125,3200.33123,71495
ABCAPITAL,21684,21456,228,1.06,8596,18368.44581,1680.77939,20049.2252,362
JSWENERGY,34135,33781,354,1.05,10105,17857.37235,1042.462,18899.83435,574
SAIL,47390,46914,476,1.01,13613,87478.66916,652.6044,88131.27356,184
SBICARD,52008,51511,497,0.96,9136,14302.88472,560.28536,14863.17008,645
LTM,36769,36431,338,0.93,21766,20791.94374,2207.28813,22999.23187,4360
TMPV,146727,145396,1331,0.92,41570,26003.08456,2005.2852,28008.36976,355
MARUTI,127741,126584,1157,0.91,47969,23511.78353,4166.68662,27678.47015,13722
AMBUJACEM,105183,104301,882,0.85,37284,42289.04769,3088.75686,45377.80455,443
INDHOTEL,34067,33789,278,0.82,14850,17574.4994,1626.7347,19201.2341,673
BHARTIARTL,178914,177516,1398,0.79,54414,63518.00519,5451.04295,68969.04814,1834
UNIONBANK,55440,55056,384,0.7,15098,33309.17732,1667.37805,34976.55537,166
TVSMOTOR,62430,62015,415,0.67,15611,17396.64748,2016.41944,19413.06692,3701
CDSL,52292,51955,337,0.65,23052,28386.91822,2255.17137,30642.08959,1261
SONACOMS,19514,19389,125,0.64,3221,7781.60523,347.6158,8129.22103,579
DLF,72450,71993,457,0.63,24880,28545.37675,2166.06398,30711.44073,606
MPHASIS,26788,26631,157,0.59,9243,17753.54685,851.39219,18604.93904,2211
NMDC,65792,65413,379,0.58,9155,10915.62615,874.881,11790.50715,88
MAXHEALTH,33506,33315,191,0.57,8695,14046.45039,648.1314,14694.58179,1013
NESTLEIND,44647,44415,232,0.52,16351,18292.8535,1471.66655,19764.52005,1475
IDEA,129504,128856,648,0.5,34349,70612.24671,5775.37298,76387.6197,11
MIDCPNIFTY,115665,115161,504,0.44,169629,59083.47478,28925.17052,88008.64531,14491
HEROMOTOCO,59361,59130,231,0.39,52674,34811.29906,6258.25809,41069.55715,5325
NHPC,29390,29295,95,0.32,8349,11816.11885,630.81728,12446.93613,80
HINDZINC,55529,55400,129,0.23,25173,22740.95096,3515.53121,26256.48217,635
PNBHOUSING,22223,22172,51,0.23,26582,34586.65574,3424.73319,38011.38893,1089
HDFCAMC,27680,27617,63,0.23,11542,14440.11459,1795.55574,16235.67033,2847
HAVELLS,37152,37102,50,0.13,10085,15409.0661,717.12615,16126.19225,1253
TATASTEEL,122421,122265,156,0.13,46096,42977.82307,4350.73622,47328.5593,214
GRASIM,69752,69673,79,0.11,11041,18360.8636,1067.6946,19428.5582,2966
LTF,31521,31487,34,0.11,5418,9783.99495,462.55185,10246.5468,302
HDFCLIFE,78799,78754,45,0.06,25345,32565.99203,2436.23083,35002.22286,620
EICHERMOT,55226,55231,-5,-0.01,15973,17954.43582,1947.40929,19901.84511,7315
JSWSTEEL,85444,85503,-59,-0.07,6676,14846.94663,801.97472,15648.92136,1277
YESBANK,60833,60916,-83,-0.14,60622,60571.77816,6180.70204,66752.4802,22
MANAPPURAM,23082,23145,-63,-0.27,6929,15119.3532,1079.4477,16198.8009,315
CHOLAFIN,38674,38780,-106,-0.27,6419,20597.28468,925.52,21522.80468,1671
SHREECEM,24261,24332,-71,-0.29,15364,13062.16136,1014.5922,14076.75356,25280
LICHSGFIN,41637,41778,-141,-0.34,6824,11414.4076,588.9288,12003.3364,581
JIOFIN,129592,130103,-511,-0.39,24347,34909.7348,2345.54158,37255.27638,249
TORNTPHARM,25916,26021,-105,-0.4,5873,11290.3607,375.30932,11665.67002,4385
JINDALSTEL,30203,30327,-124,-0.41,15407,15933.45943,1969.38462,17902.84406,1246
HAL,79152,79482,-330,-0.42,60670,59929.94262,8818.39276,68748.33538,4791
NATIONALUM,53504,53728,-224,-0.42,17236,33536.80068,1885.01662,35421.81731,402
SUZLON,57309,57563,-254,-0.44,15801,19672.20841,1603.33186,21275.54027,54
ONGC,78043,78411,-368,-0.47,36650,27123.8247,2453.57527,29577.39997,279
SBILIFE,42979,43202,-223,-0.52,9080,13798.71318,664.03792,14462.75111,1875
TRENT,116048,116694,-646,-0.55,37313,20453.83572,2759.89138,23213.7271,4245
ASTRAL,28361,28521,-160,-0.56,8493,11546.79074,997.29165,12544.0824,1573
WIPRO,173759,174852,-1093,-0.63,41490,39914.9502,2765.5656,42680.5158,197
INDIGO,97424,98052,-628,-0.64,40880,43730.30769,5146.77058,48877.07827,4522
EXIDEIND,28124,28313,-189,-0.67,8348,10699.67268,979.2909,11678.96358,360
INFY,369045,371629,-2584,-0.7,118031,97831.30416,8078.4932,105909.79736,1179
M&M,145285,146430,-1145,-0.78,48145,48248.324,4901.0498,53149.3738,3331
SAMMAANCAP,31367,31616,-249,-0.79,4814,13137.52641,446.59026,13584.11667,148
PRESTIGE,17602,17753,-151,-0.85,8526,11543.1219,899.70129,12442.82319,1495
ICICIPRULI,31070,31338,-268,-0.86,8904,10852.32949,697.8644,11550.19389,566
TIINDIA,15784,15923,-139,-0.87,6430,7505.48672,740.87434,8246.36106,3032
VBL,59472,60011,-539,-0.9,6891,11052.91703,543.32651,11596.24354,508
AUBANK,39920,40298,-378,-0.94,17622,37833.8242,2902.4764,40736.3006,1051
TECHM,52139,52647,-508,-0.96,22355,28409.2752,2771.61462,31180.88982,1460
PAGEIND,22532,22763,-231,-1.01,3190,9094.202,198.15228,9292.35429,37500
JUBLFOOD,40846,41327,-481,-1.16,7812,16594.85012,722.46887,17317.319,473
ETERNAL,142598,144569,-1971,-1.36,36503,39950.22018,4366.31556,44316.53574,256
ZYDUSLIFE,17205,17447,-242,-1.39,7725,14419.91205,1004.34519,15424.25724,940
PATANJALI,46110,46766,-656,-1.4,6769,7852.49218,343.53927,8196.03145,460
ULTRACEMCO,88423,89683,-1260,-1.4,38006,35972.28844,2713.72501,38686.01346,11951
BHEL,91585,92934,-1349,-1.45,56715,74571.61162,12968.26125,87539.87287,403
NAM-INDIA,9331,9469,-138,-1.46,2870,6930.59725,198.79912,7129.39637,1101
CONCOR,25565,25958,-393,-1.51,6635,8679.68425,778.14787,9457.83212,533
BANDHANBNK,47466,48201,-735,-1.52,17384,28067.14008,2920.23756,30987.37764,206
ICICIGI,19638,19959,-321,-1.61,17105,19712.2911,1031.92004,20744.21115,1820
GMRAIRPORT,33479,34027,-548,-1.61,12046,17538.90534,1788.53089,19327.43623,101
KOTAKBANK,143003,145372,-2369,-1.63,36881,75137.9004,3392.5656,78530.466,381
PIIND,24671,25083,-412,-1.64,4913,7293.38151,487.39323,7780.77475,3103
PETRONET,30639,31165,-526,-1.69,12482,9722.14249,1132.77202,10854.91451,283
FORCEMOT,18736,19059,-323,-1.69,10423,11449.21021,924.82153,12374.03174,20821
GODREJPROP,44591,45384,-793,-1.75,18990,18049.29634,1822.69983,19871.99618,1874
HINDALCO,64989,66145,-1156,-1.75,30681,40162.60024,4159.29948,44321.89972,1044
PAYTM,42541,43391,-850,-1.96,52887,46629.61823,9322.15541,55951.77364,1188
SHRIRAMFIN,80246,81893,-1647,-2.01,21822,42322.95804,3130.06905,45453.02709,1003
MARICO,28601,29196,-595,-2.04,9946,11926.16436,1048.5438,12974.70816,830
INOXWIND,36292,37072,-780,-2.1,11588,17470.64316,979.05528,18449.69844,103
TATAELXSI,42655,43578,-923,-2.12,21671,17073.00032,1508.47813,18581.47845,4321
DMART,42457,43539,-1082,-2.49,19886,15743.77312,1697.69878,17441.47191,4396
CUMMINSIND,25469,26188,-719,-2.75,12512,27526.1657,2027.51152,29553.67722,5391
HCLTECH,231107,237789,-6682,-2.81,75115,40101.49152,4484.02496,44585.51649,1199
SRF,36402,37543,-1141,-3.04,25306,20596.9282,2367.16,22964.0882,2778
