Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,25-Aug-2026,24500,Call,140165,250577,-110412,-44.06,0.05,5.15,-99.03,2859356,1505.45093,24334.55
NIFTY,Index Options,25-Aug-2026,24400,Call,132848,200915,-68067,-33.88,0.05,10.75,-99.53,6340036,5398.54065,24334.55
HDFCBANK,Stock Futures,25-Aug-2026,0,-,31770,96166,-64396,-66.96,724.0,727.7,-0.51,91353,430696.96468,727.5
NIFTY,Index Options,25-Aug-2026,24600,Call,93806,155714,-61908,-39.76,0.05,2.9,-98.28,1632971,658.08731,24334.55
NIFTY,Index Options,25-Aug-2026,24000,Put,191212,250314,-59102,-23.61,0.05,8.6,-99.42,8016808,10265.52264,24334.55
NIFTY,Index Options,25-Aug-2026,24550,Call,43858,98984,-55126,-55.69,0.05,3.6,-98.61,1265858,584.19346,24334.55
NIFTY,Index Options,25-Aug-2026,24450,Call,69985,115768,-45783,-39.55,0.05,7.15,-99.3,2595854,1906.65476,24334.55
NIFTY,Index Options,25-Aug-2026,23800,Put,83203,124886,-41683,-33.38,0.05,2.35,-97.87,1853551,746.98105,24334.55
NIFTY,Index Options,25-Aug-2026,25000,Call,156032,192241,-36209,-18.84,0.05,1.15,-95.65,1433911,391.4577,24334.55
NIFTY,Index Options,25-Aug-2026,25200,Call,67848,104037,-36189,-34.78,0.05,0.7,-92.86,472748,101.40444,24334.55
NIFTY,Index Options,25-Aug-2026,24900,Call,49070,76277,-27207,-35.67,0.05,1.35,-96.3,740755,211.85593,24334.55
NIFTY,Index Options,25-Aug-2026,24800,Call,89332,114951,-25619,-22.29,0.05,1.65,-96.97,1131039,360.23592,24334.55
NIFTY,Index Options,25-Aug-2026,23000,Put,72217,97590,-25373,-26.0,0.05,0.6,-91.67,524218,88.59284,24334.55
NIFTY,Index Options,25-Aug-2026,21200,Put,9646,33330,-23684,-71.06,0.05,0.15,-66.67,74784,8.74972,24334.55
NIFTY,Index Options,25-Aug-2026,25300,Call,45665,69225,-23560,-34.03,0.05,0.6,-91.67,330149,68.67099,24334.55
NIFTY,Index Options,25-Aug-2026,25100,Call,41269,64239,-22970,-35.76,0.05,0.95,-94.74,396731,105.72881,24334.55
NIFTY,Index Options,25-Aug-2026,24650,Call,59215,81310,-22095,-27.17,0.05,2.45,-97.96,1060100,392.76705,24334.55
BANKNIFTY,Index Options,25-Aug-2026,58000,Call,58297,79606,-21309,-26.77,0.05,31.3,-99.84,2085605,4573.73176,57514.2
NIFTY,Index Options,25-Aug-2026,25500,Call,91046,110569,-19523,-17.66,0.05,0.7,-92.86,424044,99.22629,24334.55
NIFTY,Index Options,25-Aug-2026,24700,Call,116765,136060,-19295,-14.18,0.05,2.1,-97.62,1492369,543.22231,24334.55
NIFTY,Index Options,25-Aug-2026,23750,Put,33551,51660,-18109,-35.05,0.05,2.0,-97.5,752748,254.42882,24334.55
NMDC,Stock Futures,25-Aug-2026,0,-,1267,17637,-16370,-92.82,85.61,85.85,-0.28,18702,108199.01835,85.94
NIFTY,Index Options,25-Aug-2026,23700,Put,73218,88756,-15538,-17.51,0.05,1.8,-97.22,1309290,425.51925,24334.55
NIFTY,Index Options,25-Aug-2026,22000,Put,22825,38178,-15353,-40.21,0.05,0.2,-75.0,88083,9.16063,24334.55
NIFTY,Index Options,25-Aug-2026,23900,Put,79161,93326,-14165,-15.18,0.05,3.85,-98.7,2545511,1571.85304,24334.55
