Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
KFINTECH,26797,21880,4917,22.47,63662,90222.4381,3699.79368,93922.23178,961
FINNIFTY,37518,33061,4457,13.48,120058,2479.8456,4972.80018,7452.64579,26203
MOTILALOFS,18009,16093,1916,11.91,81323,73138.46058,5920.89212,79059.3527,973
RECLTD,62372,57057,5315,9.32,68769,106038.35896,2751.1659,108789.52486,328
PFC,121566,112287,9279,8.26,104275,127828.40954,3859.60835,131688.01789,363
PNBHOUSING,25573,23726,1847,7.78,62816,84619.39408,4143.44339,88762.83747,1175
COFORGE,69459,64735,4724,7.3,180478,259192.00174,14632.94514,273824.94689,1882
JINDALSTEL,39433,36870,2563,6.95,53419,89405.03162,2650.945,92055.97662,1118
BDL,58649,55016,3633,6.6,92558,74685.95367,3775.18545,78461.13912,1317
CAMS,26543,24953,1590,6.37,20639,65294.24789,533.27835,65827.52624,749
NIFTY,8067635,7615190,452445,5.94,43143430,1629362.65814,1656866.02794,3286228.68609,24231
SAIL,57610,54409,3201,5.88,13193,103194.01968,78.65591,103272.67559,174
GODFRYPHLP,18588,17612,976,5.54,29070,56310.79124,758.28577,57069.07701,2103
LICI,74721,71243,3478,4.88,94275,195299.81632,5424.66232,200724.47864,419
LTM,45035,42974,2061,4.8,70742,183349.69714,3099.72505,186449.4222,4553
GLENMARK,45460,43538,1922,4.41,68825,192177.3678,3801.29583,195978.66363,2332
AUBANK,39015,37439,1576,4.21,44770,150708.7457,3089.0119,153797.7576,1088
MUTHOOTFIN,61207,58813,2394,4.07,249079,178546.93815,18831.38279,197378.32094,2970
NIFTYNXT50,1205,1160,45,3.88,387,2430.04513,3.06643,2433.11156,74194
GVT&D,45881,44221,1660,3.75,38526,70127.12477,929.95465,71057.07942,4050
HINDALCO,121015,116688,4327,3.71,148791,363953.00585,5859.7658,369812.77165,1029
VMM,17948,17428,520,2.98,11713,42690.33874,194.08778,42884.42653,102
MIDCPNIFTY,152251,148247,4004,2.7,339593,132235.06504,19048.30142,151283.36647,14877
IEX,29450,28764,686,2.38,15372,45875.36883,506.21515,46381.58398,123
ETERNAL,122302,119674,2628,2.2,135734,260989.6613,10371.37386,271361.03516,327
MCX,107932,105741,2191,2.07,415036,273014.15141,33205.55303,306219.70444,3126
SBILIFE,32608,31951,657,2.06,19710,82517.60895,312.04901,82829.65796,1782
TATASTEEL,149402,146574,2828,1.93,94320,149760.8706,3394.26725,153155.13785,183
GMRAIRPORT,38371,37668,703,1.87,24483,73188.15117,900.44669,74088.59787,100
BSE,197840,194244,3596,1.85,446743,309701.13742,27930.83576,337631.97318,3291
BANKNIFTY,1516513,1489016,27497,1.85,4463114,482271.94611,287355.82983,769627.77595,57495
TATACONSUM,48833,48027,806,1.68,26021,85957.09848,485.7391,86442.83758,1056
NIFTYFPI,246,242,4,1.65,31,104.511,1.35696,105.86796,1575
PHOENIXLTD,17718,17441,277,1.59,11004,40002.69259,199.85227,40202.54486,1925
KEI,23367,23010,357,1.55,27651,87118.7387,1280.48326,88399.22196,5675
ULTRACEMCO,71341,70384,957,1.36,64738,98676.3293,1276.24636,99952.57566,11575
TVSMOTOR,77856,76860,996,1.3,69542,218280.42853,2576.47358,220856.90212,4390
MAXHEALTH,46303,45723,580,1.27,32029,64198.29612,1291.80282,65490.09894,997
RBLBANK,21542,21278,264,1.24,24895,107983.20859,1918.0648,109901.2734,392
ONGC,70688,69857,831,1.19,76250,81968.43352,2242.57522,84211.00875,238
TATAELXSI,38919,38476,443,1.15,81496,70287.2766,2762.26451,73049.54111,3660
COALINDIA,111872,110667,1205,1.09,76174,184256.89987,2103.85633,186360.75621,402
FEDERALBNK,55614,55060,554,1.01,49508,204705.144,2208.0755,206913.2195,355
AMBUJACEM,102464,101514,950,0.94,60569,203260.93668,1506.19464,204767.13132,411
INDUSTOWER,87836,87025,811,0.93,35528,159256.92837,611.12161,159868.04998,368
APLAPOLLO,36379,36090,289,0.8,29904,96512.29357,884.74319,97397.03676,2140
BHEL,54451,54026,425,0.79,43241,126574.06282,3415.15597,129989.2188,413
RELIANCE,499494,495653,3841,0.77,296162,556904.00825,12340.24125,569244.2495,1313
INDIGO,79679,79113,566,0.72,79133,189368.56608,4021.63408,193390.20016,5165
BIOCON,38754,38502,252,0.65,23190,110747.5425,1218.09925,111965.64175,412
IDFCFIRSTB,69752,69311,441,0.64,39314,167699.89859,1721.28974,169421.18833,85
INDHOTEL,35608,35403,205,0.58,31950,121348.4272,739.1234,122087.5506,735
KOTAKBANK,135885,135123,762,0.56,83405,303492.0236,3408.8958,306900.9194,397
ADANIENSOL,46308,46105,203,0.44,44710,224940.24276,2446.48829,227386.73106,1548
RADICO,13689,13631,58,0.43,20068,41394.50793,639.93961,42034.44754,4696
IOC,49591,49391,200,0.4,27611,106046.55652,831.69937,106878.2559,135
ICICIPRULI,30164,30062,102,0.34,16671,60429.28892,163.6633,60592.95222,502
ADANIGREEN,72574,72421,153,0.21,47947,123707.57232,2597.74488,126305.3172,1301
EICHERMOT,72244,72101,143,0.2,147710,186675.97003,2953.52666,189629.49669,8042
ASIANPAINT,75624,75481,143,0.19,53434,90201.86172,1751.55975,91953.42147,2625
TMPV,127476,127262,214,0.17,76907,137662.2568,2505.08016,140167.33696,320
GAIL,52613,52570,43,0.08,33101,100322.43448,1364.83903,101687.27352,172
LT,131561,131550,11,0.01,117823,253340.83698,5963.59457,259304.43155,4081
ICICIBANK,235166,235168,-2,0.0,165162,779739.0538,4989.68582,784728.73962,1411
INDUSINDBK,71467,71487,-20,-0.03,40552,146464.64917,990.28034,147454.92951,1008
AUROPHARMA,32696,32706,-10,-0.03,21429,83715.06522,1045.41096,84760.47618,1608
AXISBANK,221019,221156,-137,-0.06,201409,778162.75406,6019.87943,784182.6335,1251
NMDC,80494,80552,-58,-0.07,42570,111805.76812,1258.61445,113064.38257,83
NAUKRI,40860,40910,-50,-0.12,43908,161348.2591,1570.81694,162919.07604,1360
SBICARD,58434,58576,-142,-0.24,149694,224070.07544,5543.3816,229613.45704,647
PRESTIGE,22527,22588,-61,-0.27,17603,62642.7481,783.2826,63426.0307,1585
NTPC,131019,131379,-360,-0.27,74169,226487.2368,1825.0083,228312.2451,337
HCLTECH,101384,101678,-294,-0.29,98345,262584.31536,2395.86756,264980.18292,1318
HYUNDAI,27911,27998,-87,-0.31,22892,52694.54979,745.55082,53440.10061,2227
ITC,242360,243185,-825,-0.34,176362,225921.33231,6616.41396,232537.74628,271
PNB,56299,56503,-204,-0.36,39861,147703.6232,2166.424,149870.0472,118
ADANIPOWER,75635,75927,-292,-0.38,52986,139371.66307,1357.2825,140728.94557,204
M&M,129222,129738,-516,-0.4,97613,202652.09176,3281.98554,205934.0773,3424
TATAPOWER,80055,80391,-336,-0.42,58365,164314.64438,1846.04546,166160.68984,375
IDEA,122251,122783,-532,-0.43,48259,255654.11723,3939.58049,259593.69772,14
NATIONALUM,58163,58472,-309,-0.53,47002,94784.73825,2915.59893,97700.33718,385
MOTHERSON,41851,42079,-228,-0.54,30230,121157.88804,1754.33731,122912.22535,169
OIL,20445,20557,-112,-0.54,20964,58842.71008,730.60722,59573.3173,480
VEDL,105905,106487,-582,-0.55,87727,118436.14399,2090.63134,120526.77534,268
BAJAJFINSV,74803,75217,-414,-0.55,38664,85542.00564,907.35438,86449.36002,2016
PAYTM,81036,81501,-465,-0.57,135917,192889.32835,11781.22926,204670.55761,1603
BEL,147949,148838,-889,-0.6,84248,144577.63632,3095.41492,147673.05124,409
HEROMOTOCO,57963,58314,-351,-0.6,49110,142044.23178,1615.48894,143659.72072,5740
HINDZINC,65869,66319,-450,-0.68,84973,104167.87867,5119.85271,109287.73138,573
PIDILITIND,21340,21489,-149,-0.69,12081,46756.49465,274.32165,47030.8163,1660
DABUR,49943,50311,-368,-0.73,27045,53325.92412,725.65925,54051.58337,400
POWERGRID,73602,74196,-594,-0.8,45492,98507.16307,2341.15587,100848.31894,264
LAURUSLABS,49406,49828,-422,-0.85,35985,178245.25959,2876.80961,181122.0692,1825
CANBK,82066,82813,-747,-0.9,36856,172554.91087,2914.86937,175469.78025,129
BAJFINANCE,149357,150853,-1496,-0.99,124529,359140.19977,5931.91545,365072.11522,1095
CIPLA,50458,51035,-577,-1.13,33946,82216.43967,680.94945,82897.38912,1438
UNIONBANK,43682,44202,-520,-1.18,25503,110923.91229,1050.241,111974.15329,184
SHRIRAMFIN,59092,59817,-725,-1.21,81973,220564.03899,5324.61319,225888.65219,1128
HDFCLIFE,89952,91102,-1150,-1.26,48324,125589.46763,1715.23165,127304.69928,542
BPCL,31906,32326,-420,-1.3,23817,74816.44124,844.90875,75661.34999,308
360ONE,16303,16523,-220,-1.33,39840,50411.0848,2426.5512,52837.636,1203
BHARTIARTL,186953,189480,-2527,-1.33,134680,502811.98273,4009.13205,506821.11478,1941
TCS,283365,287238,-3873,-1.35,283372,635136.72228,8048.86764,643185.58992,2298
JSWSTEEL,79361,80451,-1090,-1.35,103164,425364.9286,3838.74275,429203.67135,1299
ASHOKLEY,66643,67606,-963,-1.42,42713,116173.1395,2688.591,118861.7305,173
POLYCAB,42610,43262,-652,-1.51,48211,139253.42277,2918.21225,142171.63502,9125
HDFCBANK,1018666,1034570,-15904,-1.54,595634,1262516.59053,13595.37471,1276111.96524,725
FORTIS,30842,31337,-495,-1.58,16067,64898.89959,319.10516,65218.00475,916
DELHIVERY,26469,26920,-451,-1.68,16707,80935.91989,524.61934,81460.53924,450
SUNPHARMA,90614,92199,-1585,-1.72,51531,156063.32609,1213.67204,157276.99813,1904
JIOFIN,195702,199163,-3461,-1.74,103566,218638.17341,3882.80677,222520.98018,244
SBIN,298596,303957,-5361,-1.76,193855,299285.9547,10695.9984,309981.9531,1048
GODREJPROP,45520,46360,-840,-1.81,32324,93231.25259,1224.82048,94456.07307,2020
BAJAJHLDNG,7678,7825,-147,-1.88,9827,15675.71305,216.28152,15891.99457,11368
DIVISLAB,66035,67303,-1268,-1.88,54564,150629.93925,2318.45202,152948.39127,8570
YESBANK,58724,59856,-1132,-1.89,20122,82289.62346,681.57205,82971.19551,22
POWERINDIA,79241,80793,-1552,-1.92,96379,107381.54889,3287.17729,110668.72618,33510
MPHASIS,25578,26091,-513,-1.97,26160,94302.09852,890.46564,95192.56417,2430
CONCOR,31899,32540,-641,-1.97,18662,53782.35987,520.3775,54302.73737,519
BANKINDIA,29189,29792,-603,-2.02,15867,65227.39028,892.8426,66120.23288,142
TITAN,80180,81915,-1735,-2.12,66151,111683.35356,3149.40732,114832.76089,5068
CUMMINSIND,41051,41949,-898,-2.14,30247,112445.84846,926.52886,113372.37732,5205
POLICYBZR,38572,39417,-845,-2.14,30159,85897.61971,989.2757,86886.89541,1779
ADANIENT,81155,82945,-1790,-2.16,51172,180984.12271,3054.77742,184038.90014,2994
INFY,373457,382026,-8569,-2.24,384608,513196.3688,10748.58932,523944.95812,1130
HINDPETRO,31843,32588,-745,-2.29,24568,109582.6081,818.58883,110401.19694,363
SHREECEM,24231,24814,-583,-2.35,24759,78399.3129,400.5266,78799.8395,24300
CHOLAFIN,36066,37048,-982,-2.65,26624,163431.19162,1223.82862,164655.02025,1888
MARUTI,111364,114524,-3160,-2.76,138189,136301.8066,4203.65817,140505.46477,13809
PREMIERENE,19017,19577,-560,-2.86,38240,79736.09904,1563.79645,81299.89549,1040
MANAPPURAM,35066,36118,-1052,-2.91,3220,19197.2028,69.3366,19266.5394,349
CROMPTON,50529,52114,-1585,-3.04,58179,120806.58542,2361.05195,123167.63738,252
DLF,79769,82305,-2536,-3.08,70200,198868.05772,2801.30499,201669.36271,676
LUPIN,52128,53799,-1671,-3.11,33966,96437.88071,1507.1616,97945.04231,2201
HAL,106083,109503,-3420,-3.12,90057,118755.74121,3877.89388,122633.63509,4998
MARICO,25940,26777,-837,-3.13,16665,96427.13124,418.9242,96846.05544,858
PETRONET,27765,28661,-896,-3.13,35006,66958.04725,1066.34631,68024.39356,291
ICICIGI,29810,30773,-963,-3.13,21691,55118.51328,447.50455,55566.01784,1625
APOLLOHOSP,50944,52593,-1649,-3.14,47530,109593.71662,2003.3408,111597.05742,8735
HAVELLS,27035,27930,-895,-3.2,20724,69967.9515,410.6229,70378.5744,1278
NBCC,27161,28064,-903,-3.22,12630,38526.9833,373.7539,38900.7372,88
BAJAJ-AUTO,61329,63390,-2061,-3.25,70786,162520.40657,2488.16178,165008.56835,11793
AMBER,47486,49094,-1608,-3.28,45257,91181.74125,2072.69529,93254.43654,7275
ANGELONE,32723,33837,-1114,-3.29,31706,79156.22175,2317.963,81474.18475,289
SUPREMEIND,22970,23758,-788,-3.32,24679,77054.84066,722.39832,77777.23898,3650
VOLTAS,74723,77359,-2636,-3.41,77412,74979.5037,2678.79202,77658.29572,1219
LTF,44087,45659,-1572,-3.44,41364,131255.2395,1924.9911,133180.2306,314
TORNTPHARM,42284,43792,-1508,-3.44,36027,106744.4787,755.08476,107499.56346,5005
PERSISTENT,53872,55820,-1948,-3.49,149278,160771.41482,10919.68705,171691.10187,5674
COCHINSHIP,26363,27334,-971,-3.55,16564,34855.13332,773.00612,35628.13944,1489
VBL,68536,71065,-2529,-3.56,43735,139956.44833,1007.68668,140964.13502,438
UNITDSPR,30374,31581,-1207,-3.82,28783,92994.68752,695.62352,93690.31104,1544
KALYANKJIL,65088,67693,-2605,-3.85,52438,100658.88913,3866.91718,104525.80632,596
NESTLEIND,37505,39007,-1502,-3.85,32976,98975.94265,897.9174,99873.86005,1458
UNOMINDA,17697,18413,-716,-3.89,13997,60503.68736,202.44862,60706.13598,1260
JSWENERGY,37738,39295,-1557,-3.96,19884,73740.52767,269.70965,74010.23733,542
BRITANNIA,35722,37198,-1476,-3.97,35379,86956.10635,827.44208,87783.54843,5548
HINDUNILVR,122496,127571,-5075,-3.98,76419,124523.76231,2534.15925,127057.92156,2028
RVNL,47519,49517,-1998,-4.03,49250,81755.22586,1744.74569,83499.97155,227
BHARATFORG,47785,49801,-2016,-4.05,34709,113409.69555,1819.4235,115229.11905,2062
BANKBARODA,81205,84702,-3497,-4.13,49791,173501.29748,2617.15515,176118.45264,244
PGEL,29654,30968,-1314,-4.24,25428,48571.94656,823.43007,49395.37663,602
