Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,09-Jun-2026,22500,Put,150517,85304,65213,76.45,4.05,11.05,-63.35,658327,3038.1791,23416.55
NIFTY,Index Options,09-Jun-2026,24200,Call,97433,48809,48624,99.62,10.95,21.9,-50.0,602643,4739.78719,23416.55
NIFTY,Index Options,09-Jun-2026,24000,Call,179205,131867,47338,35.9,24.4,41.95,-41.84,1469609,23288.89382,23416.55
NIFTY,Index Options,09-Jun-2026,24500,Call,124675,78342,46333,59.14,4.05,9.15,-55.74,660939,2195.30888,23416.55
NIFTY,Index Options,09-Jun-2026,24800,Call,66608,35718,30890,86.48,1.7,4.4,-61.36,287313,457.54595,23416.55
NIFTY,Index Options,09-Jun-2026,23150,Put,53087,22263,30824,138.45,39.35,71.7,-45.12,867254,37892.92902,23416.55
NIFTY,Index Options,09-Jun-2026,23000,Put,122993,95895,27098,28.26,20.95,45.3,-53.75,1544144,39264.49363,23416.55
NIFTY,Index Options,09-Jun-2026,25000,Call,133862,108122,25740,23.81,1.4,2.8,-50.0,449513,525.93021,23416.55
NIFTY,Index Options,09-Jun-2026,23400,Put,83373,58056,25317,43.61,104.75,148.35,-29.39,2764427,272226.94882,23416.55
NIFTY,Index Options,09-Jun-2026,23800,Call,86669,62026,24643,39.73,53.55,80.6,-33.56,1033481,33332.86269,23416.55
TRENT,Stock Futures,30-Jun-2026,0,-,63034,40972,22062,53.85,2790.0,4264.0,-34.57,11084,45850.85028,2839.0
NIFTY,Index Options,09-Jun-2026,23450,Put,35029,13168,21861,166.02,123.8,167.9,-26.27,1189654,131217.05171,23416.55
NIFTY,Index Options,09-Jun-2026,23250,Put,45790,25421,20369,80.13,58.95,96.7,-39.04,1008458,63819.25607,23416.55
NIFTY,Index Options,09-Jun-2026,22000,Put,119496,100039,19457,19.45,1.95,4.75,-58.95,438683,855.43185,23416.55
NIFTY,Index Options,09-Jun-2026,23300,Put,117679,98232,19447,19.8,72.45,112.25,-35.46,2398206,181276.79423,23416.55
NIFTY,Index Options,09-Jun-2026,23700,Call,78975,59790,19185,32.09,80.0,108.6,-26.34,1228564,56546.50094,23416.55
NIFTY,Index Options,09-Jun-2026,23350,Put,41606,23196,18410,79.37,86.5,129.4,-33.15,1554626,137560.30429,23416.55
NIFTY,Index Options,09-Jun-2026,23400,Call,58284,42107,16177,38.42,218.2,249.05,-12.39,2733258,336544.69091,23416.55
NIFTY,Index Options,09-Jun-2026,22300,Put,48303,33065,15238,46.08,2.8,7.2,-61.11,364101,1046.06217,23416.55
NIFTY,Index Options,09-Jun-2026,24400,Call,59656,44642,15014,33.63,5.65,11.65,-51.5,424439,1842.91413,23416.55
NIFTY,Index Options,09-Jun-2026,24700,Call,54043,39455,14588,36.97,2.35,5.4,-56.48,296967,598.3885,23416.55
NIFTY,Index Options,09-Jun-2026,23450,Call,33220,18878,14342,75.97,188.25,222.1,-15.24,1568286,169850.07865,23416.55
NIFTY,Index Options,09-Jun-2026,23600,Call,62582,49244,13338,27.09,115.45,146.5,-21.19,1435475,94014.99965,23416.55
NIFTY,Index Options,09-Jun-2026,23750,Call,31043,17782,13261,74.58,65.9,94.15,-30.01,581884,22383.33182,23416.55
NIFTY,Index Options,09-Jun-2026,22900,Put,64808,51980,12828,24.68,13.95,33.4,-58.23,717243,12494.37306,23416.55
