Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,23800,Put,95659,151903,-56244,-37.03,0.05,4.8,-98.96,1995556,1011.74689,24187.7
NIFTY,Index Options,21-Jul-2026,23000,Put,100295,139142,-38847,-27.92,0.05,1.15,-95.65,731631,194.97966,24187.7
NIFTY,Index Options,21-Jul-2026,24000,Put,164649,198611,-33962,-17.1,0.05,13.1,-99.62,8677634,13537.10904,24187.7
HDFCBANK,Stock Futures,28-Jul-2026,0,-,368479,397996,-29517,-7.42,762.25,779.35,-2.19,65024,324079.94112,761.5
NIFTY,Index Options,21-Jul-2026,23900,Put,95688,124460,-28772,-23.12,0.05,7.25,-99.31,3814900,2876.4346,24187.7
NIFTY,Index Options,21-Jul-2026,24250,Put,60740,89103,-28363,-31.83,62.15,74.6,-16.69,10349150,490125.39485,24187.7
NIFTY,Index Options,21-Jul-2026,23200,Put,47497,73922,-26425,-35.75,0.05,1.35,-96.3,480569,137.44273,24187.7
NIFTY,Index Options,21-Jul-2026,22800,Put,14046,38190,-24144,-63.22,0.05,1.0,-95.0,113592,30.27226,24187.7
NIFTY,Index Options,21-Jul-2026,21600,Put,24801,48931,-24130,-49.31,0.05,0.4,-87.5,128060,14.15063,24187.7
NIFTY,Index Options,21-Jul-2026,22500,Put,24599,48696,-24097,-49.48,0.05,0.75,-93.33,121663,25.3059,24187.7
NIFTY,Index Options,21-Jul-2026,23500,Put,110811,134129,-23318,-17.38,0.05,2.2,-97.73,1470303,525.63332,24187.7
NIFTY,Index Options,21-Jul-2026,23100,Put,29211,50537,-21326,-42.2,0.05,1.25,-96.0,281836,75.10929,24187.7
NIFTY,Index Options,21-Jul-2026,23600,Put,72634,93684,-21050,-22.47,0.05,2.65,-98.11,1309759,442.69854,24187.7
NIFTY,Index Options,21-Jul-2026,25200,Call,35138,54925,-19787,-36.03,0.05,0.7,-92.86,367800,107.5815,24187.7
NIFTY,Index Options,21-Jul-2026,23850,Put,50730,68704,-17974,-26.16,0.05,5.75,-99.13,1411594,862.48393,24187.7
NIFTY,Index Options,21-Jul-2026,23700,Put,92072,109792,-17720,-16.14,0.05,3.45,-98.55,2013958,785.44362,24187.7
NIFTY,Index Options,21-Jul-2026,23950,Put,76934,92194,-15260,-16.55,0.05,9.5,-99.47,5126278,5098.08347,24187.7
INFY,Stock Futures,28-Jul-2026,0,-,255020,269127,-14107,-5.24,1071.1,1087.1,-1.47,51947,223530.01888,1070.6
NIFTY,Index Options,21-Jul-2026,23400,Put,72346,84508,-12162,-14.39,0.05,1.75,-97.14,636270,210.9235,24187.7
NIFTY,Index Options,21-Jul-2026,25300,Call,28818,40736,-11918,-29.26,0.05,0.55,-90.91,260475,71.10967,24187.7
NIFTY,Index Options,21-Jul-2026,22700,Put,11887,22363,-10476,-46.85,0.05,0.95,-94.74,97517,21.55125,24187.7
NIFTY,Index Options,21-Jul-2026,22000,Put,12825,23104,-10279,-44.49,0.05,0.55,-90.91,89148,15.06601,24187.7
NIFTY,Index Options,21-Jul-2026,23550,Put,25446,35219,-9773,-27.75,0.05,2.4,-97.92,461909,159.12765,24187.7
NIFTY,Index Options,21-Jul-2026,22900,Put,10821,20172,-9351,-46.36,0.05,1.0,-95.0,62189,16.16914,24187.7
NIFTY,Index Options,21-Jul-2026,24000,Call,16179,25091,-8912,-35.52,187.9,258.8,-27.4,1191751,141479.91171,24187.7
