Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,01-Sep-2026,24000,Call,21277,26057,-4780,-18.34,242.6,227.75,6.52,753870,110508.29556,24175.65
NIFTY,Index Options,29-Sep-2026,24500,Call,82148,85817,-3669,-4.28,191.25,180.75,5.81,69998,8506.43695,24175.65
TCS,Stock Futures,29-Sep-2026,0,-,136560,139605,-3045,-2.18,2354.5,2270.0,3.72,17451,91976.10628,2342.0
BANKNIFTY,Index Options,29-Sep-2026,58000,Put,35733,38392,-2659,-6.93,800.0,789.95,1.27,40648,10189.51869,57496.3
NIFTY,Index Options,29-Sep-2026,25200,Call,15400,17391,-1991,-11.45,30.1,29.4,2.38,14361,275.37217,24175.65
WIPRO,Stock Futures,29-Sep-2026,0,-,65106,67083,-1977,-2.95,180.41,176.05,2.48,6239,33634.449,180.95
TCS,Stock Options,29-Sep-2026,2300,Call,4352,5874,-1522,-25.91,92.95,50.5,84.06,16977,3230.426,2342.0
DIXON,Stock Futures,29-Sep-2026,0,-,58746,60246,-1500,-2.49,14456.0,14370.0,0.6,7577,54962.87607,14650.0
NIFTY,Index Options,29-Sep-2026,24300,Call,60814,62280,-1466,-2.35,288.25,273.85,5.26,47865,8782.67705,24175.65
BANKNIFTY,Index Options,29-Sep-2026,58500,Put,8728,10031,-1303,-12.99,1071.75,1070.2,0.14,7916,2695.96795,57496.3
NIFTY,Index Options,29-Sep-2026,24200,Call,38861,40089,-1228,-3.06,347.0,330.85,4.88,40290,8877.63961,24175.65
NIFTY,Index Options,08-Sep-2026,24300,Call,26622,27790,-1168,-4.2,131.3,123.4,6.4,108505,9020.56317,24175.65
HCLTECH,Stock Futures,29-Sep-2026,0,-,61695,62853,-1158,-1.84,1328.6,1294.2,2.66,8958,47573.42976,1316.1
BSE,Stock Options,29-Sep-2026,3400,Call,5639,6675,-1036,-15.52,136.4,102.35,33.27,19348,4818.81288,3405.0
HEROMOTOCO,Stock Futures,29-Sep-2026,0,-,25747,26625,-878,-3.3,5630.0,5566.5,1.14,5366,45392.73795,5600.0
PERSISTENT,Stock Futures,29-Sep-2026,0,-,23585,24419,-834,-3.42,5924.5,5683.0,4.25,7736,56702.946,5875.0
HCLTECH,Stock Options,29-Sep-2026,1450,Call,419,1216,-797,-65.54,3.75,2.45,53.06,2288,46.94976,1316.1
HDFCBANK,Stock Options,29-Sep-2026,750,Call,24305,25100,-795,-3.17,5.75,5.35,7.48,16426,561.60494,720.3
BANKNIFTY,Index Options,29-Sep-2026,58300,Put,2474,3260,-786,-24.11,961.7,948.65,1.38,4546,1385.36167,57496.3
INFY,Stock Options,29-Sep-2026,1120,Call,2235,3013,-778,-25.82,52.6,33.2,58.43,6745,1278.0426,1144.0
BSE,Stock Options,29-Sep-2026,3500,Call,7560,8304,-744,-8.96,89.7,67.2,33.48,15511,2550.31862,3405.0
HDFCBANK,Stock Options,29-Sep-2026,720,Call,15891,16557,-666,-4.02,17.1,14.75,15.93,30143,2982.04699,720.3
BANKNIFTY,Index Options,29-Sep-2026,58100,Put,1974,2634,-660,-25.06,844.6,836.9,0.92,4732,1274.14778,57496.3
COFORGE,Stock Futures,29-Sep-2026,0,-,27103,27749,-646,-2.33,2020.0,1906.1,5.98,10122,95879.17731,2014.6
POLYCAB,Stock Futures,29-Sep-2026,0,-,17871,18471,-600,-3.25,9138.0,9093.0,0.49,2739,31146.16188,9088.0
