Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,2279,1184,1095,92.48,5000,1458.45684,778.5178,2236.97464,26862
DMART,36301,26828,9473,35.31,48371,68428.33572,5633.41807,74061.75379,4184
EXIDEIND,27926,21853,6073,27.79,97923,80635.54284,19417.12938,100052.67222,419
BANKBARODA,67924,54947,12977,23.62,82633,142002.96786,10941.15321,152944.12107,259
MIDCPNIFTY,76429,65074,11355,17.45,92367,93336.9797,16335.8831,109672.8628,14573
SONACOMS,20961,17855,3106,17.4,44678,62854.06951,8273.19246,71127.26197,664
SRF,29523,25327,4196,16.57,37198,26389.40528,4764.40128,31153.80656,2800
KFINTECH,17980,15556,2424,15.58,23224,30405.11392,2633.2907,33038.40462,870
FORCEMOT,14915,12935,1980,15.31,43069,33632.43046,5884.77248,39517.20295,19360
LT,142411,123956,18455,14.89,105930,116317.05821,10694.59735,127011.65557,4057
BSE,78834,69814,9020,12.92,96541,113964.5095,16462.75542,130427.26492,3840
KPITTECH,66043,58810,7233,12.3,75111,48970.18602,7736.86561,56707.05163,558
NAUKRI,42041,37439,4602,12.29,37738,30979.08132,4726.0142,35705.09552,1031
NHPC,31789,28496,3293,11.56,12697,12325.52337,959.31267,13284.83604,80
MOTILALOFS,8682,7813,869,11.12,5917,9891.37235,1055.01098,10946.38334,958
NIFTY,7269732,6571666,698066,10.62,48553793,768104.43922,2321311.95853,3089416.39775,24175
BAJAJ-AUTO,69664,63235,6429,10.17,50475,47031.97174,5449.08076,52481.05251,9837
BHEL,44699,40618,4081,10.05,24785,59948.66403,5109.4134,65058.07743,402
MCX,79047,71867,7180,9.99,103897,105323.66257,17421.15316,122744.81574,2921
PATANJALI,31014,28227,2787,9.87,14471,26288.15244,861.63131,27149.78376,413
DELHIVERY,25614,23420,2194,9.37,37361,60550.06766,8817.96876,69368.03642,508
BOSCHLTD,15528,14204,1324,9.32,13203,20359.05767,2008.89337,22367.95104,41475
UNIONBANK,35318,32314,3004,9.3,13094,40293.39244,1378.39502,41671.78746,174
MARICO,21591,19825,1766,8.91,16177,31861.6488,2317.51236,34179.16116,856
CGPOWER,32929,30430,2499,8.21,26154,45079.29967,4485.99366,49565.29333,957
HDFCLIFE,52964,49015,3949,8.06,16478,16413.8535,1744.86092,18158.71442,571
IOC,46392,42998,3394,7.89,21049,39991.91917,2152.33443,42144.25361,141
KAYNES,38942,36141,2801,7.75,13632,23531.58645,1439.41594,24971.00239,3165
HINDUNILVR,93130,86534,6596,7.62,57467,66994.48476,5319.4731,72313.95786,2209
TMPV,102826,95651,7175,7.5,41705,37192.57776,3856.11184,41048.6896,346
ABB,28053,26145,1908,7.3,12852,20961.96381,1939.76146,22901.72527,6858
MUTHOOTFIN,33711,31466,2245,7.13,26809,54456.99921,3826.03688,58283.0361,2946
INOXWIND,24586,22959,1627,7.09,6067,7104.76928,579.46112,7684.2304,89
IRFC,37540,35061,2479,7.07,8925,9435.29454,733.16922,10168.46376,90
MANAPPURAM,20328,18999,1329,7.0,6319,19487.1375,972.837,20459.9745,322
BANKINDIA,24796,23200,1596,6.88,21183,52979.45068,2770.17572,55749.6264,145
GODREJPROP,38004,35560,2444,6.87,18306,19878.56958,2395.89886,22274.46845,1959
INDIANB,23265,21785,1480,6.79,15138,43460.1489,2000.454,45460.6029,814
KALYANKJIL,43539,40816,2723,6.67,18881,23825.28937,2623.3308,26448.62017,388
SBILIFE,30603,28739,1864,6.49,9422,13066.5597,696.41812,13762.97782,1783
POWERINDIA,33306,31317,1989,6.35,28014,32428.13673,4151.31228,36579.44901,33800
NATIONALUM,49928,47030,2898,6.16,17233,25532.85375,2143.19906,27676.05281,332
SWIGGY,43053,40560,2493,6.15,17074,21471.20785,1733.86278,23205.07064,249
CAMS,12721,11991,730,6.09,9791,12020.32878,1149.62776,13169.95655,798
SUZLON,52042,49096,2946,6.0,15775,22963.29164,2131.66452,25094.95616,57
TITAN,76602,72489,4113,5.67,53195,46364.42972,6255.04612,52619.47584,4479
AMBER,31100,29449,1651,5.61,8752,12527.9525,1340.85021,13868.80271,7406
OFSS,23161,21935,1226,5.59,35985,40932.3942,10573.4144,51505.8086,10962
MANKIND,15365,14556,809,5.56,5884,4252.15785,426.70872,4678.86657,2479
ANGELONE,16179,15338,841,5.48,14803,31242.3915,3198.163,34440.5545,346
CANBK,75386,71486,3900,5.46,30626,80988.57697,4945.27747,85933.85445,126
COCHINSHIP,18393,17442,951,5.45,13439,14722.16512,1886.36792,16608.53304,1519
BANKNIFTY,830978,789250,41728,5.29,1446955,314366.72533,258058.1587,572424.88404,58031
PAYTM,40576,38548,2028,5.26,18404,29096.05061,3780.58514,32876.63575,1211
FORTIS,17551,16677,874,5.24,9425,15078.00885,1172.44286,16250.45172,974
SAIL,46855,44525,2330,5.23,9283,36130.38567,1071.82748,37202.21315,168
OIL,17174,16324,850,5.21,7522,10661.87094,636.99454,11298.86548,418
HYUNDAI,23713,22567,1146,5.08,9370,19963.42562,561.90835,20525.33397,1950
POLICYBZR,25913,24666,1247,5.06,9406,16050.92531,1181.71032,17232.63563,1673
CUMMINSIND,27207,25903,1304,5.03,9403,26393.68732,1341.5945,27735.28182,5572
PIDILITIND,17218,16426,792,4.82,6338,13230.9653,540.0015,13770.9668,1608
HINDZINC,50574,48268,2306,4.78,16577,14704.04519,2076.69031,16780.73551,529
SHRIRAMFIN,58473,55817,2656,4.76,33768,46506.43692,6084.7889,52591.22583,1066
PNB,54238,51775,2463,4.76,15421,30139.8096,2228.3504,32368.16,106
DIXON,101135,96589,4546,4.71,110261,110682.30842,16800.03755,127482.34597,12424
MOTHERSON,31675,30254,1421,4.7,6874,14518.17031,973.39863,15491.56894,147
APOLLOHOSP,28300,27040,1260,4.66,13470,13816.95845,1589.77532,15406.73377,8724
TATAPOWER,77997,74640,3357,4.5,25937,25933.79665,1988.05367,27921.85032,376
LAURUSLABS,28607,27385,1222,4.46,17500,39295.7533,4489.73612,43785.48942,1525
LUPIN,19569,18744,825,4.4,6457,11749.44897,668.98476,12418.43374,2395
DRREDDY,41104,39408,1696,4.3,22350,22861.48468,2837.64175,25699.12643,1342
AMBUJACEM,89509,85818,3691,4.3,23316,31628.3922,1898.4366,33526.8288,429
JSWENERGY,29820,28594,1226,4.29,12151,15937.17987,1511.72821,17448.90808,565
TATACONSUM,41789,40074,1715,4.28,19269,23084.40601,1496.98092,24581.38694,1108
