Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
GVT&D,4438,3065,1373,44.8,7001,9504.66157,954.37078,10459.03236,4750
FINNIFTY,5219,3650,1569,42.99,6183,4865.47853,1038.42326,5903.90179,25008
INOXWIND,43515,34607,8908,25.74,62553,40927.88037,4909.21196,45837.09234,83
IREDA,36064,28752,7312,25.43,30123,32197.1972,2105.14372,34302.34092,126
ANGELONE,21063,17328,3735,21.55,28284,35331.3745,5172.97825,40504.35275,337
TECHM,52649,43775,8874,20.27,74160,93435.53898,12565.4703,106001.00928,1539
DABUR,30114,25396,4718,18.58,22735,20198.574,1640.16812,21838.74212,425
BAJAJ-AUTO,70905,61421,9484,15.44,58255,50162.59752,5061.88778,55224.48531,10380
HINDUNILVR,91782,79634,12148,15.25,58308,41788.41954,3873.73773,45662.15727,2091
VEDL,79688,69618,10070,14.46,65377,56538.97593,5927.29124,62466.26718,338
BANKNIFTY,1031456,904088,127368,14.09,2053813,553440.77091,394303.73432,947744.50523,53643
NIFTY,9335607,8236154,1099453,13.35,156285983,1299131.75839,6166008.96221,7465140.7206,23382
KAYNES,74199,65561,8638,13.18,66444,25114.59416,2957.7584,28072.35256,3107
FORCEMOT,12751,11351,1400,12.33,5234,7464.16756,486.2592,7950.42676,18930
ITC,200283,178504,21779,12.2,107162,51618.4438,5426.1898,57044.6336,279
MIDCPNIFTY,89444,79965,9479,11.85,153524,68902.14284,30241.29116,99143.434,14264
HEROMOTOCO,50737,45392,5345,11.78,44672,44553.20191,4992.70573,49545.90765,4820
GLENMARK,45551,40852,4699,11.5,51704,78278.71473,9385.71701,87664.43175,2204
PAGEIND,26433,23786,2647,11.13,9943,8927.83594,743.00146,9670.8374,37350
NBCC,23747,21372,2375,11.11,24608,44554.627,4392.0708,48946.6978,104
MCX,47257,42678,4579,10.73,46148,116921.9314,16801.46926,133723.40066,2894
LTF,30782,27890,2892,10.37,18340,35556.9021,1848.555,37405.4571,271
AMBER,60216,54560,5656,10.37,58167,68645.77409,8804.15215,77449.92624,7638
ALKEM,18998,17320,1678,9.69,25234,24675.44183,1933.29567,26608.73751,5318
ICICIPRULI,24710,22591,2119,9.38,9421,12163.86812,668.93733,12832.80546,489
KPITTECH,31497,28810,2687,9.33,34553,17592.93748,2883.62475,20476.56223,789
BSE,53389,48883,4506,9.22,70774,131439.45262,25054.9667,156494.41933,4069
SBICARD,56368,51631,4737,9.17,25711,33868.55976,1642.90784,35511.4676,616
NIFTYNXT50,814,751,63,8.39,297,3506.91727,25.10237,3532.01965,69921
HAVELLS,29219,26980,2239,8.3,11267,16378.8513,824.45025,17203.30155,1142
TATAELXSI,26480,24453,2027,8.29,15452,10234.48861,1186.51687,11421.00548,4298
HDFCLIFE,70562,65161,5401,8.29,24489,21886.75445,1964.69889,23851.45334,585
