Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,19-May-2026,24000,Put,10610,18489,-7879,-42.61,381.45,373.5,2.13,391754,71620.07452,23618.0
INDUSINDBK,Stock Futures,26-May-2026,0,-,42672,48949,-6277,-12.82,896.0,891.15,0.54,8829,55377.34209,896.0
HCLTECH,Stock Futures,26-May-2026,0,-,116876,122523,-5647,-4.61,1177.9,1147.7,2.63,22256,92023.21856,1180.0
IDEA,Stock Futures,26-May-2026,0,-,71647,76936,-5289,-6.87,13.44,12.91,4.11,16842,161066.02491,13.45
AXISBANK,Stock Futures,26-May-2026,0,-,81469,86488,-5019,-5.8,1240.8,1238.2,0.21,18729,145332.35775,1237.9
BANKNIFTY,Index Options,26-May-2026,60000,Put,23482,28135,-4653,-16.54,6513.0,6317.55,3.09,5090,9628.89552,53409.15
ETERNAL,Stock Futures,26-May-2026,0,-,66310,70482,-4172,-5.92,246.0,241.27,1.96,10853,64580.39664,246.1
AUROPHARMA,Stock Futures,26-May-2026,0,-,22478,26599,-4121,-15.49,1515.9,1504.1,0.78,6240,52049.712,1513.9
TATAPOWER,Stock Futures,26-May-2026,0,-,34075,38010,-3935,-10.35,414.0,404.0,2.48,10147,60688.80112,413.9
AMBUJACEM,Stock Futures,26-May-2026,0,-,64397,67748,-3351,-4.95,430.7,430.1,0.14,6743,30650.67736,431.0
LT,Stock Futures,26-May-2026,0,-,82470,85517,-3047,-3.56,3879.8,3878.8,0.03,7678,52370.50549,3910.0
NIFTY,Index Options,26-May-2026,24000,Put,64873,67502,-2629,-3.89,466.6,461.0,1.21,67456,17606.96038,23618.0
PNB,Stock Futures,26-May-2026,0,-,30936,33533,-2597,-7.74,101.56,99.9,1.66,4844,39251.9008,101.35
TCS,Stock Options,26-May-2026,2300,Call,5792,8230,-2438,-29.62,38.3,22.55,69.84,28928,2504.87552,2330.0
DIXON,Stock Futures,26-May-2026,0,-,55312,57617,-2305,-4.0,11011.0,10787.0,2.08,8993,49572.83334,11015.0
VOLTAS,Stock Futures,26-May-2026,0,-,26601,28737,-2136,-7.43,1302.0,1251.0,4.08,6816,33076.6848,1301.0
POWERGRID,Stock Futures,26-May-2026,0,-,30659,32740,-2081,-6.36,298.2,296.65,0.52,4799,27222.08755,298.25
SBIN,Stock Futures,26-May-2026,0,-,94365,96442,-2077,-2.15,946.9,941.7,0.55,13713,97495.3161,946.9
COFORGE,Stock Options,26-May-2026,1360,Call,1400,3461,-2061,-59.55,65.6,28.15,133.04,6278,1501.30522,1411.9
ADANIENT,Stock Futures,26-May-2026,0,-,57518,59514,-1996,-3.35,2713.2,2692.1,0.78,14224,120304.09426,2712.7
INFY,Stock Options,26-May-2026,1180,Call,3813,5765,-1952,-33.86,22.8,7.45,206.04,25364,2322.32784,1194.0
TMPV,Stock Futures,26-May-2026,0,-,68629,70457,-1828,-2.59,360.5,353.6,1.95,15208,44037.50144,360.5
PAYTM,Stock Futures,26-May-2026,0,-,15736,17424,-1688,-9.69,1124.0,1108.4,1.41,3820,31028.9241,1120.0
HCLTECH,Stock Options,26-May-2026,1300,Call,9752,11423,-1671,-14.63,1.25,0.9,38.89,8265,49.46602,1180.0
HCLTECH,Stock Options,26-May-2026,1200,Call,4986,6641,-1655,-24.92,9.7,4.65,108.6,25801,1182.07281,1180.0
