Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
INFY,Stock Futures,30-Jun-2026,0,-,207328,212597,-5269,-2.48,1219.0,1271.0,-4.09,40987,200829.74208,1220.5
NIFTY,Index Options,30-Jun-2026,20000,Put,29400,31516,-2116,-6.71,5.85,5.95,-1.68,15325,63.752,23405.6
POLICYBZR,Stock Futures,30-Jun-2026,0,-,19347,21137,-1790,-8.47,1599.3,1657.1,-3.49,6764,37821.81914,1580.0
HYUNDAI,Stock Futures,30-Jun-2026,0,-,31565,33186,-1621,-4.88,1882.9,1889.5,-0.35,4784,24864.84,1865.0
NIFTY,Index Options,30-Jun-2026,23700,Call,14372,15777,-1405,-8.91,290.65,327.3,-11.2,21256,3676.95853,23405.6
DLF,Stock Futures,30-Jun-2026,0,-,48131,49468,-1337,-2.7,587.5,597.05,-1.6,7147,34537.43081,581.6
TECHM,Stock Futures,30-Jun-2026,0,-,36352,37646,-1294,-3.44,1477.8,1569.4,-5.84,6382,57355.6722,1470.0
RELIANCE,Stock Options,30-Jun-2026,1350,Call,11269,12305,-1036,-8.42,22.0,23.4,-5.98,13185,1348.16625,1312.6
RELIANCE,Stock Futures,30-Jun-2026,0,-,227346,228315,-969,-0.42,1319.0,1321.8,-0.21,26725,175611.31125,1312.6
BANKNIFTY,Index Options,30-Jun-2026,53300,Put,1535,2426,-891,-36.73,623.0,742.1,-16.05,31432,8973.86743,54185.95
ASIANPAINT,Stock Futures,30-Jun-2026,0,-,43901,44763,-862,-1.93,2645.0,2656.3,-0.43,3572,23669.7687,2657.0
RVNL,Stock Futures,30-Jun-2026,0,-,26621,27463,-842,-3.07,240.49,242.59,-0.87,5380,19519.32595,238.64
ITC,Stock Options,30-Jun-2026,322,Call,5397,6205,-808,-13.02,0.3,0.35,-14.29,4441,20.60624,276.75
TCS,Stock Options,30-Jun-2026,2580,Call,1354,2140,-786,-36.73,5.95,19.0,-68.68,6215,57.10031,2245.0
HINDALCO,Stock Futures,30-Jun-2026,0,-,43120,43896,-776,-1.77,1148.9,1154.2,-0.46,5130,41254.1262,1139.9
VEDL,Stock Futures,30-Jun-2026,0,-,41179,41922,-743,-1.77,330.95,335.65,-1.4,9502,36169.363,328.4
NIFTY,Index Options,30-Jun-2026,23950,Call,2344,3037,-693,-22.82,196.0,219.35,-10.65,4545,483.01987,23405.6
NIFTY,Index Options,30-Jun-2026,23750,Call,1976,2660,-684,-25.71,273.9,305.35,-10.3,5834,917.04354,23405.6
DRREDDY,Stock Futures,30-Jun-2026,0,-,24814,25419,-605,-2.38,1270.2,1283.9,-1.07,2784,22172.472,1261.9
COFORGE,Stock Futures,30-Jun-2026,0,-,41037,41637,-600,-1.44,1414.5,1512.2,-6.46,11061,59554.77446,1419.4
INFY,Stock Options,30-Jun-2026,1300,Call,12589,13188,-599,-4.54,8.3,20.25,-59.01,20881,768.4208,1220.5
EXIDEIND,Stock Futures,30-Jun-2026,0,-,14323,14919,-596,-3.99,402.0,410.4,-2.05,4030,29198.8008,399.8
BANKNIFTY,Index Options,30-Jun-2026,43000,Put,3412,3986,-574,-14.4,7.95,10.05,-20.9,9138,25.8514,54185.95
SAMMAANCAP,Stock Futures,30-Jun-2026,0,-,17573,18141,-568,-3.13,178.2,180.54,-1.3,3885,29436.76155,176.85
NIFTY,Index Options,30-Jun-2026,29000,Call,5819,6346,-527,-8.3,1.6,1.95,-17.95,1327,1.39733,23405.6
