Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
SBILIFE,40931,40089,842,2.1,50182,115963.27098,1678.68783,117641.95882,1860
ITC,235572,230907,4665,2.02,345876,351835.32251,9895.03774,361730.36025,302
POWERGRID,73612,72179,1433,1.99,61445,148291.7016,1747.17331,150038.87491,294
PERSISTENT,66916,65633,1283,1.95,82945,171860.4732,2863.85855,174724.33175,4985
TCS,433173,425007,8166,1.92,455861,634608.77703,15697.84211,650306.61914,2317
VMM,10136,9945,191,1.92,7560,29495.70519,285.73241,29781.43761,121
TRENT,123633,121355,2278,1.88,247200,231386.22909,9934.17137,241320.40046,4303
TATACONSUM,43228,42436,792,1.87,44331,112601.43697,886.2832,113487.72017,1192
SONACOMS,19877,19542,335,1.71,21311,77775.95609,1001.26293,78777.21902,594
HDFCLIFE,85470,84205,1265,1.5,47780,173354.46293,1413.27835,174767.74128,615
NIFTY,7663798,7552552,111246,1.47,76563674,2398256.80517,4606195.24919,7004452.05436,23719
BOSCHLTD,35802,35293,509,1.44,248566,142396.87649,12201.84783,154598.72432,36110
BAJAJFINSV,85923,84742,1181,1.39,54058,105243.95212,1737.79967,106981.7518,1771
ICICIPRULI,34766,34337,429,1.25,23068,62443.68103,668.23248,63111.91352,520
COLPAL,35070,34685,385,1.11,61682,106090.23634,2440.54707,108530.78341,2158
ICICIBANK,334818,331329,3489,1.05,377577,1053355.80994,21335.47941,1074691.28935,1267
AUROPHARMA,51095,50635,460,0.91,110856,179991.08561,8222.52876,188213.61438,1468
MCX,42530,42159,371,0.88,81436,311266.47054,13429.23825,324695.70879,3275
CANBK,66001,65429,572,0.87,42492,182495.3355,3859.97062,186355.30612,128
KOTAKBANK,135158,134059,1099,0.82,79318,349011.9894,2946.9352,351958.9246,384
MAZDOCK,62092,61716,376,0.61,58001,97266.0041,1869.83156,99135.83566,2472
SRF,36416,36230,186,0.51,35851,87343.31666,1084.2937,88427.61036,2651
M&M,147291,146553,738,0.5,112230,285799.61712,5077.27338,290876.8905,3085
INDUSTOWER,88476,88037,439,0.5,44493,165820.023,1705.78442,167525.80742,432
GAIL,45567,45356,211,0.47,73308,123098.02951,4835.84178,127933.8713,162
PNBHOUSING,25278,25167,111,0.44,16084,82812.78486,222.59497,83035.37983,1051
TMPV,182747,182108,639,0.35,197647,246328.75312,3053.96304,249382.71616,363
TIINDIA,18322,18258,64,0.35,20332,68442.0412,467.71908,68909.76028,3006
HDFCAMC,33287,33187,100,0.3,29966,159766.31883,914.78385,160681.10268,2741
AUBANK,42200,42120,80,0.19,36320,164785.4823,2269.7048,167055.1871,982
CHOLAFIN,41103,41073,30,0.07,32833,181831.73306,1829.21381,183660.94687,1541
ONGC,89583,89545,38,0.04,78766,169965.16672,2387.06797,172352.2347,289
PFC,75048,75034,14,0.02,47924,152406.73279,1378.11661,153784.8494,430
SWIGGY,54312,54364,-52,-0.1,34789,75395.16117,475.6154,75870.77657,250
NMDC,73425,73503,-78,-0.11,49987,244767.88777,537.20212,245305.0899,87
CUMMINSIND,26804,26848,-44,-0.16,15258,97087.6625,607.23392,97694.89642,5350
AMBER,84460,84708,-248,-0.29,181670,178631.31355,11104.39608,189735.70963,7382
SUZLON,62934,63152,-218,-0.35,39825,106954.56953,1821.30546,108775.87499,53
JIOFIN,131256,131734,-478,-0.36,95523,214728.37172,5120.82319,219849.19491,238
TATAPOWER,86175,86550,-375,-0.43,62583,128358.70844,2944.04476,131302.7532,408
MPHASIS,30169,30324,-155,-0.51,26113,84218.41106,1007.38115,85225.79221,2231
ALKEM,15606,15687,-81,-0.52,17602,62465.83155,332.95316,62798.78471,5414
NESTLEIND,44896,45137,-241,-0.53,30485,137249.00475,687.875,137936.87975,1423
BAJAJHLDNG,9138,9188,-50,-0.54,7422,18471.88361,71.78854,18543.67216,10500
MANAPPURAM,27047,27198,-151,-0.56,22514,102805.8045,1361.2965,104167.101,324
OBEROIRLTY,27099,27254,-155,-0.57,20674,79429.75757,412.41207,79842.16964,1659
MARUTI,139024,139885,-861,-0.62,178705,220204.09133,6331.28092,226535.37225,12995
ULTRACEMCO,90353,90938,-585,-0.64,69509,161863.87874,1745.67965,163609.55839,11588
CONCOR,27288,27472,-184,-0.67,13250,59672.47625,410.43825,60082.9145,505
PGEL,31627,31841,-214,-0.67,41348,63325.98179,2190.54999,65516.53178,466
AXISBANK,169641,170805,-1164,-0.68,228923,598812.18868,9206.94668,608019.13537,1287
INOXWIND,35463,35708,-245,-0.69,14370,28111.83104,317.22011,28429.05116,94
RELIANCE,471734,475064,-3330,-0.7,517824,631863.56665,30797.9292,662661.49585,1358
DLF,73442,73997,-555,-0.75,57330,136519.28781,1875.57818,138394.86599,585
TATASTEEL,151819,153100,-1281,-0.84,184379,214480.18845,5697.75387,220177.94232,209
RECLTD,85128,85862,-734,-0.85,47226,93044.57274,2192.58452,95237.15726,336
INFY,407634,411332,-3698,-0.9,391110,664097.83472,8440.12448,672537.9592,1175
DMART,46969,47413,-444,-0.94,49329,123270.91837,1365.88672,124636.8051,4117
SAIL,41469,41863,-394,-0.94,19707,182604.74498,16.90402,182621.649,200
360ONE,14291,14430,-139,-0.96,11295,26791.15595,305.27095,27096.4269,1114
NBCC,20159,20361,-202,-0.99,16127,60006.5713,823.8438,60830.4151,94
ETERNAL,136955,138335,-1380,-1.0,114114,228269.57765,4141.14534,232410.72299,242
PATANJALI,46901,47382,-481,-1.02,16036,54201.25364,201.0996,54402.35324,462
MFSL,30158,30469,-311,-1.02,37667,124927.60264,1185.75232,126113.35496,1685
LTF,39241,39673,-432,-1.09,37841,121340.1231,1521.83992,122861.96302,270
NAM-INDIA,10854,10984,-130,-1.18,12173,41436.45875,351.33956,41787.79831,1084
PHOENIXLTD,16587,16786,-199,-1.19,10587,42081.63974,207.81593,42289.45567,1783
HINDZINC,64023,64872,-849,-1.31,104632,109335.18016,3488.86896,112824.04913,631
LAURUSLABS,41075,41650,-575,-1.38,36353,193415.42693,2365.63644,195781.06338,1340
ADANIENT,123341,125145,-1804,-1.44,91805,312658.99253,6228.76023,318887.75276,2719
IDEA,124945,126868,-1923,-1.52,89190,449350.04494,12546.29265,461896.33759,13
COFORGE,102212,103797,-1585,-1.53,105617,182537.49414,3822.92962,186360.42376,1383
INDUSINDBK,73569,74787,-1218,-1.63,55393,186037.66944,1975.11909,188012.78853,910
HDFCBANK,908842,924016,-15174,-1.64,713461,1014854.70966,21575.17738,1036429.88704,769
BEL,156144,158774,-2630,-1.66,121691,175909.35955,4161.4369,180070.79646,416
UPL,35074,35687,-613,-1.72,31340,136969.40468,1538.37215,138507.77683,630
INDHOTEL,37719,38397,-678,-1.77,22669,93552.384,584.7292,94137.1132,651
TVSMOTOR,84531,86066,-1535,-1.78,66973,174975.27887,2149.64093,177124.9198,3425
SBIN,369189,375908,-6719,-1.79,316516,317388.01657,14193.62392,331581.6405,949
BDL,27737,28243,-506,-1.79,30863,57293.9957,1173.78268,58467.77838,1311
CIPLA,85692,87258,-1566,-1.79,69586,141410.33824,1617.72675,143028.06499,1392
BHARATFORG,27845,28367,-522,-1.84,20101,108294.04045,866.38565,109160.4261,1898
GMRAIRPORT,31555,32154,-599,-1.86,20998,83015.61021,725.01777,83740.62798,95
DELHIVERY,23407,23860,-453,-1.9,21422,102043.71214,678.88729,102722.59944,448
HEROMOTOCO,60380,61577,-1197,-1.94,55249,145321.94892,2458.62471,147780.57363,4973
IOC,46348,47268,-920,-1.95,37545,87925.51608,1612.47888,89537.99497,139
LICHSGFIN,45980,46935,-955,-2.03,19985,59155.7697,620.0487,59775.8184,538
YESBANK,61857,63147,-1290,-2.04,41787,147137.43081,1745.4875,148882.91831,21
BANKINDIA,24391,24906,-515,-2.07,13307,57398.58384,630.49636,58029.0802,139
SHREECEM,21053,21500,-447,-2.08,25289,100688.42724,336.22894,101024.65618,24700
EXIDEIND,27461,28078,-617,-2.2,11869,38349.2943,563.68386,38912.97816,339
HCLTECH,228381,233584,-5203,-2.23,165594,323783.48557,2588.78689,326372.27246,1167
ADANIPORTS,89073,91130,-2057,-2.26,99255,262385.64244,4215.39001,266601.03246,1785
BSE,67741,69315,-1574,-2.27,115884,268463.12366,17168.39827,285631.52193,4194
ABCAPITAL,29140,29822,-682,-2.29,27953,169052.56319,1613.86186,170666.42505,357
GODREJPROP,49584,50757,-1173,-2.31,53769,109800.81685,1773.52763,111574.34448,1745
IREDA,26777,27413,-636,-2.32,22105,58444.95825,800.63925,59245.59751,129
BAJFINANCE,142281,145668,-3387,-2.33,124628,456008.84715,4995.15795,461004.0051,916
BIOCON,33905,34731,-826,-2.38,33269,150316.504,2307.3025,152623.8065,429
AMBUJACEM,100056,102501,-2445,-2.39,72240,251473.39015,1669.72953,253143.11968,435
JSWSTEEL,89208,91410,-2202,-2.41,58532,361114.06695,1384.25429,362498.32125,1287
PNB,68780,70483,-1703,-2.42,38426,138384.2584,2276.0104,140660.2688,102
HINDPETRO,35362,36241,-879,-2.43,32044,115986.44137,1931.46464,117917.90601,389
PRESTIGE,20366,20878,-512,-2.45,38775,80469.13,1717.54411,82186.67412,1381
NHPC,35313,36202,-889,-2.46,25982,86253.31993,428.09856,86681.41849,78
CGPOWER,39275,40271,-996,-2.47,37859,155098.13966,1175.39691,156273.53657,866
JINDALSTEL,31540,32343,-803,-2.48,19816,78285.14425,637.52162,78922.66587,1209
APLAPOLLO,25171,25827,-656,-2.54,14486,46649.93098,381.33809,47031.26907,1883
POLICYBZR,41038,42137,-1099,-2.61,44411,108526.31342,1515.21191,110041.52533,1798
BPCL,56981,58511,-1530,-2.61,43164,98832.25993,1420.3878,100252.64774,295
BAJAJ-AUTO,84789,87148,-2359,-2.71,101966,188450.40588,4727.69126,193178.09714,10566
SHRIRAMFIN,87084,89543,-2459,-2.75,80371,214517.82082,5564.49085,220082.31168,942
VEDL,100236,103170,-2934,-2.84,93447,108727.61434,3012.3261,111739.94044,330
SOLARINDS,31276,32194,-918,-2.85,41903,119652.33165,2317.19298,121969.52463,18090
IDFCFIRSTB,71322,73425,-2103,-2.86,44111,159694.53015,2383.69447,162078.22463,68
BHARTIARTL,202964,208976,-6012,-2.88,203923,587347.5927,6142.02839,593489.6211,1872
UNITDSPR,51600,53150,-1550,-2.92,27783,87275.23036,655.9812,87931.21156,1283
CROMPTON,49825,51340,-1515,-2.95,47400,140536.58833,1316.75976,141853.34809,294
HAVELLS,36149,37270,-1121,-3.01,22429,81854.4326,525.5101,82379.9427,1201
ANGELONE,29321,30237,-916,-3.03,54684,90695.197,4482.662,95177.859,339
LODHA,44594,46003,-1409,-3.06,31014,84124.58189,439.6963,84564.2782,887
GODREJCP,38086,39315,-1229,-3.13,24737,87056.1404,354.8037,87410.9441,1028
HAL,95949,99060,-3111,-3.14,85239,165360.41089,3621.34902,168981.75991,4363
BHEL,86972,89813,-2841,-3.16,69707,217858.63601,6673.55377,224532.18978,408
MOTILALOFS,10720,11073,-353,-3.19,9631,34349.78629,293.45917,34643.24547,851
HINDUNILVR,111344,115039,-3695,-3.21,106438,281787.35886,3390.42057,285177.77943,2205
VOLTAS,62570,64681,-2111,-3.26,44804,95881.53836,1338.2424,97219.78076,1268
MARICO,24812,25665,-853,-3.32,15435,116170.49604,208.3548,116378.85084,825
JSWENERGY,43657,45255,-1598,-3.53,40462,118200.22983,939.82565,119140.05548,551
BLUESTARCO,23129,23978,-849,-3.54,15142,43566.68806,444.09027,44010.77833,1658
PETRONET,28246,29289,-1043,-3.56,29940,85003.80873,964.65033,85968.45906,272
TITAN,106002,110017,-4015,-3.65,94087,174930.0532,3722.65834,178652.71154,4099
UNIONBANK,48096,49944,-1848,-3.7,33655,137825.21835,1678.08965,139503.308,161
RBLBANK,36630,38039,-1409,-3.7,25459,146618.64885,1509.95221,148128.60106,335
ADANIGREEN,68099,70723,-2624,-3.71,45670,124807.94112,2834.421,127642.36212,1361
ADANIPOWER,45315,47081,-1766,-3.75,31728,86902.51219,1558.84724,88461.35944,219
FEDERALBNK,55963,58147,-2184,-3.76,46720,192580.7295,1252.6655,193833.395,286
IRFC,35817,37224,-1407,-3.78,18671,39611.90332,567.7524,40179.65572,98
CDSL,64574,67127,-2553,-3.8,45400,105012.07213,2055.30837,107067.38051,1204
ABB,46672,48639,-1967,-4.04,70682,145592.51181,3944.02677,149536.53858,6697
KFINTECH,27518,28697,-1179,-4.11,17414,40237.90614,372.3558,40610.26194,817
ICICIGI,20246,21127,-881,-4.17,23420,57659.72738,596.40798,58256.13537,1830
LT,175102,182776,-7674,-4.2,138349,408621.75191,5387.864,414009.61591,3933
ASHOKLEY,76667,80227,-3560,-4.44,75229,222284.5155,5557.2455,227841.761,158
SIEMENS,30567,32002,-1435,-4.48,65459,113441.24888,3789.6922,117230.94108,3812
INDIANB,23658,24866,-1208,-4.86,20896,100624.1511,903.6228,101527.7739,824
TECHM,60159,63299,-3140,-4.96,45697,232652.59038,1289.15022,233941.7406,1424
MOTHERSON,45640,48038,-2398,-4.99,47954,159643.85803,3165.09811,162808.95615,136
COCHINSHIP,17892,18843,-951,-5.05,11713,28239.205,502.87316,28742.07816,1532
JUBLFOOD,50279,52977,-2698,-5.09,78590,129616.56512,3704.16225,133320.72737,435
PIDILITIND,25200,26586,-1386,-5.21,22690,82296.67795,655.6715,82952.34945,1481
GRASIM,89007,94087,-5080,-5.4,89174,206859.05667,4337.1603,211196.21697,3160
OFSS,35141,37153,-2012,-5.42,47240,109469.56712,1932.61745,111402.18457,9518
DABUR,35553,37652,-2099,-5.57,26516,82835.80775,542.33412,83378.14187,450
ADANIENSOL,48092,50959,-2867,-5.63,56139,233581.44278,4818.93023,238400.37301,1366
LUPIN,49390,52340,-2950,-5.64,51029,132056.47379,2281.20628,134337.68007,2270
KALYANKJIL,62981,66916,-3935,-5.88,89038,117488.08617,2529.99458,120018.08075,352
ASTRAL,37873,40280,-2407,-5.98,97497,137740.08345,4515.20858,142255.29203,1545
BRITANNIA,50563,53820,-3257,-6.05,32473,97857.47638,900.08355,98757.55993,5336
SBICARD,53492,56962,-3470,-6.09,42927,140043.2788,1126.70048,141169.97928,620
POLYCAB,46118,49120,-3002,-6.11,56194,105605.45075,3609.45271,109214.90346,9289
DRREDDY,60493,64455,-3962,-6.15,53626,166680.5175,1853.335,168533.8525,1310
OIL,25793,27488,-1695,-6.17,17721,67522.28504,431.78142,67954.06646,500
NUVAMA,9513,10165,-652,-6.41,7225,24699.3888,234.7182,24934.107,1478
CAMS,19820,21199,-1379,-6.51,20367,65947.58235,612.45322,66560.03557,757
IEX,35824,38345,-2521,-6.57,23779,48947.73045,1131.38985,50079.1203,127
NATIONALUM,47661,51027,-3366,-6.6,35324,120186.30281,1412.61112,121598.91393,409
MANKIND,30785,32971,-2186,-6.63,38351,108535.16606,736.19115,109271.35721,2481
APOLLOHOSP,43385,46576,-3191,-6.85,109896,159806.91936,7727.42632,167534.34568,8350
COALINDIA,91247,97968,-6721,-6.86,81616,234880.21143,2877.27538,237757.48681,456
MUTHOOTFIN,36247,38965,-2718,-6.98,36205,118759.29543,1676.38231,120435.67775,3285
SUPREMEIND,21543,23214,-1671,-7.2,32447,54865.71536,870.09314,55735.8085,3540
UNOMINDA,16559,17899,-1340,-7.49,29429,65894.57303,843.34354,66737.91657,1091
SAMMAANCAP,35631,38694,-3063,-7.92,56937,105131.79392,5055.45883,110187.25275,162
HYUNDAI,58616,63830,-5214,-8.17,43132,174310.15178,405.9171,174716.06889,1850
TATAELXSI,38103,41903,-3800,-9.07,41961,48390.01729,1441.0147,49831.03199,4314
GODFRYPHLP,18515,20770,-2255,-10.86,18000,50014.77668,718.76392,50733.5406,2315
KPITTECH,45079,50807,-5728,-11.27,45854,53358.12956,936.71134,54294.8409,752
RVNL,57314,65085,-7771,-11.94,53581,139317.34894,1600.22379,140917.57273,272
PIIND,45657,52150,-6493,-12.45,94619,92361.00672,3434.73812,95795.74485,2780
ZYDUSLIFE,31922,37066,-5144,-13.88,28862,77073.80949,1110.6693,78184.47879,1038
FORCEMOT,18368,21381,-3013,-14.09,67193,58798.72355,2320.83471,61119.55826,19880
KAYNES,97424,115672,-18248,-15.78,48831,117039.37542,822.58347,117861.95889,3325
