Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
INDHOTEL,35746,35619,127,0.36,21732,100908.2535,476.3277,101384.5812,728
IRFC,45008,44862,146,0.33,34217,75812.8739,1081.88333,76894.75724,85
RECLTD,65307,65108,199,0.31,38379,79160.83497,2540.62998,81701.46495,327
IDEA,120795,120793,2,0.0,83379,633281.14392,4168.82226,637449.96618,14
CIPLA,50160,50201,-41,-0.08,51372,85344.07702,1639.29542,86983.37244,1437
ITC,244054,244626,-572,-0.23,131191,226958.58792,5233.12197,232191.7099,269
UPL,46362,46502,-140,-0.3,28755,120736.27148,1489.30678,122225.57827,571
CANBK,81031,81434,-403,-0.49,48314,235110.09375,2212.12957,237322.22332,127
CROMPTON,51107,51363,-256,-0.5,47082,83987.66493,1736.43847,85724.1034,246
TATASTEEL,150903,151825,-922,-0.61,165717,261737.34015,6477.98662,268215.32677,186
MAXHEALTH,45806,46094,-288,-0.62,34339,81201.00975,1003.40934,82204.41909,990
BAJAJFINSV,73578,74139,-561,-0.76,49999,79932.777,1740.53181,81673.30881,2001
BEL,141929,143057,-1128,-0.79,94757,207179.53761,3298.29474,210477.83235,409
JSWSTEEL,76845,77502,-657,-0.85,71364,180894.83031,3420.57849,184315.4088,1327
HINDPETRO,32084,32368,-284,-0.88,27624,83401.57872,1681.82203,85083.40075,371
CONCOR,30461,30735,-274,-0.89,24641,59717.42062,889.142,60606.56262,516
UNITDSPR,30750,31031,-281,-0.91,20537,57290.66192,669.73732,57960.39924,1555
NTPC,131339,132571,-1232,-0.93,69971,240842.5953,1158.82905,242001.42435,339
IOC,49571,50070,-499,-1.0,37767,133762.73722,1819.12038,135581.85761,138
CAMS,26380,26650,-270,-1.01,15943,32619.92695,615.30381,33235.23076,752
SHREECEM,23637,23913,-276,-1.15,17040,49017.82441,182.17318,49199.9976,24020
WIPRO,113772,115124,-1352,-1.17,107313,288653.4993,3068.8437,291722.343,181
360ONE,15599,15798,-199,-1.26,14323,22711.36055,599.93205,23311.2926,1189
MANAPPURAM,32880,33314,-434,-1.3,77184,410817.2328,6367.0122,417184.245,365
TCS,279567,283395,-3828,-1.35,244995,349931.00027,9871.74087,359802.74115,2284
AXISBANK,223603,226676,-3073,-1.36,150441,548218.51262,4510.84675,552729.35937,1236
INDIGO,82124,83258,-1134,-1.36,167193,141009.00868,4998.38548,146007.39417,5115
HDFCBANK,1000547,1015390,-14843,-1.46,667734,1013339.12238,18677.76716,1032016.88954,729
BPCL,30961,31453,-492,-1.56,21251,75580.83576,650.12595,76230.96171,311
BAJFINANCE,145462,147863,-2401,-1.62,110283,357933.96097,5261.47695,363195.43792,1077
PNB,54052,54967,-915,-1.66,34609,193635.2224,1390.744,195025.9664,115
MCX,109280,111134,-1854,-1.67,363932,240562.1547,27831.90582,268394.06052,3268
KOTAKBANK,133009,135267,-2258,-1.67,92509,424494.0476,2705.7752,427199.8228,401
DMART,55959,56964,-1005,-1.76,56372,116072.34096,1465.50646,117537.84742,3940
ICICIBANK,229094,233336,-4242,-1.82,171984,695809.6446,5386.68942,701196.33402,1415
TMPV,127193,129575,-2382,-1.84,81709,141410.93072,4477.98416,145888.91488,314
BAJAJ-AUTO,57845,58968,-1123,-1.9,107604,118634.73307,4564.86771,123199.60079,11800
HDFCLIFE,83691,85377,-1686,-1.97,58282,174023.77091,2099.1311,176122.90201,552
MPHASIS,23833,24319,-486,-2.0,19364,54530.91534,623.40192,55154.31726,2427
TATACONSUM,48878,49880,-1002,-2.01,33346,106209.05053,840.02099,107049.07152,1062
TRENT,91871,93774,-1903,-2.03,76329,170763.99732,3110.93248,173874.9298,2905
AUBANK,36608,37395,-787,-2.1,40865,148685.0492,2443.9158,151128.965,1114
ADANIENT,78259,79953,-1694,-2.12,70038,282838.02285,3648.11397,286486.13683,2998
JIOFIN,189267,193500,-4233,-2.19,102980,260754.30988,4551.01446,265305.32434,242
DLF,76131,77845,-1714,-2.2,80069,237699.53876,3210.39722,240909.93598,689
ADANIPOWER,72221,73876,-1655,-2.24,51678,187538.10425,1654.38413,189192.48838,203
CHOLAFIN,34300,35104,-804,-2.29,30776,130474.261,1961.52193,132435.78293,1846
BLUESTARCO,29048,29736,-688,-2.31,19837,46354.87785,497.64542,46852.52328,1504
INFY,360994,369620,-8626,-2.33,411915,655536.22688,11355.409,666891.63588,1130
TVSMOTOR,75813,77655,-1842,-2.37,67339,255369.83928,2171.71948,257541.55876,4363
PHOENIXLTD,17493,17925,-432,-2.41,11774,33976.44862,226.97951,34203.42814,1932
INDIANB,22437,22996,-559,-2.43,16488,72775.9721,530.5141,73306.4862,870
VEDL,106319,108993,-2674,-2.45,143247,124795.2638,4982.32635,129777.59016,277
IDFCFIRSTB,67285,68980,-1695,-2.46,40902,177728.12876,1737.34662,179465.47538,85
DELHIVERY,25300,25938,-638,-2.46,17845,79242.96682,719.95237,79962.91919,444
SONACOMS,24918,25549,-631,-2.47,21119,81632.52987,1093.71307,82726.24295,813
LODHA,33231,34076,-845,-2.48,43784,98063.65468,2332.90081,100396.5555,1258
SBIN,287019,294397,-7378,-2.51,239965,475893.8742,9906.50595,485800.38015,1039
BIOCON,38258,39251,-993,-2.53,23504,118234.2405,1359.5675,119593.808,409
SUZLON,69008,70819,-1811,-2.56,33190,105590.45049,1646.82805,107237.27854,47
ULTRACEMCO,67722,69500,-1778,-2.56,54947,118770.27763,795.397,119565.67463,11504
PETRONET,26487,27185,-698,-2.57,20128,43160.58791,841.60101,44002.18892,295
PFC,121615,124893,-3278,-2.62,68082,138662.06783,2697.88922,141359.95705,364
IEX,28134,28896,-762,-2.64,16738,55126.13103,551.46081,55677.59184,123
BHARTIARTL,180664,185601,-4937,-2.66,115010,500641.32616,3211.34508,503852.67125,1935
DABUR,48475,49823,-1348,-2.71,27290,68734.5145,741.4335,69475.948,398
HINDUNILVR,120113,123481,-3368,-2.73,85698,178827.99444,4447.99974,183275.99418,2030
NBCC,26414,27164,-750,-2.76,19858,73259.4304,631.89165,73891.32205,88
COLPAL,44306,45592,-1286,-2.82,29826,50401.60512,973.08843,51374.69356,1879
NYKAA,22582,23243,-661,-2.84,15288,99114.24218,490.27,99604.51218,330
GODREJCP,66392,68370,-1978,-2.89,49786,98797.6226,1229.9992,100027.6218,928
BHEL,51236,52806,-1570,-2.97,44507,210448.3815,3302.4768,213750.8583,411
TORNTPHARM,40602,41851,-1249,-2.98,28978,100037.71776,488.25683,100525.9746,4886
INDUSTOWER,84267,86878,-2611,-3.01,54003,223355.82243,1167.3934,224523.21583,374
HCLTECH,96144,99128,-2984,-3.01,84095,206043.31048,2112.8492,208156.15968,1322
MFSL,30362,31310,-948,-3.03,26878,90180.2472,477.91044,90658.15764,1569
SRF,39562,40803,-1241,-3.04,29487,79184.18174,797.91024,79982.09198,2580
JSWENERGY,38216,39470,-1254,-3.18,24272,75817.3979,381.25251,76198.65041,544
PREMIERENE,20430,21103,-673,-3.19,24692,51237.62488,837.4897,52075.11458,1030
INOXWIND,33660,34794,-1134,-3.26,18009,45198.0544,937.00032,46135.05472,73
MOTHERSON,39818,41160,-1342,-3.26,23299,104276.76472,1080.27025,105357.03498,169
KPITTECH,39357,40690,-1333,-3.28,29698,54859.8392,888.16875,55748.00796,583
LICI,70491,72909,-2418,-3.32,45903,125474.56796,1351.03724,126825.6052,421
NAM-INDIA,19274,19951,-677,-3.39,25705,78845.52981,888.40993,79733.93975,1247
PATANJALI,51038,52834,-1796,-3.4,51159,131394.28923,699.23084,132093.52008,350
OFSS,30526,31611,-1085,-3.43,63398,137385.35097,4563.38921,141948.74018,11518
RBLBANK,20467,21196,-729,-3.44,20257,126342.97058,1338.29583,127681.26641,388
LTF,42307,43831,-1524,-3.48,41107,97201.36327,2365.4844,99566.84767,315
ASTRAL,31138,32262,-1124,-3.48,19273,42901.75717,737.89732,43639.6545,1532
ONGC,68390,70861,-2471,-3.49,44106,85952.73892,976.60777,86929.3467,236
ADANIGREEN,66953,69385,-2432,-3.51,47988,204191.47038,2209.6614,206401.13178,1308
POWERGRID,73831,76538,-2707,-3.54,54446,102770.31676,1697.41763,104467.73439,271
EICHERMOT,72054,74750,-2696,-3.61,75116,140919.0803,3458.83605,144377.91635,8047
HINDALCO,112001,116202,-4201,-3.62,143754,227326.82609,7482.15377,234808.97986,1058
CUMMINSIND,40664,42192,-1528,-3.62,41561,140266.3757,1869.24638,142135.62208,5190
BANKINDIA,26736,27750,-1014,-3.65,17298,66676.54708,658.5722,67335.11928,142
PIIND,43703,45368,-1665,-3.67,27667,41336.45528,727.99587,42064.45115,2475
NAUKRI,38346,39808,-1462,-3.67,22631,61159.02584,746.49278,61905.51862,1349
GMRAIRPORT,36760,38177,-1417,-3.71,26364,103600.11861,1088.00025,104688.11886,98
TECHM,46667,48474,-1807,-3.73,37821,174088.67454,1420.78584,175509.46038,1584
HINDZINC,68632,71312,-2680,-3.76,173797,204575.6969,13193.34126,217769.03816,604
NHPC,34365,35707,-1342,-3.76,20543,60125.14639,368.669,60493.81539,76
HAVELLS,24082,25028,-946,-3.78,17153,54048.59945,532.3566,54580.95605,1268
PGEL,26542,27593,-1051,-3.81,26535,61574.33008,776.32869,62350.65878,597
ADANIPORTS,82130,85391,-3261,-3.82,69389,160642.92125,3120.45592,163763.37718,1672
MARUTI,111537,115999,-4462,-3.85,153770,132531.61524,4896.35515,137427.97039,13620
ABCAPITAL,23781,24751,-970,-3.92,21652,121679.54801,1507.66175,123187.20976,412
JUBLFOOD,40072,41709,-1637,-3.92,38504,76278.88562,1831.85287,78110.7385,507
ETERNAL,117074,121859,-4785,-3.93,86167,275467.83426,3731.22988,279199.06414,327
ICICIGI,28513,29693,-1180,-3.97,20975,57051.98655,346.09623,57398.08278,1620
POWERINDIA,73916,77073,-3157,-4.1,213172,147036.21465,5777.09121,152813.30586,33840
APLAPOLLO,34752,36263,-1511,-4.17,41383,181307.80076,879.61562,182187.41639,2145
ASIANPAINT,72734,75911,-3177,-4.19,39017,89765.29915,1067.6005,90832.89965,2640
FORTIS,28745,30021,-1276,-4.25,14670,54400.62814,251.40101,54652.02915,918
PRESTIGE,22077,23075,-998,-4.33,18236,51636.94308,771.33834,52408.28142,1635
TATAELXSI,37562,39287,-1725,-4.39,47705,50831.03076,2199.09726,53030.12802,3673
SUNPHARMA,86355,90321,-3966,-4.39,65638,157556.65033,1797.48138,159354.13172,1910
VBL,67105,70262,-3157,-4.49,50364,150437.17962,1326.27616,151763.45578,428
HAL,99763,104466,-4703,-4.5,159542,199682.49247,6788.28088,206470.77336,4906
HDFCAMC,32844,34424,-1580,-4.59,31590,100245.55158,761.36883,101006.92041,2618
SUPREMEIND,21728,22776,-1048,-4.6,20794,37128.69566,347.89009,37476.58575,3601
M&M,121069,126953,-5884,-4.63,106704,241284.76258,4033.15158,245317.91416,3414
LUPIN,48547,50935,-2388,-4.69,33797,123159.16976,1526.97459,124686.14436,2188
PNBHOUSING,23754,24925,-1171,-4.7,21391,84206.49841,560.74297,84767.24139,1165
BAJAJHLDNG,7457,7831,-374,-4.78,6941,15061.81327,103.80042,15165.61369,11120
MARICO,24249,25476,-1227,-4.82,12989,82538.19084,265.01076,82803.2016,846
ANGELONE,32742,34400,-1658,-4.82,31162,79391.642,2035.43,81427.072,286
BDL,47277,49684,-2407,-4.84,60053,69650.04065,2266.95272,71916.99337,1368
HEROMOTOCO,53698,56437,-2739,-4.85,54440,126575.36656,2153.80095,128729.16751,5685
SWIGGY,74573,78392,-3819,-4.87,52521,118654.62157,1820.14057,120474.76214,284
GODREJPROP,42257,44427,-2170,-4.88,31840,77795.61582,940.99967,78736.61549,2039
PIDILITIND,19596,20642,-1046,-5.07,13340,59530.7683,228.5535,59759.3218,1660
TITAN,73311,77237,-3926,-5.08,56657,150218.70302,3742.25645,153960.95947,5079
OIL,19210,20249,-1039,-5.13,10053,29931.75948,335.5863,30267.34578,477
ASHOKLEY,60365,63632,-3267,-5.13,42620,153192.286,1942.5505,155134.8365,173
LTM,44051,46438,-2387,-5.14,57873,88027.10992,2813.10804,90840.21796,4525
UNOMINDA,15759,16614,-855,-5.15,11218,38714.12248,193.99622,38908.1187,1251
POLICYBZR,34279,36144,-1865,-5.16,29844,93656.70058,768.63038,94425.33096,1785
BANDHANBNK,49081,51793,-2712,-5.24,92162,328909.47228,4647.5154,333556.98768,173
FEDERALBNK,51561,54534,-2973,-5.45,36418,186363.3015,1515.4005,187878.702,357
PERSISTENT,47423,50169,-2746,-5.47,55127,103807.66776,3425.34495,107233.01271,5694
KALYANKJIL,59656,63118,-3462,-5.48,66247,114999.20662,4778.34903,119777.55565,607
SHRIRAMFIN,55510,58741,-3231,-5.5,49890,177584.46568,3127.69586,180712.16154,1119
MAZDOCK,45883,48581,-2698,-5.55,50678,65022.18759,1777.26719,66799.45478,2540
RVNL,43276,45838,-2562,-5.59,32560,58289.94767,1247.48142,59537.4291,221
NESTLEIND,34334,36423,-2089,-5.74,27320,71813.8161,874.2224,72688.0385,1471
OBEROIRLTY,28296,30084,-1788,-5.94,20788,58873.15647,705.24797,59578.40444,1870
ADANIENSOL,42362,45043,-2681,-5.95,31449,138034.48538,1488.66133,139523.14671,1555
AUROPHARMA,30016,31927,-1911,-5.99,29100,77306.34505,1467.9137,78774.25875,1608
UNIONBANK,39175,41765,-2590,-6.2,24420,114378.22039,867.40487,115245.62526,183
GRASIM,68951,73535,-4584,-6.23,55895,126874.05467,2209.37332,129083.428,3288
GAIL,47456,50618,-3162,-6.25,28505,86896.5773,770.60453,87667.18184,173
GVT&D,42084,44891,-2807,-6.25,67329,91814.09615,2539.54643,94353.64258,4177
CGPOWER,38732,41411,-2679,-6.47,29729,91805.29303,1176.23153,92981.52456,877
BHARATFORG,40512,43327,-2815,-6.5,30089,105867.87945,1578.2652,107446.14465,2041
COFORGE,62717,67117,-4400,-6.56,66025,171966.4901,4845.396,176811.8861,1873
PAYTM,75689,81042,-5353,-6.61,81542,147776.23902,7023.51775,154799.75677,1623
NATIONALUM,53461,57248,-3787,-6.62,84181,131265.87787,5845.71806,137111.59593,403
POLYCAB,41028,43955,-2927,-6.66,54314,119216.77236,2534.15688,121750.92925,9054
DIVISLAB,57436,61617,-4181,-6.79,60644,140897.05425,1885.39061,142782.44486,8496
FORCEMOT,26135,28084,-1949,-6.94,35883,28341.05029,630.47668,28971.52697,17600
KFINTECH,26604,28687,-2083,-7.26,30816,36862.85813,1583.47019,38446.32832,969
KEI,21120,22801,-1681,-7.37,26324,56931.40852,1231.54587,58162.95439,5494
LAURUSLABS,43756,47354,-3598,-7.6,35597,202069.90712,3153.88012,205223.78724,1801
KAYNES,47505,51447,-3942,-7.66,102089,129163.37806,5229.64347,134393.02153,3840
AMBER,38412,41639,-3227,-7.75,70091,94244.28816,3239.53621,97483.82437,7378
HYUNDAI,26421,28642,-2221,-7.75,18113,39119.16145,420.53695,39539.69841,2207
BRITANNIA,41155,44787,-3632,-8.11,56764,66980.29312,1930.36562,68910.65875,5311
APOLLOHOSP,45424,49519,-4095,-8.27,52310,109632.60772,2183.1666,111815.77432,8702
MOTILALOFS,18177,19854,-1677,-8.45,34297,42630.20366,2319.9053,44950.10896,990
ABB,35804,39114,-3310,-8.46,61986,78843.59956,3491.08567,82334.68523,7504
BSE,183823,201278,-17455,-8.67,524042,326018.92732,27420.37192,353439.29924,3312
SAIL,48671,53296,-4625,-8.68,17842,126510.8776,325.13801,126836.01561,179
MANKIND,23684,25942,-2258,-8.7,16765,31677.47097,320.11577,31997.58675,2374
SOLARINDS,44761,49033,-4272,-8.71,66481,100024.36247,3079.49519,103103.85767,19925
TIINDIA,21706,23794,-2088,-8.78,24324,41747.51452,685.4543,42432.96882,2880
INDUSINDBK,64974,71258,-6284,-8.82,61536,293628.36286,1142.28275,294770.64561,1018
DALBHARAT,10834,11885,-1051,-8.84,18506,12249.07866,400.61333,12649.69199,1853
PAGEIND,35921,39553,-3632,-9.18,39072,48373.90146,658.42493,49032.3264,35560
SBICARD,53922,59662,-5740,-9.62,49350,94382.56368,1520.442,95903.00568,650
BOSCHLTD,45661,50679,-5018,-9.9,134852,58262.25416,2588.8462,60851.10036,48100
GODFRYPHLP,15419,17224,-1805,-10.48,18949,23990.64076,449.67876,24440.31953,2100
NMDC,72257,80875,-8618,-10.66,79337,261907.34872,2642.50822,264549.85695,85
VOLTAS,62093,70963,-8870,-12.5,58896,89665.66462,1765.40103,91431.06566,1242
ALKEM,20543,23664,-3121,-13.19,23880,54575.0229,341.56993,54916.59283,5350
