Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
BANKNIFTY,2059087,1773174,285913,16.12,70185799,963496.88719,1327928.41767,2291425.30486,57514
HINDPETRO,35579,32084,3495,10.89,18430,68518.8234,1325.02999,69843.85339,373
NIFTYNXT50,2073,1899,174,9.16,4082,15524.46075,129.24706,15653.70781,74508
FEDERALBNK,55741,51561,4180,8.11,62733,126029.394,5980.6335,132010.0275,346
SAIL,52605,48671,3934,8.08,101150,474751.00863,8022.94559,482773.95422,184
SBILIFE,38605,35922,2683,7.47,21904,49209.1542,1172.40048,50381.55468,1755
VBL,71995,67105,4890,7.29,56447,131430.43332,3541.91493,134972.34825,438
LT,143100,133786,9314,6.96,91656,213624.03979,4816.70155,218440.74134,4119
IOC,53013,49571,3442,6.94,26565,82370.61446,1832.17563,84202.7901,139
TATAPOWER,86345,80883,5462,6.75,48578,113694.68444,2188.29244,115882.97688,370
COCHINSHIP,27844,26104,1740,6.67,26704,44186.98304,1946.90664,46133.88968,1518
BIOCON,40792,38258,2534,6.62,32028,94814.351,3087.3415,97901.6925,417
ONGC,72872,68390,4482,6.55,37690,64588.62465,1591.26255,66179.8872,234
BANDHANBNK,52160,49081,3079,6.27,30418,91095.94764,2275.7166,93371.66424,173
NAUKRI,40681,38346,2335,6.09,19548,72722.6698,807.89439,73530.56419,1350
COLPAL,46820,44306,2514,5.67,28385,57086.57501,2003.41377,59089.98878,1876
AMBUJACEM,108393,102728,5665,5.51,49684,140925.5148,2917.09488,143842.60968,413
BPCL,32668,30961,1707,5.51,16659,39642.10954,1029.70318,40671.81272,318
LICI,74051,70491,3560,5.05,44262,100305.57908,2472.84226,102778.42134,424
BANKBARODA,88049,84765,3284,3.87,51919,154808.62722,4405.63236,159214.25958,241
MFSL,31494,30362,1132,3.73,34298,34075.65276,2556.825,36632.47776,1592
DABUR,50276,48475,1801,3.72,29182,58946.66625,1466.12037,60412.78662,395
RECLTD,67562,65307,2255,3.45,31928,66130.04459,2975.57678,69105.62137,326
KOTAKBANK,137086,133009,4077,3.07,51658,159856.8292,2388.739,162245.5682,401
ADANIENT,80543,78259,2284,2.92,123983,294427.71799,12842.83573,307270.55372,3110
RELIANCE,522312,507922,14390,2.83,302875,666967.61315,18145.05555,685112.6687,1317
NIFTY,10067066,9816169,250897,2.56,273326924,2608569.75538,4536838.20327,7145407.95866,24334
INOXWIND,34472,33660,812,2.41,27227,67202.59968,1726.22528,68928.82496,73
VOLTAS,63463,62093,1370,2.21,33086,65334.55653,1236.68227,66571.23881,1243
COALINDIA,118059,115526,2533,2.19,53136,114757.80516,2450.38122,117208.18638,404
FINNIFTY,63033,61682,1351,2.19,1875754,20359.25027,32571.58216,52930.83244,26246
SRF,40416,39562,854,2.16,32641,72257.39496,1676.9209,73934.31586,2575
HDFCBANK,1021078,1000547,20531,2.05,455534,937029.7573,20487.58127,957517.33857,727
ADANIGREEN,68298,66953,1345,2.01,50782,173838.33672,5362.39284,179200.72956,1330
SUNPHARMA,87985,86355,1630,1.89,45480,59955.03206,1936.11075,61891.14281,1922
ABCAPITAL,24189,23781,408,1.72,12755,69182.68698,1404.07587,70586.76285,410
DELHIVERY,25734,25300,434,1.72,14683,61696.6805,1047.50648,62744.18698,447
INDHOTEL,36291,35746,545,1.52,16142,55806.8077,830.1411,56636.9488,730
TATASTEEL,153125,150903,2222,1.47,89246,156148.93057,4496.07647,160645.00705,186
NTPC,133125,131339,1786,1.36,34848,94217.1138,1225.0782,95442.192,339
ICICIGI,28879,28513,366,1.28,13601,42450.02407,267.47236,42717.49644,1616
HDFCLIFE,84727,83691,1036,1.24,33237,84006.53184,1662.75956,85669.2914,546
NIFTYFPI,255,252,3,1.19,69,418.94688,0.35508,419.30196,1583
HEROMOTOCO,54326,53698,628,1.17,44738,109288.27983,2471.88739,111760.16722,5624
BAJFINANCE,147146,145462,1684,1.16,47163,114678.0615,3594.96375,118273.02525,1087
BAJAJHLDNG,7542,7457,85,1.14,7787,25042.68822,134.73719,25177.42542,11290
APLAPOLLO,35142,34752,390,1.12,16249,49223.16504,957.86113,50181.02617,2139
BHARTIARTL,182666,180664,2002,1.11,69831,259481.10503,3529.03948,263010.14451,1947
ITC,246731,244054,2677,1.1,115694,233410.6727,6849.06075,240259.73345,271
BANKINDIA,27028,26736,292,1.09,16187,70589.12744,883.2616,71472.38904,143
MPHASIS,24092,23833,259,1.09,12745,43375.53808,412.33024,43787.86832,2431
JIOFIN,191307,189267,2040,1.08,127498,345829.77504,7364.8906,353194.66564,243
POWERGRID,74561,73831,730,0.99,33859,71705.3806,1299.91996,73005.30056,271
RVNL,43621,43276,345,0.8,39860,59929.10308,2304.53223,62233.63531,218
JUBLFOOD,40324,40072,252,0.63,35548,85196.05662,2586.6715,87782.72812,515
HINDUNILVR,120848,120113,735,0.61,68896,143714.0754,4361.86587,148075.94127,2024
IDFCFIRSTB,67663,67285,378,0.56,28443,114481.89819,1614.98247,116096.88067,85
ICICIBANK,229978,229094,884,0.39,113014,421686.84082,6710.23962,428397.08044,1422
KPITTECH,39480,39357,123,0.31,28985,41977.08473,1515.76701,43492.85174,592
JSWSTEEL,77076,76845,231,0.3,31450,108339.41713,2182.38239,110521.79952,1320
RBLBANK,20521,20467,54,0.26,14792,99725.6959,1207.06896,100932.76486,384
MOTILALOFS,18215,18177,38,0.21,46247,29621.18014,4293.22565,33914.40579,1011
TMPV,127447,127193,254,0.2,73914,156591.87232,4649.82912,161241.70144,314
CHOLAFIN,34336,34300,36,0.1,19380,85265.59737,1273.09056,86538.68793,1873
PFC,121602,121615,-13,-0.01,51661,90994.56314,3265.11445,94259.67759,367
AXISBANK,223426,223603,-177,-0.08,91742,251962.35618,5655.47406,257617.83025,1235
TVSMOTOR,75738,75813,-75,-0.1,39671,72078.00159,2811.16664,74889.16823,4420
CROMPTON,50999,51107,-108,-0.21,29711,75010.78304,1355.06072,76365.84376,243
CAMS,26318,26380,-62,-0.24,15918,42058.45784,812.57566,42871.0335,749
BEL,141442,141929,-487,-0.34,74800,194819.08675,3833.65071,198652.73746,413
INDUSINDBK,64748,64974,-226,-0.35,40019,180694.59303,1400.18704,182094.78007,1015
FORTIS,28645,28745,-100,-0.35,14060,42365.42173,641.12371,43006.54544,923
ASIANPAINT,72452,72734,-282,-0.39,34776,69906.15995,1114.52825,71020.6882,2639
IDEA,120232,120795,-563,-0.47,132358,592479.20418,20756.39003,613235.59421,15
PAYTM,75330,75689,-359,-0.47,130855,359939.46414,25968.47999,385907.94413,1718
PNBHOUSING,23636,23754,-118,-0.5,14520,57550.94696,675.9025,58226.84946,1182
AUBANK,36409,36608,-199,-0.54,62048,113749.7779,8021.6677,121771.4456,1128
CONCOR,30286,30461,-175,-0.57,19184,62274.14875,773.47325,63047.622,516
ICICIPRULI,29256,29434,-178,-0.6,11184,26590.15101,297.83723,26887.98824,510
LTF,42040,42307,-267,-0.63,22949,66618.90675,1961.87332,68580.78007,319
YESBANK,58526,58923,-397,-0.67,33194,147664.03467,1609.85418,149273.88885,22
TCS,277645,279567,-1922,-0.69,215227,222282.39863,13459.24471,235741.64334,2296
AUROPHARMA,29784,30016,-232,-0.77,17775,55359.94678,1267.43375,56627.38053,1617
INDUSTOWER,83600,84267,-667,-0.79,78962,117760.2155,4865.82194,122626.03744,387
IEX,27905,28134,-229,-0.81,16714,46268.34261,801.34786,47069.69047,124
CIPLA,49751,50160,-409,-0.82,33302,37102.06679,1167.48486,38269.55165,1422
TORNTPHARM,40268,40602,-334,-0.82,18585,34768.4106,690.83678,35459.24738,4932
WIPRO,112836,113772,-936,-0.82,51966,110580.2538,2959.8279,113540.0817,180
GMRAIRPORT,36444,36760,-316,-0.86,21901,73964.56632,1292.80788,75257.3742,99
MAXHEALTH,45406,45806,-400,-0.87,22713,50921.01178,961.03696,51882.04875,1016
PNB,53501,54052,-551,-1.02,25701,113356.8456,1820.468,115177.3136,115
LAURUSLABS,43309,43756,-447,-1.02,66642,216621.55182,12117.70999,228739.26181,1866
INDIGO,81251,82124,-873,-1.06,69636,158048.53921,5584.7787,163633.31791,5218
NYKAA,22326,22582,-256,-1.13,7614,36410.74156,467.33843,36878.08,334
JINDALSTEL,38832,39284,-452,-1.15,23142,57758.645,1273.88243,59032.52743,1154
CANBK,80089,81031,-942,-1.16,38599,169316.03745,2853.42277,172169.46022,128
PETRONET,26173,26487,-314,-1.19,14497,39930.09619,521.10217,40451.19836,292
NMDC,71381,72257,-876,-1.21,55896,225862.77532,1580.00355,227442.77887,85
TATACONSUM,48284,48878,-594,-1.22,21218,56430.68711,541.48484,56972.17196,1060
NESTLEIND,33877,34334,-457,-1.33,18792,63380.48865,515.57385,63896.0625,1479
SHRIRAMFIN,54765,55510,-745,-1.34,33481,119060.57509,3391.78512,122452.36022,1138
POLICYBZR,33788,34279,-491,-1.43,30054,32986.45112,1813.36172,34799.81284,1798
DLF,74998,76131,-1133,-1.49,32806,88569.56609,1943.964,90513.53009,682
SUZLON,67980,69008,-1028,-1.49,35722,114305.8801,2469.22544,116775.10554,46
GVT&D,41440,42084,-644,-1.53,48299,58539.2331,2414.24706,60953.48016,4185
OBEROIRLTY,27849,28296,-447,-1.58,15039,34451.67775,733.64039,35185.31814,1880
