Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
BHARATFORG,53659,27000,26659,98.74,269198,277359.31725,47885.9839,325245.30115,2093
BOSCHLTD,34255,23416,10839,46.29,72414,36992.12135,7107.4665,44099.58786,43505
POWERINDIA,66800,46686,20114,43.08,295898,142669.16524,42971.9727,185641.13795,36050
INDUSTOWER,77687,54633,23054,42.2,21235,38141.01436,1226.61494,39367.6293,368
PFC,103162,73844,29318,39.7,185065,162883.19138,11522.83002,174406.0214,385
LUPIN,48921,37509,11412,30.42,99430,82405.33369,12268.68601,94674.0197,2300
AMBER,42881,33039,9842,29.79,80357,93408.29834,9550.69882,102958.99716,7095
JUBLFOOD,37681,31944,5737,17.96,31155,31628.0695,4657.02262,36285.09212,495
TITAN,92428,80160,12268,15.3,409768,181281.11492,47684.04649,228965.16142,5090
FORTIS,29490,25590,3900,15.24,37539,22795.85984,3585.51006,26381.3699,945
RECLTD,54404,47664,6740,14.14,66368,59680.09624,4139.04235,63819.1386,343
PAYTM,77624,68025,9599,14.11,289427,263318.67375,76036.83905,339355.51281,1584
SBIN,308833,271875,36958,13.59,440934,259946.78025,38869.6593,298816.43955,1071
NIFTY,9309493,8238852,1070641,13.0,103375758,337875.9007,3563144.65089,3901020.55159,24583
LTM,38637,34670,3967,11.44,70949,56273.36448,10715.29483,66988.65931,4795
FINNIFTY,19149,17842,1307,7.33,33824,2091.02173,3029.05318,5120.07492,26545
PIIND,26881,25093,1788,7.13,16311,10799.0107,953.58691,11752.59762,2751
NAUKRI,36953,34499,2454,7.11,127168,74594.39608,17740.85335,92335.24943,1282
SIEMENS,38507,36127,2380,6.59,21870,27223.24043,2866.54985,30089.79029,3914
VOLTAS,37139,34864,2275,6.53,13418,12121.95487,936.79173,13058.74661,1267
ANGELONE,29588,27856,1732,6.22,19218,26129.71525,2108.86475,28238.58,294
MPHASIS,26532,24986,1546,6.19,18893,18688.91681,2594.21332,21283.13013,2508
SONACOMS,20918,19703,1215,6.17,23334,35791.65849,3477.71852,39269.37701,812
INOXWIND,32701,30806,1895,6.15,45428,33022.97472,4097.55328,37120.528,73
ZYDUSLIFE,18648,17666,982,5.56,8510,14080.42332,1351.65816,15432.08148,1119
APOLLOHOSP,34618,32827,1791,5.46,12766,21087.85158,1708.22103,22796.07262,8912
BANKNIFTY,1050264,996236,54028,5.42,1537561,175177.23046,192875.78777,368053.01823,57686
PERSISTENT,56738,53899,2839,5.27,33696,20463.79265,4093.37682,24557.16947,5474
MAXHEALTH,30845,29304,1541,5.26,12356,11489.97974,810.38112,12300.36087,1069
ICICIPRULI,27972,26783,1189,4.44,8938,9544.53979,546.86471,10091.40451,499
