Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,16-Jun-2026,23400,Call,92645,42392,50253,118.54,93.8,142.75,-34.29,2628497,273705.39261,23214.95
NIFTY,Index Options,16-Jun-2026,23900,Call,68890,25782,43108,167.2,12.0,22.6,-46.9,654267,9666.46779,23214.95
NIFTY,Index Options,16-Jun-2026,23300,Call,86622,49176,37446,76.15,132.95,191.6,-30.61,2178515,286548.79201,23214.95
NIFTY,Index Options,16-Jun-2026,24000,Call,113189,76473,36716,48.01,8.65,15.4,-43.83,1068415,10479.54852,23214.95
NIFTY,Index Options,16-Jun-2026,23500,Call,100756,64312,36444,56.67,64.5,104.15,-38.07,1803120,132310.24092,23214.95
NIFTY,Index Options,16-Jun-2026,24600,Call,55383,20336,35047,172.34,2.15,2.3,-6.52,207048,321.64906,23214.95
NIFTY,Index Options,16-Jun-2026,23350,Call,41977,7754,34223,441.36,112.4,166.35,-32.43,1943836,231471.99088,23214.95
NIFTY,Index Options,16-Jun-2026,23800,Call,80223,46971,33252,70.79,18.4,33.6,-45.24,1055300,24056.09115,23214.95
NIFTY,Index Options,16-Jun-2026,24500,Call,94545,63603,30942,48.65,2.5,3.0,-16.67,462619,896.093,23214.95
NIFTY,Index Options,16-Jun-2026,24100,Call,59233,30960,28273,91.32,6.35,10.1,-37.13,463326,2981.50281,23214.95
NIFTY,Index Options,16-Jun-2026,23750,Call,33650,9132,24518,268.48,23.0,41.1,-44.04,576218,16015.40309,23214.95
NIFTY,Index Options,16-Jun-2026,24400,Call,48829,24662,24167,97.99,3.15,3.8,-17.11,376790,930.6713,23214.95
NIFTY,Index Options,16-Jun-2026,23450,Call,31991,8500,23491,276.36,78.65,122.05,-35.56,1017758,90651.19618,23214.95
NIFTY,Index Options,16-Jun-2026,23600,Call,52903,29980,22923,76.46,42.75,72.75,-41.24,1225236,63640.59569,23214.95
NIFTY,Index Options,16-Jun-2026,21800,Put,40544,18229,22315,122.41,2.8,3.25,-13.85,172827,343.7529,23214.95
NIFTY,Index Options,16-Jun-2026,24300,Call,42842,21963,20879,95.06,3.85,5.0,-23.0,331518,1060.19456,23214.95
NIFTY,Index Options,16-Jun-2026,21200,Put,132838,112805,20033,17.76,1.9,2.2,-13.64,165992,207.15801,23214.95
NIFTY,Index Options,16-Jun-2026,24050,Call,26138,7630,18508,242.57,7.05,12.45,-43.37,262291,2040.75512,23214.95
NIFTY,Index Options,16-Jun-2026,22000,Put,109235,91675,17560,19.15,3.55,4.3,-17.44,439451,1119.72114,23214.95
NIFTY,Index Options,16-Jun-2026,23700,Call,54485,36991,17494,47.29,28.0,49.75,-43.72,902141,31319.17802,23214.95
NIFTY,Index Options,16-Jun-2026,24200,Call,49558,35619,13939,39.13,4.7,7.1,-33.8,382302,1704.68461,23214.95
NIFTY,Index Options,16-Jun-2026,23550,Call,21520,7734,13786,178.25,53.1,87.6,-39.38,723636,45394.77173,23214.95
NIFTY,Index Options,16-Jun-2026,23250,Call,29464,18000,11464,63.69,154.8,218.65,-29.2,668000,93895.75,23214.95
NIFTY,Index Options,16-Jun-2026,24250,Call,18911,7656,11255,147.01,4.35,6.0,-27.5,133969,500.70913,23214.95
NIFTY,Index Options,16-Jun-2026,25500,Call,32851,21854,10997,50.32,0.8,0.9,-11.11,96164,50.63034,23214.95
