Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Jul-2026,24000,Put,96648,187922,-91274,-48.57,193.95,161.8,19.87,1878149,218608.09192,23869.6
NIFTY,Index Options,28-Jul-2026,24200,Put,59587,120911,-61324,-50.72,344.75,285.8,20.63,258437,54853.51168,23869.6
TCS,Stock Futures,28-Jul-2026,0,-,112965,160711,-47746,-29.71,2244.8,2212.6,1.46,62370,312743.60617,2245.0
NIFTY,Index Options,28-Jul-2026,24100,Put,50119,81330,-31211,-38.38,263.1,218.15,20.61,422787,66894.6275,23869.6
WIPRO,Stock Futures,28-Jul-2026,0,-,63959,92842,-28883,-31.11,173.62,172.75,0.5,35244,182958.6528,175.0
NIFTY,Index Options,28-Jul-2026,23950,Put,27182,55590,-28408,-51.1,162.85,139.15,17.03,1399717,134862.03309,23869.6
TVSMOTOR,Stock Futures,28-Jul-2026,0,-,41962,68634,-26672,-38.86,3915.9,3907.7,0.21,30287,208340.71427,3911.0
NIFTY,Index Options,28-Jul-2026,24050,Put,15704,41043,-25339,-61.74,227.4,189.25,20.16,313331,42651.55571,23869.6
M&M,Stock Futures,28-Jul-2026,0,-,49773,70740,-20967,-29.64,3219.5,3172.7,1.48,28409,183255.0954,3230.0
HINDALCO,Stock Futures,28-Jul-2026,0,-,44583,64587,-20004,-30.97,954.5,951.7,0.29,25509,170977.64376,956.0
HCLTECH,Stock Futures,28-Jul-2026,0,-,57719,77121,-19402,-25.16,1248.0,1234.4,1.1,25771,128175.67644,1245.0
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,50661,68503,-17842,-26.05,384.1,381.6,0.66,20630,158331.124,383.0
ITC,Stock Futures,28-Jul-2026,0,-,54436,71534,-17098,-23.9,281.65,281.1,0.2,20745,100806.69712,281.55
ETERNAL,Stock Futures,28-Jul-2026,0,-,38852,54086,-15234,-28.17,287.2,284.35,1.0,29018,204230.93289,287.1
NIFTY,Index Options,28-Jul-2026,24300,Put,23752,37176,-13424,-36.11,433.85,364.05,19.17,66510,17603.8668,23869.6
EICHERMOT,Stock Futures,28-Jul-2026,0,-,22522,35730,-13208,-36.97,7733.0,7635.0,1.28,15422,119075.72952,7718.0
WAAREEENER,Stock Futures,28-Jul-2026,0,-,28311,41291,-12980,-31.44,2717.2,2691.7,0.95,15056,71573.28808,2717.8
BANKNIFTY,Index Options,28-Jul-2026,57000,Put,23155,34668,-11513,-33.21,556.8,361.2,54.15,187336,29244.64828,56592.0
FEDERALBNK,Stock Futures,28-Jul-2026,0,-,20557,32063,-11506,-35.89,354.5,353.4,0.31,13055,115412.7275,354.0
HINDUNILVR,Stock Futures,28-Jul-2026,0,-,46201,57570,-11369,-19.75,2159.3,2156.5,0.13,15653,101357.71437,2158.2
HEROMOTOCO,Stock Futures,28-Jul-2026,0,-,22362,33225,-10863,-32.7,5099.2,4913.9,3.77,19161,145762.80466,5170.2
DIXON,Stock Futures,28-Jul-2026,0,-,30347,40841,-10494,-25.69,13823.0,13820.0,0.02,13231,91816.19372,13846.0
ULTRACEMCO,Stock Futures,28-Jul-2026,0,-,21998,32487,-10489,-32.29,11886.0,11874.0,0.1,13416,79708.8162,11932.0
SUNPHARMA,Stock Futures,28-Jul-2026,0,-,27051,37129,-10078,-27.14,1948.0,1939.1,0.46,13421,91102.75457,1951.0
DMART,Stock Futures,28-Jul-2026,0,-,21363,31413,-10050,-31.99,4052.8,4009.6,1.08,15904,97085.5704,4042.0
