Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
FINNIFTY,16874,13290,3584,26.97,23853,5157.1425,3177.50064,8334.64315,26274
BAJAJ-AUTO,94354,79525,14829,18.65,74317,68694.90694,5691.83577,74386.74272,9936
KALYANKJIL,61446,53823,7623,14.16,203765,82229.8957,21185.91532,103415.81102,382
PHOENIXLTD,16815,14814,2001,13.51,15395,10494.79448,858.89646,11353.69095,1860
NIFTY,9907359,8832075,1075284,12.17,149812667,1326887.87369,5763399.15029,7090287.02398,23853
FORCEMOT,22236,19833,2403,12.12,59131,20690.67296,6344.22781,27034.90077,18460
AUROPHARMA,47948,43015,4933,11.47,50448,42567.47396,5423.15653,47990.63049,1403
ASIANPAINT,89499,80605,8894,11.03,118359,70285.61745,8811.37687,79096.99432,2730
MARUTI,145074,130801,14273,10.91,254470,106325.36709,18823.88951,125149.2566,13806
PRESTIGE,21423,19377,2046,10.56,21242,19603.74505,1766.77974,21370.52479,1467
COCHINSHIP,18735,16998,1737,10.22,10319,22361.98088,661.6664,23023.64728,1411
RADICO,3837,3486,351,10.07,2402,4101.90825,160.37463,4262.28288,3587
VEDL,115330,105085,10245,9.75,109236,46287.73793,7944.28751,54232.02545,302
INDIGO,136101,124480,11621,9.34,210939,154670.94681,20738.42802,175409.37483,4888
APOLLOHOSP,41868,38401,3467,9.03,38405,26787.91648,4599.42771,31387.3442,8490
CAMS,15958,14643,1315,8.98,13319,11804.4609,1167.0811,12971.542,778
NUVAMA,7386,6783,603,8.89,15859,18163.40255,2331.25905,20494.6616,1660
NAM-INDIA,16326,15105,1221,8.08,18127,18719.91037,2181.233,20901.14337,1142
NTPC,172564,160422,12142,7.57,66041,44329.7604,3876.1821,48205.9425,348
TRENT,115504,107408,8096,7.54,143500,54997.51153,11576.9941,66574.50564,2901
HINDALCO,104013,97039,6974,7.19,62016,79613.33191,5742.63823,85355.97014,1013
ANGELONE,23998,22396,1602,7.15,40407,41809.34025,8181.587,49990.92725,352
LT,167785,156870,10915,6.96,220314,192730.3393,19714.31791,212444.65721,4171
UNOMINDA,13794,12920,874,6.76,18451,14172.27284,1609.30742,15781.58026,1128
360ONE,16560,15518,1042,6.71,12154,12111.10865,816.52815,12927.6368,1132
PETRONET,29106,27306,1800,6.59,30720,25930.85477,2421.34404,28352.19881,287
MOTILALOFS,13524,12691,833,6.56,24151,26705.0199,3272.10037,29977.12028,939
SIEMENS,38864,36508,2356,6.45,30129,29829.32624,2590.58868,32419.91492,3599
HINDUNILVR,108740,102235,6505,6.36,49133,43066.64883,3268.74384,46335.39267,2155
VBL,64450,60627,3823,6.31,43722,56441.02827,3868.68415,60309.71243,540
EICHERMOT,70139,66226,3913,5.91,104775,69769.89218,10902.81504,80672.70722,7639
ONGC,111086,104890,6196,5.91,70208,37905.40777,4124.6073,42030.01507,243
GODFRYPHLP,12788,12100,688,5.69,9135,11852.84303,582.18003,12435.02306,2239
SRF,25779,24400,1379,5.65,15668,12733.95846,905.16198,13639.12044,2728
LTF,40466,38341,2125,5.54,64078,72977.2587,6621.02505,79598.28375,293
ADANIPOWER,58279,55219,3060,5.54,27415,36959.35885,3422.99591,40382.35476,220
GODREJPROP,49469,46987,2482,5.28,50133,26017.00251,4019.6228,30036.62532,1769
TATAELXSI,36163,34396,1767,5.14,19796,13114.67031,786.40468,13901.07499,4075
KEI,15077,14352,725,5.05,16305,13833.14924,1903.20571,15736.35495,5461
GAIL,41705,39708,1997,5.03,32232,29680.83169,2939.47038,32620.30207,175
GVT&D,13844,13211,633,4.79,10632,12597.50005,1162.16527,13759.66532,4822
DALBHARAT,21475,20503,972,4.74,16009,13151.81419,890.28894,14042.10314,1712
TITAN,88337,84456,3881,4.6,128791,59589.96645,9965.35832,69555.32477,4285
TATAPOWER,78883,75543,3340,4.42,81135,71986.78279,5326.30588,77313.08867,403
PIIND,37193,35636,1557,4.37,23920,17663.41181,844.72997,18508.14178,2835
BPCL,43373,41601,1772,4.26,53404,46659.05702,5793.64156,52452.69859,311
NIFTYNXT50,1500,1440,60,4.17,1331,6100.31727,209.88715,6310.20442,71685
DLF,75323,72363,2960,4.09,58101,57046.05741,5037.0955,62083.15291,615
OBEROIRLTY,24475,23531,944,4.01,18871,23268.2794,828.21102,24096.49042,1673
TMPV,163336,157043,6293,4.01,158401,62905.60104,7360.51048,70266.11152,396
NESTLEIND,40775,39212,1563,3.99,27644,34006.1127,1966.32245,35972.43515,1375
IOC,46619,44876,1743,3.88,36034,42713.67457,4040.57306,46754.24763,144
NMDC,82581,79645,2936,3.69,24760,27131.3523,2250.207,29381.5593,88
INDUSTOWER,87911,84837,3074,3.62,17416,32037.77568,1131.80135,33169.57703,413
INDHOTEL,36201,34936,1265,3.62,22306,21842.139,1624.9824,23467.1214,691
VMM,9670,9335,335,3.59,3656,9329.54342,183.79026,9513.33368,120
LUPIN,27987,27023,964,3.57,10750,16267.92628,922.8951,17190.82138,2270
APLAPOLLO,24425,23586,839,3.56,10857,23722.2748,745.17576,24467.45056,1838
BHARATFORG,23586,22807,779,3.42,33528,47248.98905,5687.24735,52936.2364,2020
HAL,78066,75509,2557,3.39,65646,43142.45692,5797.08352,48939.54045,4290
NAUKRI,57198,55434,1764,3.18,16569,16448.98711,504.41314,16953.40025,986
MARICO,19655,19058,597,3.13,7480,16858.05576,490.01412,17348.06988,808
HDFCAMC,31426,30518,908,2.98,45222,52085.99178,3890.69478,55976.68656,2617
BANKINDIA,26985,26238,747,2.85,8345,16620.40744,966.56508,17586.97252,146
ADANIGREEN,60693,59053,1640,2.78,26539,39409.13118,4995.0294,44404.16058,1482
OIL,29999,29227,772,2.64,19384,11616.46542,1715.33754,13331.80296,417
BANKNIFTY,1351433,1316800,34633,2.63,2823241,602557.89644,393373.30759,995931.20403,57198
LODHA,41176,40148,1028,2.56,20849,18575.17136,1460.11646,20035.28783,920
ADANIENSOL,44724,43626,1098,2.52,13325,32872.69581,2038.27117,34910.96699,1490
MIDCPNIFTY,127626,124538,3088,2.48,178668,63219.15234,24306.33667,87525.48901,14426
HYUNDAI,36865,35983,882,2.45,12914,19142.77285,901.25051,20044.02336,2032
TIINDIA,15369,15005,364,2.43,10460,7043.4334,1430.56048,8473.99388,3240
IDEA,124602,121656,2946,2.42,32538,75431.14839,10027.32781,85458.47621,14
DIVISLAB,62225,60759,1466,2.41,19024,10870.93934,1078.12615,11949.06549,6612
RELIANCE,582728,569111,13617,2.39,367765,237835.90595,31890.06665,269725.9726,1306
PIDILITIND,22428,21907,521,2.38,18596,20748.68175,1459.67325,22208.355,1571
AMBER,60501,59098,1403,2.37,49971,65058.1646,5177.94984,70236.11444,7611
BHEL,71015,69377,1638,2.36,32621,46135.84106,5699.59818,51835.43925,382
EXIDEIND,30295,29602,693,2.34,11316,16698.86316,1222.2837,17921.14686,395
JINDALSTEL,31928,31224,704,2.25,10327,15599.30331,968.80437,16568.10768,1149
MPHASIS,25445,24897,548,2.2,14306,13347.24402,1061.731,14408.97502,2310
TATACONSUM,50149,49071,1078,2.2,11905,11742.53685,676.62837,12419.16522,1099
BSE,70730,69215,1515,2.19,117776,159161.83682,35681.86209,194843.69891,4127
DIXON,104796,102624,2172,2.12,152212,118164.02193,18687.19767,136851.2196,11925
TATASTEEL,151749,148617,3132,2.11,55481,38586.21222,3791.13487,42377.3471,197
INDUSINDBK,78982,77371,1611,2.08,60527,62697.20646,5571.83641,68269.04287,933
SONACOMS,19570,19183,387,2.02,4926,13814.29903,458.87654,14273.17557,595
POWERGRID,74397,72934,1463,2.01,35003,22308.63188,1941.79373,24250.42561,285
COLPAL,34261,33590,671,2.0,19077,15161.75145,938.4658,16100.21726,2061
COALINDIA,138758,136073,2685,1.97,81389,53980.42797,4610.77366,58591.20163,447
TCS,535346,525264,10082,1.92,195908,82894.05601,11485.81186,94379.86787,2162
HINDPETRO,35399,34737,662,1.91,34450,47100.93462,5440.3818,52541.31642,402
BOSCHLTD,26736,26237,499,1.9,22434,18792.11941,2449.76464,21241.88405,39020
CONCOR,39894,39156,738,1.88,14188,14579.7195,927.55237,15507.27187,460
PERSISTENT,58688,57607,1081,1.88,33461,25781.27306,2569.2137,28350.48677,4892
CANBK,69902,68652,1250,1.82,19996,48404.03602,2692.92667,51096.9627,132
HCLTECH,159906,157078,2828,1.8,43930,33379.17729,2409.41786,35788.59515,1122
JUBLFOOD,39479,38781,698,1.8,22688,17573.8535,1706.49275,19280.34625,422
TECHM,65077,63937,1140,1.78,35150,51558.1395,3958.9443,55517.0838,1426
SAIL,46437,45654,783,1.72,6277,26114.12026,488.81316,26602.93342,181
ABB,36274,35699,575,1.61,27420,31841.67108,2801.34612,34643.01721,6947
BLUESTARCO,15744,15495,249,1.61,9245,8220.89888,593.04095,8813.93984,1613
CIPLA,66644,65599,1045,1.59,24412,15018.61263,1223.75048,16242.36311,1382
AUBANK,37990,37404,586,1.57,23093,46999.744,2785.3028,49785.0468,1031
MAZDOCK,43127,42466,661,1.56,21892,11900.38865,1331.93438,13232.32303,2442
ADANIPORTS,72685,71604,1081,1.51,34514,38501.04239,3637.54073,42138.58313,1809
WAAREEENER,56993,56158,835,1.49,25541,15553.04619,2029.89351,17582.93971,3052
BEL,142500,140436,2064,1.47,64166,59584.47946,4223.21763,63807.6971,409
JIOFIN,109086,107551,1535,1.43,64900,59500.91735,7381.94149,66882.85885,239
INFY,407897,402175,5722,1.42,167078,110587.31432,12056.31732,122643.63164,1135
BRITANNIA,40811,40257,554,1.38,17950,11890.4706,832.20283,12722.67343,5180
DRREDDY,45296,44686,610,1.37,25951,18399.00837,2006.92256,20405.93093,1279
MFSL,30220,29828,392,1.31,13174,18973.13044,1149.80144,20122.93188,1624
HEROMOTOCO,53761,53071,690,1.3,48271,44888.24368,5319.28596,50207.52964,5020
IDFCFIRSTB,68126,67256,870,1.29,42468,55911.76647,4524.07138,60435.83785,78
OFSS,33272,32855,417,1.27,9797,8249.46283,1146.89797,9396.3608,9382
ICICIPRULI,32054,31662,392,1.24,17727,14132.47134,895.79312,15028.26447,484
GLENMARK,52527,51886,641,1.24,14111,19548.52447,1320.94398,20869.46846,2160
PNBHOUSING,21926,21665,261,1.2,11693,14172.90218,669.59262,14842.49481,1018
SBIN,228533,225857,2676,1.18,207210,142440.73132,15699.0597,158139.79102,1021
SUPREMEIND,17889,17682,207,1.17,8135,7092.20086,424.00548,7516.20635,3552
BDL,41552,41076,476,1.16,20644,13550.13972,1299.96136,14850.10108,1211
INDIANB,25578,25301,277,1.09,9026,28595.2801,896.3168,29491.5969,850
LICI,41354,40932,422,1.03,21770,27657.77168,1160.01494,28817.78662,406
TVSMOTOR,89383,88563,820,0.93,52000,58697.45584,4775.44025,63472.89609,3464
KOTAKBANK,122069,120967,1102,0.91,43901,62740.0372,3824.8646,66564.9018,404
POLYCAB,30630,30356,274,0.9,20014,24369.69315,2141.07995,26510.7731,9555
HINDZINC,63294,62749,545,0.87,37860,32180.83195,4110.24531,36291.07727,563
BAJAJHLDNG,9885,9807,78,0.8,6796,4828.70194,274.81737,5103.51931,10255
ZYDUSLIFE,20662,20501,161,0.79,10350,13105.57806,1076.06916,14181.64722,1087
JSWENERGY,38575,38285,290,0.76,14657,15425.27046,1267.6178,16692.88826,565
NYKAA,26861,26672,189,0.71,6954,16808.75656,666.40062,17475.15718,272
COFORGE,75405,74879,526,0.7,37538,32889.56909,3858.09199,36747.66108,1403
MANAPPURAM,25333,25169,164,0.65,16905,32416.7742,2249.8926,34666.6668,318
UNITDSPR,40790,40543,247,0.61,10288,14868.1826,519.65944,15387.84204,1272
NATIONALUM,57891,57558,333,0.58,34037,42754.20712,3890.38518,46644.59231,383
NBCC,28281,28122,159,0.57,11031,21373.4378,1483.65425,22857.09205,107
AXISBANK,171489,170525,964,0.57,83461,112098.45425,6765.1215,118863.57575,1365
BANKBARODA,74263,73871,392,0.53,25633,43299.47085,2884.60779,46184.07865,276
SWIGGY,60238,59935,303,0.51,36155,28918.09899,2290.12002,31208.21902,257
WIPRO,231091,230085,1006,0.44,59767,49469.1582,3707.4885,53176.6467,181
FORTIS,20001,19915,86,0.43,9121,12285.55133,821.73901,13107.29034,979
SOLARINDS,26223,26127,96,0.37,13287,14743.42327,1357.88297,16101.30624,17341
ADANIENT,111175,110776,399,0.36,34368,47494.45074,5689.15204,53183.60279,2938
MCX,56333,56139,194,0.35,54483,122865.67079,15629.23238,138494.90317,2893
SHRIRAMFIN,84342,84113,229,0.27,96285,134012.90611,13097.91804,147110.82416,998
LAURUSLABS,33432,33346,86,0.26,9389,24336.88779,1422.32038,25759.20818,1391
ULTRACEMCO,79242,79045,197,0.25,55597,42027.50365,2954.19918,44981.70283,11468
DMART,39544,39446,98,0.25,46358,26546.46525,3713.81974,30260.28499,4101
UPL,30088,30020,68,0.23,11119,18713.58806,1122.01967,19835.60773,616
ABCAPITAL,24346,24292,54,0.22,17183,37147.80964,2858.99484,40006.80448,366
AMBUJACEM,103109,102887,222,0.22,24885,36960.4462,1249.10437,38209.55058,427
BANDHANBNK,48555,48464,91,0.19,36066,64021.1112,4839.31116,68860.42236,210
CHOLAFIN,40405,40347,58,0.14,42627,82014.74962,6158.85137,88173.601,1655
SUNPHARMA,117263,117123,140,0.12,49625,28483.54467,2472.87054,30956.41521,1804
UNIONBANK,41212,41165,47,0.11,11341,24972.7353,1251.53956,26224.27486,171
CROMPTON,39771,39736,35,0.09,13564,12021.70783,1014.51388,13036.22172,266
CDSL,48953,48924,29,0.06,49706,44648.70671,4687.19996,49335.90668,1266
ICICIBANK,300559,300426,133,0.04,204178,235541.27016,17294.06504,252835.3352,1328
GODREJCP,31829,31824,5,0.02,13662,17472.09715,409.0773,17881.17445,1032
MOTHERSON,37792,37817,-25,-0.07,17049,36833.25651,2632.35313,39465.60964,148
ITC,222394,222601,-207,-0.09,82869,38314.90089,3584.76165,41899.66254,288
PNB,62723,62832,-109,-0.17,25929,35069.1328,3537.024,38606.1568,107
BAJAJFINSV,88896,89194,-298,-0.33,64294,25074.66411,3080.86543,28155.52954,1749
FEDERALBNK,64109,64364,-255,-0.4,30879,46401.12125,3176.8955,49578.01675,316
PREMIERENE,28716,28854,-138,-0.48,13476,10734.39041,1198.15205,11932.54246,1044
DABUR,34325,34506,-181,-0.52,7837,10502.40175,416.03212,10918.43387,428
SUZLON,69238,69604,-366,-0.53,23947,23658.41571,2182.87577,25841.29148,55
RBLBANK,31322,31494,-172,-0.55,20863,44915.25434,4150.41207,49065.66641,373
SHREECEM,19104,19209,-105,-0.55,11029,15418.16374,418.55329,15836.71703,24825
KAYNES,68478,68858,-380,-0.55,754,928.00708,27.46655,955.47363,3078
ETERNAL,139740,140553,-813,-0.58,95306,92539.69192,10361.24027,102900.93219,251
LTM,45188,45458,-270,-0.59,16665,12258.8604,1363.74457,13622.60497,3899
JSWSTEEL,74234,74727,-493,-0.66,13659,22042.10657,1229.59579,23271.70236,1297
LICHSGFIN,37859,38111,-252,-0.66,11098,24024.9668,673.0535,24698.0203,552
GMRAIRPORT,39682,39955,-273,-0.68,30384,38627.75506,4182.53991,42810.29498,106
RVNL,64491,64949,-458,-0.71,31772,14779.66205,1860.86115,16640.5232,239
GRASIM,70416,70952,-536,-0.76,23625,26606.2048,2066.89617,28673.10097,3170
BIOCON,26794,27021,-227,-0.84,9618,21096.204,1167.926,22264.13,416
NHPC,50886,51376,-490,-0.95,28734,25683.63281,1627.40296,27311.03577,74
ICICIGI,20900,21103,-203,-0.96,13132,10127.73424,474.20574,10601.93998,1739
INOXWIND,48009,48483,-474,-0.98,22162,16131.98375,1544.16612,17676.14987,89
PATANJALI,45228,45706,-478,-1.05,8165,7800.19458,294.76248,8094.95707,424
HDFCBANK,1036072,1047971,-11899,-1.14,497072,346037.02378,25206.84395,371243.86773,777
BHARTIARTL,180650,182859,-2209,-1.21,96424,101941.18526,7731.92203,109673.10729,1843
M&M,157503,159465,-1962,-1.23,144047,111621.19816,13619.17064,125240.3688,3136
TORNTPHARM,32423,32855,-432,-1.31,25101,19739.03148,1218.37418,20957.40567,4529
CUMMINSIND,34532,34997,-465,-1.33,19434,37589.62238,2521.9752,40111.59758,5755
RECLTD,71611,72593,-982,-1.35,20671,19008.31413,1254.02068,20262.33482,352
MAXHEALTH,40482,41050,-568,-1.38,29145,11638.48476,1620.51067,13258.99543,1030
MANKIND,21862,22200,-338,-1.52,6513,10196.90084,335.62511,10532.52595,2388
MUTHOOTFIN,34689,35233,-544,-1.54,53328,49120.71964,6950.1592,56070.87884,3161
SAMMAANCAP,32379,32910,-531,-1.61,13149,25395.40354,1810.75967,27206.16321,180
HAVELLS,31116,31640,-524,-1.66,14505,19056.52445,873.8312,19930.35565,1167
PAYTM,47954,48773,-819,-1.68,68907,68267.70868,10355.57085,78623.27953,1120
BAJFINANCE,149808,152433,-2625,-1.72,110967,115992.04417,10496.3817,126488.42587,940
KFINTECH,19468,19840,-372,-1.88,6698,11458.36664,323.1062,11781.47285,847
ALKEM,20295,20683,-388,-1.88,7001,3684.29785,366.58642,4050.88427,5339
IEX,35371,36060,-689,-1.91,9104,8759.7778,627.05098,9386.82879,123
VOLTAS,41007,41809,-802,-1.92,42289,34705.51173,3597.64777,38303.15951,1329
PGEL,32573,33245,-672,-2.02,35541,22292.99554,3098.91482,25391.91036,491
POWERINDIA,59800,61057,-1257,-2.06,45036,32799.05162,3105.47047,35904.52209,34725
KPITTECH,35804,36610,-806,-2.2,15687,9316.54225,655.01159,9971.55385,756
YESBANK,62573,64004,-1431,-2.24,33378,51076.50032,3587.01491,54663.51523,23
ASHOKLEY,91342,93464,-2122,-2.27,102908,127498.7115,13995.2745,141493.986,157
PAGEIND,24284,24867,-583,-2.34,11718,9717.99802,473.09219,10191.09021,39055
PFC,68017,69652,-1635,-2.35,24974,27954.97601,1964.20393,29919.17994,424
DELHIVERY,20348,20860,-512,-2.45,12479,21963.80735,1287.06087,23250.86822,452
ASTRAL,22637,23255,-618,-2.66,12772,10182.2409,879.80563,11062.04654,1543
SBILIFE,34075,35240,-1165,-3.31,22729,25082.05083,1457.47177,26539.52261,1765
IRFC,33738,34893,-1155,-3.31,10365,8681.92671,695.27776,9377.20447,97
POLICYBZR,36487,37755,-1268,-3.36,16511,27560.05434,1203.27984,28763.33418,1581
HDFCLIFE,80493,83308,-2815,-3.38,49466,48271.0206,3082.6114,51353.632,581
IREDA,38691,40141,-1450,-3.61,15431,12180.19232,1000.54368,13180.736,125
CGPOWER,39793,41340,-1547,-3.74,21180,27002.04401,2977.08284,29979.12685,938
SBICARD,57908,60669,-2761,-4.55,30145,30243.69504,1630.62744,31874.32248,599
