Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
DRREDDY,68268,44995,23273,51.72,194047,203310.09768,25227.2855,228537.38318,1271
KALYANKJIL,77589,53873,23716,44.02,367032,223537.6656,71536.70695,295074.37255,439
SOLARINDS,29634,24146,5488,22.73,47565,59791.94158,7350.17273,67142.11431,17385
MAZDOCK,42141,34893,7248,20.77,35340,44828.38588,2984.41251,47812.79839,2372
LODHA,42633,36600,6033,16.48,60500,80663.49468,7807.27593,88470.77062,1200
PAGEIND,22752,19755,2997,15.17,33151,65701.86663,3331.69877,69033.5654,40310
TCS,460068,400468,59600,14.88,323546,112039.39777,26100.87549,138140.27327,2059
HDFCLIFE,68179,61045,7134,11.69,31796,59424.38458,2226.32124,61650.70582,552
LTM,47896,43433,4463,10.28,28951,27946.33992,3806.65171,31752.99163,3872
KAYNES,48153,43838,4315,9.84,67073,56705.65234,9860.17905,66565.83139,3447
OBEROIRLTY,27069,24668,2401,9.73,44938,63593.47057,4586.23553,68179.7061,1875
NIFTY,7526939,6859408,667531,9.73,51730977,996999.54968,2772887.43736,3769886.98705,23962
NUVAMA,7993,7323,670,9.15,8129,9342.6384,1569.34065,10911.97905,1947
POLYCAB,35367,32502,2865,8.81,35234,75234.40905,6166.69637,81401.10542,9085
KFINTECH,18880,17393,1487,8.55,14989,16206.35113,1190.33786,17396.68899,872
LTF,32464,29992,2472,8.24,33919,52819.37212,4976.52142,57795.89355,320
HAVELLS,34340,31732,2608,8.22,32373,40410.89005,3493.2326,43904.12265,1194
MIDCPNIFTY,102868,95364,7504,7.87,187058,55827.56058,26610.23407,82437.79465,14654
MANKIND,18182,16874,1308,7.75,10820,8332.45185,1351.03832,9683.49017,2540
HDFCAMC,27932,25969,1963,7.56,15388,33575.98134,1960.32894,35536.31028,2737
BDL,37316,34880,2436,6.98,18877,23150.30454,1885.76839,25036.07293,1325
SUNPHARMA,99080,93077,6003,6.45,157110,69318.76105,12647.55667,81966.31772,1940
BHARTIARTL,175978,165370,10608,6.41,217344,212380.77222,18828.76772,231209.53994,1935
ICICIGI,20612,19381,1231,6.35,6810,12754.63982,499.26022,13253.90004,1799
PRESTIGE,16817,15861,956,6.03,6473,11570.79762,945.25803,12516.05565,1675
BIOCON,31949,30155,1794,5.95,26196,48936.10575,4135.64825,53071.754,406
JSWENERGY,39355,37149,2206,5.94,13248,14105.9795,1333.70444,15439.68395,534
BAJFINANCE,149182,140904,8278,5.87,73409,112012.70182,7841.28217,119853.984,1002
KEI,18260,17251,1009,5.85,9385,22820.27748,1296.15171,24116.42919,4998
AXISBANK,156768,148396,8372,5.64,67432,98672.78875,7403.76893,106076.55768,1301
INFY,511113,484140,26973,5.57,216248,175076.56948,16658.39176,191734.96124,1055
DIVISLAB,62075,58889,3186,5.41,44376,34844.44971,3843.79577,38688.24548,6820
PHOENIXLTD,14502,13826,676,4.89,17850,28545.07488,2405.6263,30950.70118,2090
360ONE,15445,14728,717,4.87,6237,4846.72185,415.40795,5262.1298,1100
UNITDSPR,33859,32312,1547,4.79,10300,13826.46012,641.0518,14467.51192,1381
FINNIFTY,6087,5809,278,4.79,6480,1883.15114,908.23732,2791.38846,26482
ASTRAL,35762,34133,1629,4.77,12556,13361.66182,873.41482,14235.07665,1314
IREDA,24368,23275,1093,4.7,3860,7296.98966,258.47659,7555.46625,122
NTPC,125248,119822,5426,4.53,45288,52188.663,2275.5549,54464.2179,344
PAYTM,45006,43077,1929,4.48,31456,41122.51678,6108.68172,47231.1985,1263
NAM-INDIA,13267,12707,560,4.41,4910,12388.86618,590.72818,12979.59437,1215
MOTILALOFS,9816,9405,411,4.37,3599,8443.69467,368.28294,8811.97761,943
TATAELXSI,52908,50719,2189,4.32,14155,14482.95023,1119.62573,15602.57597,3627
ALKEM,14466,13880,586,4.22,4413,5474.91445,297.88592,5772.80037,5650
VBL,70061,67225,2836,4.22,22716,32991.89451,1931.38287,34923.27739,481
NBCC,26876,25797,1079,4.18,8673,14193.37205,945.17865,15138.5507,98
PFC,64122,61693,2429,3.94,33353,26457.84505,2298.07071,28755.91576,404
IEX,31594,30422,1172,3.85,7393,8768.71042,536.43547,9305.1459,117
JUBLFOOD,31443,30303,1140,3.76,29082,19771.36062,2818.569,22589.92962,428
KPITTECH,68012,65583,2429,3.7,17100,11140.77116,1324.39587,12465.16703,548
UNOMINDA,14012,13514,498,3.69,12601,16979.4433,1535.57453,18515.01784,1157
MARUTI,131401,126776,4625,3.65,144297,82938.42094,12116.17306,95054.594,13709
AUBANK,34777,33578,1199,3.57,9388,22451.8224,1475.4291,23927.2515,1047
APLAPOLLO,22829,22049,780,3.54,4516,7328.36072,392.98455,7721.34527,1786
EXIDEIND,29664,28657,1007,3.51,33179,37214.15274,5478.02244,42692.17518,425
FEDERALBNK,50941,49221,1720,3.49,14451,23603.777,1850.13925,25453.91625,328
CHOLAFIN,32755,31673,1082,3.42,13811,42541.02487,2074.17887,44615.20375,1803
ADANIGREEN,54513,52731,1782,3.38,15028,30724.97538,3161.41722,33886.3926,1491
TMPV,122681,118671,4010,3.38,46259,36226.7592,2868.42864,39095.18784,332
UPL,36033,34880,1153,3.31,11361,22567.07446,1309.16495,23876.23941,584
BRITANNIA,29181,28269,912,3.23,7438,6458.74072,516.19167,6974.9324,5348
HINDUNILVR,107893,104525,3368,3.22,34976,33092.1831,2959.19106,36051.37416,2143
EICHERMOT,76827,74463,2364,3.17,29565,38973.25197,2777.90384,41751.15581,7345
DALBHARAT,20044,19429,615,3.17,5211,8380.86746,308.55363,8689.42109,1745
MUTHOOTFIN,35661,34573,1088,3.15,21056,33919.95378,2893.86435,36813.81814,3051
RADICO,7865,7628,237,3.11,4339,4057.1232,511.4952,4568.6184,4090
