Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,01-Sep-2026,23400,Put,30091,59069,-28978,-49.06,2.4,4.7,-48.94,268538,507.93962,24207.75
NIFTY,Index Options,01-Sep-2026,22000,Put,62312,75003,-12691,-16.92,0.75,1.25,-40.0,107395,60.73187,24207.75
NIFTY,Index Options,01-Sep-2026,23300,Put,31995,44253,-12258,-27.7,2.05,3.95,-48.1,253991,411.08443,24207.75
NIFTY,Index Options,01-Sep-2026,23600,Put,44345,47901,-3556,-7.42,3.4,6.05,-43.8,430591,1127.93312,24207.75
NIFTY,Index Options,01-Sep-2026,23200,Put,25300,28468,-3168,-11.13,1.75,3.5,-50.0,202045,290.23764,24207.75
NIFTY,Index Options,01-Sep-2026,24200,Call,56167,58784,-2617,-4.45,181.85,223.35,-18.58,573479,82861.12049,24207.75
NIFTY,Index Options,01-Sep-2026,22800,Put,14948,17011,-2063,-12.13,1.35,2.15,-37.21,69825,73.97958,24207.75
IDEA,Stock Futures,29-Sep-2026,0,-,79614,81029,-1415,-1.75,15.16,15.34,-1.17,5948,64705.28826,15.06
NIFTY,Index Options,29-Dec-2026,22500,Put,12943,14321,-1378,-9.62,84.55,88.1,-4.03,6427,348.03169,24207.75
BANKNIFTY,Index Options,29-Sep-2026,57400,Put,10141,11229,-1088,-9.69,415.0,612.3,-32.22,16593,2102.61518,57783.75
NIFTY,Index Options,29-Sep-2026,23800,Put,18670,19560,-890,-4.55,80.0,82.15,-2.62,23319,1087.53986,24207.75
ADANIENSOL,Stock Futures,29-Sep-2026,0,-,26322,27158,-836,-3.08,1589.8,1593.3,-0.22,4298,46761.89616,1570.5
NIFTY,Index Options,27-Oct-2026,23300,Put,2928,3726,-798,-21.42,67.0,68.2,-1.76,3855,158.68914,24207.75
NIFTY,Index Options,01-Sep-2026,23900,Call,3311,4051,-740,-18.27,438.75,486.2,-9.76,8847,2808.68363,24207.75
DIXON,Stock Options,29-Sep-2026,14500,Put,2612,3337,-725,-21.73,611.35,630.8,-3.08,3223,941.69614,14735.0
INDIGO,Stock Options,29-Sep-2026,5500,Call,1372,1950,-578,-29.64,56.05,58.05,-3.45,4940,478.3155,5250.5
ADANIENT,Stock Options,29-Sep-2026,2700,Put,291,852,-561,-65.85,4.7,8.3,-43.37,1547,25.43082,3112.0
GODREJCP,Stock Futures,29-Sep-2026,0,-,26845,27405,-560,-2.04,931.0,934.6,-0.39,1886,8818.4645,922.8
NIFTY,Index Options,29-Sep-2026,24200,Call,30626,31172,-546,-1.75,402.3,451.85,-10.97,24294,7064.4644,24207.75
CDSL,Stock Options,29-Sep-2026,1320,Put,328,808,-480,-59.41,6.5,13.1,-50.38,1869,69.424,1434.0
COFORGE,Stock Futures,29-Sep-2026,0,-,28311,28729,-418,-1.45,1901.8,1912.6,-0.56,3388,30783.01226,1880.0
MIDCPNIFTY,Index Options,29-Sep-2026,14900,Put,1425,1822,-397,-21.79,152.15,159.25,-4.46,2721,447.43035,14948.05
LICHSGFIN,Stock Options,29-Sep-2026,480,Put,352,732,-380,-51.91,1.1,2.3,-52.17,1616,22.1392,524.4
BANKNIFTY,Index Options,29-Sep-2026,60000,Put,11258,11623,-365,-3.14,1924.4,2293.05,-16.08,3338,1904.25222,57783.75
NIFTY,Index Options,01-Sep-2026,23250,Put,3752,4071,-319,-7.84,1.9,3.75,-49.33,45280,70.34248,24207.75
