Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Futures,26-May-2026,0,-,247267,262156,-14889,-5.68,23659.0,23643.9,0.06,84680,1295054.59616,23649.95
HDFCBANK,Stock Futures,26-May-2026,0,-,437747,451071,-13324,-2.95,770.55,768.1,0.32,43610,183313.98085,768.8
BANKNIFTY,Index Options,26-May-2026,60000,Put,28135,32427,-4292,-13.24,6225.75,6152.2,1.2,4662,8954.17286,53537.0
BHARTIARTL,Stock Futures,26-May-2026,0,-,96813,100923,-4110,-4.07,1935.0,1904.3,1.61,22261,204241.61411,1937.1
IDEA,Stock Futures,26-May-2026,0,-,76936,80203,-3267,-4.07,13.0,12.98,0.15,15940,145034.35395,12.98
INFY,Stock Futures,26-May-2026,0,-,188451,191515,-3064,-1.6,1148.1,1117.0,2.78,28862,131274.76632,1145.6
NIFTY,Index Options,19-May-2026,23000,Call,3933,6866,-2933,-42.72,659.8,648.9,1.68,87178,27495.89761,23649.95
ITC,Stock Futures,26-May-2026,0,-,87519,90311,-2792,-3.09,311.75,309.5,0.73,11465,56824.2088,310.95
IDFCFIRSTB,Stock Futures,26-May-2026,0,-,38413,40997,-2584,-6.3,67.95,67.85,0.15,4843,30162.99098,67.65
ICICIBANK,Stock Futures,26-May-2026,0,-,173202,175567,-2365,-1.35,1255.5,1248.7,0.54,10685,93176.6192,1251.7
BAJFINANCE,Stock Futures,26-May-2026,0,-,76273,78367,-2094,-2.67,920.0,910.15,1.08,11900,81136.2825,922.0
BEL,Stock Futures,26-May-2026,0,-,69035,70876,-1841,-2.6,426.5,424.85,0.39,8833,53139.90214,426.95
BAJAJFINSV,Stock Futures,26-May-2026,0,-,37479,39295,-1816,-4.62,1749.3,1728.6,1.2,5131,22204.4025,1750.0
LT,Stock Futures,26-May-2026,0,-,85517,87146,-1629,-1.87,3880.0,3870.8,0.24,6293,42421.113,3911.0
NIFTY,Index Options,30-Jun-2026,27000,Call,52306,53790,-1484,-2.76,9.65,8.45,14.2,14698,83.69041,23649.95
CROMPTON,Stock Options,26-May-2026,300,Put,489,1919,-1430,-74.52,9.9,6.9,43.48,2649,498.75372,294.5
HCLTECH,Stock Futures,26-May-2026,0,-,122523,123793,-1270,-1.03,1147.2,1129.3,1.59,10288,40956.21936,1146.5
TCS,Stock Futures,26-May-2026,0,-,217434,218691,-1257,-0.57,2263.5,2240.0,1.05,15153,59686.94723,2289.9
BANKNIFTY,Index Options,26-May-2026,55000,Put,13012,14204,-1192,-8.39,1544.75,1493.75,3.41,8184,4431.26772,53537.0
JSWENERGY,Stock Options,26-May-2026,540,Call,503,1651,-1148,-69.53,6.75,4.15,62.65,4351,191.8791,530.0
GRASIM,Stock Futures,26-May-2026,0,-,57652,58765,-1113,-1.89,2955.8,2934.1,0.74,4348,31853.0132,2955.0
BANKNIFTY,Index Options,26-May-2026,53900,Put,2124,3216,-1092,-33.96,850.6,843.8,0.81,8435,2689.79497,53537.0
COFORGE,Stock Futures,26-May-2026,0,-,41995,43048,-1053,-2.45,1349.6,1281.0,5.36,8915,44249.26818,1348.1
KOTAKBANK,Stock Futures,26-May-2026,0,-,67397,68426,-1029,-1.5,391.45,387.2,1.1,7799,60482.8048,391.45
BANKNIFTY,Index Options,26-May-2026,61500,Call,5723,6719,-996,-14.82,5.5,4.75,15.79,3479,4.25829,53537.0
