Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,01-Sep-2026,25500,Call,93535,150121,-56586,-37.69,0.4,0.7,-42.86,340758,132.89562,24080.4
NIFTY,Index Options,01-Sep-2026,22500,Put,62840,101736,-38896,-38.23,0.6,1.05,-42.86,219814,98.58657,24080.4
NIFTY,Index Options,01-Sep-2026,24750,Call,42677,69466,-26789,-38.56,1.05,2.85,-63.16,534801,545.76442,24080.4
NIFTY,Index Options,01-Sep-2026,25400,Call,22933,48795,-25862,-53.0,0.4,0.7,-42.86,193615,79.28534,24080.4
NIFTY,Index Options,01-Sep-2026,25100,Call,54106,78468,-24362,-31.05,0.75,1.1,-31.82,408379,230.93832,24080.4
NIFTY,Index Options,01-Sep-2026,25600,Call,30212,49209,-18997,-38.6,0.35,0.55,-36.36,116736,41.73312,24080.4
NIFTY,Index Options,01-Sep-2026,25700,Call,14608,33430,-18822,-56.3,0.35,0.5,-30.0,75666,26.06693,24080.4
NIFTY,Index Options,01-Sep-2026,25300,Call,43789,62568,-18779,-30.01,0.55,0.85,-35.29,216693,97.18681,24080.4
NIFTY,Index Options,01-Sep-2026,24900,Call,64649,82989,-18340,-22.1,0.9,1.7,-47.06,630889,475.6903,24080.4
NIFTY,Index Options,01-Sep-2026,22000,Put,39409,55155,-15746,-28.55,0.25,0.55,-54.55,145975,33.20931,24080.4
NIFTY,Index Options,01-Sep-2026,26000,Call,28542,43380,-14838,-34.2,0.3,0.45,-33.33,128596,36.77845,24080.4
NIFTY,Index Options,01-Sep-2026,24700,Call,105126,116908,-11782,-10.08,1.4,3.45,-59.42,1071073,1239.23146,24080.4
NIFTY,Index Options,01-Sep-2026,24950,Call,19363,29697,-10334,-34.8,0.95,1.55,-38.71,254817,175.56891,24080.4
NIFTY,Index Options,01-Sep-2026,22700,Put,7978,15979,-8001,-50.07,0.55,1.2,-54.17,63458,32.1732,24080.4
NIFTY,Index Options,01-Sep-2026,23500,Put,104459,111464,-7005,-6.28,1.4,2.55,-45.1,1194830,1638.70934,24080.4
NIFTY,Index Options,01-Sep-2026,25800,Call,13717,20465,-6748,-32.97,0.35,0.5,-30.0,28733,9.33822,24080.4
NIFTY,Index Options,01-Sep-2026,22900,Put,12145,18255,-6110,-33.47,0.65,1.3,-50.0,154098,91.14896,24080.4
NIFTY,Index Options,01-Sep-2026,22200,Put,3436,8919,-5483,-61.48,0.35,0.75,-53.33,30567,9.5369,24080.4
NIFTY,Index Options,01-Sep-2026,25200,Call,71872,76806,-4934,-6.42,0.5,0.9,-44.44,468407,219.21447,24080.4
NIFTY,Index Options,08-Sep-2026,24850,Call,10382,15071,-4689,-31.11,4.9,11.15,-56.05,53272,218.4951,24080.4
NIFTY,Index Options,01-Sep-2026,23000,Put,113352,116881,-3529,-3.02,0.75,1.4,-46.43,636769,413.89985,24080.4
NIFTY,Index Options,01-Sep-2026,25550,Call,10253,13689,-3436,-25.1,0.35,0.6,-41.67,19155,7.22143,24080.4
NIFTY,Index Options,01-Sep-2026,22600,Put,5769,9163,-3394,-37.04,0.55,1.05,-47.62,60386,28.26064,24080.4
NIFTY,Index Options,01-Sep-2026,24850,Call,34691,37818,-3127,-8.27,1.05,2.0,-47.5,339444,273.59186,24080.4
NIFTY,Index Options,01-Sep-2026,25750,Call,2970,5726,-2756,-48.13,0.35,0.5,-30.0,13994,4.45708,24080.4
