Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Jul-2026,23800,Call,30866,111423,-80557,-72.3,250.85,117.85,112.86,1512850,184073.75447,23995.95
INFY,Stock Futures,28-Jul-2026,0,-,48785,114579,-65794,-57.42,1078.6,1044.5,3.26,85651,368744.6852,1078.3
NIFTY,Index Futures,28-Jul-2026,0,-,118923,157943,-39020,-24.71,24040.0,23806.5,0.98,60048,936010.32969,23995.95
NIFTY,Index Options,28-Jul-2026,23850,Call,17785,55613,-37828,-68.02,202.5,93.8,115.88,1994195,190091.65288,23995.95
TCS,Stock Futures,28-Jul-2026,0,-,25638,62798,-37160,-59.17,2296.0,2258.4,1.66,52480,271387.9872,2296.9
NIFTY,Index Options,28-Jul-2026,23900,Call,55077,90726,-35649,-39.29,158.9,72.75,118.42,5989206,431031.1774,23995.95
NIFTY,Index Options,28-Jul-2026,23700,Call,29170,61548,-32378,-52.61,347.0,176.9,96.16,315967,56271.66891,23995.95
NTPC,Stock Futures,28-Jul-2026,0,-,15284,47205,-31921,-67.62,349.65,347.7,0.56,35661,187348.6296,349.95
ICICIBANK,Stock Futures,28-Jul-2026,0,-,26142,54643,-28501,-52.16,1444.4,1431.8,0.88,38637,388841.60889,1445.5
BAJFINANCE,Stock Futures,28-Jul-2026,0,-,12472,36559,-24087,-65.89,1048.5,1015.2,3.28,27751,216651.36322,1049.0
HCLTECH,Stock Futures,28-Jul-2026,0,-,10711,32831,-22120,-67.38,1299.3,1274.4,1.95,31131,161457.8184,1294.9
SBIN,Stock Futures,28-Jul-2026,0,-,19224,41100,-21876,-53.23,1022.5,1016.6,0.58,27877,213403.31347,1019.8
LT,Stock Futures,28-Jul-2026,0,-,17362,38485,-21123,-54.89,3806.2,3792.4,0.36,24716,165037.87692,3808.0
NIFTY,Index Options,28-Jul-2026,23750,Call,6507,27188,-20681,-76.07,298.3,145.5,105.02,276485,41259.02709,23995.95
AMBUJACEM,Stock Futures,28-Jul-2026,0,-,9935,30141,-20206,-67.04,431.2,424.9,1.48,22301,115273.869,430.0
SAIL,Stock Futures,28-Jul-2026,0,-,4797,24893,-20096,-80.73,162.9,161.7,0.74,21128,162626.23032,162.87
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,13282,32143,-18861,-58.68,386.6,385.5,0.29,20892,161052.2496,386.0
ITC,Stock Futures,28-Jul-2026,0,-,20394,37978,-17584,-46.3,286.35,283.95,0.85,20725,102604.29375,285.95
M&M,Stock Futures,28-Jul-2026,0,-,12788,29512,-16724,-56.67,3231.1,3158.2,2.31,25430,163317.0546,3240.0
VEDL,Stock Futures,28-Jul-2026,0,-,17100,33696,-16596,-49.25,265.25,264.8,0.17,18613,57001.38185,264.3
JIOFIN,Stock Futures,28-Jul-2026,0,-,12887,28943,-16056,-55.47,236.35,234.89,0.62,18811,104400.95594,236.24
ADANIENT,Stock Futures,28-Jul-2026,0,-,9667,25481,-15814,-62.06,3039.0,3024.1,0.49,17717,165734.4277,3035.0
WIPRO,Stock Futures,28-Jul-2026,0,-,19166,34747,-15581,-44.84,179.01,175.77,1.84,35003,186380.4741,178.35
NIFTY,Index Options,28-Jul-2026,24000,Call,191831,207372,-15541,-7.49,84.85,42.55,99.41,10162515,391978.36606,23995.95
BHARTIARTL,Stock Futures,28-Jul-2026,0,-,11732,27181,-15449,-56.84,1905.6,1901.2,0.23,18578,167977.07416,1904.0
