Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,27-Oct-2026,0,-,163870,128093,35777,27.93,746.3,744.4,0.26,43994,213970.31825,738.6
NIFTY,Index Options,29-Sep-2026,23400,Put,94024,59784,34240,57.27,123.95,119.65,3.59,569122,49185.79972,23329.0
NIFTY,Index Options,29-Sep-2026,23350,Put,29625,12337,17288,140.13,102.85,101.1,1.73,273914,20626.40898,23329.0
TATASTEEL,Stock Futures,27-Oct-2026,0,-,30699,14352,16347,113.9,186.7,184.68,1.09,17973,91536.489,184.97
NIFTY,Index Options,29-Sep-2026,23500,Put,91452,76018,15434,20.3,173.25,165.55,4.65,276046,32566.52685,23329.0
NIFTY,Index Options,27-Oct-2026,23500,Put,49990,36152,13838,38.28,286.05,281.2,1.72,40458,7871.95351,23329.0
APLAPOLLO,Stock Futures,27-Oct-2026,0,-,9177,790,8387,1061.65,2203.0,2201.0,0.09,8830,67834.6207,2195.0
BANKNIFTY,Index Options,27-Oct-2026,58000,Put,25535,17305,8230,47.56,1461.0,1412.5,3.43,11487,4961.936,56215.55
INDUSTOWER,Stock Futures,27-Oct-2026,0,-,11778,4096,7682,187.55,384.65,379.8,1.28,8185,52791.613,382.1
ADANIGREEN,Stock Futures,27-Oct-2026,0,-,6090,1266,4824,381.04,1315.0,1311.3,0.28,5028,39619.93608,1304.0
WIPRO,Stock Futures,27-Oct-2026,0,-,21266,17142,4124,24.06,165.09,163.5,0.97,5925,29136.78,166.0
IDFCFIRSTB,Stock Futures,27-Oct-2026,0,-,8471,4384,4087,93.23,86.51,86.23,0.32,4425,35275.49156,85.37
IDEA,Stock Futures,27-Oct-2026,0,-,13361,9738,3623,37.2,14.38,13.96,3.01,5196,52810.81902,14.27
NIFTY,Index Options,29-Sep-2026,24000,Put,88335,84816,3519,4.15,595.55,561.25,6.11,26459,10655.5817,23329.0
BANKNIFTY,Index Options,27-Oct-2026,56500,Put,9251,6162,3089,50.13,690.25,661.75,4.31,12332,2655.09193,56215.55
PATANJALI,Stock Futures,27-Oct-2026,0,-,6542,3548,2994,84.39,406.2,400.4,1.45,6498,28566.58882,404.0
HDFCBANK,Stock Futures,23-Nov-2026,0,-,15364,12404,2960,23.86,750.4,748.2,0.29,4063,19883.71255,738.6
ADANIENT,Stock Futures,27-Oct-2026,0,-,6371,3899,2472,63.4,3010.0,2996.1,0.46,3023,28143.7098,2997.0
DRREDDY,Stock Futures,27-Oct-2026,0,-,9454,7095,2359,33.25,1206.7,1197.2,0.79,3009,22702.52887,1211.0
VBL,Stock Futures,27-Oct-2026,0,-,9291,6960,2331,33.49,432.1,428.85,0.76,3078,17001.50229,430.0
HDFCBANK,Stock Options,29-Sep-2026,750,Call,29510,27404,2106,7.69,5.55,5.3,4.72,81127,3353.79018,738.6
ETERNAL,Stock Futures,27-Oct-2026,0,-,6738,4780,1958,40.96,343.2,337.0,1.84,3603,29743.43155,342.0
HDFCLIFE,Stock Futures,23-Nov-2026,0,-,3565,1628,1937,118.98,567.6,567.0,0.11,2001,12506.43009,559.2
NIFTY,Index Options,29-Sep-2026,23450,Put,12798,11003,1795,16.31,147.35,141.5,4.13,176867,17411.22964,23329.0
BANKNIFTY,Index Options,27-Oct-2026,55000,Put,7144,5499,1645,29.91,286.55,275.85,3.88,8796,780.87369,56215.55
