Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,16-Jun-2026,23900,Call,85012,144679,-59667,-41.24,89.0,74.2,19.95,18072805,738084.31979,23989.15
NIFTY,Index Options,16-Jun-2026,23800,Call,16908,58930,-42022,-71.31,188.65,125.9,49.84,2958431,277293.73763,23989.15
NIFTY,Index Options,16-Jun-2026,23850,Call,23871,51884,-28013,-53.99,139.2,97.3,43.06,4996714,324981.28184,23989.15
NIFTY,Index Options,16-Jun-2026,23700,Call,9369,24060,-14691,-61.06,289.65,199.75,45.01,505107,78580.00109,23989.15
NIFTY,Index Options,16-Jun-2026,23500,Call,18037,31653,-13616,-43.02,490.0,378.6,29.42,53044,15299.53396,23989.15
NIFTY,Index Futures,30-Jun-2026,0,-,264320,274122,-9802,-3.58,24007.0,23916.6,0.38,50265,783236.49329,23989.15
NIFTY,Index Options,16-Jun-2026,23750,Call,4786,14026,-9240,-65.88,239.1,161.1,48.42,557089,69035.8616,23989.15
NIFTY,Index Options,16-Jun-2026,23400,Call,17451,25877,-8426,-32.56,590.9,478.25,23.55,22921,8258.76865,23989.15
NIFTY,Index Options,16-Jun-2026,23600,Call,11215,18782,-7567,-40.29,390.3,285.95,36.49,87706,19405.82956,23989.15
HDFCBANK,Stock Futures,30-Jun-2026,0,-,656148,663316,-7168,-1.08,773.25,766.6,0.87,34815,148023.6318,784.75
RELIANCE,Stock Futures,30-Jun-2026,0,-,233886,241051,-7165,-2.97,1330.2,1311.6,1.42,27054,179660.2032,1328.6
NIFTY,Index Options,16-Jun-2026,23200,Call,15484,21002,-5518,-26.27,789.95,681.0,16.0,9358,4515.12738,23989.15
M&M,Stock Futures,30-Jun-2026,0,-,80785,85673,-4888,-5.71,3142.5,3141.8,0.02,9481,59529.68204,3137.0
NIFTY,Index Options,16-Jun-2026,23300,Call,20838,25506,-4668,-18.3,689.85,575.55,19.86,11765,4955.57094,23989.15
NIFTY,Index Options,16-Jun-2026,23000,Call,7206,11594,-4388,-37.85,990.05,872.3,13.5,8055,4948.51675,23989.15
NIFTY,Index Options,16-Jun-2026,23650,Call,3570,7531,-3961,-52.6,338.95,241.05,40.61,74067,13952.00079,23989.15
ITC,Stock Futures,30-Jun-2026,0,-,92485,96124,-3639,-3.79,292.35,288.75,1.25,7292,33965.55264,291.85
RELIANCE,Stock Options,30-Jun-2026,1290,Call,2373,5777,-3404,-58.92,49.65,40.7,21.99,6588,1641.0708,1328.6
NIFTY,Index Options,30-Jun-2026,23600,Call,17995,21147,-3152,-14.91,494.4,454.15,8.86,8455,2579.10051,23989.15
RELIANCE,Stock Options,30-Jun-2026,1300,Call,11229,14369,-3140,-21.85,43.0,34.8,23.56,14786,3132.4141,1328.6
BANKNIFTY,Index Futures,30-Jun-2026,0,-,72550,75569,-3019,-4.0,57357.0,57257.2,0.17,15645,268631.86234,57297.15
NIFTY,Index Options,16-Jun-2026,23550,Call,6368,9359,-2991,-31.96,440.05,334.0,31.75,16750,4281.50937,23989.15
NIFTY,Index Options,23-Jun-2026,23800,Call,17492,20409,-2917,-14.29,279.0,245.85,13.48,99338,16545.33992,23989.15
SUNPHARMA,Stock Options,30-Jun-2026,1800,Call,4703,7368,-2665,-36.17,26.7,25.6,4.3,9350,813.5435,1805.0
NIFTY,Index Options,16-Jun-2026,23350,Call,3621,5855,-2234,-38.16,640.7,531.6,20.52,6030,2351.73919,23989.15
