Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
KAYNES,80567,64166,16401,25.56,123103,89044.48498,11239.90356,100284.38854,4182
CIPLA,84960,70335,14625,20.79,380910,171515.31242,29642.07982,201157.39224,1329
NIFTY,6534414,5478896,1055518,19.27,50911387,1389433.07399,4387483.21926,5776916.29325,23412
KALYANKJIL,71199,60225,10974,18.22,211579,101930.71702,22641.63043,124572.34745,355
TVSMOTOR,73857,62927,10930,17.37,130915,100971.18365,15261.77968,116232.96333,3523
COALINDIA,98559,85185,13374,15.7,137936,119370.96414,10759.56277,130130.52691,459
TIINDIA,18166,16201,1965,12.13,29689,21240.23076,2969.2041,24209.43486,2936
KFINTECH,26750,24040,2710,11.27,13789,17623.45538,681.038,18304.49338,833
BIOCON,32644,29633,3011,10.16,68132,69966.08675,12169.72425,82135.811,416
LODHA,45498,41408,4090,9.88,24693,16466.69095,1072.15983,17538.85078,872
HINDZINC,63968,58409,5559,9.52,123504,77436.49144,20690.36613,98126.85757,667
HYUNDAI,58357,53499,4858,9.08,32729,85258.9378,1308.53929,86567.47709,1848
LICHSGFIN,48729,44699,4030,9.02,34789,47702.1952,3374.9787,51077.1739,586
ASHOKLEY,67391,61911,5480,8.85,48590,55285.0815,6558.717,61843.7985,153
TATAPOWER,87470,80861,6609,8.17,178407,98767.90623,14711.56471,113479.47094,405
MANKIND,28194,26081,2113,8.1,12031,24943.78155,859.04919,25802.83074,2401
GODFRYPHLP,13036,12083,953,7.89,16640,26056.72902,2613.68618,28670.4152,2425
MANAPPURAM,25933,24110,1823,7.56,30260,52271.5689,4541.6874,56813.2563,310
PFC,77206,72074,5132,7.12,90664,88120.20425,9658.272,97778.47625,445
EICHERMOT,57863,54113,3750,6.93,74315,64332.91258,8359.33021,72692.24279,6972
MFSL,33391,31247,2144,6.86,54757,41079.27124,3705.60012,44784.87136,1603
ASIANPAINT,96179,90329,5850,6.48,185778,96518.8662,16446.4512,112965.3174,2615
MIDCPNIFTY,120706,113621,7085,6.24,186996,76898.69184,34516.16942,111414.86126,14074
HINDPETRO,39167,36933,2234,6.05,66231,81910.65424,10849.66427,92760.31851,390
HCLTECH,252028,237902,14126,5.94,97352,109431.44466,3664.39064,113095.8353,1145
ASTRAL,30275,28627,1648,5.76,15681,34553.05288,1014.99082,35568.0437,1540
NAUKRI,46754,44267,2487,5.62,11908,16334.47806,451.9992,16786.47726,924
AMBER,37465,35499,1966,5.54,18949,34813.1157,3136.68291,37949.79861,8296
ALKEM,13397,12707,690,5.43,3640,5072.7761,200.90737,5273.68347,5450
ADANIPOWER,42506,40338,2168,5.37,33279,62850.19045,5130.45325,67980.6437,214
PREMIERENE,28851,27386,1465,5.35,12002,23313.63587,976.51709,24290.15297,969
IREDA,25989,24684,1305,5.29,10097,13816.20738,669.32173,14485.52911,128
POWERGRID,69490,66379,3111,4.69,59052,62309.28818,4239.80364,66549.09182,302
TATASTEEL,128858,123199,5659,4.59,153531,96669.37335,16427.30732,113096.68067,219
TCS,430498,411678,18820,4.57,168816,96062.51137,7568.36706,103630.87844,2274
NAM-INDIA,10011,9574,437,4.56,6490,8454.67243,457.69037,8912.36281,1061
RVNL,59635,57107,2528,4.43,20317,43526.82769,1081.90488,44608.73257,286
DIVISLAB,40140,38446,1694,4.41,37315,24281.91492,3498.51301,27780.42793,6820
GAIL,39974,38310,1664,4.34,17466,15759.94,1098.17631,16858.11631,163
FEDERALBNK,58805,56399,2406,4.27,46019,75898.302,3520.142,79418.444,279
MUTHOOTFIN,25555,24522,1033,4.21,28198,53477.12691,5181.24964,58658.37656,3525
NHPC,33229,31932,1297,4.06,12567,20178.76176,645.10848,20823.87024,78
COCHINSHIP,14631,14076,555,3.94,7582,10541.245,1052.76328,11594.00828,1657
TMPV,158681,152801,5880,3.85,47429,25310.83688,2243.59616,27554.43304,336
CROMPTON,50629,48844,1785,3.65,44502,55348.65252,4200.65154,59549.30406,284
HEROMOTOCO,64455,62217,2238,3.6,50405,33239.04487,4576.2109,37815.25578,4995
ABCAPITAL,23859,23057,802,3.48,9861,21907.36737,1374.4532,23281.82057,343
WIPRO,197151,190524,6627,3.48,69890,70206.603,4617.174,74823.777,187
LICI,34411,33326,1085,3.26,11635,14552.45316,742.85197,15295.30513,788
INFY,378120,366308,11812,3.22,164148,140425.47496,8869.81096,149295.28592,1123
DLF,78301,75943,2358,3.1,47947,23576.08329,4189.01034,27765.09363,577
JUBLFOOD,43412,42122,1290,3.06,14891,41825.98375,862.31075,42688.2945,450
BHEL,89576,86975,2601,2.99,74580,108050.31667,15161.1453,123211.46197,405
VMM,7977,7746,231,2.98,1308,4616.55883,85.91241,4702.47124,119
PAGEIND,23622,22939,683,2.98,5583,11636.26281,410.33003,12046.59285,35400
