Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,23-Jun-2026,24000,Call,99828,52367,47461,90.63,159.0,148.7,6.93,556740,53616.28896,23989.15
NIFTY,Index Options,23-Jun-2026,24100,Call,32260,15998,16262,101.65,114.55,112.2,2.09,281730,19283.00985,23989.15
NIFTY,Index Options,30-Jun-2026,24200,Call,33264,20941,12323,58.85,139.85,138.15,1.23,53935,4713.51448,23989.15
NIFTY,Index Options,23-Jun-2026,23950,Call,17258,8019,9239,115.21,186.6,169.8,9.89,228808,25323.4398,23989.15
NIFTY,Index Options,23-Jun-2026,23900,Call,42522,35361,7161,20.25,212.5,193.5,9.82,342318,43551.23639,23989.15
INFY,Stock Futures,30-Jun-2026,0,-,226004,219226,6778,3.09,1146.1,1139.2,0.61,25211,115210.23624,1145.0
NIFTY,Index Options,23-Jun-2026,24050,Call,11114,4575,6539,142.93,134.1,129.9,3.23,86312,7068.39177,23989.15
HCLTECH,Stock Futures,30-Jun-2026,0,-,104018,100179,3839,3.83,1158.7,1124.0,3.09,15908,64010.2127,1160.5
NIFTY,Index Options,23-Jun-2026,23000,Call,8536,5332,3204,60.09,997.5,902.55,10.52,5647,3486.94908,23989.15
RELIANCE,Stock Options,30-Jun-2026,1330,Call,7907,5406,2501,46.26,26.6,21.2,25.47,23386,3185.1732,1328.6
NIFTY,Index Options,30-Jun-2026,24000,Call,119782,117444,2337,1.99,231.5,216.85,6.76,170052,24303.0666,23989.15
ADANIPOWER,Stock Futures,30-Jun-2026,0,-,31933,29654,2279,7.69,223.16,221.34,0.82,6187,49010.13489,222.2
NIFTY,Index Options,23-Jun-2026,23500,Call,13841,11668,2173,18.62,519.0,453.7,14.39,19820,6279.04537,23989.15
ITC,Stock Options,30-Jun-2026,300,Call,5194,3259,1935,59.37,1.35,0.95,42.11,9416,176.26752,291.85
YESBANK,Stock Options,28-Jul-2026,28,Call,2240,520,1720,330.77,0.32,0.21,52.38,6436,580.46284,23.88
NIFTY,Index Options,30-Jun-2026,23900,Call,18513,16955,1558,9.19,286.0,264.75,8.03,48658,8595.14375,23989.15
BHARTIARTL,Stock Options,30-Jun-2026,1860,Call,4003,2461,1542,62.66,24.8,21.8,13.76,7408,815.30596,1857.0
TITAN,Stock Futures,30-Jun-2026,0,-,42277,40765,1512,3.71,4334.2,4293.4,0.95,4695,35564.5311,4335.0
RELIANCE,Stock Options,30-Jun-2026,1350,Call,22223,20780,1443,6.94,18.8,14.8,27.03,22076,2071.8326,1328.6
RELIANCE,Stock Options,30-Jun-2026,1340,Call,6479,5071,1408,27.77,22.35,17.65,26.63,15849,1795.6917,1328.6
DIXON,Stock Options,30-Jun-2026,12200,Call,2261,881,1380,156.64,404.75,292.2,38.52,15052,2671.88052,12240.0
SUZLON,Stock Futures,30-Jun-2026,0,-,40622,39286,1336,3.4,58.12,55.85,4.06,14084,73976.9142,57.93
MIDCPNIFTY,Index Options,30-Jun-2026,14600,Call,3144,1809,1335,73.8,160.4,146.35,9.6,7239,1300.32709,14503.9
ICICIBANK,Stock Futures,30-Jun-2026,0,-,193533,192225,1308,0.68,1337.8,1333.9,0.29,13236,123753.42336,1335.5
NIFTY,Index Options,30-Jun-2026,23950,Call,5599,4306,1293,30.03,255.8,239.9,6.63,17521,2794.54693,23989.15
