Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,08-Sep-2026,24000,Call,233506,282973,-49467,-17.48,66.9,74.75,-10.5,7532383,425613.53522,23897.7
NIFTY,Index Options,08-Sep-2026,23900,Call,77350,119585,-42235,-35.32,119.6,120.95,-1.12,3733592,348396.40388,23897.7
NIFTY,Index Options,08-Sep-2026,25000,Call,218310,256802,-38492,-14.99,0.95,1.75,-45.71,752670,572.40553,23897.7
NIFTY,Index Options,08-Sep-2026,25500,Call,89312,109748,-20436,-18.62,0.55,0.9,-38.89,358848,144.61574,23897.7
NIFTY,Index Options,08-Sep-2026,25300,Call,45628,65479,-19851,-30.32,0.65,1.05,-38.1,208541,101.66373,23897.7
NIFTY,Index Options,08-Sep-2026,24600,Call,102403,120160,-17757,-14.78,1.6,3.4,-52.94,680467,1057.10548,23897.7
NIFTY,Index Options,08-Sep-2026,24100,Call,171381,186737,-15356,-8.22,32.3,42.05,-23.19,3919928,118505.30333,23897.7
NIFTY,Index Options,08-Sep-2026,25200,Call,51947,65943,-13996,-21.22,0.7,1.25,-44.0,219419,121.22899,23897.7
NIFTY,Index Options,08-Sep-2026,24700,Call,80421,93207,-12786,-13.72,1.3,2.6,-50.0,504557,596.89093,23897.7
NIFTY,Index Options,08-Sep-2026,24000,Put,101389,113724,-12335,-10.85,103.5,146.9,-29.54,5505649,368782.13414,23897.7
NIFTY,Index Options,08-Sep-2026,24050,Call,108712,119879,-11167,-9.32,46.8,56.05,-16.5,3318427,139340.74973,23897.7
NIFTY,Index Options,08-Sep-2026,24650,Call,31390,42174,-10784,-25.57,1.5,3.05,-50.82,303373,418.04799,23897.7
NIFTY,Index Options,08-Sep-2026,24100,Put,40994,51153,-10159,-19.86,168.1,214.25,-21.54,1241317,131452.98766,23897.7
NIFTY,Index Options,08-Sep-2026,24800,Call,109490,119413,-9923,-8.31,1.05,2.05,-48.78,541918,514.28018,23897.7
NIFTY,Index Options,08-Sep-2026,24200,Put,30843,40314,-9471,-23.49,251.4,299.6,-16.09,351020,54270.85118,23897.7
NIFTY,Index Options,08-Sep-2026,25100,Call,54263,63302,-9039,-14.28,0.75,1.35,-44.44,185963,119.66719,23897.7
NIFTY,Index Options,08-Sep-2026,26000,Call,42011,48969,-6958,-14.21,0.45,0.65,-30.77,102148,31.87017,23897.7
NIFTY,Index Options,15-Sep-2026,24750,Call,6682,13520,-6838,-50.58,5.25,7.05,-25.53,38351,145.82967,23897.7
NIFTY,Index Options,08-Sep-2026,23400,Put,65878,72473,-6595,-9.1,3.5,6.65,-47.37,694652,1977.67424,23897.7
NIFTY,Index Options,29-Sep-2026,24000,Put,105840,110792,-4952,-4.47,215.65,255.9,-15.73,82231,11303.10322,23897.7
NIFTY,Index Options,08-Sep-2026,22350,Put,33974,38463,-4489,-11.67,0.75,1.2,-37.5,139817,92.69867,23897.7
INFY,Stock Futures,29-Sep-2026,0,-,187097,190602,-3505,-1.84,1136.7,1139.5,-0.25,13361,60902.1102,1130.0
NIFTY,Index Options,08-Sep-2026,22300,Put,49932,53139,-3207,-6.04,0.85,1.05,-19.05,157510,105.45294,23897.7
NIFTY,Index Options,29-Sep-2026,24200,Put,38065,40556,-2491,-6.14,317.6,362.6,-12.41,15928,3190.33858,23897.7
NIFTY,Index Options,08-Sep-2026,23500,Put,159936,162230,-2294,-1.41,4.1,10.55,-61.14,1174754,4833.52533,23897.7
