Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
VEDL,172756,116781,55975,47.93,354825,169015.08059,18456.01903,187471.09962,282
NIFTY,11945042,9484944,2460098,25.94,443516889,1285749.94399,6870321.11016,8156071.05416,23824
FINNIFTY,29474,25316,4158,16.42,62538,4291.9125,3439.26296,7731.17546,26329
MANKIND,25851,23247,2604,11.2,64092,22763.58739,3798.0318,26561.6192,2533
MUTHOOTFIN,43253,39055,4198,10.75,42557,73026.85582,3288.80084,76315.65667,3120
FORCEMOT,28946,26244,2702,10.3,24794,19554.17544,853.30874,20407.48418,18000
BHARATFORG,32447,29538,2909,9.85,45906,79770.77555,5196.61465,84967.3902,2140
NAUKRI,66216,60307,5909,9.8,110220,74802.75165,4658.1359,79460.88755,1012
POLICYBZR,43528,40076,3452,8.61,33328,44750.65756,1740.25579,46490.91335,1624
INFY,656105,605887,50218,8.29,504261,366463.17672,22087.8506,388551.02732,1029
UPL,37461,34769,2692,7.74,17294,33840.42798,1255.39693,35095.82491,597
PNBHOUSING,25115,23358,1757,7.52,24620,30711.26389,1360.97546,32072.23935,1024
NATIONALUM,65466,61116,4350,7.12,70652,60889.00125,6171.91143,67060.91268,355
WAAREEENER,76800,71697,5103,7.12,52872,110951.75325,1725.35401,112677.10727,3030
IRFC,39435,36997,2438,6.59,22058,34317.73131,877.50893,35195.24025,98
JINDALSTEL,36308,34335,1973,5.75,26639,31775.49768,1666.402,33441.89968,1082
ADANIPORTS,83545,79259,4286,5.41,72902,132976.41943,5015.69547,137992.11491,1786
M&M,169066,160473,8593,5.35,89068,78024.08656,5721.78146,83745.86802,3042
KEI,18283,17472,811,4.64,19771,29349.96624,960.0652,30310.03144,5575
KFINTECH,25702,24616,1086,4.41,19058,17656.35888,778.87265,18435.23153,891
BIOCON,31288,29975,1313,4.38,54257,72959.76775,7005.3345,79965.10225,423
MPHASIS,30385,29135,1250,4.29,13833,28023.90211,741.89876,28765.80088,2243
LODHA,45303,43452,1851,4.26,107382,48430.05395,5997.73497,54427.78892,912
NUVAMA,10876,10437,439,4.21,5194,16104.61005,372.7283,16477.33835,1718
LAURUSLABS,38236,36719,1517,4.13,87640,92202.5243,12341.38893,104543.91323,1481
SRF,33414,32117,1297,4.04,48289,48446.18372,2789.6726,51235.85632,2738
BANKNIFTY,1609431,1551226,58205,3.75,4974401,601342.04426,391952.75366,993294.79792,57183
BSE,91588,88307,3281,3.72,117331,112983.53129,18762.81196,131746.34325,3935
RADICO,7538,7276,262,3.6,6623,6671.00745,248.52106,6919.52851,3721
SBICARD,61598,59517,2081,3.5,26163,35893.79008,1087.12264,36980.91272,607
ADANIENT,118697,114851,3846,3.35,100975,140944.34857,12796.2127,153740.56127,2964
LTM,58736,56909,1827,3.21,53755,70557.58759,2847.1546,73404.7422,3768
IREDA,42513,41219,1294,3.14,23654,23089.63547,817.63255,23907.26802,127
PFC,77152,74828,2324,3.11,32212,54013.67842,1651.26754,55664.94596,431
ALKEM,19672,19080,592,3.1,29910,13139.37862,2058.78462,15198.16325,5400
MOTHERSON,43652,42367,1285,3.03,13654,51562.92409,823.46962,52386.39372,143
ASTRAL,24463,23760,703,2.96,9893,10427.85112,454.57834,10882.42947,1521
DALBHARAT,23476,22827,649,2.84,5945,7178.26863,278.93901,7457.20764,1680
TECHM,72671,70667,2004,2.84,48244,77159.211,3222.43308,80381.64408,1416
MCX,63970,62215,1755,2.82,47268,96899.15747,8046.60258,104945.76005,2828
ZYDUSLIFE,21287,20753,534,2.57,35426,41390.21988,3475.09548,44865.31536,1112
DIXON,150918,147195,3723,2.53,266732,185086.28425,15829.95721,200916.24147,11890
CANBK,76606,74786,1820,2.43,29473,72336.14415,2662.76362,74998.90777,130
TCS,612815,598903,13912,2.32,526801,303982.44391,19177.15755,323159.60146,2060
OBEROIRLTY,28452,27817,635,2.28,38208,25365.52154,2309.07183,27674.59338,1708
WIPRO,249231,244146,5085,2.08,110655,133982.4819,5387.2353,139369.7172,174
VOLTAS,54368,53326,1042,1.95,67024,30000.62235,3315.04818,33315.67053,1324
