Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,21-Jul-2026,24000,Call,59058,70559,-11501,-16.3,178.8,183.5,-2.56,748174,97496.05028,24072.75
NIFTY,Index Options,21-Jul-2026,22000,Put,35254,45268,-10014,-22.12,0.9,1.5,-40.0,87489,73.35952,24072.75
NIFTY,Index Options,21-Jul-2026,21600,Put,60041,67490,-7449,-11.04,0.65,1.3,-50.0,70338,41.60492,24072.75
NIFTY,Index Options,21-Jul-2026,23350,Put,23888,30189,-6301,-20.87,4.7,10.0,-53.0,221948,877.13849,24072.75
HDFCBANK,Stock Futures,28-Jul-2026,0,-,423655,429633,-5978,-1.39,810.5,816.0,-0.67,20276,107123.48114,808.35
NIFTY,Index Options,21-Jul-2026,25700,Call,14676,19019,-4343,-22.84,0.6,0.95,-36.84,29041,13.02488,24072.75
NIFTY,Index Options,21-Jul-2026,24950,Call,17139,20567,-3428,-16.67,2.15,3.75,-42.67,351075,586.47078,24072.75
NIFTY,Index Options,21-Jul-2026,22300,Put,5208,8456,-3248,-38.41,0.9,1.65,-45.45,44049,41.22986,24072.75
NIFTY,Index Options,21-Jul-2026,25600,Call,21936,24821,-2885,-11.62,0.65,1.05,-38.1,108444,52.16156,24072.75
NIFTY,Index Options,21-Jul-2026,24250,Put,7377,9833,-2456,-24.98,222.0,269.55,-17.64,312586,40099.78242,24072.75
NIFTY,Index Options,21-Jul-2026,25500,Call,80143,82129,-1986,-2.42,0.7,1.15,-39.13,290580,156.76791,24072.75
NIFTY,Index Options,21-Jul-2026,22400,Put,6834,8753,-1919,-21.92,1.2,1.8,-33.33,56789,53.89276,24072.75
NIFTY,Index Options,28-Jul-2026,24000,Put,93936,95751,-1815,-1.9,164.7,197.6,-16.65,139859,14359.88296,24072.75
NIFTY,Index Options,21-Jul-2026,25850,Call,2155,3968,-1813,-45.69,0.55,0.9,-38.89,8373,3.70086,24072.75
ETERNAL,Stock Futures,28-Jul-2026,0,-,61943,63665,-1722,-2.7,286.4,294.9,-2.88,11819,83309.1467,285.95
BANKNIFTY,Index Options,28-Jul-2026,58000,Put,32228,33940,-1712,-5.04,738.25,763.55,-3.31,72997,16185.62481,57582.25
GRASIM,Stock Options,28-Jul-2026,3300,Call,4493,5977,-1484,-24.83,6.8,10.3,-33.98,5781,107.81565,3067.9
TCS,Stock Options,28-Jul-2026,2100,Put,8722,10192,-1470,-14.42,11.7,14.75,-20.68,25590,556.19865,2199.1
BAJAJFINSV,Stock Futures,28-Jul-2026,0,-,35776,37206,-1430,-3.84,1837.2,1855.8,-1.0,5218,28825.43214,1832.0
NIFTY,Index Options,21-Jul-2026,22100,Put,3188,4580,-1392,-30.39,0.9,1.55,-41.94,16553,14.74044,24072.75
HDFCLIFE,Stock Futures,28-Jul-2026,0,-,38319,39694,-1375,-3.46,567.65,569.75,-0.37,11475,71752.60125,568.0
NIFTY,Index Options,28-Jul-2026,22800,Put,11891,13257,-1366,-10.3,8.3,12.65,-34.39,22412,142.47308,24072.75
NIFTY,Index Options,21-Jul-2026,25550,Call,6251,7520,-1269,-16.88,0.65,1.1,-40.91,13257,6.97981,24072.75
NIFTY,Index Options,21-Jul-2026,21800,Put,18478,19634,-1156,-5.89,0.7,1.4,-50.0,20888,15.478,24072.75
NIFTY,Index Options,28-Jul-2026,23400,Put,18757,19905,-1148,-5.77,34.15,47.85,-28.63,32762,719.78114,24072.75
