Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,11-Aug-2026,24600,Put,24464,168278,-143814,-85.46,128.2,72.5,76.83,3247615,282487.29554,24471.7
NIFTY,Index Options,11-Aug-2026,24550,Put,49640,107759,-58119,-53.93,78.15,52.2,49.71,4906377,297292.10156,24471.7
NIFTY,Index Options,11-Aug-2026,24650,Put,12273,39237,-26964,-68.72,178.6,99.2,80.04,683493,77991.67749,24471.7
NIFTY,Index Options,11-Aug-2026,24700,Put,17601,39814,-22213,-55.79,228.0,130.6,74.58,475091,68002.86292,24471.7
NIFTY,Index Options,11-Aug-2026,24750,Put,3797,10170,-6373,-62.66,277.95,168.2,65.25,80870,13936.16536,24471.7
NIFTY,Index Options,11-Aug-2026,24800,Put,4806,11104,-6298,-56.72,328.7,208.7,57.5,95169,19594.72608,24471.7
NIFTY,Index Options,18-Aug-2026,24600,Put,28800,35077,-6277,-17.89,195.75,145.25,34.77,171877,21766.41734,24471.7
INFY,Stock Futures,25-Aug-2026,0,-,203661,209935,-6274,-2.99,1191.5,1188.6,0.24,21784,103833.87168,1190.7
NIFTY,Index Options,25-Aug-2026,24650,Put,4570,10147,-5577,-54.96,273.2,219.85,24.27,14909,2671.47661,24471.7
NIFTY,Index Options,25-Aug-2026,24700,Put,16123,19837,-3714,-18.72,295.9,240.5,23.04,26592,5119.9306,24471.7
BANKNIFTY,Index Options,25-Aug-2026,58000,Put,51296,54951,-3655,-6.65,784.65,665.8,17.85,41079,10364.10846,57446.25
NIFTY,Index Options,11-Aug-2026,25000,Put,2893,6198,-3305,-53.32,527.95,397.8,32.72,18316,6180.56935,24471.7
NIFTY,Index Options,11-Aug-2026,24900,Put,2049,4594,-2545,-55.4,427.6,301.85,41.66,20567,5474.42122,24471.7
ETERNAL,Stock Futures,25-Aug-2026,0,-,61198,63636,-2438,-3.83,316.95,312.15,1.54,8287,62988.82404,318.0
MCX,Stock Options,25-Aug-2026,2800,Call,3598,5932,-2334,-39.35,148.6,64.9,128.97,31081,6620.4861,2895.0
BANKNIFTY,Index Options,25-Aug-2026,57700,Put,5427,7641,-2214,-28.98,626.6,523.85,19.61,22730,4529.99808,57446.25
NIFTY,Index Options,25-Aug-2026,23450,Put,2068,4133,-2065,-49.96,13.65,13.3,2.63,6721,62.25326,24471.7
BANKNIFTY,Index Options,25-Aug-2026,57800,Put,4323,6385,-2062,-32.29,668.85,567.85,17.79,17830,3868.12935,57446.25
NIFTY,Index Options,25-Aug-2026,23700,Put,13379,15215,-1836,-12.07,24.65,22.5,9.56,29612,470.03127,24471.7
NIFTY,Index Options,29-Dec-2026,25000,Put,31333,33054,-1721,-5.21,631.95,588.95,7.3,5012,2054.82477,24471.7
HINDALCO,Stock Futures,25-Aug-2026,0,-,68104,69802,-1698,-2.43,1056.9,1053.85,0.29,7301,54201.01778,1049.1
NIFTY,Index Options,11-Aug-2026,26000,Put,469,2132,-1663,-78.0,1529.25,1395.55,9.58,2015,1981.84821,24471.7
PAYTM,Stock Futures,25-Aug-2026,0,-,22747,24397,-1650,-6.76,1603.0,1592.0,0.69,8744,102174.64556,1593.7
DRREDDY,Stock Futures,25-Aug-2026,0,-,21039,22672,-1633,-7.2,1205.4,1161.5,3.78,6802,50792.2345,1205.0
LICI,Stock Options,25-Aug-2026,400,Call,2766,4370,-1604,-36.7,11.55,6.75,71.11,18123,3057.3501,406.0
