Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,04-Aug-2026,23400,Put,87266,110762,-23496,-21.21,3.15,3.75,-16.0,619169,1235.55173,24383.6
BANKNIFTY,Index Options,25-Aug-2026,57900,Put,2075,4856,-2781,-57.27,1015.1,1146.85,-11.49,12921,3829.51305,57264.85
NIFTY,Index Options,29-Sep-2026,22100,Put,3659,5566,-1907,-34.26,29.65,32.5,-8.77,2651,50.24705,24383.6
LTM,Stock Futures,25-Aug-2026,0,-,16659,18385,-1726,-9.39,4356.5,4457.4,-2.26,4547,29815.06549,4365.4
BANKNIFTY,Index Options,25-Aug-2026,53000,Put,12260,13966,-1706,-12.22,38.0,44.85,-15.27,13971,147.11463,57264.85
TCS,Stock Futures,25-Aug-2026,0,-,140884,142567,-1683,-1.18,2377.6,2440.7,-2.59,23031,122853.7451,2366.0
NIFTY,Index Options,25-Aug-2026,23100,Put,5119,6764,-1645,-24.32,24.3,29.8,-18.46,6752,110.55387,24383.6
NIFTY,Index Options,25-Aug-2026,23300,Put,7798,9392,-1594,-16.97,33.6,42.45,-20.85,9178,204.80248,24383.6
EICHERMOT,Stock Futures,25-Aug-2026,0,-,39763,41309,-1546,-3.74,7862.0,7869.5,-0.1,6703,52701.80126,7835.0
INDUSTOWER,Stock Futures,25-Aug-2026,0,-,52949,54445,-1496,-2.75,395.0,395.15,-0.04,12299,80837.76029,392.7
BANKNIFTY,Index Options,25-Aug-2026,61000,Call,18214,19664,-1450,-7.37,25.05,29.4,-14.8,18986,157.0332,57264.85
INDIGO,Stock Futures,25-Aug-2026,0,-,35949,37215,-1266,-3.4,5200.0,5243.5,-0.83,4793,37498.77841,5177.0
BANKNIFTY,Index Options,25-Aug-2026,55000,Put,16149,17392,-1243,-7.15,140.8,184.3,-23.6,35535,1474.45375,57264.85
NIFTY,Index Options,30-Mar-2027,22500,Put,12893,14105,-1212,-8.59,214.8,235.95,-8.96,2582,376.44269,24383.6
NIFTY,Index Options,25-Aug-2026,23500,Put,49052,50248,-1196,-2.38,46.6,62.0,-24.84,36229,1155.77755,24383.6
WIPRO,Stock Futures,25-Aug-2026,0,-,77171,78367,-1196,-1.53,184.15,187.09,-1.57,9298,51271.9614,183.75
RELIANCE,Stock Options,25-Aug-2026,1280,Put,6594,7777,-1183,-15.21,13.4,19.1,-29.84,7509,550.4097,1305.0
NIFTY,Index Options,04-Aug-2026,23800,Put,92145,93242,-1097,-1.18,6.2,11.2,-44.64,822197,3575.32365,24383.6
PAYTM,Stock Options,25-Aug-2026,1300,Call,1348,2435,-1087,-44.64,68.25,69.85,-2.29,2720,1510.552,1337.4
NIFTY,Index Options,04-Aug-2026,24150,Put,63002,64049,-1047,-1.63,23.4,58.5,-60.0,1050234,19776.43133,24383.6
NIFTY,Index Options,25-Aug-2026,22900,Put,4145,5099,-954,-18.71,19.1,21.95,-12.98,7610,96.70407,24383.6
CANBK,Stock Options,25-Aug-2026,130,Call,3262,4209,-947,-22.5,1.9,1.99,-4.52,3246,418.49055,124.9
NIFTY,Index Options,25-Aug-2026,25500,Put,21931,22871,-940,-4.11,1066.0,1143.05,-6.74,2738,1879.07844,24383.6
NESTLEIND,Stock Futures,25-Aug-2026,0,-,16862,17727,-865,-4.88,1511.0,1524.0,-0.85,2770,20946.186,1505.0
BANKNIFTY,Index Options,25-Aug-2026,56500,Put,10582,11393,-811,-7.12,412.0,504.1,-18.27,21430,2635.18281,57264.85
