Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,28-Apr-2026,24100,Put,64158,102149,-37991,-37.19,103.65,83.7,23.84,16062349,609831.1733,23995.7
NIFTY,Index Options,28-Apr-2026,24200,Put,18623,40255,-21632,-53.74,204.0,139.1,46.66,4573890,332235.93487,23995.7
IDEA,Stock Futures,28-Apr-2026,0,-,1735,18231,-16496,-90.48,9.94,9.69,2.58,20155,143481.63105,9.95
NIFTY,Index Options,28-Apr-2026,24500,Put,18336,29987,-11651,-38.85,506.0,390.6,29.54,101760,27911.44512,23995.7
BHARTIARTL,Stock Futures,28-Apr-2026,0,-,3548,14022,-10474,-74.7,1854.0,1820.1,1.86,13072,113689.83108,1851.0
HAL,Stock Futures,28-Apr-2026,0,-,3693,12290,-8597,-69.95,4343.0,4310.8,0.75,11366,73678.27644,4351.0
SAIL,Stock Futures,28-Apr-2026,0,-,740,8735,-7995,-91.53,185.51,183.96,0.84,9232,80810.28096,186.0
ADANIENT,Stock Futures,28-Apr-2026,0,-,5099,13054,-7955,-60.94,2411.0,2326.6,3.63,13499,99552.14712,2415.0
ETERNAL,Stock Futures,28-Apr-2026,0,-,4808,12608,-7800,-61.87,260.0,255.68,1.69,17114,103458.9647,258.28
INDUSTOWER,Stock Futures,28-Apr-2026,0,-,2850,10139,-7289,-71.89,415.55,401.6,3.47,13612,96030.34596,414.5
PFC,Stock Futures,28-Apr-2026,0,-,3047,10092,-7045,-69.81,475.15,474.95,0.04,11636,72372.66192,476.0
VEDL,Stock Futures,28-Apr-2026,0,-,10115,16964,-6849,-40.37,742.45,742.1,0.05,12508,107192.49682,742.5
BANKNIFTY,Index Options,28-Apr-2026,57000,Put,10613,17430,-6817,-39.11,1601.7,714.6,124.14,26151,9093.01651,55400.35
WAAREEENER,Stock Futures,28-Apr-2026,0,-,1418,7987,-6569,-82.25,3442.2,3363.7,2.33,9051,54377.25399,3461.9
NIFTY,Index Options,28-Apr-2026,24400,Put,12040,18231,-6191,-33.96,403.0,297.7,35.37,143577,28874.77047,23995.7
LODHA,Stock Futures,28-Apr-2026,0,-,4087,10232,-6145,-60.06,887.95,878.05,1.13,7438,29459.83536,881.1
KOTAKBANK,Stock Futures,28-Apr-2026,0,-,4560,10260,-5700,-55.56,377.4,377.25,0.04,7562,57475.7372,377.25
NIFTY,Index Options,28-Apr-2026,24300,Put,13184,18183,-4999,-27.49,303.5,212.7,42.69,777861,103149.42469,23995.7
BANKNIFTY,Index Options,28-Apr-2026,56200,Put,3689,8653,-4964,-57.37,795.75,196.25,305.48,339122,31846.60789,55400.35
BANKNIFTY,Index Options,28-Apr-2026,56500,Put,12099,16947,-4848,-28.61,1099.0,345.1,218.46,89533,16169.92839,55400.35
BANKNIFTY,Index Options,28-Apr-2026,56300,Put,4444,9271,-4827,-52.07,897.65,239.1,275.43,131553,15389.33304,55400.35
NMDC,Stock Futures,28-Apr-2026,0,-,1315,6095,-4780,-78.42,91.5,90.57,1.03,7394,45412.65405,91.33
UPL,Stock Futures,28-Apr-2026,0,-,2427,6992,-4565,-65.29,649.85,640.8,1.41,5775,50621.51613,646.5
NIFTY,Index Options,28-Apr-2026,24800,Put,2355,6809,-4454,-65.41,803.45,681.05,17.97,13643,6615.4907,23995.7
TATASTEEL,Stock Futures,28-Apr-2026,0,-,3365,7808,-4443,-56.9,216.9,213.65,1.52,7675,91250.76125,215.58
