Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,04-Aug-2026,24200,Call,51331,89780,-38449,-42.83,201.0,162.7,23.54,1019573,136891.94927,24383.6
NIFTY,Index Options,04-Aug-2026,24250,Call,26176,52721,-26545,-50.35,159.95,131.3,21.82,927714,101143.55499,24383.6
NIFTY,Index Options,04-Aug-2026,24300,Call,76943,101749,-24806,-24.38,124.45,104.2,19.43,3566664,310679.61771,24383.6
BAJFINANCE,Stock Futures,25-Aug-2026,0,-,80129,89773,-9644,-10.74,1146.0,1058.2,8.3,39147,329101.97827,1141.2
NIFTY,Index Futures,25-Aug-2026,0,-,194168,202764,-8596,-4.24,24430.0,24358.0,0.3,35962,571416.68859,24383.6
NIFTY,Index Options,04-Aug-2026,24000,Call,34194,42458,-8264,-19.46,382.0,315.8,20.96,115284,28702.94918,24383.6
NIFTY,Index Options,04-Aug-2026,24100,Call,19258,24987,-5729,-22.93,284.1,233.3,21.77,152044,28567.39511,24383.6
NIFTY,Index Options,04-Aug-2026,21600,Put,57072,61737,-4665,-7.56,0.95,0.9,5.56,107458,55.87816,24383.6
NIFTY,Index Options,04-Aug-2026,24150,Call,8599,13240,-4641,-35.05,242.65,196.45,23.52,143158,22841.64626,24383.6
M&M,Stock Futures,25-Aug-2026,0,-,63113,67669,-4556,-6.73,3401.6,3297.4,3.16,27900,189332.748,3393.0
RELIANCE,Stock Options,25-Aug-2026,1300,Call,17257,20828,-3571,-17.15,29.7,25.05,18.56,29802,4214.0028,1305.0
BHARTIARTL,Stock Futures,25-Aug-2026,0,-,114928,118273,-3345,-2.83,1974.6,1961.8,0.65,7273,68150.02825,1968.0
TVSMOTOR,Stock Futures,25-Aug-2026,0,-,54748,58004,-3256,-5.61,4322.2,4219.5,2.43,10576,79551.0856,4311.0
NIFTY,Index Options,25-Aug-2026,24200,Call,22641,25893,-3252,-12.56,415.0,382.45,8.51,23592,6432.48855,24383.6
NIFTY,Index Options,25-Aug-2026,24000,Call,93517,96512,-2995,-3.1,558.9,515.5,8.42,16696,6119.01721,24383.6
NIFTY,Index Options,25-Aug-2026,24300,Call,24377,27097,-2720,-10.04,352.0,323.75,8.73,36232,8359.12095,24383.6
RELIANCE,Stock Futures,25-Aug-2026,0,-,205427,207985,-2558,-1.23,1309.5,1297.0,0.96,22741,148602.20155,1305.0
LODHA,Stock Futures,25-Aug-2026,0,-,19300,21745,-2445,-11.24,1233.65,1227.3,0.52,5335,41252.8875,1243.2
GVT&D,Stock Futures,25-Aug-2026,0,-,22774,24910,-2136,-8.57,4314.4,4215.9,2.34,8358,45512.02635,4307.0
NIFTY,Index Options,25-Aug-2026,24100,Call,24620,26662,-2042,-7.66,487.55,447.6,8.93,8509,2694.57481,24383.6
RELIANCE,Stock Options,25-Aug-2026,1280,Call,5950,7825,-1875,-23.96,42.6,35.8,18.99,8975,1816.09125,1305.0
NIFTY,Index Options,04-Aug-2026,24050,Call,3808,5672,-1864,-32.86,333.05,274.15,21.48,23592,5128.26381,24383.6
M&M,Stock Options,25-Aug-2026,3300,Call,2845,4492,-1647,-36.67,141.6,84.1,68.37,17906,4507.29832,3393.0
NIFTY,Index Options,04-Aug-2026,21800,Put,7455,9030,-1575,-17.44,1.0,0.9,11.11,30373,17.17593,24383.6
ULTRACEMCO,Stock Futures,25-Aug-2026,0,-,32662,34131,-1469,-4.3,11910.0,11878.0,0.27,5284,31545.32148,11884.0
