Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,07-Jul-2026,23300,Put,78156,88911,-10755,-12.1,3.05,7.65,-60.13,471292,1360.14871,24175.7
NIFTY,Index Options,07-Jul-2026,26000,Call,43996,53078,-9082,-17.11,0.5,0.7,-28.57,73654,28.2463,24175.7
NIFTY,Index Options,07-Jul-2026,25700,Call,11019,19712,-8693,-44.1,0.6,0.75,-20.0,60449,26.32553,24175.7
NIFTY,Index Options,28-Jul-2026,24000,Put,99377,107652,-8275,-7.69,191.85,285.85,-32.88,98503,13907.2938,24175.7
NIFTY,Index Options,07-Jul-2026,24750,Call,27598,35595,-7997,-22.47,2.3,5.0,-54.0,545480,1123.96154,24175.7
NIFTY,Index Options,07-Jul-2026,23350,Put,20989,28276,-7287,-25.77,3.3,9.2,-64.13,169837,553.07419,24175.7
NIFTY,Index Options,07-Jul-2026,22500,Put,62996,68704,-5708,-8.31,1.25,2.4,-47.92,201532,256.75176,24175.7
NIFTY,Index Options,07-Jul-2026,24850,Call,16148,21833,-5685,-26.04,1.7,3.65,-53.42,356217,571.90639,24175.7
NIFTY,Index Options,07-Jul-2026,23100,Put,42714,48325,-5611,-11.61,2.2,5.1,-56.86,331954,755.19535,24175.7
NIFTY,Index Options,07-Jul-2026,22600,Put,21959,27469,-5510,-20.06,1.5,2.75,-45.45,108082,149.63952,24175.7
NIFTY,Index Options,07-Jul-2026,25800,Call,23849,29206,-5357,-18.34,0.55,0.7,-21.43,59293,24.28048,24175.7
NIFTY,Index Options,07-Jul-2026,23050,Put,10147,15502,-5355,-34.54,2.1,4.75,-55.79,120029,252.00088,24175.7
NIFTY,Index Options,07-Jul-2026,21500,Put,42966,47870,-4904,-10.24,1.0,1.65,-39.39,79830,65.38077,24175.7
NIFTY,Index Options,07-Jul-2026,25600,Call,22092,26195,-4103,-15.66,0.65,0.85,-23.53,65188,30.9317,24175.7
NIFTY,Index Options,28-Jul-2026,23000,Put,63049,66900,-3851,-5.76,31.1,54.5,-42.94,42904,1027.37918,24175.7
NIFTY,Index Options,28-Jul-2026,23900,Put,14339,18171,-3832,-21.09,162.9,247.6,-34.21,24154,2939.84372,24175.7
NIFTY,Index Options,28-Jul-2026,22800,Put,8460,11993,-3533,-29.46,22.9,38.05,-39.82,14596,250.6571,24175.7
NIFTY,Index Options,07-Jul-2026,23400,Put,94998,98466,-3468,-3.52,3.6,10.9,-66.97,500848,1764.4875,24175.7
NIFTY,Index Options,07-Jul-2026,22300,Put,11757,15045,-3288,-21.85,1.2,2.15,-44.19,31706,36.88993,24175.7
NIFTY,Index Options,07-Jul-2026,23450,Put,23557,26604,-3047,-11.45,4.2,13.75,-69.45,241999,992.55889,24175.7
NIFTY,Index Options,07-Jul-2026,26200,Call,3520,6389,-2869,-44.91,0.45,0.65,-30.77,15418,6.01302,24175.7
NIFTY,Index Options,28-Jul-2026,24100,Put,27329,29744,-2415,-8.12,226.1,329.75,-31.43,39943,6548.37524,24175.7
NIFTY,Index Options,07-Jul-2026,23150,Put,13586,15916,-2330,-14.64,2.3,5.5,-58.18,132811,312.50428,24175.7
NIFTY,Index Options,07-Jul-2026,22800,Put,47916,50095,-2179,-4.35,1.55,3.4,-54.41,287179,447.99924,24175.7
NIFTY,Index Options,07-Jul-2026,22950,Put,13277,15302,-2025,-13.23,1.95,3.85,-49.35,69429,122.29918,24175.7
