Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
TMPV,Stock Futures,26-May-2026,0,-,72826,83599,-10773,-12.89,357.25,339.1,5.35,50422,145005.60448,356.15
BHARTIARTL,Stock Futures,26-May-2026,0,-,100923,110777,-9854,-8.9,1903.0,1884.9,0.96,24458,221461.87038,1904.0
KOTAKBANK,Stock Futures,26-May-2026,0,-,68426,71660,-3234,-4.51,387.95,383.6,1.13,11855,92201.077,388.5
ICICIBANK,Stock Futures,26-May-2026,0,-,175567,178522,-2955,-1.66,1250.8,1250.3,0.04,14085,123450.7995,1247.9
INFY,Stock Options,26-May-2026,1100,Call,2175,4779,-2604,-54.49,29.7,22.55,31.71,12902,1746.9308,1116.0
NIFTY,Index Options,19-May-2026,24300,Put,6315,8802,-2487,-28.25,653.95,614.55,6.41,17050,6264.93725,23643.5
NIFTY,Index Options,26-May-2026,24000,Put,55463,57571,-2108,-3.66,474.75,453.85,4.61,49394,13777.04857,23643.5
NIFTY,Index Options,19-May-2026,23750,Put,19830,21920,-2090,-9.53,205.85,202.05,1.88,3250056,362405.61942,23643.5
NIFTY,Index Options,19-May-2026,25850,Call,3203,5276,-2073,-39.29,0.7,0.65,7.69,19375,8.06,23643.5
TCS,Stock Options,26-May-2026,2300,Call,7351,9082,-1731,-19.06,19.05,16.75,13.73,34495,1614.19352,2267.0
NIFTY,Index Options,19-May-2026,24500,Put,5753,7374,-1621,-21.98,846.0,796.2,6.25,15674,7584.42916,23643.5
BANKNIFTY,Index Options,26-May-2026,54500,Put,6625,7960,-1335,-16.77,1116.5,969.1,15.21,48322,14494.71544,53710.35
NIFTY,Index Options,19-May-2026,24400,Put,4212,5546,-1334,-24.05,749.7,700.1,7.08,7900,3457.13875,23643.5
ADANIENT,Stock Futures,26-May-2026,0,-,61221,62528,-1307,-2.09,2718.0,2716.3,0.06,23643,200009.25413,2718.0
MCX,Stock Futures,26-May-2026,0,-,15818,17086,-1268,-7.42,3378.4,3353.5,0.74,6077,128771.63,3378.0
ITC,Stock Futures,26-May-2026,0,-,90311,91531,-1220,-1.33,309.6,307.65,0.63,7710,38224.3296,309.2
MARUTI,Stock Futures,26-May-2026,0,-,47743,48948,-1205,-2.46,13200.0,13113.0,0.66,6134,40565.89019,13230.0
TMPV,Stock Options,26-May-2026,340,Call,1378,2505,-1127,-44.99,19.35,10.5,84.29,5804,1011.75328,356.15
VEDL,Stock Options,26-May-2026,310,Put,1921,2992,-1071,-35.8,3.5,2.55,37.25,8295,412.0956,330.0
INDUSTOWER,Stock Options,26-May-2026,420,Call,1220,2276,-1056,-46.4,13.15,11.2,17.41,3904,929.81568,428.55
HDFCBANK,Stock Options,26-May-2026,800,Put,7745,8769,-1024,-11.68,34.65,33.45,3.59,2731,451.51623,770.0
NIFTY,Index Options,26-May-2026,23400,Put,20326,21321,-995,-4.67,185.0,178.7,3.53,43227,4724.32205,23643.5
NIFTY,Index Options,19-May-2026,24000,Put,24297,25290,-993,-3.93,383.5,364.4,5.24,472965,99222.14493,23643.5
CROMPTON,Stock Options,26-May-2026,300,Call,1430,2385,-955,-40.04,8.55,3.4,151.47,17953,2569.0743,301.8
NIFTY,Index Options,26-May-2026,24100,Put,10703,11613,-910,-7.84,546.55,525.6,3.99,6995,2225.36132,23643.5
