Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,08-Sep-2026,23900,Put,54381,171059,-116678,-68.21,140.0,59.85,133.92,4112508,301742.93697,23779.15
NIFTY,Index Options,08-Sep-2026,23950,Put,26881,89816,-62935,-70.07,180.8,79.9,126.28,1253564,120894.33894,23779.15
NIFTY,Index Options,08-Sep-2026,24000,Put,60634,101389,-40755,-40.2,225.0,105.2,113.88,1246701,153141.01073,23779.15
NIFTY,Index Options,08-Sep-2026,23850,Put,53661,90775,-37114,-40.89,102.85,43.7,135.35,5420929,291437.27443,23779.15
NIFTY,Index Options,08-Sep-2026,25500,Call,60973,89312,-28339,-31.73,0.8,0.6,33.33,274255,108.7421,23779.15
NIFTY,Index Options,08-Sep-2026,23800,Put,143865,169564,-25699,-15.16,71.15,31.8,123.74,10772492,416346.0433,23779.15
NIFTY,Index Options,08-Sep-2026,24100,Put,17957,40994,-23037,-56.2,319.2,169.7,88.1,222306,40225.60378,23779.15
NIFTY,Index Options,08-Sep-2026,25400,Call,17472,39612,-22140,-55.89,0.8,0.6,33.33,126720,51.06816,23779.15
NIFTY,Index Options,08-Sep-2026,25600,Call,13270,34046,-20776,-61.02,0.65,0.5,30.0,71474,25.55195,23779.15
NIFTY,Index Options,08-Sep-2026,25300,Call,30093,45628,-15535,-34.05,0.85,0.65,30.77,181170,76.54432,23779.15
NIFTY,Index Options,08-Sep-2026,24900,Call,38589,52475,-13886,-26.46,1.25,1.15,8.7,324137,214.90283,23779.15
NIFTY,Index Options,08-Sep-2026,24050,Put,9921,23538,-13617,-57.85,272.0,134.5,102.23,196394,29271.54373,23779.15
NIFTY,Index Options,08-Sep-2026,25700,Call,10203,22600,-12397,-54.85,0.75,0.5,50.0,64355,21.75199,23779.15
NIFTY,Index Options,08-Sep-2026,26000,Call,30516,42011,-11495,-27.36,0.55,0.45,22.22,91515,26.76813,23779.15
NIFTY,Index Options,08-Sep-2026,25100,Call,44250,54263,-10013,-18.45,1.0,0.85,17.65,224460,116.7192,23779.15
NIFTY,Index Options,08-Sep-2026,24200,Put,23199,30843,-7644,-24.78,416.15,251.5,65.47,48150,11724.98242,23779.15
NIFTY,Index Options,29-Sep-2026,26000,Call,61831,68169,-6338,-9.3,4.55,4.3,5.81,24237,69.6329,23779.15
NIFTY,Index Options,08-Sep-2026,24500,Put,9005,13787,-4782,-34.68,716.65,543.4,31.88,15604,6856.09332,23779.15
NIFTY,Index Options,08-Sep-2026,24300,Put,12433,17094,-4661,-27.27,517.8,344.1,50.48,17407,5370.79059,23779.15
NIFTY,Index Options,08-Sep-2026,24150,Put,7387,11663,-4276,-36.66,364.5,208.95,74.44,36845,7785.18269,23779.15
NIFTY,Index Options,29-Sep-2026,23300,Put,29551,33001,-3450,-10.45,65.85,43.1,52.78,29373,1155.85692,23779.15
NIFTY,Index Options,29-Sep-2026,23500,Put,72810,76237,-3427,-4.5,106.3,69.75,52.4,62504,4021.31984,23779.15
NIFTY,Index Options,08-Sep-2026,25450,Call,2908,6223,-3315,-53.27,0.75,0.6,25.0,28087,11.31906,23779.15
NIFTY,Index Options,29-Sep-2026,24200,Put,34824,38065,-3241,-8.51,435.05,316.4,37.5,14655,3920.89395,23779.15
BANKNIFTY,Index Options,29-Sep-2026,58000,Put,31871,34876,-3005,-8.62,1012.0,766.3,32.06,24653,7158.78744,57088.3
