Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,05-May-2026,23900,Call,11916,22661,-10745,-47.42,268.0,266.05,0.73,335788,63175.99379,24119.3
NIFTY,Index Options,05-May-2026,23800,Call,8846,17750,-8904,-50.16,354.4,333.4,6.3,157117,38473.94681,24119.3
RELIANCE,Stock Futures,26-May-2026,0,-,159453,164530,-5077,-3.09,1469.7,1435.2,2.4,32983,240310.8397,1467.2
NIFTY,Index Options,26-May-2026,24000,Call,54327,59398,-5071,-8.54,524.0,509.0,2.95,56437,20703.74413,24119.3
NIFTY,Index Options,05-May-2026,23850,Call,5439,9957,-4518,-45.38,310.7,299.45,3.76,71890,15569.46891,24119.3
NIFTY,Index Options,05-May-2026,23500,Call,5826,9739,-3913,-40.18,645.9,579.3,11.5,21972,9754.75503,24119.3
HINDUNILVR,Stock Futures,26-May-2026,0,-,48202,50968,-2766,-5.43,2317.0,2259.7,2.54,13930,97794.4506,2307.0
NIFTY,Index Options,05-May-2026,23700,Call,3798,5879,-2081,-35.4,450.45,411.5,9.47,43955,13916.24091,24119.3
NIFTY,Index Options,05-May-2026,23000,Call,2136,3810,-1674,-43.94,1143.05,1066.4,7.19,3556,2797.48742,24119.3
LT,Stock Futures,26-May-2026,0,-,77189,78715,-1526,-1.94,4119.0,4037.7,2.01,11357,82089.67366,4099.8
ULTRACEMCO,Stock Futures,26-May-2026,0,-,47223,48744,-1521,-3.12,11805.0,11655.0,1.29,9768,57496.35276,11730.0
NIFTY,Index Options,05-May-2026,23750,Call,1741,3210,-1469,-45.76,403.65,371.75,8.58,17623,4841.89281,24119.3
BANKNIFTY,Index Options,26-May-2026,60000,Put,35674,37127,-1453,-3.91,4807.65,4720.1,1.85,4608,6463.32825,54878.5
RELIANCE,Stock Options,26-May-2026,1400,Call,6150,7542,-1392,-18.46,77.7,53.2,46.05,5680,1854.52,1467.2
MARUTI,Stock Options,26-May-2026,13500,Call,2389,3758,-1369,-36.43,424.6,321.85,31.92,7934,2084.30147,13570.0
HAL,Stock Futures,26-May-2026,0,-,39485,40806,-1321,-3.24,4584.0,4364.2,5.04,13743,93832.46266,4558.5
HINDUNILVR,Stock Options,26-May-2026,2300,Call,1625,2769,-1144,-41.31,62.0,42.6,45.54,7728,1754.33328,2307.0
RELIANCE,Stock Options,26-May-2026,1360,Call,1549,2583,-1034,-40.03,113.5,84.6,34.16,1464,763.4028,1467.2
RELIANCE,Stock Options,26-May-2026,1350,Call,1550,2570,-1020,-39.69,122.9,93.65,31.23,1515,839.84025,1467.2
JIOFIN,Stock Futures,26-May-2026,0,-,76197,77204,-1007,-1.3,254.9,247.12,3.15,9391,55745.9151,253.7
NIFTY,Index Options,26-May-2026,24100,Call,13627,14552,-925,-6.36,464.55,455.85,1.91,25504,8131.9759,24119.3
BAJFINANCE,Stock Options,26-May-2026,1000,Call,3354,4272,-918,-21.49,11.4,11.05,3.17,7479,688.8159,950.0
RELIANCE,Stock Options,26-May-2026,1340,Call,1683,2551,-868,-34.03,132.4,103.85,27.49,1113,681.43425,1467.2
RELIANCE,Stock Options,26-May-2026,1430,Call,1301,2063,-762,-36.94,53.55,33.95,57.73,5749,1230.8609,1467.2
HINDUNILVR,Stock Options,26-May-2026,2400,Call,3605,4361,-756,-17.34,21.8,16.05,35.83,18821,1765.59801,2307.0
