Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,12-May-2026,24300,Put,51221,77305,-26084,-33.74,190.5,140.85,35.25,1983687,266054.08412,24176.15
NIFTY,Index Options,12-May-2026,24400,Put,22672,48556,-25884,-53.31,258.55,190.65,35.62,545926,95579.35926,24176.15
NIFTY,Index Options,12-May-2026,24350,Put,11465,35007,-23542,-67.25,223.2,165.05,35.23,403597,61840.94852,24176.15
NIFTY,Index Options,12-May-2026,24500,Put,19543,27470,-7927,-28.86,333.75,247.7,34.74,271114,60369.08993,24176.15
NIFTY,Index Options,12-May-2026,24450,Put,5462,10046,-4584,-45.63,294.35,218.7,34.59,90843,17900.97652,24176.15
NIFTY,Index Options,12-May-2026,23950,Put,46126,50382,-4256,-8.45,47.5,37.3,27.35,1271046,51859.31232,24176.15
NIFTY,Index Options,12-May-2026,23800,Put,69403,73253,-3850,-5.26,22.85,20.25,12.84,1714838,37686.1373,24176.15
ASIANPAINT,Stock Futures,26-May-2026,0,-,48389,50972,-2583,-5.07,2604.0,2542.2,2.43,9354,60563.4084,2600.0
KOTAKBANK,Stock Futures,26-May-2026,0,-,83088,85295,-2207,-2.59,381.5,380.65,0.22,9320,70651.192,381.0
HCLTECH,Stock Futures,26-May-2026,0,-,121390,123579,-2189,-1.77,1200.9,1182.8,1.53,8312,34802.46868,1199.0
BANKNIFTY,Index Options,26-May-2026,60000,Put,35338,37501,-2163,-5.77,4503.55,3702.05,21.65,2885,3874.8435,55310.55
BANKNIFTY,Index Options,26-May-2026,55000,Put,20391,22285,-1894,-8.5,719.3,457.75,57.14,83945,16940.94045,55310.55
PERSISTENT,Stock Futures,26-May-2026,0,-,36227,37998,-1771,-4.66,5138.0,4982.5,3.12,6322,32310.4776,5115.0
NIFTY,Index Options,12-May-2026,24700,Put,4150,5912,-1762,-29.8,505.5,385.8,31.03,16884,5573.77984,24176.15
COFORGE,Stock Options,26-May-2026,1300,Call,2924,4602,-1678,-36.46,84.2,35.9,134.54,12334,2975.42332,1365.2
BANKNIFTY,Index Options,26-May-2026,56000,Put,28209,29807,-1598,-5.36,1198.0,788.85,51.87,67935,22099.39137,55310.55
NIFTY,Index Options,12-May-2026,24600,Put,4706,6107,-1401,-22.94,415.75,316.25,31.46,48153,13210.55886,24176.15
NIFTY,Index Options,29-Sep-2026,22500,Put,8997,10391,-1394,-13.42,262.8,238.6,10.14,3015,529.05411,24176.15
HCLTECH,Stock Options,26-May-2026,1200,Call,6183,7458,-1275,-17.1,28.0,22.05,26.98,11511,1084.16353,1199.0
COFORGE,Stock Futures,26-May-2026,0,-,49936,51169,-1233,-2.41,1369.4,1290.4,6.12,17751,89968.94651,1365.2
INFY,Stock Futures,26-May-2026,0,-,194206,195371,-1165,-0.6,1179.4,1168.5,0.93,19134,90148.69296,1179.5
INFY,Stock Options,26-May-2026,1200,Call,14082,15238,-1156,-7.59,20.0,18.2,9.89,11770,950.0744,1179.5
SUNPHARMA,Stock Futures,26-May-2026,0,-,67970,69118,-1148,-1.66,1848.3,1840.7,0.41,5131,33232.92259,1845.0
INDUSTOWER,Stock Options,26-May-2026,400,Put,1834,2968,-1134,-38.21,8.55,8.15,4.91,2681,385.12565,402.8
HCLTECH,Stock Options,26-May-2026,1300,Call,12646,13775,-1129,-8.2,5.25,4.4,19.32,5932,100.90332,1199.0
