Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
NESTLEIND,40315,30906,9409,30.44,119470,54759.43565,7289.4598,62048.89545,1372
TCS,322108,261715,60393,23.08,529918,192293.26254,27652.09207,219945.35461,2105
SHREECEM,29709,24821,4888,19.69,123244,20094.71518,5955.1607,26049.87588,22600
KPITTECH,34253,29047,5206,17.92,43109,15164.79289,2032.76749,17197.56038,532
KAYNES,57608,50518,7090,14.03,75335,46010.97405,6865.44744,52876.42149,3515
NIFTY,9984741,9000464,984277,10.94,83578439,524454.82126,3403172.46127,3927627.28254,23346
MARUTI,178876,162222,16654,10.27,177248,65844.83286,8580.96186,74425.79472,12103
SUPREMEIND,22676,20662,2014,9.75,86139,20146.84658,6070.32046,26217.16704,3580
TMPV,132675,124004,8671,6.99,173237,66220.23872,8647.68704,74867.92576,303
WIPRO,142541,134369,8172,6.08,70886,55559.1663,3342.8313,58901.9976,166
ZYDUSLIFE,23172,21881,1291,5.9,36662,38458.92294,4484.70612,42943.62906,1160
BHARATFORG,33896,32015,1881,5.88,58883,48455.56255,7176.53005,55632.0926,1962
TITAN,61988,58667,3321,5.66,74532,41629.63526,4560.91958,46190.55484,4798
SONACOMS,21390,20284,1106,5.45,34394,41359.6712,4586.87432,45946.54552,808
LTM,54125,51427,2698,5.25,25188,40018.91877,1534.87458,41553.79335,4275
DRREDDY,65352,62255,3097,4.97,107943,56284.81306,7764.04006,64048.85312,1185
BOSCHLTD,21955,20927,1028,4.91,19424,9148.94989,1356.29556,10505.24545,47000
DELHIVERY,24411,23394,1017,4.35,5438,7570.16751,375.81258,7945.9801,428
PREMIERENE,33552,32201,1351,4.2,27882,25851.80819,2143.56571,27995.3739,902
PIDILITIND,16249,15614,635,4.07,15207,12397.99535,945.79835,13343.7937,1572
FEDERALBNK,60949,58667,2282,3.89,55812,59232.78375,5176.90325,64409.687,332
NATIONALUM,52755,50800,1955,3.85,25014,17902.17993,2023.58137,19925.76131,350
JUBLFOOD,29943,28850,1093,3.79,26884,28095.72437,1816.23362,29911.958,500
HINDALCO,110291,106380,3911,3.68,60244,49060.03809,3726.91032,52786.94841,986
INDIGO,89774,86749,3025,3.49,83005,39758.30137,5924.11621,45682.41759,4920
HINDZINC,65018,62885,2133,3.39,73831,40370.7652,6964.60912,47335.37432,596
WAAREEENER,76715,74240,2475,3.33,44917,42217.04854,1755.36474,43972.41329,2560
RADICO,14242,13784,458,3.32,4454,4262.66488,298.94767,4561.61256,4535
BRITANNIA,38595,37372,1223,3.27,15845,8401.09643,616.41083,9017.50727,4998
MARICO,25273,24475,798,3.26,11666,19448.32356,964.30224,20412.6258,803
PIIND,48629,47220,1409,2.98,14897,14193.08042,363.44784,14556.52826,2366
DIXON,159717,155138,4579,2.95,129293,53225.56473,8264.26323,61489.82796,13005
MPHASIS,29332,28501,831,2.92,10354,14843.43159,634.78888,15478.22047,2300
TATAELXSI,41906,40729,1177,2.89,24050,10972.3349,1133.5983,12105.9332,3266
OFSS,32224,31322,902,2.88,14302,26503.96264,1892.16642,28396.12906,11896
COLPAL,42960,41817,1143,2.73,25064,22034.09645,1272.99097,23307.08743,1917
VMM,24856,24236,620,2.56,4107,5026.20583,179.51644,5205.72228,102
AUBANK,41332,40316,1016,2.52,16457,27260.9441,1579.9827,28840.9268,1058
SAGILITY,14159,13822,337,2.44,8487,8622.03,520.4424,9142.4724,45
LAURUSLABS,51119,49912,1207,2.42,40501,70218.67867,7715.8699,77934.54857,1954
BANKINDIA,28990,28325,665,2.35,9614,6100.13924,708.79068,6808.92992,140
INDHOTEL,41369,40425,944,2.34,29666,34391.0436,1963.274,36354.3176,732
MANKIND,21071,20598,473,2.3,6297,7873.26927,272.04265,8145.31192,2300
ASTRAL,32102,31433,669,2.13,17105,13493.60762,866.66255,14360.27017,1427
BAJAJ-AUTO,64531,63211,1320,2.09,34448,20130.29346,2194.42453,22324.71799,11414
BLUESTARCO,34964,34264,700,2.04,16895,21383.79756,909.49547,22293.29303,1531
BANKNIFTY,1343456,1316619,26837,2.04,2679046,219493.52814,262033.12173,481526.64987,56358
TECHM,61072,59867,1205,2.01,37630,40140.42186,3177.87954,43318.3014,1537
MCX,87577,85893,1684,1.96,87368,41130.47306,9371.87572,50502.34878,3260
INFY,358355,351471,6884,1.96,252935,123977.07944,11578.7188,135555.79824,1051
UNOMINDA,17008,16684,324,1.94,17794,21738.3199,966.77229,22705.09219,1284
TIINDIA,21087,20690,397,1.92,5964,4752.60214,307.38192,5059.98406,2600
AMBUJACEM,104928,102981,1947,1.89,33265,35178.9648,1541.16996,36720.13476,388
BSE,168154,165122,3032,1.84,92937,42557.78152,9061.54388,51619.3254,3266
ICICIBANK,276958,272036,4922,1.81,118682,118347.0099,8560.74324,126907.75314,1338
JINDALSTEL,39899,39195,704,1.8,10826,16995.62887,645.89631,17641.52518,1119
ETERNAL,106156,104283,1873,1.8,67482,58580.19756,6074.75255,64654.95011,326
INDUSINDBK,77467,76107,1360,1.79,26207,39664.13241,1647.64831,41311.78072,966
HAL,91288,89705,1583,1.76,116471,50899.24464,8550.11869,59449.36333,4800
PERSISTENT,54641,53701,940,1.75,33070,23426.26277,2600.4728,26026.73557,5416
RELIANCE,649190,638103,11087,1.74,315771,177148.27155,15645.3305,192793.60205,1226
VEDL,123406,121314,2092,1.72,54581,19333.49686,2170.00848,21503.50534,267
UNIONBANK,45756,44988,768,1.71,9275,10070.642,807.67976,10878.32176,176
ICICIPRULI,29794,29365,429,1.46,18102,10569.52628,1030.02422,11599.5505,492
COALINDIA,126804,125007,1797,1.44,82238,34650.9985,3428.95788,38079.95638,409
PFC,120997,119461,1536,1.29,25473,25483.6309,1024.61814,26508.24904,342
ADANIENT,99225,97968,1257,1.28,84153,65006.72116,9253.55872,74260.27989,3020
UNITDSPR,30115,29749,366,1.23,13525,13879.90956,589.53744,14469.447,1371
TORNTPHARM,35308,34893,415,1.19,8245,13371.66355,307.58701,13679.25056,4840
NMDC,76850,75962,888,1.17,15072,22989.01297,837.12217,23826.13515,79
VOLTAS,60199,59577,622,1.04,13389,8362.58872,547.03316,8909.62188,1110
M&M,128266,126965,1301,1.02,65440,57586.20732,3453.4939,61039.70122,3052
IDEA,139968,138557,1411,1.02,31815,45209.40273,4163.4116,49372.81434,13
GODREJPROP,60786,60216,570,0.95,29687,14837.59693,2349.03483,17186.63176,1691
NHPC,30504,30231,273,0.9,6978,7938.04258,271.57125,8209.61383,76
SOLARINDS,97107,96338,769,0.8,93849,35441.3321,9721.40507,45162.73717,18555
APLAPOLLO,51793,51390,403,0.78,30889,35490.91808,2166.25342,37657.17151,2270
IOC,47611,47255,356,0.75,11476,14451.72202,579.462,15031.18402,137
PRESTIGE,25113,24928,185,0.74,6353,9277.85668,445.00891,9722.8656,1435
ATHERENERG,38120,37855,265,0.7,58019,36223.16088,5604.75682,41827.91771,1640
HYUNDAI,26762,26580,182,0.68,8023,12303.65081,350.71247,12654.36328,2208
GODFRYPHLP,11227,11159,68,0.61,8390,3612.26714,619.98167,4232.24881,2018
RECLTD,62193,61865,328,0.53,16768,11245.91721,881.29424,12127.21146,312
BHEL,54377,54111,266,0.49,33844,41333.38571,5009.20638,46342.5921,439
PGEL,23535,23421,114,0.49,7210,5426.76309,451.07349,5877.83658,529
CAMS,25218,25105,113,0.45,7526,7245.03755,372.13316,7617.17071,708
GLENMARK,39413,39250,163,0.42,6155,13504.7676,514.1289,14018.8965,2447
CHOLAFIN,33565,33427,138,0.41,14250,24069.85643,1394.11862,25463.97506,1800
ADANIGREEN,57002,56779,223,0.39,68569,33173.62176,7456.7751,40630.39686,1334
HCLTECH,114094,113813,281,0.25,56583,26880.3594,3113.67772,29994.03712,1249
RBLBANK,25230,25178,52,0.21,7690,22320.10204,946.39415,23266.4962,415
IDFCFIRSTB,69180,69060,120,0.17,15999,21754.21106,1193.18701,22947.39807,85
MAXHEALTH,32523,32473,50,0.15,20798,16912.38858,1229.56134,18141.94992,1049
PHOENIXLTD,15571,15552,19,0.12,6149,7468.8957,306.8458,7775.7415,1877
NIFTYNXT50,1335,1334,1,0.07,684,2052.15921,87.30681,2139.46602,72025
SBICARD,49877,49853,24,0.05,13215,10567.83688,691.10432,11258.9412,651
