Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
TMPV,207644,201196,6448,3.2,198772,131011.05184,9665.4524,140676.50424,385
PETRONET,29345,28440,905,3.18,16056,36914.71886,1122.66972,38037.38858,280
NBCC,22061,21410,651,3.04,24821,72173.32915,2085.2715,74258.60065,95
SONACOMS,19494,19026,468,2.46,14592,54177.87067,1073.89919,55251.76986,609
ITC,236866,231369,5497,2.38,110380,226224.61043,5618.35789,231842.96833,301
INDHOTEL,37006,36194,812,2.24,14141,46337.5205,883.47,47220.9905,660
AMBUJACEM,99425,97276,2149,2.21,67962,127945.84404,4799.71107,132745.55511,450
EXIDEIND,28249,27643,606,2.19,35735,73546.57764,3896.51994,77443.09758,367
NMDC,72737,71239,1498,2.1,42585,128113.84845,2703.7881,130817.63655,90
TATACONSUM,43288,42398,890,2.1,20162,75095.96633,805.73377,75901.7001,1190
HINDUNILVR,114082,111746,2336,2.09,48478,93112.97145,2881.60845,95994.5799,2204
BANKBARODA,75069,73621,1448,1.97,31184,111886.45767,2426.60486,114313.06253,270
IDFCFIRSTB,70278,69007,1271,1.84,31898,117382.72215,2196.83012,119579.55227,70
MFSL,30327,29784,543,1.82,16863,59574.25988,688.39612,60262.656,1723
POWERGRID,75496,74163,1333,1.8,22749,54423.11569,1125.77698,55548.89267,292
HAVELLS,35412,34835,577,1.66,21540,64398.5816,815.48025,65214.06185,1204
FEDERALBNK,54917,54048,869,1.61,24775,82706.096,1516.238,84222.334,289
ICICIPRULI,34306,33772,534,1.58,8511,29564.54752,197.35383,29761.90136,522
DABUR,35479,34927,552,1.58,12437,32658.62075,636.58075,33295.2015,447
WIPRO,208542,205403,3139,1.53,157963,350392.7049,9130.158,359522.8629,203
INDUSINDBK,72331,71316,1015,1.42,23430,85907.67101,1225.36799,87133.039,935
PFC,76397,75333,1064,1.41,35718,98280.26507,1973.86098,100254.12605,433
DLF,73677,72767,910,1.25,36825,83569.16722,2294.26592,85863.43315,589
SWIGGY,56044,55397,647,1.17,22290,38609.58546,855.04185,39464.62731,255
KOTAKBANK,136699,135370,1329,0.98,47382,155101.6292,2413.4138,157515.043,389
BIOCON,34705,34397,308,0.9,28235,91568.7165,4911.735,96480.4515,436
JSWENERGY,41252,40895,357,0.87,54304,70946.25213,4043.77242,74990.02455,577
RVNL,60959,60464,495,0.82,63682,68668.8433,4372.74205,73041.58535,260
CIPLA,85650,84990,660,0.78,38016,50851.83018,1509.60716,52361.43735,1418
NYKAA,31816,31581,235,0.74,19857,64191.74593,1300.28,65492.02593,266
ASHOKLEY,73158,72662,496,0.68,41852,137170.6105,4918.542,142089.1525,160
ETERNAL,130861,129983,878,0.68,93845,242221.55398,5526.90383,247748.45781,251
UNIONBANK,47736,47436,300,0.63,28017,88285.55343,2577.63064,90863.18408,167
M&M,150027,149235,792,0.53,70172,121613.10134,5001.81576,126614.9171,3110
IEX,34230,34067,163,0.48,20545,46955.49744,972.14535,47927.64279,127
MPHASIS,28883,28768,115,0.4,15168,38148.8305,939.29701,39088.12751,2287
ADANIENSOL,46521,46357,164,0.35,45898,189597.76812,6779.12982,196376.89794,1489
HDFCBANK,884978,881936,3042,0.34,337011,424460.02678,15077.23436,439537.26114,780
TECHM,58997,58795,202,0.34,26071,106492.26444,1915.57602,108407.84046,1460
BAJAJHLDNG,8799,8772,27,0.31,9199,16042.02943,170.39957,16212.429,10714
MAXHEALTH,50245,50097,148,0.3,28182,39898.01676,1782.03784,41680.0546,993
BAJFINANCE,138647,138264,383,0.28,63472,122359.35082,5466.5073,127825.85812,932
YESBANK,61445,61281,164,0.27,39195,148448.56016,2890.01104,151338.5712,22
SHREECEM,20428,20376,52,0.26,9247,31021.0438,141.47312,31162.51693,25240
JIOFIN,122940,122653,287,0.23,64003,194678.10568,5346.14495,200024.25064,241
PNB,65495,65345,150,0.23,35719,151172.4976,3695.0536,154867.5512,105
CAMS,18347,18308,39,0.21,7656,23804.03729,297.44362,24101.48091,774
APLAPOLLO,25547,25500,47,0.18,18645,45987.58332,740.07913,46727.66245,1880
LICHSGFIN,45098,45027,71,0.16,17422,60530.0039,559.0647,61089.0686,543
MARICO,23028,22996,32,0.14,8529,54554.322,345.28788,54899.60988,826
TATASTEEL,145179,144978,201,0.14,92307,171686.9209,4777.50102,176464.42192,210
LAURUSLABS,40387,40336,51,0.13,24399,103547.87414,4945.89593,108493.77007,1372
MOTHERSON,42735,42719,16,0.04,23021,104649.04636,1487.55646,106136.60283,135
BEL,148651,148716,-65,-0.04,87772,203312.40367,5462.76828,208775.17195,420
INDIANB,23014,23046,-32,-0.14,12659,57341.0769,939.2852,58280.3621,835
BHEL,84139,84281,-142,-0.17,52512,224452.25958,9050.35556,233502.61515,417
UNITDSPR,50487,50585,-98,-0.19,21483,50226.87544,1012.20588,51239.08132,1295
LTF,36338,36428,-90,-0.25,20476,47578.23247,1554.43477,49132.66725,282
BANDHANBNK,45314,45428,-114,-0.25,38884,98334.756,3681.99,102016.746,201
RELIANCE,462274,463629,-1355,-0.29,244616,383763.49525,19468.1842,403231.67945,1357
VEDL,93889,94277,-388,-0.41,167817,130167.20705,12849.95544,143017.1625,344
POLICYBZR,40511,40711,-200,-0.49,10430,26756.78008,605.13169,27361.91178,1776
ALKEM,14873,14956,-83,-0.55,12837,19548.91371,267.74281,19816.65652,5390
HINDPETRO,34039,34257,-218,-0.64,17065,45739.8177,2129.40292,47869.22063,397
IDEA,123156,124030,-874,-0.7,66058,385348.15645,10338.95166,395687.10812,14
HDFCLIFE,84105,84766,-661,-0.78,27114,72477.05575,1707.06173,74184.11748,619
ULTRACEMCO,85682,86441,-759,-0.88,31438,70251.37769,956.93134,71208.30903,11647
TITAN,95664,96519,-855,-0.89,63078,116361.21528,3082.85332,119444.0686,4115
PNBHOUSING,25768,25999,-231,-0.89,8611,29167.64253,455.3055,29622.94803,1096
ASIANPAINT,100216,101125,-909,-0.9,52195,103438.7285,2929.10817,106367.83667,2644
LUPIN,44415,44825,-410,-0.91,23171,100207.61783,1095.4375,101303.05533,2256
SBICARD,54756,55307,-551,-1.0,29970,71607.87616,1788.73776,73396.61392,630
SBIN,329877,333291,-3414,-1.02,247282,456549.3336,21900.47452,478449.80812,969
CANBK,63366,64054,-688,-1.07,35051,156757.92637,2962.24627,159720.17265,133
ADANIPOWER,46960,47479,-519,-1.09,104710,209601.93432,16139.05757,225740.99189,245
HAL,91770,92786,-1016,-1.09,63580,149677.89675,4171.10037,153848.99712,4435
MOTILALOFS,10291,10405,-114,-1.1,10864,22529.03524,864.5445,23393.57975,870
INOXWIND,34745,35146,-401,-1.14,33885,70105.28671,1307.29134,71412.57805,96
KALYANKJIL,59522,60245,-723,-1.2,28606,57521.03897,1094.13711,58615.17609,356
JSWSTEEL,85588,86664,-1076,-1.24,23373,94988.22561,1562.36607,96550.59168,1293
OIL,23179,23476,-297,-1.27,16620,34737.28202,953.25188,35690.5339,492
HINDALCO,80003,81051,-1048,-1.29,61389,104854.81447,6898.90131,111753.71578,1107
COFORGE,97703,99026,-1323,-1.34,60972,85871.32663,6431.37843,92302.70507,1422
GODREJPROP,47686,48336,-650,-1.34,27329,49292.97036,1486.14504,50779.1154,1757
PHOENIXLTD,16232,16454,-222,-1.35,4671,12671.95846,164.73793,12836.69639,1789
NESTLEIND,43966,44598,-632,-1.42,14034,37005.12755,591.8788,37597.00635,1431
JINDALSTEL,29872,30322,-450,-1.48,20668,108198.08362,495.39418,108693.47781,1225
AUROPHARMA,50299,51089,-790,-1.55,21013,58777.48497,1340.80716,60118.29213,1457
DALBHARAT,20993,21331,-338,-1.58,10796,22367.00547,296.57816,22663.58363,1786
ADANIPORTS,84939,86343,-1404,-1.63,48566,122847.96199,5248.91515,128096.87714,1809
SAIL,40205,40882,-677,-1.66,11042,97910.47144,207.22159,98117.69303,203
FORTIS,17672,17975,-303,-1.69,8592,23930.67296,631.17433,24561.8473,967
VMM,9247,9418,-171,-1.82,4266,12915.4918,116.109,13031.6008,121
SUZLON,66894,68137,-1243,-1.82,66848,111831.71596,4918.09682,116749.81279,54
DELHIVERY,22200,22615,-415,-1.84,10711,49752.03575,820.14126,50572.17701,464
PATANJALI,46707,47610,-903,-1.9,19953,62723.34188,297.94608,63021.28796,464
AUBANK,38751,39502,-751,-1.9,19299,90956.7064,1440.1302,92396.8366,1018
MARUTI,133301,136020,-2719,-2.0,98621,88808.59206,4553.15422,93361.74629,13238
CHOLAFIN,39133,39938,-805,-2.02,16369,56049.88656,997.24768,57047.13425,1568
CGPOWER,37639,38446,-807,-2.1,21785,60081.97953,2068.76357,62150.7431,880
TVSMOTOR,79567,81282,-1715,-2.11,37133,74707.57563,1594.8087,76302.38434,3449
CROMPTON,46491,47528,-1037,-2.18,19438,54239.03971,686.85087,54925.89058,289
ABCAPITAL,27515,28152,-637,-2.26,10520,73917.80306,680.75752,74598.56058,363
BPCL,51383,52607,-1224,-2.33,24349,37868.09127,2061.8204,39929.91168,305
SHRIRAMFIN,80493,82436,-1943,-2.36,39284,162461.57103,2754.84503,165216.41606,952
AXISBANK,161307,165334,-4027,-2.44,100369,244473.083,5462.10268,249935.18568,1301
DMART,45230,46377,-1147,-2.47,30853,46857.86268,1290.40435,48148.26703,4090
BLUESTARCO,21588,22139,-551,-2.49,12143,23857.79747,416.63618,24274.43365,1637
ADANIGREEN,65905,67596,-1691,-2.5,77565,235290.46464,10156.45458,245446.91922,1464
JUBLFOOD,46055,47250,-1195,-2.53,24818,67045.224,1410.74087,68455.96487,429
INFY,398877,409470,-10593,-2.59,185696,270912.92176,10660.25316,281573.17492,1166
SUPREMEIND,19812,20359,-547,-2.69,9266,30689.57118,183.36139,30872.93258,3570
NHPC,32705,33622,-917,-2.73,13494,28023.01696,484.79808,28507.81504,78
SUNPHARMA,159456,163949,-4493,-2.74,89000,116775.71069,4408.37624,121184.08694,1842
UPL,33121,34078,-957,-2.81,22212,98033.27155,1653.47899,99686.75054,655
VBL,64463,66332,-1869,-2.82,28431,83807.07963,1127.1051,84934.18473,531
DIVISLAB,43543,44807,-1264,-2.82,42046,48803.3498,1846.34066,50649.69046,6743
HDFCAMC,32180,33129,-949,-2.86,12645,37297.11033,410.94513,37708.05546,2740
BANKINDIA,22544,23268,-724,-3.11,13805,55472.01556,1026.89652,56498.91208,145
INDIGO,112912,116543,-3631,-3.12,107015,188602.01103,6102.79051,194704.80154,4483
PRESTIGE,18249,18837,-588,-3.12,8092,23207.84343,190.96762,23398.81105,1405
NAM-INDIA,10119,10446,-327,-3.13,6191,19636.90275,231.705,19868.60775,1088
ICICIGI,19383,20018,-635,-3.17,13515,21797.62474,387.5079,22185.13264,1860
BDL,26835,27724,-889,-3.21,19493,29936.4212,1416.97311,31353.39431,1329
NUVAMA,8766,9057,-291,-3.21,7760,27048.74605,251.3734,27300.11945,1499
KFINTECH,23581,24364,-783,-3.21,10263,25858.65835,383.4007,26242.05905,835
PERSISTENT,64508,66654,-2146,-3.22,40804,68260.65795,2574.47521,70835.13316,5116
GLENMARK,42278,43753,-1475,-3.37,27168,66694.27762,1734.87138,68429.14901,2359
POWERINDIA,46631,48262,-1631,-3.38,305074,203240.11035,24228.22319,227468.33354,35645
IREDA,26784,27723,-939,-3.39,10754,24762.96943,537.40521,25300.37465,129
GAIL,46632,48296,-1664,-3.45,29246,51310.31524,1690.43019,53000.74544,167
BAJAJ-AUTO,81749,84741,-2992,-3.53,76057,135861.75543,4151.22059,140012.97603,10605
VOLTAS,55772,57821,-2049,-3.54,26486,56884.88583,1322.70187,58207.58771,1272
HCLTECH,214758,222658,-7900,-3.55,75749,113244.75595,2861.32907,116106.08502,1162
KPITTECH,41024,42588,-1564,-3.67,40902,41952.25931,1563.47261,43515.73193,790
NATIONALUM,45481,47219,-1738,-3.68,49435,159099.21918,4436.65818,163535.87737,417
TIINDIA,16600,17274,-674,-3.9,7889,17377.52216,252.5895,17630.11166,3034
RBLBANK,34448,35864,-1416,-3.95,21113,113591.36571,2688.66048,116280.0262,345
SAMMAANCAP,34385,35816,-1431,-4.0,25350,88044.57045,2346.11096,90390.68141,168
MANKIND,25593,26757,-1164,-4.35,13161,26957.09786,300.78357,27257.88144,2415
BHARATFORG,25512,26707,-1195,-4.47,16158,44719.8703,1115.28055,45835.15085,1938
UNOMINDA,14568,15275,-707,-4.63,7763,19766.64833,240.10915,20006.75748,1110
KEI,16535,17339,-804,-4.64,13987,27104.09168,451.41958,27555.51127,5319
TCS,417554,438648,-21094,-4.81,199076,239037.74884,13440.93461,252478.68346,2281
HEROMOTOCO,57921,60911,-2990,-4.91,43688,80595.48723,3385.24635,83980.73358,4987
PIIND,40526,42759,-2233,-5.22,22661,36481.60897,767.93909,37249.54807,2841
ANGELONE,26276,27735,-1459,-5.26,25391,69443.60175,3655.89425,73099.496,345
GRASIM,80357,84864,-4507,-5.31,36411,101865.89132,1827.81087,103693.7022,3164
GODREJCP,35829,37938,-2109,-5.56,13366,34221.88365,355.6517,34577.53535,1035
PREMIERENE,34114,36128,-2014,-5.57,52539,104201.16191,3228.80406,107429.96597,1019
COCHINSHIP,15232,16137,-905,-5.61,12188,35638.51828,465.61176,36104.13004,1528
BRITANNIA,45221,47913,-2692,-5.62,23010,54533.69222,955.76841,55489.46063,5350
OBEROIRLTY,26819,28423,-1604,-5.64,11251,35856.12362,328.94274,36185.06636,1707
MCX,38400,40781,-2381,-5.84,39111,149642.59162,12282.73756,161925.32918,3312
BSE,62074,66074,-4000,-6.05,105458,280670.05518,32041.16949,312711.22467,4420
NAUKRI,61481,65477,-3996,-6.1,97430,56339.83994,4680.20732,61020.04727,982
LODHA,40103,42711,-2608,-6.11,15600,38135.84835,353.40003,38489.24838,904
ZYDUSLIFE,25819,27508,-1689,-6.14,18140,51380.59374,1617.83658,52998.43032,1077
PIDILITIND,22844,24354,-1510,-6.2,11156,40130.875,404.20665,40535.08165,1478
TORNTPHARM,37059,39534,-2475,-6.26,38955,42855.9646,1670.14335,44526.10795,4447
HYUNDAI,48308,51575,-3267,-6.33,17378,65327.76736,199.64461,65527.41197,1887
HINDZINC,57300,61259,-3959,-6.46,50725,150773.96199,4310.68986,155084.65185,647
SRF,32553,34818,-2265,-6.51,30912,45160.47528,1961.04412,47121.5194,2749
GODFRYPHLP,16609,17769,-1160,-6.53,21703,36928.35998,864.36025,37792.72024,2300
MUTHOOTFIN,31845,34076,-2231,-6.55,15342,29632.61757,1353.08076,30985.69834,3343
LTM,44555,48151,-3596,-7.47,28722,55852.31019,2013.51246,57865.82265,3982
ABB,43512,47068,-3556,-7.56,26608,50846.80162,2501.27608,53348.07771,6822
OFSS,31534,34114,-2580,-7.56,37289,45436.41684,2292.81092,47729.22777,9903
LT,155858,168823,-12965,-7.68,109047,225233.28441,5840.15724,231073.44165,4037
LICI,34559,37504,-2945,-7.85,40596,57579.00876,2809.41073,60388.41949,855
360ONE,13232,14362,-1130,-7.87,9639,35390.53365,317.15575,35707.6894,1126
CDSL,56861,61849,-4988,-8.06,36639,91314.97071,2710.04847,94025.01918,1232
ASTRAL,31474,34249,-2775,-8.1,25956,66851.59449,1285.49078,68137.08528,1572
AMBER,75452,82439,-6987,-8.48,70512,109379.25557,3555.04573,112934.3013,7340
TRENT,105081,115119,-10038,-8.72,69827,73308.50425,2734.62659,76043.13084,4238
POLYCAB,38921,42648,-3727,-8.74,60398,163055.35432,7018.56055,170073.91487,9630
EICHERMOT,66479,73036,-6557,-8.98,75808,46905.37308,4690.67472,51596.0478,7356
MAZDOCK,53400,58828,-5428,-9.23,38179,74321.43513,1242.78406,75564.21919,2465
KAYNES,83117,91778,-8661,-9.44,157986,178981.42816,7406.0319,186387.46006,3300
TATAELXSI,34225,37929,-3704,-9.77,18127,31735.86277,532.51486,32268.37763,4339
DIXON,113386,126433,-13047,-10.32,135792,104345.21989,6541.35583,110886.57572,11683
APOLLOHOSP,34789,39082,-4293,-10.98,28512,50990.54788,2294.31675,53284.86463,8265
SOLARINDS,26296,30234,-3938,-13.03,24977,61066.49575,1461.75271,62528.24847,18500
PAGEIND,29807,34428,-4621,-13.42,21200,20655.0975,497.96665,21153.06415,38375
WAAREEENER,61547,71455,-9908,-13.87,126355,121681.08485,5530.90627,127211.99113,3087
BOSCHLTD,28692,33494,-4802,-14.34,31258,32814.94172,1087.40723,33902.34896,35905
FORCEMOT,15972,20625,-4653,-22.56,25372,20791.60146,475.42108,21267.02254,19850
