Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,12-May-2026,23400,Put,168115,83435,84680,101.49,20.3,5.0,306.0,31740157,187536.71763,23379.55
NIFTY,Index Options,12-May-2026,23450,Put,76559,34541,42018,121.65,70.15,7.15,881.12,29656433,330980.62049,23379.55
NIFTY,Index Options,19-May-2026,23000,Put,67565,31957,35608,111.42,81.0,34.7,133.43,320938,14037.34671,23379.55
NIFTY,Index Options,19-May-2026,22800,Put,47869,13808,34061,246.68,48.05,20.55,133.82,154065,4175.93182,23379.55
NIFTY,Index Options,19-May-2026,22000,Put,62558,34616,27942,80.72,8.45,6.3,34.13,178101,931.91348,23379.55
NIFTY,Index Options,19-May-2026,23500,Put,45881,22967,22914,99.77,256.05,114.05,124.51,373329,52286.77975,23379.55
NIFTY,Index Options,19-May-2026,23400,Put,39885,20030,19855,99.13,210.95,90.7,132.58,208087,25140.13494,23379.55
NIFTY,Index Options,19-May-2026,22500,Put,59267,41699,17568,42.13,23.45,11.05,112.22,168604,2015.40791,23379.55
NIFTY,Index Options,19-May-2026,23600,Put,25653,9369,16284,173.81,312.8,143.45,118.06,278031,44173.42626,23379.55
NIFTY,Index Options,19-May-2026,23300,Put,36079,20808,15271,73.39,168.0,71.9,133.66,174178,15407.52461,23379.55
NIFTY,Index Options,19-May-2026,23200,Put,30073,16001,14072,87.94,132.45,56.5,134.42,150747,10714.71989,23379.55
NIFTY,Index Options,19-May-2026,23100,Put,24536,10936,13600,124.36,105.0,44.6,135.43,106901,6032.04927,23379.55
NIFTY,Index Options,19-May-2026,22900,Put,21700,8572,13128,153.15,63.15,26.35,139.66,87038,3018.82599,23379.55
NIFTY,Index Options,19-May-2026,21400,Put,30176,18183,11993,65.96,4.1,3.7,10.81,54890,143.07078,23379.55
NIFTY,Index Options,19-May-2026,21500,Put,34497,23019,11478,49.86,4.5,4.05,11.11,69278,200.38661,23379.55
NIFTY,Index Options,19-May-2026,21800,Put,15172,4421,10751,243.18,6.1,5.2,17.31,43433,167.69481,23379.55
NIFTY,Index Options,19-May-2026,22700,Put,19953,10426,9527,91.38,38.95,16.4,137.5,85197,1657.46503,23379.55
NIFTY,Index Options,26-May-2026,23600,Put,16597,7539,9058,120.15,408.1,234.45,74.07,46823,10605.36267,23379.55
NIFTY,Index Options,19-May-2026,22600,Put,16222,7362,8860,120.35,28.35,13.35,112.36,75018,1106.40297,23379.55
NIFTY,Index Options,26-May-2026,23000,Put,70807,62132,8675,13.96,168.0,89.6,87.5,124464,11284.96418,23379.55
NIFTY,Index Options,19-May-2026,22400,Put,14921,6363,8558,134.5,17.5,9.25,89.19,66142,597.59297,23379.55
NIFTY,Index Options,19-May-2026,24300,Put,15244,7446,7798,104.73,855.4,521.45,64.04,18340,8854.44196,23379.55
NIFTY,Index Options,19-May-2026,22300,Put,13372,5917,7455,125.99,13.75,8.2,67.68,60654,463.24492,23379.55
NIFTY,Index Options,30-Jun-2026,22000,Put,33489,26191,7297,27.86,148.35,99.9,48.5,30619,2601.43616,23379.55
NIFTY,Index Options,19-May-2026,23350,Put,9821,2609,7212,276.43,185.85,80.95,129.59,57576,6362.89648,23379.55
