Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
AMBER,71153,42966,28187,65.6,359902,227899.39313,46891.85511,274791.24824,7172
GODFRYPHLP,22081,15772,6309,40.0,67144,57544.31413,8913.6941,66458.00823,2314
UNOMINDA,19558,15058,4500,29.88,67586,54314.986,5401.66049,59716.64649,1063
NIFTYNXT50,1513,1261,252,19.98,1013,5458.00142,112.82457,5570.826,68618
PGEL,30458,25519,4939,19.35,48727,23230.32587,4646.08995,27876.41582,459
PREMIERENE,38709,33301,5408,16.24,80759,52758.46375,7514.34581,60272.80956,980
NIFTY,9525005,8254243,1270762,15.4,164180482,1550509.40752,7509732.78684,9060242.19437,23649
ASTRAL,34849,30844,4005,12.98,44829,25501.85011,4248.74574,29750.59585,1544
SOLARINDS,32653,28903,3750,12.97,162210,107444.32289,23984.32113,131428.64402,18011
ICICIPRULI,34600,30691,3909,12.74,86724,71487.32315,5009.83866,76497.16182,515
TVSMOTOR,85710,76811,8899,11.59,94974,83191.65933,5964.03956,89155.6989,3291
IOC,53011,47817,5194,10.86,40700,23417.77035,3968.10862,27385.87897,132
FINNIFTY,15662,14138,1524,10.78,26965,3941.85376,3041.28937,6983.14314,25349
POLICYBZR,36179,33154,3025,9.12,37192,29687.17451,3525.38441,33212.55892,1749
TATASTEEL,152482,140051,12431,8.88,343449,197652.11317,21740.57517,219392.68835,210
COCHINSHIP,18207,16909,1298,7.68,36340,31113.04324,4220.13912,35333.18236,1516
NAUKRI,51534,48169,3365,6.99,17040,19554.67434,548.00011,20102.67445,926
SUNPHARMA,161707,151389,10318,6.82,122343,76403.82669,7841.90683,84245.73353,1904
BSE,67041,62976,4065,6.45,134958,172202.95014,35313.24446,207516.1946,4119
PIIND,26320,24772,1548,6.25,13398,13426.07092,1061.79209,14487.86302,3101
IRFC,38817,36601,2216,6.05,25687,14940.50767,1361.74037,16302.24805,97
NTPC,145018,136979,8039,5.87,73187,90358.8591,2853.98535,93212.84445,384
MOTHERSON,38325,36239,2086,5.76,22219,50363.23314,3060.601,53423.83414,128
FORCEMOT,20732,19627,1105,5.63,21172,11801.03664,847.15939,12648.19604,19613
VMM,9940,9425,515,5.46,6910,10129.45392,700.68677,10830.14069,122
GODREJPROP,49998,47832,2166,4.53,33077,20629.86033,1878.40172,22508.26205,1684
BHARTIARTL,215569,206365,9204,4.46,304432,225719.92243,22835.41942,248555.34185,1937
BAJAJFINSV,84347,81229,3118,3.84,62604,25991.56789,1948.0338,27939.60169,1750
PAGEIND,25676,24765,911,3.68,7317,10381.74773,629.62402,11011.37176,37540
PNB,72284,69850,2434,3.48,49456,73125.2552,5623.412,78748.6672,99
PRESTIGE,20430,19768,662,3.35,17728,14260.24134,1176.63948,15436.88082,1331
DELHIVERY,25377,24560,817,3.33,38191,57212.28408,4230.71314,61442.99722,457
HDFCAMC,32023,31059,964,3.1,14006,22596.45009,1126.74633,23723.19642,2623
BLUESTARCO,23094,22408,686,3.06,19179,14398.5854,1170.24852,15568.83393,1637
NHPC,39819,38651,1168,3.02,34493,28908.0016,1707.15776,30615.15936,77
BDL,27745,26932,813,3.02,28055,14650.47622,2128.3633,16778.83952,1312
TRENT,129006,125356,3650,2.91,95702,44536.42897,3608.86946,48145.29843,4034
HYUNDAI,62563,60877,1686,2.77,14732,27345.1896,521.77919,27866.9688,1782
INDIGO,110146,107237,2909,2.71,57047,30021.00087,5023.77949,35044.78036,4274
KFINTECH,29807,29025,782,2.69,14186,10381.69913,708.5889,11090.28803,812
DIXON,146198,142405,3793,2.66,148812,59808.5617,12324.99377,72133.55547,10803
CANBK,65859,64187,1672,2.6,40255,49492.4823,5455.512,54947.9943,124
RVNL,64950,63335,1615,2.55,24588,36307.56063,1293.94328,37601.50391,277
MAXHEALTH,35931,35044,887,2.53,17987,17870.80422,1268.2005,19139.00472,1059
BIOCON,34576,33740,836,2.48,21767,32938.284,3176.378,36114.662,427
CHOLAFIN,40460,39538,922,2.33,14146,35906.27831,1411.49475,37317.77306,1523
AXISBANK,166401,162632,3769,2.32,85593,132150.61925,6361.76718,138512.38643,1234
APOLLOHOSP,33196,32447,749,2.31,19854,28301.3009,2339.38595,30640.68685,8030
BANKNIFTY,1352147,1321760,30387,2.3,3777317,635247.30969,527425.23131,1162672.54101,53537
IREDA,27956,27329,627,2.29,9673,12230.45463,624.71392,12855.16855,127
POLYCAB,45389,44374,1015,2.29,43683,44772.30656,4626.7551,49399.06166,9169
COFORGE,101603,99351,2252,2.27,153566,52651.24373,12416.19678,65067.44052,1348
NYKAA,20813,20362,451,2.21,6819,20808.99343,612.0675,21421.06093,273
BEL,151578,148364,3214,2.17,88486,67480.62135,8003.34064,75483.96199,426
ABCAPITAL,27225,26658,567,2.13,12917,30231.78869,1563.05751,31794.8462,349
TECHM,60484,59254,1230,2.08,82349,50862.96738,8923.90518,59786.87256,1437
INOXWIND,36142,35420,722,2.04,13861,13480.03724,999.25861,14479.29586,95
PATANJALI,46537,45646,891,1.95,9999,20013.1093,291.0024,20304.1117,457
MARUTI,138466,135931,2535,1.86,129744,64957.04603,7498.0435,72455.08953,13015
NUVAMA,11215,11013,202,1.83,5788,7707.03425,541.07705,8248.1113,1442
RELIANCE,458002,449774,8228,1.83,333197,157689.4331,22440.63025,180130.06335,1335
COLPAL,36951,36299,652,1.8,8478,12685.03371,385.66014,13070.69385,2149
LICI,34196,33609,587,1.75,11696,12965.68511,681.56235,13647.24746,791
HDFCLIFE,80532,79201,1331,1.68,20260,21860.76981,1210.71159,23071.4814,605
HINDUNILVR,106084,104352,1732,1.66,43802,27451.88778,2403.79239,29855.68017,2262
VEDL,97059,95507,1552,1.63,81119,39573.46397,5151.6098,44725.07377,327
JSWENERGY,46394,45660,734,1.61,68091,61686.67127,5069.29627,66755.96755,530
COALINDIA,107964,106284,1680,1.58,99810,83763.29677,7901.41297,91664.70975,461
MANAPPURAM,26478,26072,406,1.56,15080,35342.2323,1629.3246,36971.5569,307
TATAPOWER,89137,87783,1354,1.54,64258,44514.09317,3182.5338,47696.62697,404
POWERGRID,74516,73395,1121,1.53,100310,104612.89743,5183.89996,109796.79739,296
BHEL,92478,91181,1297,1.42,77017,90130.28955,10337.28255,100467.5721,395
ITC,216033,213050,2983,1.4,134481,76367.1799,6777.08776,83144.26766,310
TORNTPHARM,32274,31837,437,1.37,9598,14859.7443,414.1268,15273.8711,4403
SHREECEM,22375,22073,302,1.37,8968,10126.27174,344.9564,10471.22814,24325
EICHERMOT,57168,56402,766,1.36,43202,33838.77628,4325.58347,38164.35975,6894
OFSS,35555,35107,448,1.28,69862,24777.25209,7542.87329,32320.12538,9455
AUROPHARMA,46301,45733,568,1.24,25071,141092.95079,963.8723,142056.82309,1500
HEROMOTOCO,63893,63135,758,1.2,53517,32550.96996,3493.31146,36044.28142,4953
ADANIPOWER,47844,47295,549,1.16,18032,32830.75322,2436.03662,35266.78985,219
ASHOKLEY,75221,74376,845,1.14,38985,46428.9515,3835.0665,50264.018,151
MIDCPNIFTY,128286,126856,1430,1.13,247565,79968.73354,37434.40388,117403.13743,14165
BOSCHLTD,18254,18062,192,1.06,7668,16540.51251,721.10742,17261.61993,37190
BANDHANBNK,45139,44677,462,1.03,22366,28738.53396,2230.4736,30969.00756,190
INDUSTOWER,81712,80894,818,1.01,42080,59075.29903,3832.27107,62907.5701,431
GODREJCP,41160,40751,409,1.0,16337,22844.7376,612.41255,23457.15015,1018
INDUSINDBK,75933,75192,741,0.99,29085,30141.60688,2276.46258,32418.06946,890
DIVISLAB,42129,41726,403,0.97,24191,22176.69896,1670.20912,23846.90808,6834
ADANIENT,129836,128610,1226,0.95,94937,115967.10848,13761.11068,129728.21917,2686
GRASIM,74952,74256,696,0.94,15360,44444.0938,884.32095,45328.41475,2955
CONCOR,26945,26704,241,0.9,6268,11232.5435,492.44887,11724.99237,502
NESTLEIND,45081,44703,378,0.85,17204,20941.0456,1051.74605,21992.79165,1428
LICHSGFIN,46886,46502,384,0.83,16858,19677.6523,677.1581,20354.8104,545
HAL,102835,102084,751,0.74,177296,89247.99901,13259.06934,102507.06835,4322
HINDALCO,72913,72404,509,0.7,45161,50900.45457,4715.01821,55615.47278,1052
SUZLON,63402,62973,429,0.68,29719,36275.42068,2053.16674,38328.58742,53
SIEMENS,29938,29740,198,0.67,18568,18591.87806,1600.99929,20192.87735,3515
PETRONET,30871,30675,196,0.64,7107,5970.7405,361.44251,6332.18301,264
RECLTD,82815,82290,525,0.64,40349,23999.61459,2122.54952,26122.16411,333
SAMMAANCAP,33340,33134,206,0.62,8131,14049.30572,648.16394,14697.46966,139
HINDZINC,65553,65161,392,0.6,69132,38975.80478,6774.4482,45750.25299,636
ALKEM,14175,14104,71,0.5,7277,14918.60972,304.0101,15222.61982,5471
IDEA,131673,131093,580,0.44,91314,195359.25817,16869.04347,212228.30164,12
SWIGGY,53077,52846,231,0.44,26120,17708.3619,1400.81203,19109.17393,254
SBIN,403502,401938,1564,0.39,449447,225618.2256,25531.58932,251149.81492,938
MAZDOCK,62019,61780,239,0.39,44301,22178.44178,2699.1465,24877.58828,2451
ADANIGREEN,74484,74204,280,0.38,50787,60205.18716,8619.9615,68825.14866,1364
ULTRACEMCO,91858,91555,303,0.33,53963,25908.92075,2419.70967,28328.63042,11565
BANKBARODA,69089,68886,203,0.29,33970,39512.69478,3090.29818,42602.99296,260
ONGC,88045,87807,238,0.27,52555,26937.7839,3059.15985,29996.94375,297
NMDC,70754,70574,180,0.26,21095,27299.15527,1649.63452,28948.7898,90
TCS,439049,437949,1100,0.25,207683,77376.52319,8631.75084,86008.27403,2289
ZYDUSLIFE,21894,21849,45,0.21,13389,21557.90844,1342.90242,22900.81086,992
HDFCBANK,889929,888299,1630,0.18,376742,273201.27747,16924.63986,290125.91733,768
