Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
INFY,610920,488226,122694,25.13,880708,518457.81944,51902.1826,570360.00204,1054
PERSISTENT,79899,65144,14755,22.65,137375,126134.03868,10943.19878,137077.23746,4837
LTM,54397,47157,7240,15.35,62563,52622.87241,4909.2298,57532.10221,3840
TATAELXSI,43557,37800,5757,15.23,58807,41183.98535,2725.57523,43909.56058,4084
DIXON,133856,117601,16255,13.82,182092,112859.80518,18469.86424,131329.66943,12571
GVT&D,17450,15360,2090,13.61,33164,29244.78722,5122.81946,34367.60668,5485
COFORGE,99377,88104,11273,12.8,162712,139090.10798,16633.76049,155723.86847,1468
PATANJALI,50473,45672,4801,10.51,25057,14556.34199,1458.89052,16015.23251,421
MUTHOOTFIN,37811,34223,3588,10.48,37769,62619.21938,3473.38114,66092.60053,3124
TCS,575571,526141,49430,9.39,851622,408449.08667,39491.58486,447940.67153,2135
WAAREEENER,64456,59001,5455,9.25,117247,50783.66175,10066.64449,60850.30624,3126
ICICIPRULI,33781,30946,2835,9.16,28380,19184.479,1225.82017,20410.29917,503
ANGELONE,29140,26710,2430,9.1,36922,37971.958,6018.73325,43990.69125,353
BHARATFORG,27468,25224,2244,8.9,29953,42894.32965,4216.04845,47110.3781,2036
KPITTECH,43464,39952,3512,8.79,50452,25612.84396,1924.44952,27537.29348,765
RELIANCE,625798,576723,49075,8.51,794622,472825.9583,63936.5517,536762.51,1311
LICI,48650,44866,3784,8.43,111136,47864.05022,10153.8696,58017.91982,441
NIFTY,8359415,7724439,634976,8.22,90548617,1196019.44803,4276269.45681,5472288.90484,24013
HCLTECH,189192,175550,13642,7.77,170718,125816.53315,8660.24457,134476.77772,1135
MPHASIS,29382,27422,1960,7.15,28371,35198.58463,2359.22024,37557.80487,2268
AMBER,62895,59093,3802,6.43,184789,151316.02726,25920.76965,177236.79691,7870
MOTHERSON,41274,38938,2336,6.0,14264,56953.87756,1245.74338,58199.62095,144
