Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
TATAELXSI,72706,52491,20215,38.51,87179,47001.10622,7639.73943,54640.84566,3710
BIOCON,50270,37080,13190,35.57,187003,251416.14425,35729.71375,287145.858,437
HCLTECH,201756,163281,38475,23.56,355227,251658.58032,21470.02432,273128.60464,1164
NIFTY,11659938,9706818,1953120,20.12,385761805,915099.70683,6706576.43544,7621676.14228,24052
DIVISLAB,76368,65289,11079,16.97,223250,126629.33132,22452.21929,149081.55061,7196
IREDA,29409,26001,3408,13.11,10416,18381.94234,1193.60676,19575.5491,122
BLUESTARCO,19986,17984,2002,11.13,29377,17270.10584,2325.50279,19595.60863,1745
HDFCAMC,34564,31257,3307,10.58,23465,32500.974,3129.97935,35630.95335,2662
PAYTM,68115,61668,6447,10.45,40963,65943.23934,11134.66911,77077.90846,1385
BHEL,63881,58367,5514,9.45,44036,50455.062,9486.39825,59941.46025,402
KALYANKJIL,106631,97699,8932,9.14,204984,159006.37513,56332.69267,215339.06781,531
LICI,31002,28420,2582,9.09,16202,22792.97958,1016.96644,23809.94602,433
MAZDOCK,48657,44631,4026,9.02,18533,19972.01216,1398.38944,21370.4016,2360
DMART,88224,81004,7220,8.91,56672,35567.23491,3202.37328,38769.60819,3919
FINNIFTY,7891,7253,638,8.8,13243,2364.31598,1673.10963,4037.42562,26536
LTF,47506,43712,3794,8.68,55080,56230.25017,5093.60355,61323.85372,315
TORNTPHARM,36080,33321,2759,8.28,22172,42527.60737,1454.12308,43981.73046,4974
LT,187403,174353,13050,7.48,83388,89682.93607,5565.32884,95248.26491,3845
SBIN,216190,201438,14752,7.32,143932,137743.7934,11984.6091,149728.4025,1012
WAAREEENER,78508,73213,5295,7.23,23083,38708.50007,1404.22549,40112.72557,2810
BDL,50018,46669,3349,7.18,33202,23531.51381,3005.35702,26536.87084,1276
UNIONBANK,56962,53294,3668,6.88,43175,67470.66141,6757.78743,74228.44884,170
FORCEMOT,22869,21485,1384,6.44,7739,5703.29698,384.39021,6087.68719,17642
OBEROIRLTY,31455,29564,1891,6.4,17132,31060.40889,1735.48466,32795.89355,1910
MARUTI,142671,134536,8135,6.05,106196,52422.4999,8650.01332,61072.51323,13480
TECHM,63171,59600,3571,5.99,25149,67596.2259,3114.0546,70710.2805,1484
TMPV,133292,126063,7229,5.73,47498,40493.79792,2998.2968,43492.09472,333
ITC,193195,182820,10375,5.67,71152,47409.5669,3013.10304,50422.66994,275
JUBLFOOD,34484,32647,1837,5.63,16957,16293.08425,1258.77187,17551.85612,420
BAJAJHLDNG,6549,6202,347,5.59,1974,4495.35871,150.42027,4645.77899,10478
SUNPHARMA,102301,96999,5302,5.47,60257,27222.12829,3783.54518,31005.67347,1944
RADICO,8326,7899,427,5.41,5472,8521.35243,544.16373,9065.51616,4059
ANGELONE,23111,21961,1150,5.24,14379,23854.52625,2548.91,26403.43625,333
COCHINSHIP,40451,38494,1957,5.08,13027,11263.27644,1028.82124,12292.09768,1391
ICICIGI,25210,23996,1214,5.06,14992,22416.2468,1253.12138,23669.36819,1800
KPITTECH,64826,61832,2994,4.84,28385,19157.90777,2265.52464,21423.43241,554
HDFCLIFE,72697,69367,3330,4.8,37524,47354.36035,3100.46055,50454.8209,556
ALKEM,16672,15913,759,4.77,15062,19547.35381,1066.75043,20614.10425,5615
GVT&D,26116,24932,1184,4.75,10468,21958.74087,906.42186,22865.16273,4519
OIL,24761,23644,1117,4.72,26704,22206.94224,1779.3349,23986.27714,440
IDFCFIRSTB,63349,60540,2809,4.64,19964,51700.43138,1595.41315,53295.84454,79
GODFRYPHLP,10784,10309,475,4.61,2492,4108.96761,159.96304,4268.93065,2070
NIFTYNXT50,1072,1025,47,4.59,323,2513.48793,23.26834,2536.75628,71851
IEX,33454,32002,1452,4.54,7023,6139.08714,517.87663,6656.96377,117
CONCOR,31971,30585,1386,4.53,67420,56917.31262,7511.12162,64428.43425,492
RECLTD,54914,52716,2198,4.17,15521,34434.53669,797.47967,35232.01636,352
BAJAJFINSV,76954,73920,3034,4.1,37223,29160.66387,2151.41394,31312.07781,1864
IRFC,44343,42616,1727,4.05,8839,9914.1441,463.3742,10377.5183,88
JIOFIN,119813,115185,4628,4.02,34285,40190.6219,2614.73502,42805.35692,236
ASHOKLEY,63447,61015,2432,3.99,27951,45291.1395,3094.9205,48386.06,155
RVNL,41878,40293,1585,3.93,9365,13787.18071,501.92373,14289.10444,227
HEROMOTOCO,76030,73155,2875,3.93,33260,29631.56211,2761.85025,32393.41236,4877
BANKNIFTY,1149241,1106619,42622,3.85,2097015,550025.06912,301307.84972,851332.91885,57462
ONGC,81946,79014,2932,3.71,46647,32117.77305,2849.56402,34967.33707,248
CAMS,18258,17631,627,3.56,8993,7996.58095,868.98743,8865.56838,766
MUTHOOTFIN,38800,37513,1287,3.43,18638,25770.41577,2318.99893,28089.4147,3017
HAVELLS,41718,40389,1329,3.29,15520,21797.7779,1405.5836,23203.3615,1189
NTPC,134612,130350,4262,3.27,41449,35263.8981,1958.03715,37221.93525,348
VMM,12803,12406,397,3.2,3500,7486.27182,212.22969,7698.50151,114
TRENT,146376,141842,4534,3.2,43969,34514.25338,3916.06035,38430.31374,2866
KEI,20032,19412,620,3.19,11021,35156.66374,1262.69788,36419.36163,5100
OFSS,31106,30171,935,3.1,27184,35577.40501,5419.05966,40996.46467,11650
HINDPETRO,38126,37055,1071,2.89,20026,31283.81655,2213.35112,33497.16768,385
LAURUSLABS,36116,35130,986,2.81,17809,44708.70885,4310.88448,49019.59333,1559
NBCC,28237,27484,753,2.74,6627,11553.34895,710.97585,12264.3248,98
HINDUNILVR,116663,113592,3071,2.7,34865,37000.71852,2269.29957,39270.01809,2118
LUPIN,22532,21959,573,2.61,9011,14928.19355,1025.28921,15953.48276,2475
PIIND,31716,30941,775,2.5,8257,8906.68318,404.24779,9310.93098,2541
BPCL,40358,39399,959,2.43,16441,18447.55702,1326.99519,19774.55221,305
CGPOWER,45045,43978,1067,2.43,25082,25307.77301,3637.32501,28945.09802,913
BHARTIARTL,196464,191838,4626,2.41,124303,112195.95527,9524.80583,121720.7611,1934
VEDL,119527,116734,2793,2.39,35693,17827.67628,1701.87304,19529.54932,267
MOTHERSON,41481,40515,966,2.38,7152,21024.4146,824.97514,21849.38974,142
CROMPTON,34544,33758,786,2.33,6896,9659.03732,443.62519,10102.66252,260
BAJAJ-AUTO,69352,67778,1574,2.32,68429,91797.88714,6833.44174,98631.32889,10170
COALINDIA,99554,97314,2240,2.3,44836,35588.80476,2863.9467,38452.75146,430
DABUR,44353,43371,982,2.26,12309,10369.81262,666.3885,11036.20112,432
POLYCAB,39271,38420,851,2.21,50012,94806.35621,9967.28462,104773.64083,9530
SHRIRAMFIN,62795,61442,1353,2.2,38088,95949.85092,4630.55026,100580.40118,1012
BSE,98736,96617,2119,2.19,80580,80341.49274,11653.62542,91995.11816,3799
SRF,32223,31532,691,2.19,8868,11561.04084,615.18384,12176.22468,2740
AUBANK,37177,36389,788,2.17,9082,26300.6876,1274.373,27575.0606,1039
ABCAPITAL,20543,20118,425,2.11,14163,39169.53447,2285.55777,41455.09224,399
PREMIERENE,19602,19211,391,2.04,16621,15827.64976,2552.35006,18379.99982,1101
EICHERMOT,86216,84509,1707,2.02,28123,24748.08501,2295.07679,27043.1618,7259
SUZLON,64030,62764,1266,2.02,13049,18856.70219,1056.12819,19912.83038,52
WIPRO,187533,183866,3667,1.99,48831,64323.9795,3688.0884,68012.0679,176
CIPLA,60140,59014,1126,1.91,26672,20478.3691,2166.6936,22645.06271,1436
HYUNDAI,23718,23284,434,1.86,6325,17049.82743,210.75447,17260.58191,1958
DALBHARAT,21101,20718,383,1.85,4791,9845.72758,285.41431,10131.14189,1760
IOC,56739,55720,1019,1.83,15459,22946.27448,1231.98952,24178.26401,137
MAXHEALTH,37148,36489,659,1.81,15132,16653.54358,1063.48341,17717.027,1090
APOLLOHOSP,34937,34329,608,1.77,25477,41561.87753,2578.26335,44140.14088,8910
LODHA,47644,46838,806,1.72,18956,40154.35431,2305.70475,42460.05906,1147
CANBK,87066,85634,1432,1.67,18000,37245.80812,2253.21615,39499.02427,125
NHPC,34034,33491,543,1.62,7742,10492.89594,406.36997,10899.26591,78
HAL,70058,68964,1094,1.59,38936,33023.41575,3870.75031,36894.16606,4429
NESTLEIND,40332,39717,615,1.55,10850,16927.34165,1028.1116,17955.45325,1422
BEL,143513,141376,2137,1.51,40154,34627.54146,3473.008,38100.54947,409
TATAPOWER,84141,82917,1224,1.48,20766,13357.65795,1256.33466,14613.99262,377
CHOLAFIN,33260,32781,479,1.46,14526,36177.93481,2179.501,38357.43581,1774
INOXWIND,32259,31802,457,1.44,10167,9912.52544,708.00832,10620.53376,78
360ONE,17283,17049,234,1.37,10200,12679.07565,1025.01135,13704.087,1097
UPL,36642,36150,492,1.36,6562,12208.82777,543.44957,12752.27735,594
M&M,153766,151703,2063,1.36,55583,54321.34374,4645.53224,58966.87598,3092
MOTILALOFS,10873,10738,135,1.26,3340,10602.93139,320.20101,10923.13241,965
POLICYBZR,42285,41762,523,1.25,7391,10503.31649,622.21561,11125.53211,1570
HINDALCO,115499,114071,1428,1.25,93523,99632.36164,9964.08147,109596.44311,972
SWIGGY,51470,50835,635,1.25,26048,36212.63714,1845.38397,38058.02111,258
KFINTECH,21602,21337,265,1.24,10152,11647.10667,811.59128,12458.69796,895
ASTRAL,37405,36960,445,1.2,36268,26470.26871,3210.49526,29680.76397,1356
IDEA,119659,118242,1417,1.2,18627,31038.11166,3270.28144,34308.39311,13
TATACONSUM,47206,46664,542,1.16,9575,11757.00856,650.6687,12407.67726,1096
PETRONET,26240,25943,297,1.14,2434,3991.42329,122.75045,4114.17374,276
PNB,68886,68112,774,1.14,21398,26323.8712,2719.264,29043.1352,104
AXISBANK,160498,158699,1799,1.13,47966,99263.93525,4948.65425,104212.5895,1318
BOSCHLTD,19810,19591,219,1.12,5360,7814.99346,508.54435,8323.53781,41470
INFY,552239,546447,5792,1.06,205775,179743.06496,13776.78696,193519.85192,1092
JSWSTEEL,78050,77238,812,1.05,19122,27888.8541,2207.19735,30096.05145,1246
INDIGO,85197,84335,862,1.02,63758,61460.50593,8059.08928,69519.59521,5110
SONACOMS,22171,21952,219,1.0,7629,16930.87138,1251.90443,18182.77581,667
BANKBARODA,92071,91203,868,0.95,19301,34586.66747,1781.80031,36368.46778,246
ADANIENSOL,42102,41707,395,0.95,23704,54192.48097,6117.88315,60310.36413,1688
DELHIVERY,27693,27446,247,0.9,12282,26697.72895,1970.69327,28668.42223,511
MANAPPURAM,23293,23086,207,0.9,8617,24994.5162,1140.1305,26134.6467,327
SAIL,51028,50577,451,0.89,4762,14061.14228,531.9225,14593.06478,166
DIXON,132841,131697,1144,0.87,72742,52864.75699,8493.02683,61357.78382,13342
KOTAKBANK,161544,160339,1205,0.75,28130,55565.1612,2560.3218,58125.483,378
POWERINDIA,47550,47197,353,0.75,24275,25987.13827,2584.05103,28571.1893,32460
SBICARD,62690,62231,459,0.74,90575,97405.53272,7044.53312,104450.06584,640
LTM,56024,55622,402,0.72,39500,34143.61255,4234.08417,38377.69672,4060
GRASIM,70583,70078,505,0.72,39110,53892.05625,3086.5493,56978.60555,3108
