Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,05-May-2026,24300,Call,74219,27495,46724,169.94,126.5,95.7,32.18,2148793,254663.12799,24177.65
NIFTY,Index Options,05-May-2026,24500,Call,102426,66502,35924,54.02,64.05,50.8,26.08,1771310,105705.58121,24177.65
NIFTY,Index Options,05-May-2026,24400,Call,50213,27499,22714,82.6,91.5,70.1,30.53,1281731,110239.11984,24177.65
NIFTY,Index Options,05-May-2026,24200,Call,62769,45665,17104,37.46,170.65,128.15,33.16,1874173,257712.84379,24177.65
NIFTY,Index Options,05-May-2026,24450,Call,21453,6560,14893,227.03,77.55,59.85,29.57,574637,40981.96156,24177.65
NIFTY,Index Options,05-May-2026,24250,Call,23253,8881,14372,161.83,147.85,111.0,33.2,1153136,150957.03376,24177.65
NIFTY,Index Options,05-May-2026,24900,Call,33686,19945,13741,68.89,14.2,13.55,4.8,515070,6866.6557,24177.65
NIFTY,Index Options,05-May-2026,24800,Call,46969,35281,11688,33.13,20.95,18.5,13.24,721450,14415.29245,24177.65
NIFTY,Index Options,05-May-2026,24350,Call,20609,10036,10573,105.35,108.6,80.9,34.24,960198,98237.85738,24177.65
NIFTY,Index Options,05-May-2026,24550,Call,17177,6653,10524,158.18,54.0,43.1,25.29,557194,29459.40397,24177.65
NIFTY,Index Options,05-May-2026,24600,Call,38116,30134,7982,26.49,44.7,36.05,23.99,863651,37471.65776,24177.65
NIFTY,Index Options,12-May-2026,24600,Call,9527,2588,6939,268.12,127.6,107.0,19.25,24834,2602.91362,24177.65
NIFTY,Index Options,12-May-2026,24900,Call,9086,2604,6482,248.92,61.25,50.75,20.69,21063,1087.19833,24177.65
NIFTY,Index Options,05-May-2026,24650,Call,15228,8988,6240,69.43,37.0,30.95,19.55,463916,16334.71431,24177.65
NIFTY,Index Options,30-Jun-2026,26000,Call,55242,49226,6015,12.22,94.1,81.65,15.25,25273,1719.62546,24177.65
NIFTY,Index Options,05-May-2026,24850,Call,13855,8057,5798,71.96,17.4,15.6,11.54,321101,5265.89584,24177.65
NIFTY,Index Options,05-May-2026,24950,Call,13289,7805,5484,70.26,12.05,11.55,4.33,370883,4279.06261,24177.65
BAJFINANCE,Stock Futures,26-May-2026,0,-,86122,81862,4260,5.2,935.45,928.8,0.72,15372,107698.1535,932.8
NIFTY,Index Options,05-May-2026,24750,Call,16461,12477,3984,31.93,25.15,21.9,14.84,403609,9712.04336,24177.65
NIFTY,Index Options,05-May-2026,24150,Call,15105,11289,3816,33.8,197.25,147.4,33.82,762234,109227.36996,24177.65
RELIANCE,Stock Options,26-May-2026,1450,Call,8079,4414,3665,83.03,23.5,12.65,85.77,20510,2004.8525,1430.0
NIFTY,Index Options,12-May-2026,25000,Call,13801,10609,3192,30.09,46.75,39.35,18.81,49842,1785.4152,24177.65
NIFTY,Index Options,12-May-2026,24500,Call,11956,9053,2903,32.07,159.85,134.05,19.25,38471,4675.1498,24177.65
BIOCON,Stock Options,26-May-2026,400,Call,3576,721,2855,395.98,3.75,3.35,11.94,8950,955.4125,363.0
ITC,Stock Options,26-May-2026,325,Call,3473,699,2774,396.85,3.8,1.95,94.87,8398,556.28352,316.0
