Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,22-Sep-2026,23400,Put,107224,247382,-140158,-56.66,70.75,46.15,53.3,19335070,691982.82023,23329.0
NIFTY,Index Options,22-Sep-2026,23450,Put,39207,97810,-58603,-59.92,120.6,65.75,83.42,8949289,430402.63052,23329.0
NIFTY,Index Options,22-Sep-2026,23500,Put,21743,77732,-55989,-72.03,170.85,93.55,82.63,5145740,372803.71726,23329.0
HDFCBANK,Stock Futures,29-Sep-2026,0,-,438410,489158,-50748,-10.37,742.85,741.05,0.24,76334,369448.9266,738.6
TATASTEEL,Stock Futures,29-Sep-2026,0,-,80315,95085,-14770,-15.53,185.69,183.69,1.09,20429,103516.80735,184.97
NIFTY,Index Options,22-Sep-2026,23600,Put,5802,18565,-12763,-68.75,270.5,167.9,61.11,880699,110872.9585,23329.0
APLAPOLLO,Stock Futures,29-Sep-2026,0,-,30923,39081,-8158,-20.87,2196.9,2191.7,0.24,10058,76881.94388,2195.0
INDUSTOWER,Stock Futures,29-Sep-2026,0,-,45024,52804,-7780,-14.73,382.35,377.6,1.26,10105,64857.42675,382.1
NIFTY,Index Options,22-Sep-2026,23550,Put,6176,13183,-7007,-53.15,220.5,128.2,72.0,1167227,112234.12857,23329.0
WIPRO,Stock Futures,29-Sep-2026,0,-,62208,69188,-6980,-10.09,165.91,164.21,1.04,10632,52570.9872,166.0
ADANIGREEN,Stock Futures,29-Sep-2026,0,-,35188,39626,-4438,-11.2,1309.0,1304.9,0.31,5861,45947.54394,1304.0
BSE,Stock Futures,29-Sep-2026,0,-,55747,59869,-4122,-6.89,3237.0,3158.9,2.47,10451,67462.45912,3235.0
JIOFIN,Stock Futures,29-Sep-2026,0,-,75908,79881,-3973,-4.97,231.2,231.01,0.08,7685,41849.85867,230.7
IDFCFIRSTB,Stock Futures,29-Sep-2026,0,-,34710,38487,-3777,-9.81,86.0,85.77,0.27,5636,44694.1845,85.37
ADANIENT,Stock Futures,29-Sep-2026,0,-,44118,47622,-3504,-7.36,2997.7,2980.7,0.57,6141,56876.21515,2997.0
HDFCBANK,Stock Options,29-Sep-2026,730,Call,26016,29068,-3052,-10.5,15.95,15.1,5.63,19488,2268.69552,738.6
NIFTY,Index Options,22-Sep-2026,24000,Put,8337,11350,-3013,-26.55,672.65,558.1,20.52,13288,5461.73342,23329.0
JSWSTEEL,Stock Futures,29-Sep-2026,0,-,54685,57663,-2978,-5.16,1275.3,1274.5,0.06,4053,34787.29416,1267.0
HDFCLIFE,Stock Futures,29-Sep-2026,0,-,37492,40181,-2689,-6.69,562.2,561.35,0.15,4357,26979.54611,559.2
BANKNIFTY,Index Options,29-Sep-2026,57500,Put,43740,46408,-2668,-5.75,1053.7,973.3,8.26,19649,6168.56776,56215.55
BANKNIFTY,Index Options,29-Sep-2026,57000,Put,21001,23354,-2353,-10.08,623.35,604.65,3.09,48321,9502.32465,56215.55
NIFTY,Index Options,22-Sep-2026,23700,Put,6621,8964,-2343,-26.14,370.4,261.1,41.86,99706,19334.43913,23329.0
HDFCBANK,Stock Options,29-Sep-2026,720,Call,19548,21888,-2340,-10.69,23.9,22.9,4.37,9992,1695.79228,738.6
ASIANPAINT,Stock Futures,29-Sep-2026,0,-,22705,24887,-2182,-8.77,2463.1,2450.0,0.53,3753,23104.03095,2448.5
BSE,Stock Options,29-Sep-2026,3200,Call,5328,7492,-2164,-28.88,81.5,50.95,59.96,33681,5276.46546,3235.0
