Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
TIINDIA,32383,19376,13007,67.13,308713,54229.70514,26957.01656,81186.7217,2959
BOSCHLTD,59242,44536,14706,33.02,194085,52221.60809,14467.12047,66688.72856,48730
NIFTY,11366053,9212765,2153288,23.37,273926903,714072.19616,4473829.38127,5187901.57744,24154
COLPAL,48592,41158,7434,18.06,70024,29248.23082,3618.51806,32866.74888,1903
FINNIFTY,31990,27430,4560,16.62,76178,1351.76158,3598.08445,4949.84604,26108
SONACOMS,25032,22397,2635,11.76,35444,53172.19087,4088.57898,57260.76986,824
INOXWIND,36926,33407,3519,10.53,26796,24008.21952,1718.44608,25726.6656,74
SBICARD,57508,52397,5111,9.75,31760,30980.85816,1455.88392,32436.74208,615
MCX,96759,89417,7342,8.21,243445,93410.36856,24465.47422,117875.84278,3040
PAGEIND,39159,36439,2720,7.46,54969,17831.17274,2207.36407,20038.53681,36425
BANKNIFTY,1442954,1346081,96873,7.2,2989162,283263.61518,249685.17872,532948.7939,57262
KFINTECH,20856,19488,1368,7.02,21476,22245.92039,1109.68588,23355.60627,957
CAMS,24363,22921,1442,6.29,14717,10793.80879,761.91736,11555.72616,762
DIXON,134446,126957,7489,5.9,232178,80573.92947,18073.0396,98646.96907,14150
OIL,20387,19276,1111,5.76,33916,16297.05238,3206.7882,19503.84058,480
VOLTAS,73565,69585,3980,5.72,82117,35584.42057,3939.51041,39523.93098,1252
APLAPOLLO,35835,33950,1885,5.55,26076,37186.17325,1489.85389,38676.02714,2115
BRITANNIA,35008,33187,1821,5.49,22259,17014.59032,813.6344,17828.22472,5495
MIDCPNIFTY,136127,129256,6871,5.32,244755,29120.38114,16781.6427,45902.02384,14840
FORCEMOT,28236,26879,1357,5.05,28881,10669.34301,755.87926,11425.22228,18200
IREDA,44695,42604,2091,4.91,11323,17536.37052,693.31642,18229.68695,115
TMPV,127355,121416,5939,4.89,70849,41359.50864,3552.01568,44911.52432,322
IRFC,48351,46213,2138,4.63,12278,14816.75783,491.57986,15308.33769,86
LTM,41156,39354,1802,4.58,31970,42533.48517,2429.96119,44963.44636,4562
DRREDDY,63238,60530,2708,4.47,21850,50274.59937,1036.51756,51311.11693,1178
VMM,17295,16609,686,4.13,5903,13227.43361,187.55823,13414.99184,103
ASIANPAINT,74539,71605,2934,4.1,71409,49446.11055,3331.1453,52777.25585,2628
LUPIN,54405,52344,2061,3.94,22169,15304.23172,1220.29259,16524.52432,2232
BLUESTARCO,34334,33075,1259,3.81,17551,9858.98881,757.4684,10616.45721,1493
ONGC,70972,68386,2586,3.78,57805,33231.14437,2656.72147,35887.86585,239
PRESTIGE,22413,21601,812,3.76,14802,14758.37649,1098.92952,15857.30601,1590
LTF,39874,38431,1443,3.75,70917,76705.24297,5991.43275,82696.67572,325
NHPC,37935,36583,1352,3.7,8143,16806.28289,242.24225,17048.52514,76
BSE,194577,187994,6583,3.5,341049,155646.72798,26563.41474,182210.14272,3308
SUZLON,73775,71735,2040,2.84,23622,30904.23207,1527.91287,32432.14494,47
BAJAJHLDNG,7892,7675,217,2.83,4636,3041.69508,186.03122,3227.72631,11254
SBILIFE,30710,29890,820,2.74,9097,9260.46255,328.81893,9589.28148,1778
POLYCAB,44905,43718,1187,2.72,63388,67371.53812,6075.88948,73447.42761,9139
ANGELONE,33804,32914,890,2.7,37811,36899.63125,3129.359,40028.99025,291
HINDUNILVR,123800,120548,3252,2.7,48656,46413.65223,1813.80021,48227.45244,2035
TATAELXSI,37512,36556,956,2.62,20264,11815.46947,803.27021,12618.73968,3662
YESBANK,61041,59496,1545,2.6,11624,26403.45216,562.87579,26966.32795,22
HCLTECH,100666,98341,2325,2.36,56578,32881.55072,3071.44932,35953.00004,1298
ABCAPITAL,27462,26833,629,2.34,16339,27409.45941,1636.19643,29045.65584,402
ICICIGI,31217,30506,711,2.33,8284,10052.62033,171.39918,10224.01952,1623
TCS,281399,275187,6212,2.26,144680,50206.8849,9494.86522,59701.75013,2280
JIOFIN,197228,192944,4284,2.22,82183,69667.07986,4095.87398,73762.95385,245
NBCC,27812,27227,585,2.15,5715,9465.42415,309.10555,9774.5297,88
INDUSTOWER,86155,84353,1802,2.14,31388,73152.70544,1300.29311,74452.99855,372
WIPRO,127316,124806,2510,2.01,42989,47927.8575,2025.0369,49952.8944,178
BHARTIARTL,192760,189133,3627,1.92,182184,263459.16828,8363.81553,271822.98381,1934
RVNL,47027,46148,879,1.9,16789,11661.13429,732.35758,12393.49188,225
WAAREEENER,81169,79662,1507,1.89,23469,25824.32552,908.57579,26732.90131,2709
RELIANCE,497786,488694,9092,1.86,329774,173173.2063,18178.6781,191351.8844,1322
ICICIPRULI,30576,30027,549,1.83,12131,14853.79004,391.6301,15245.42015,498
SWIGGY,88297,86733,1564,1.8,36094,43524.97177,2345.36316,45870.33493,274
