Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
TRENT,94828,42017,52811,125.69,80085,52721.2966,6615.45942,59336.75603,2839
NIFTY,7648032,6577411,1070621,16.28,51514236,1102369.66312,3286593.99813,4388963.66125,23416
BLUESTARCO,15204,13119,2085,15.89,26447,23898.50742,3771.12248,27669.62991,1606
GVT&D,11509,9958,1551,15.58,9992,14043.15813,1893.66568,15936.82382,5090
FINNIFTY,9204,8040,1164,14.48,16391,2910.30249,4411.13905,7321.44154,25031
NAM-INDIA,12551,11116,1435,12.91,21826,62945.685,2643.66675,65589.35175,1135
ULTRACEMCO,68984,62738,6246,9.96,37078,40143.69009,1608.93006,41752.62015,11000
POLICYBZR,35725,32734,2991,9.14,20794,26316.23732,1911.11137,28227.34869,1532
BAJAJHLDNG,8083,7422,661,8.91,1793,2410.77429,103.85096,2514.62525,10081
VMM,8735,8054,681,8.46,4319,13711.57856,212.39847,13923.97703,118
NATIONALUM,44920,41504,3416,8.23,36002,65999.16056,5437.12781,71436.28837,413
NUVAMA,5418,5006,412,8.23,4010,3888.8448,530.81775,4419.66255,1568
DIVISLAB,48670,45231,3439,7.6,23849,22899.26409,1928.30099,24827.56508,6585
KALYANKJIL,50057,46525,3532,7.59,38407,45428.75645,3417.98396,48846.74042,363
360ONE,13086,12266,820,6.69,3265,8068.9868,189.4976,8258.4844,1071
RELIANCE,476929,449107,27822,6.19,207688,197963.73395,21209.85375,219173.5877,1308
LODHA,40489,38144,2345,6.15,10444,7375.68642,697.28774,8072.97417,882
POLYCAB,26420,24929,1491,5.98,24058,33153.55501,5029.17556,38182.73057,9707
COALINDIA,134076,126887,7189,5.67,112070,83499.07207,11743.20099,95242.27306,481
FEDERALBNK,67106,63522,3584,5.64,35088,44298.0535,4190.565,48488.6185,300
IEX,32324,30670,1654,5.39,13376,11548.21429,1260.38491,12808.59921,124
BHEL,64039,61064,2975,4.87,51463,124163.0943,11073.20103,135236.29533,387
HINDZINC,52416,50096,2320,4.63,15213,14053.54373,1863.07224,15916.61597,604
ASHOKLEY,88670,84778,3892,4.59,28276,39220.3895,4020.937,43241.3265,144
ETERNAL,124349,118946,5403,4.54,61102,77511.1771,8380.6203,85891.7974,254
HAL,73788,70630,3158,4.47,22515,25256.42815,2316.13276,27572.56092,4201
TITAN,71547,68491,3056,4.46,108731,94124.22243,11239.46402,105363.68645,4238
VOLTAS,44643,42748,1895,4.43,72424,51895.4577,8668.97988,60564.43758,1283
BOSCHLTD,25949,24848,1101,4.43,14639,14504.23239,1826.47121,16330.70361,36955
LAURUSLABS,32378,31055,1323,4.26,22597,41842.10187,5297.32894,47139.43081,1430
SOLARINDS,24043,23065,978,4.24,11013,19761.9421,1495.79535,21257.73746,18300
NHPC,53158,51017,2141,4.2,46684,71212.56547,3280.96765,74493.53313,76
BANKINDIA,21264,20409,855,4.19,5557,12711.58928,870.2096,13581.79888,139
LTF,33967,32621,1346,4.13,9020,20312.29597,665.96557,20978.26155,267
