Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,02-Jun-2026,23450,Put,347385,27170,320215,1178.56,0.05,100.7,-99.95,30932377,328733.83656,23483.55
NIFTY,Index Options,02-Jun-2026,23500,Call,437993,136747,301246,220.29,0.05,60.8,-99.92,48129750,460192.60462,23483.55
NIFTY,Index Options,02-Jun-2026,23500,Put,238877,64468,174409,270.54,16.4,130.6,-87.44,28951385,604258.83202,23483.55
NIFTY,Index Options,02-Jun-2026,23400,Put,247192,115370,131822,114.26,0.05,76.2,-99.93,28359034,429866.23737,23483.55
NIFTY,Index Options,02-Jun-2026,23350,Put,182932,62537,120395,192.52,0.05,55.5,-99.91,20745506,401840.45122,23483.55
NIFTY,Index Options,02-Jun-2026,23300,Put,212042,104443,107599,103.02,0.05,38.85,-99.87,29882593,549690.29823,23483.55
NIFTY,Index Options,02-Jun-2026,23550,Call,178411,87571,90840,103.73,0.1,45.15,-99.78,27013271,210879.10006,23483.55
NIFTY,Index Options,02-Jun-2026,23250,Put,149624,71492,78132,109.29,0.05,26.4,-99.81,22260083,259140.75624,23483.55
NIFTY,Index Options,02-Jun-2026,23450,Call,112616,49982,62634,125.31,33.55,81.5,-58.83,28163138,511104.62842,23483.55
NIFTY,Index Options,02-Jun-2026,23550,Put,76215,14768,61447,416.08,66.2,164.95,-59.87,9387703,322246.98702,23483.55
NIFTY,Index Options,02-Jun-2026,22700,Put,103568,51736,51832,100.19,0.05,1.65,-96.97,1552853,555.14494,23483.55
NIFTY,Index Options,09-Jun-2026,23300,Put,77093,25646,51447,200.6,75.85,149.0,-49.09,563156,48282.17966,23483.55
NIFTY,Index Options,02-Jun-2026,22300,Put,52279,8696,43583,501.18,0.05,0.65,-92.31,451206,108.51504,23483.55
NIFTY,Index Options,02-Jun-2026,23150,Put,81556,38822,42734,110.08,0.05,12.25,-99.59,9599998,34319.99285,23483.55
NIFTY,Index Options,02-Jun-2026,22500,Put,118949,76945,42004,54.59,0.05,1.0,-95.0,1616574,472.84789,23483.55
NIFTY,Index Options,02-Jun-2026,23200,Put,178514,141066,37448,26.55,0.05,17.7,-99.72,19580984,129185.54194,23483.55
NIFTY,Index Options,09-Jun-2026,21100,Put,67766,33697,34069,101.1,1.65,3.0,-45.0,76563,111.47572,23483.55
NIFTY,Index Options,02-Jun-2026,22600,Put,67244,33287,33957,102.01,0.05,1.2,-95.83,1148930,373.40225,23483.55
NIFTY,Index Options,02-Jun-2026,22550,Put,37339,4945,32394,655.09,0.05,1.05,-95.24,592747,165.67278,23483.55
NIFTY,Index Options,09-Jun-2026,23000,Put,68087,36211,31876,88.03,27.45,68.05,-59.66,409315,13345.30626,23483.55
NIFTY,Index Options,09-Jun-2026,23500,Put,62711,33132,29579,89.28,141.0,236.55,-40.39,445300,50948.1089,23483.55
NIFTY,Index Options,02-Jun-2026,22750,Put,46617,17842,28775,161.28,0.05,1.8,-97.22,1380557,538.41723,23483.55
NIFTY,Index Options,02-Jun-2026,23050,Put,52770,28356,24414,86.1,0.05,6.05,-99.17,4374924,5744.27521,23483.55
NIFTY,Index Options,09-Jun-2026,23400,Put,45536,21629,23907,110.53,103.95,189.5,-45.15,339115,33636.81685,23483.55
NIFTY,Index Options,02-Jun-2026,22800,Put,97797,73947,23850,32.25,0.05,2.05,-97.56,2390396,1025.47988,23483.55
