Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
MOTILALOFS,20970,14080,6890,48.93,123048,111977.57922,10343.53215,122321.11137,873
FINNIFTY,34038,26030,8008,30.76,160526,4487.33058,8984.67166,13472.00224,25909
SHRIRAMFIN,75850,62957,12893,20.48,229275,313251.87753,23331.67641,336583.55395,1006
SWIGGY,52351,45573,6778,14.87,140102,176981.80955,7063.46667,184045.27622,251
GODFRYPHLP,13797,12157,1640,13.49,32346,56235.36578,1065.01521,57300.38099,2131
NUVAMA,7821,6894,927,13.45,75879,31550.2505,9049.5026,40599.7531,1960
AUBANK,47573,43046,4527,10.52,63821,208288.2249,6394.4438,214682.6687,1013
LAURUSLABS,41748,38059,3689,9.69,88614,248050.82219,12292.97208,260343.79428,1609
GVT&D,37107,33872,3235,9.55,52782,84608.35818,1683.3802,86291.73838,4211
NIFTY,8814883,8047257,767626,9.54,98756423,2030038.73807,4985106.14613,7015144.88421,23767
AMBER,44962,41679,3283,7.88,95987,122173.11981,4240.62606,126413.74587,7250
BANKNIFTY,1749186,1623704,125482,7.73,10851333,928495.06278,774552.14671,1703047.2095,56693
TATACONSUM,53419,49622,3797,7.65,70861,128828.68031,3465.96437,132294.64468,1092
SBILIFE,38506,35798,2708,7.56,94069,129376.40891,4698.38148,134074.7904,1851
KFINTECH,21952,20440,1512,7.4,38962,54978.74994,1987.47755,56966.2275,859
UNITDSPR,39992,37260,2732,7.33,159858,134287.04184,8421.08528,142708.12712,1464
BAJAJHLDNG,8332,7870,462,5.87,11556,23099.72071,413.79612,23513.51684,10694
MIDCPNIFTY,189413,180353,9060,5.02,1059282,219129.77673,69606.15607,288735.9328,14436
CGPOWER,51611,49235,2376,4.83,180719,289643.99349,16099.97971,305743.9732,883
RADICO,9750,9379,371,3.96,8391,25965.72891,316.20669,26281.9356,4114
SBICARD,62248,59883,2365,3.95,63623,138189.23968,2494.228,140683.46768,618
PHOENIXLTD,15093,14574,519,3.56,25786,77090.40906,775.10366,77865.51272,2022
BAJFINANCE,158554,153334,5220,3.4,211633,574423.50442,11294.98147,585718.4859,1019
NIFTYNXT50,1946,1886,60,3.18,2302,4207.4001,170.39613,4377.79623,71766
GAIL,38178,37017,1161,3.14,31654,106575.402,1002.35457,107577.75657,170
CONCOR,29086,28229,857,3.04,27212,51595.12887,1114.4,52709.52887,481
HINDZINC,54095,52552,1543,2.94,90960,99464.54458,5472.72082,104937.2654,533
ITC,199190,193710,5480,2.83,137391,229016.40011,5862.26156,234878.66167,284
CANBK,93318,90991,2327,2.56,54113,278687.10555,3186.432,281873.53755,125
NTPC,142156,138805,3351,2.41,89377,219822.6399,2536.48815,222359.12805,347
NAM-INDIA,17351,16944,407,2.4,23442,88618.10406,432.735,89050.83906,1112
APLAPOLLO,22846,22381,465,2.08,19907,67301.12448,569.10955,67870.23404,1825
PIDILITIND,19792,19391,401,2.07,32265,106501.44465,857.04325,107358.4879,1572
COCHINSHIP,34905,34251,654,1.91,25708,69891.57792,495.10304,70386.68096,1394
JUBLFOOD,34098,33483,615,1.84,24622,64680.60087,887.81262,65568.4135,418
GMRAIRPORT,31710,31152,558,1.79,20699,78871.19355,726.52646,79597.72001,107
BRITANNIA,28922,28425,497,1.75,28875,94039.70195,793.79141,94833.49336,5385
BANKBARODA,94186,92701,1485,1.6,82635,203872.51082,8146.38737,212018.89819,246
HINDUNILVR,121417,119541,1876,1.57,84376,269830.1796,2818.27113,272648.45073,2146
M&M,159846,157429,2417,1.54,155374,328646.14308,6185.13638,334831.27946,3165
IDFCFIRSTB,67297,66385,912,1.37,52787,181352.97776,3023.62866,184376.60643,80
VMM,16799,16593,206,1.24,17281,47451.19914,523.99594,47975.19508,108
CHOLAFIN,35964,35534,430,1.21,35899,178703.38187,2087.21731,180790.59918,1721
IOC,56965,56383,582,1.03,37342,136044.79492,1201.58707,137246.382,138
EICHERMOT,89792,88878,914,1.03,83785,219997.47785,3207.55354,223205.03139,7648
HDFCBANK,932764,923477,9287,1.01,690411,1067669.36835,20613.10979,1088282.47814,743
SBIN,236329,233992,2337,1.0,293621,347271.26235,12509.81002,359781.07237,1012
NMDC,80942,80151,791,0.99,30712,115580.79067,721.83487,116302.62555,83
VOLTAS,40560,40164,396,0.99,36090,106073.46041,697.98348,106771.4439,1326
LT,194351,192586,1765,0.92,154949,307347.93738,8775.52012,316123.45751,3787
INDUSTOWER,88420,87634,786,0.9,43567,191281.76416,935.8092,192217.57336,394
HINDALCO,125765,124672,1093,0.88,75930,242514.68955,2341.77979,244856.46934,943
KAYNES,40293,39983,310,0.78,63533,148728.1698,2528.18587,151256.35567,3177
IDEA,124467,123694,773,0.62,66237,351236.58405,5645.05976,356881.64381,13
ADANIENSOL,48615,48339,276,0.57,78553,212909.23716,4101.05909,217010.29626,1702
MFSL,28899,28740,159,0.55,23180,95709.27328,240.6114,95949.88468,1508
SAIL,53813,53537,276,0.52,18983,73129.24909,1040.28202,74169.53111,161
ASIANPAINT,66879,66567,312,0.47,62459,138322.367,1919.12032,140241.48732,2639
BHARTIARTL,184950,184117,833,0.45,123656,323767.23691,5355.87969,329123.1166,1901
FORCEMOT,25271,25171,100,0.4,51236,51703.7402,1175.68152,52879.42172,17614
ASHOKLEY,64874,64675,199,0.31,51491,150787.4855,3693.7955,154481.281,151
COLPAL,31441,31350,91,0.29,29742,91639.10552,713.85872,92352.96424,2090
FORTIS,20766,20708,58,0.28,16178,67632.00839,384.93862,68016.94701,946
CIPLA,66258,66092,166,0.25,170783,125516.61756,7954.12881,133470.74637,1409
BANKINDIA,34127,34060,67,0.2,27931,76881.33856,1880.48016,78761.81872,142
LICHSGFIN,36508,36449,59,0.16,18416,56050.0088,677.4698,56727.4786,540
BANDHANBNK,90632,90505,127,0.14,90683,116752.68144,6769.33524,123522.01668,165
RECLTD,52146,52083,63,0.12,43196,84219.28452,2086.82979,86306.11431,361
KOTAKBANK,161370,161210,160,0.1,83499,348728.4342,2663.5646,351391.9988,384
ADANIPORTS,69893,69836,57,0.08,71063,245509.82449,2978.84593,248488.67042,1772
AXISBANK,239849,239798,51,0.02,215347,703983.76531,6983.67637,710967.44168,1230
HINDPETRO,42919,42936,-17,-0.04,51361,139249.36395,2644.05404,141893.41799,382
TITAN,79206,79266,-60,-0.08,57444,156047.04577,2131.59478,158178.64055,4688
VBL,69752,69823,-71,-0.1,39550,139357.69966,1068.0003,140425.69997,457
MANAPPURAM,28452,28494,-42,-0.15,24598,127691.8689,1613.0661,129304.935,353
PAGEIND,23904,23949,-45,-0.19,21188,94681.84333,287.99549,94969.83882,40000
AMBUJACEM,90772,90967,-195,-0.21,50636,184492.39548,1118.27964,185610.67512,426
GRASIM,64614,64828,-214,-0.33,35299,170162.8203,603.1143,170765.9346,3093
POWERINDIA,53668,53847,-179,-0.33,88678,143941.29515,4670.22404,148611.51919,31150
DIVISLAB,76725,76999,-274,-0.36,136729,171939.78216,1943.0174,173882.79956,7220
BHEL,72015,72277,-262,-0.36,76671,192892.43505,6510.3864,199402.82145,417
PNBHOUSING,18387,18462,-75,-0.41,13838,46731.25925,407.97744,47139.23669,1061
POWERGRID,54133,54438,-305,-0.56,28363,80830.97933,735.4216,81566.40093,288
TATAPOWER,82246,82732,-486,-0.59,37241,83736.8691,1796.37353,85533.24264,375
ONGC,85623,86140,-517,-0.6,65000,106101.9378,1751.0751,107853.0129,248
RELIANCE,511499,514840,-3341,-0.65,490522,690195.42715,21412.72965,711608.1568,1280
BEL,143600,144558,-958,-0.66,79540,173052.32832,3570.02214,176622.35046,405
ICICIBANK,258781,260588,-1807,-0.69,218061,1045851.28746,7852.48051,1053703.76797,1436
CUMMINSIND,33118,33360,-242,-0.73,23499,152169.3438,833.3268,153002.6706,5602
YESBANK,75082,75632,-550,-0.73,32175,109292.2109,1059.5148,110351.7257,23
SUNPHARMA,97457,98339,-882,-0.9,79781,187694.35933,1865.66016,189560.01949,1942
SUPREMEIND,21572,21776,-204,-0.94,35661,54873.22176,912.7486,55785.97036,3463
PGEL,29219,29510,-291,-0.99,31098,48850.24117,973.5353,49823.77647,574
PNB,68381,69120,-739,-1.07,45423,187106.8736,1992.7048,189099.5784,110
CAMS,18339,18548,-209,-1.13,20235,61566.52276,635.22566,62201.74842,758
CROMPTON,37340,37769,-429,-1.14,39522,100013.02167,1048.4619,101061.48358,251
TATASTEEL,134931,136643,-1712,-1.25,77612,177293.8519,2871.33247,180165.18437,182
ADANIENT,95597,96819,-1222,-1.26,80944,267902.94827,5806.7483,273709.69657,3025
LUPIN,24381,24718,-337,-1.36,26328,107369.34647,1411.80733,108781.1538,2371
UNOMINDA,14712,14923,-211,-1.41,14366,48166.44668,280.34325,48446.78993,1131
JINDALSTEL,34528,35025,-497,-1.42,27943,66390.10575,1488.7705,67878.87625,1040
PIIND,31039,31489,-450,-1.43,40188,100849.92365,1104.89617,101954.81982,2727
INDIGO,102912,104528,-1616,-1.55,271860,306121.16202,21271.45131,327392.61333,5000
PAYTM,84410,85747,-1337,-1.56,161787,242950.2592,12963.07924,255913.33844,1283
COFORGE,72530,73774,-1244,-1.69,87377,245376.51483,5776.0901,251152.60494,1486
MUTHOOTFIN,43006,43752,-746,-1.71,62821,192665.44126,3020.33168,195685.77294,2983
TIINDIA,14514,14768,-254,-1.72,17887,55133.764,377.71614,55511.48014,2780
ANGELONE,31713,32284,-571,-1.77,31396,78070.9975,1575.21825,79646.21575,307
SHREECEM,18441,18774,-333,-1.77,20900,69993.0467,248.83695,70241.88365,27000
INOXWIND,29939,30482,-543,-1.78,15835,44088.97536,619.26784,44708.2432,77
PETRONET,26918,27412,-494,-1.8,21812,69429.4922,375.43069,69804.92289,274
SUZLON,66388,67617,-1229,-1.82,36273,148210.83515,1165.6187,149376.45385,52
GODREJCP,28200,28730,-530,-1.84,20119,82138.4846,173.2131,82311.6977,1063
PFC,67882,69180,-1298,-1.88,35918,100061.37258,1005.94,101067.31258,412
INDUSINDBK,99486,101412,-1926,-1.9,98760,269825.87527,4228.36652,274054.24179,997
GLENMARK,40858,41657,-799,-1.92,25198,138890.6307,402.49226,139293.12296,2214
HAL,72428,73852,-1424,-1.93,73928,127547.47713,3450.17079,130997.64792,4572
DABUR,43973,44853,-880,-1.96,25396,81043.27812,616.7055,81659.98362,423
ASTRAL,32668,33330,-662,-1.99,73127,138087.31933,3390.52857,141477.8479,1460
BAJAJFINSV,69635,71048,-1413,-1.99,60736,134865.5988,1956.08478,136821.68358,1880
HYUNDAI,33999,34710,-711,-2.05,33275,91441.64939,989.54754,92431.19693,1952
ALKEM,16866,17243,-377,-2.19,13520,42390.9658,144.00695,42534.97275,5642
JSWSTEEL,77741,79483,-1742,-2.19,47472,264654.53588,883.65026,265538.18614,1241
MCX,88188,90188,-2000,-2.22,106454,182585.53917,5389.6918,187975.23097,2732
ETERNAL,134956,138065,-3109,-2.25,188285,262629.65218,9471.75924,272101.41143,280
OFSS,56440,57758,-1318,-2.28,145880,173763.23074,15190.60231,188953.83305,10610
TCS,385148,394283,-9135,-2.32,586905,725723.49053,17799.98629,743523.47682,2250
RBLBANK,27247,27902,-655,-2.35,23306,124402.1734,1312.84122,125715.01463,352
UPL,37565,38484,-919,-2.39,23493,120540.09214,678.15947,121218.25162,603
UNIONBANK,54021,55352,-1331,-2.4,40447,173662.79553,1378.0158,175040.81133,170
MOTHERSON,38477,39429,-952,-2.41,24651,122275.74586,1230.85669,123506.60256,145
BOSCHLTD,19036,19518,-482,-2.47,25838,97423.39697,607.13664,98030.53361,41900
HDFCLIFE,75819,77745,-1926,-2.48,44760,136124.05048,1595.60192,137719.6524,555
SONACOMS,27560,28271,-711,-2.51,87100,144625.5907,7491.61539,152117.20609,718
ZYDUSLIFE,18727,19216,-489,-2.54,14857,88017.46479,468.1773,88485.64209,1111
FEDERALBNK,67938,69713,-1775,-2.55,48885,244852.97725,1628.025,246481.00225,354
BIOCON,42018,43124,-1106,-2.56,33666,167247.57425,1771.56175,169019.136,434
DLF,80471,82612,-2141,-2.59,48002,98984.16909,2020.7943,101004.96339,646
IRFC,43663,44843,-1180,-2.63,25152,52875.45581,1037.19273,53912.64854,87
MANKIND,20021,20564,-543,-2.64,17610,61942.335,343.4845,62285.8195,2512
ABCAPITAL,20281,20843,-562,-2.7,22158,117070.30774,1501.9035,118572.21124,394
BPCL,43741,44961,-1220,-2.71,45325,95653.61001,1646.36256,97299.97257,310
AUROPHARMA,35972,37013,-1041,-2.81,20586,62576.046,1070.99987,63647.04588,1527
MARUTI,151895,156477,-4582,-2.93,213648,186486.87898,7770.93099,194257.80997,13450
TMPV,129383,133650,-4267,-3.19,96561,163326.02144,4150.59744,167476.61888,324
RVNL,43243,44692,-1449,-3.24,36266,92993.84363,1172.99913,94166.84277,224
COALINDIA,102757,106330,-3573,-3.36,61531,126766.84572,2158.90231,128925.74803,426
BHARATFORG,24834,25706,-872,-3.39,23216,125122.53985,1522.24765,126644.7875,2155
POLYCAB,64398,66674,-2276,-3.41,72895,163377.20065,3153.59525,166530.7959,8900
OIL,24716,25597,-881,-3.44,24782,64706.74448,766.25108,65472.99556,450
NYKAA,22526,23358,-832,-3.56,14535,95660.36937,598.33656,96258.70593,322
NHPC,41143,42674,-1531,-3.59,27052,77061.69174,649.96886,77711.6606,79
JIOFIN,144847,150248,-5401,-3.59,96412,188447.81788,4037.86917,192485.68705,234
POLICYBZR,47577,49392,-1815,-3.67,45519,126597.83461,968.73252,127566.56713,1536
DELHIVERY,29757,30925,-1168,-3.78,22362,79013.98455,1118.35611,80132.34066,462
ABB,48500,50406,-1906,-3.78,66597,166857.05618,3817.02616,170674.08235,7390
LICI,32112,33385,-1273,-3.81,24715,83545.45752,691.46616,84236.92368,421
NESTLEIND,54444,56625,-2181,-3.85,72247,108747.12715,3210.9337,111958.06085,1447
NAUKRI,46108,47992,-1884,-3.93,45045,115052.71734,1106.60302,116159.32036,1162
ADANIGREEN,79244,82497,-3253,-3.94,94963,210907.0374,6897.50406,217804.54146,1395
PATANJALI,59433,61881,-2448,-3.96,51912,103268.36043,1655.38529,104923.74573,340
NATIONALUM,51725,53877,-2152,-3.99,36414,114137.86856,1716.55556,115854.42412,344
BSE,105003,109385,-4382,-4.01,119345,175542.17378,6361.81552,181903.9893,3550
ADANIPOWER,80658,84130,-3472,-4.13,87237,167206.98445,3434.59802,170641.58247,213
NBCC,27097,28324,-1227,-4.33,15147,44878.9861,520.5096,45399.4957,93
HDFCAMC,43520,45502,-1982,-4.36,31458,95556.49776,1396.67232,96953.17008,2509
BLUESTARCO,21054,22061,-1007,-4.56,20104,51716.9534,370.57959,52087.53299,1637
INDIANB,35039,36790,-1751,-4.76,22487,85635.2142,910.1072,86545.3214,825
TVSMOTOR,108173,113609,-5436,-4.78,119871,379407.80263,3410.03815,382817.84079,3869
DIXON,127243,133675,-6432,-4.81,177462,275730.74994,7145.66456,282876.4145,13878
APOLLOHOSP,33417,35162,-1745,-4.96,30042,126877.90755,1038.08116,127915.98871,8794
MAXHEALTH,33926,35709,-1783,-4.99,24699,89220.59055,336.50988,89557.10043,1079
ULTRACEMCO,75111,79087,-3976,-5.03,75737,129399.37828,1567.92831,130967.30659,11840
GODREJPROP,42810,45083,-2273,-5.04,48463,107611.71005,1863.19003,109474.90008,2050
PRESTIGE,17423,18351,-928,-5.06,22968,72186.78258,666.28057,72853.06315,1600
SOLARINDS,30135,31800,-1665,-5.24,26000,100221.21059,1108.99311,101330.2037,18519
LTF,45767,48303,-2536,-5.25,35288,125014.83637,1442.8287,126457.66507,302
JSWENERGY,37632,39753,-2121,-5.34,33743,85475.8945,760.56755,86236.46205,550
IEX,32446,34323,-1877,-5.47,60738,64217.34523,2712.36159,66929.70682,124
ICICIGI,37108,39260,-2152,-5.48,63349,94558.25379,2191.51676,96749.77055,1665
BAJAJ-AUTO,109727,116231,-6504,-5.6,287879,213716.57706,12625.08153,226341.65859,11100
360ONE,17703,18753,-1050,-5.6,19895,41071.9275,656.4484,41728.3759,1102
MARICO,19736,20928,-1192,-5.7,16809,86021.34312,654.01176,86675.35488,857
DRREDDY,87525,92890,-5365,-5.78,110505,169404.03112,5505.09475,174909.12587,1153
TRENT,114343,121498,-7155,-5.89,99328,275201.04091,3655.91292,278856.95384,2886
TECHM,66252,70419,-4167,-5.92,66770,299360.4687,3553.11312,302913.58182,1555
MAZDOCK,48622,51781,-3159,-6.1,40263,86331.79329,1168.78178,87500.57508,2302
INDHOTEL,38993,41644,-2651,-6.37,38090,137952.7673,1118.9679,139071.7352,727
LTM,41397,44219,-2822,-6.38,53513,126212.12967,2071.08556,128283.21523,4081
IREDA,32043,34235,-2192,-6.4,22797,78308.60382,746.80328,79055.4071,120
HEROMOTOCO,69173,73952,-4779,-6.46,128801,203765.64657,6706.45371,210472.10028,5010
LODHA,42528,45517,-2989,-6.57,62873,162471.93693,3621.99187,166093.92881,1143
ICICIPRULI,40067,42898,-2831,-6.6,23328,60172.19979,395.41974,60567.61953,500
KEI,22514,24194,-1680,-6.94,25417,83282.39773,752.71623,84035.11396,4870
WIPRO,162781,175254,-12473,-7.12,146670,430909.7325,5198.1951,436107.9276,176
SIEMENS,34556,37214,-2658,-7.14,36101,125437.52147,1226.96449,126664.48597,3701
VEDL,113836,122782,-8946,-7.29,64184,82582.51752,1668.27671,84250.79423,264
PERSISTENT,73415,79250,-5835,-7.36,123959,181986.1862,7271.53982,189257.72602,5195
HAVELLS,36576,39646,-3070,-7.74,52931,98474.5235,2439.63515,100914.15865,1230
PREMIERENE,19628,21300,-1672,-7.85,17701,71567.69282,309.93521,71877.62803,1017
TORNTPHARM,53334,57904,-4570,-7.89,44117,161828.50322,1002.06507,162830.5683,4978
KALYANKJIL,88926,96548,-7622,-7.89,93762,150507.8041,9091.40152,159599.20563,572
MPHASIS,30874,33555,-2681,-7.99,109048,131163.31057,6655.23729,137818.54787,2282
WAAREEENER,74181,80740,-6559,-8.12,52413,150272.59199,1174.87165,151447.46365,2707
HCLTECH,153277,167536,-14259,-8.51,216875,324873.6276,9186.8048,334060.4324,1269
CDSL,52143,57160,-5017,-8.78,52399,103811.19247,2552.23632,106363.4288,1335
INFY,575701,632432,-56731,-8.97,1171091,1240138.83256,39292.0782,1279430.91076,1039
OBEROIRLTY,35476,39481,-4005,-10.14,30461,109984.65054,477.32272,110461.97326,1815
DALBHARAT,20175,22500,-2325,-10.33,77785,88436.379,3798.96023,92235.33923,1805
DMART,64782,72388,-7606,-10.51,72349,174526.30143,2007.012,176533.31343,4020
EXIDEIND,24012,26853,-2841,-10.58,26005,28500.05808,1532.13264,30032.19072,439
BDL,44776,51097,-6321,-12.37,42597,101956.84575,1530.35385,103487.19961,1241
SRF,62649,71746,-9097,-12.68,126765,107073.43112,4619.52042,111692.95154,2669
TATAELXSI,73850,85734,-11884,-13.86,216041,151386.95663,7360.20732,158747.16396,3537
KPITTECH,48667,57885,-9218,-15.92,106410,117352.45788,5147.48978,122499.94766,583
