Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,23-Jun-2026,25500,Call,80952,123357,-42405,-34.38,0.5,0.85,-41.18,303671,146.06575,24102.9
NIFTY,Index Options,23-Jun-2026,25300,Call,34967,72714,-37747,-51.91,0.55,1.05,-47.62,297412,160.45377,24102.9
NIFTY,Index Options,23-Jun-2026,25000,Call,147958,179550,-31592,-17.6,0.75,1.75,-57.14,1010835,742.4583,24102.9
NIFTY,Index Options,23-Jun-2026,22000,Put,34609,59155,-24546,-41.49,0.35,0.75,-53.33,118932,46.38348,24102.9
NIFTY,Index Options,23-Jun-2026,23500,Put,125163,146520,-21357,-14.58,1.5,5.55,-72.97,1133433,1606.07456,24102.9
NIFTY,Index Options,23-Jun-2026,22800,Put,25674,44635,-18961,-42.48,0.6,1.35,-55.56,228103,140.8536,24102.9
NIFTY,Index Options,23-Jun-2026,25200,Call,50152,68224,-18072,-26.49,0.7,1.15,-39.13,219902,130.07203,24102.9
NIFTY,Index Options,23-Jun-2026,25400,Call,28084,44840,-16756,-37.37,0.55,0.9,-38.89,176231,88.20361,24102.9
NIFTY,Index Options,23-Jun-2026,22500,Put,37410,52734,-15324,-29.06,0.6,1.0,-40.0,223998,106.28705,24102.9
NIFTY,Index Options,23-Jun-2026,26000,Call,39084,52958,-13874,-26.2,0.3,0.6,-50.0,152849,45.70185,24102.9
NIFTY,Index Options,23-Jun-2026,25800,Call,21567,32942,-11375,-34.53,0.3,0.65,-53.85,44433,15.88479,24102.9
NIFTY,Index Options,23-Jun-2026,22700,Put,13372,24620,-11248,-45.69,0.55,1.15,-52.17,135571,77.54661,24102.9
NIFTY,Index Options,23-Jun-2026,23300,Put,60980,71239,-10259,-14.4,1.05,2.9,-63.79,644732,674.71203,24102.9
NIFTY,Index Options,23-Jun-2026,25600,Call,10397,17461,-7064,-40.46,0.45,0.75,-40.0,65997,30.02863,24102.9
BANKNIFTY,Index Options,30-Jun-2026,57600,Call,5256,11312,-6056,-53.54,646.0,649.75,-0.58,30704,6299.7239,57935.6
NIFTY,Index Options,23-Jun-2026,26300,Call,13011,18595,-5584,-30.03,0.25,0.5,-50.0,39046,10.40575,24102.9
NIFTY,Index Options,23-Jun-2026,21500,Put,11769,17068,-5299,-31.05,0.3,0.55,-45.45,21434,6.26944,24102.9
NIFTY,Index Options,23-Jun-2026,25700,Call,10312,15530,-5218,-33.6,0.35,0.75,-53.33,42022,17.208,24102.9
NIFTY,Index Options,23-Jun-2026,22900,Put,31163,36283,-5120,-14.11,0.55,1.55,-64.52,233459,159.33576,24102.9
BANKNIFTY,Index Options,30-Jun-2026,60000,Call,60232,65244,-5012,-7.68,19.6,30.9,-36.57,92784,582.86908,57935.6
NIFTY,Index Options,23-Jun-2026,21200,Put,42226,47220,-4994,-10.58,0.2,0.45,-55.56,137895,30.47479,24102.9
BANKNIFTY,Index Options,30-Jun-2026,54000,Put,42678,46720,-4042,-8.65,10.95,18.65,-41.29,37168,130.34817,57935.6
NIFTY,Index Options,23-Jun-2026,23100,Put,30125,34150,-4025,-11.79,0.7,2.1,-66.67,310334,252.14637,24102.9
NIFTY,Index Options,23-Jun-2026,21800,Put,7613,11513,-3900,-33.87,0.4,0.65,-38.46,28402,11.26139,24102.9
NIFTY,Index Options,23-Jun-2026,23000,Put,116218,119917,-3699,-3.08,0.7,1.8,-61.11,749760,550.69872,24102.9
