Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,18-Aug-2026,25500,Call,85372,130026,-44654,-34.34,0.4,0.85,-52.94,516249,224.82643,24287.65
NIFTY,Index Options,18-Aug-2026,25000,Call,134118,178164,-44046,-24.72,0.95,2.1,-54.76,1458954,1204.36652,24287.65
NIFTY,Index Options,18-Aug-2026,25800,Call,12192,50833,-38641,-76.02,0.3,0.5,-40.0,151649,49.28592,24287.65
NIFTY,Index Options,18-Aug-2026,25700,Call,20473,53358,-32885,-61.63,0.3,0.55,-45.45,166674,56.33581,24287.65
NIFTY,Index Options,18-Aug-2026,23000,Put,57915,85824,-27909,-32.52,0.55,1.2,-54.17,296127,138.58743,24287.65
NIFTY,Index Options,18-Aug-2026,24800,Call,131528,159340,-27812,-17.45,1.3,5.05,-74.26,1748108,2238.45229,24287.65
NIFTY,Index Options,18-Aug-2026,25900,Call,14940,36398,-21458,-58.95,0.3,0.5,-40.0,72215,23.46987,24287.65
NIFTY,Index Options,18-Aug-2026,25600,Call,34169,54841,-20672,-37.69,0.35,0.65,-46.15,175801,66.27697,24287.65
NIFTY,Index Options,18-Aug-2026,26000,Call,42121,60673,-18552,-30.58,0.3,0.55,-45.45,167619,49.02855,24287.65
NIFTY,Index Options,18-Aug-2026,22000,Put,29827,48263,-18436,-38.2,0.2,0.45,-55.56,98912,21.21662,24287.65
NIFTY,Index Options,18-Aug-2026,25100,Call,53494,71399,-17905,-25.08,0.7,1.35,-48.15,646736,458.21245,24287.65
NIFTY,Index Options,18-Aug-2026,22500,Put,33186,45641,-12455,-27.29,0.4,0.8,-50.0,71772,25.19197,24287.65
NIFTY,Index Options,18-Aug-2026,23200,Put,33343,45396,-12053,-26.55,0.7,1.35,-48.15,211220,113.95319,24287.65
NIFTY,Index Options,18-Aug-2026,25400,Call,49853,60196,-10343,-17.18,0.4,0.85,-52.94,211081,98.7859,24287.65
NIFTY,Index Options,18-Aug-2026,22800,Put,12924,22203,-9279,-41.79,0.6,1.1,-45.45,68012,29.61922,24287.65
NIFTY,Index Options,18-Aug-2026,23300,Put,46753,55837,-9084,-16.27,0.6,1.55,-61.29,394066,227.96718,24287.65
NIFTY,Index Options,18-Aug-2026,24900,Call,78208,85150,-6942,-8.15,1.05,3.05,-65.57,1009776,1037.03995,24287.65
NIFTY,Index Options,18-Aug-2026,25650,Call,8214,14922,-6708,-44.95,0.3,0.6,-50.0,40232,13.85992,24287.65
NIFTY,Index Options,18-Aug-2026,25050,Call,24957,31303,-6346,-20.27,0.7,1.65,-57.58,354480,292.62324,24287.65
NIFTY,Index Options,18-Aug-2026,26100,Call,3106,9315,-6209,-66.66,0.3,0.5,-40.0,30652,9.16494,24287.65
PFC,Stock Futures,25-Aug-2026,0,-,43419,49333,-5914,-11.99,376.3,377.1,-0.21,7800,38141.61,374.4
NIFTY,Index Options,18-Aug-2026,24950,Call,24663,30476,-5813,-19.07,0.85,2.35,-63.83,399244,381.47764,24287.65
NIFTY,Index Options,18-Aug-2026,23100,Put,17140,22643,-5503,-24.3,0.7,1.25,-44.0,138519,72.02988,24287.65
NIFTY,Index Options,18-Aug-2026,23700,Put,54258,59757,-5499,-9.2,0.9,2.45,-63.27,826366,800.33547,24287.65
NIFTY,Index Options,18-Aug-2026,22200,Put,4042,8857,-4815,-54.36,0.45,0.6,-25.0,37494,8.77359,24287.65
