Symbol,Open Interest,Open Interest.1,chng in OI,%chng in OI,Volume,Futures Value,Options Value,Total Value,Underlying value
ZYDUSLIFE,28752,21894,6858,31.32,116778,127224.20709,14723.60985,141947.81694,1017
ASTRAL,45194,34849,10345,29.69,121271,71765.22477,9487.34376,81252.56853,1444
FINNIFTY,19062,15662,3400,21.71,31912,1676.34588,2587.35396,4263.69984,25283
NIFTY,11297720,9525005,1772715,18.61,417084146,968282.75787,7351272.01741,8319554.77529,23618
MOTILALOFS,11137,9546,1591,16.67,11689,7559.66178,846.11074,8405.77252,853
PIIND,30407,26320,4087,15.53,50154,34975.36047,4584.75176,39560.11223,3120
PGEL,34677,30458,4219,13.85,42856,22891.41973,4409.41578,27300.83552,465
BOSCHLTD,20666,18254,2412,13.21,15514,13515.89547,961.99927,14477.89475,37000
ANGELONE,29215,25945,3270,12.6,89748,64122.708,11320.39175,75443.09975,329
MIDCPNIFTY,143362,128286,15076,11.75,305533,65483.23231,30823.81551,96307.04782,14298
FORCEMOT,22643,20732,1911,9.22,23532,16591.14853,743.00816,17334.1567,19220
AMBER,77501,71153,6348,8.92,141154,108770.46185,13550.58261,122321.04446,7115
MOTHERSON,41695,38325,3370,8.79,21060,41850.89268,2920.3564,44771.24908,131
BEL,163881,151578,12303,8.12,165156,114277.17062,15833.95347,130111.1241,424
POLICYBZR,39068,36179,2889,7.99,55150,50737.26,4597.17667,55334.43667,1790
MANKIND,32894,30489,2405,7.89,29426,25397.41227,2411.11863,27808.5309,2470
DMART,44404,41343,3061,7.4,38963,21943.49181,2033.803,23977.29481,4233
TECHM,64755,60484,4271,7.06,108224,86750.62386,10910.193,97660.81686,1467
BSE,71429,67041,4388,6.55,253271,283478.09957,66690.22908,350168.32866,4198
GAIL,40201,37796,2405,6.36,20355,28876.72615,1066.85775,29943.5839,155
BANKNIFTY,1433807,1352147,81660,6.04,2981653,433420.66899,367837.48776,801258.15676,53409
RVNL,68415,64950,3465,5.33,19518,29090.67307,1020.85823,30111.5313,270
ICICIBANK,331492,314836,16656,5.29,203348,327677.10514,12762.05028,340439.15542,1242
TVSMOTOR,90198,85710,4488,5.24,94648,67809.17113,5026.75272,72835.92386,3286
OFSS,37306,35555,1751,4.92,100234,43642.49602,11725.35427,55367.8503,9675
AXISBANK,174500,166401,8099,4.87,131694,230996.44106,8952.67062,239949.11168,1237
TATACONSUM,41610,39686,1924,4.85,32032,27686.17533,1460.93392,29147.10925,1211
PNBHOUSING,24301,23195,1106,4.77,5341,16112.42646,233.40304,16345.8295,1063
TMPV,175052,167513,7539,4.5,217579,62655.47736,7000.40976,69655.88712,360
ALKEM,14808,14175,633,4.47,10692,14912.95696,672.04906,15585.00602,5467
COCHINSHIP,19018,18207,811,4.45,10979,13705.11248,752.20872,14457.3212,1488
COFORGE,105925,101603,4322,4.25,294534,116797.91757,27409.8693,144207.78687,1411
VMM,10330,9940,390,3.92,3685,3355.26055,439.07341,3794.33396,121
RELIANCE,475771,458002,17769,3.88,524085,192412.38415,25369.5624,217781.94655,1322
ADANIPOWER,49645,47844,1801,3.76,34490,44913.61345,5099.45749,50013.07095,218
TORNTPHARM,33449,32274,1175,3.64,24957,28186.11,1502.24311,29688.35311,4450
