Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
INFY,Stock Futures,30-Jun-2026,0,-,87710,168823,-81113,-48.05,1044.0,1055.7,-1.11,98058,412122.08472,1042.9
TCS,Stock Futures,30-Jun-2026,0,-,67036,121198,-54162,-44.69,2095.0,2116.9,-1.03,85821,319260.98568,2095.9
HCLTECH,Stock Futures,30-Jun-2026,0,-,29338,65913,-36575,-55.49,1103.6,1115.4,-1.06,49010,191364.446,1100.5
BAJFINANCE,Stock Futures,30-Jun-2026,0,-,37850,68513,-30663,-44.76,978.0,985.55,-0.77,36576,270383.508,981.4
AXISBANK,Stock Futures,30-Jun-2026,0,-,29134,59710,-30576,-51.21,1373.4,1383.3,-0.72,34396,297349.1205,1377.2
NIFTY,Index Options,30-Jun-2026,23400,Put,68560,96851,-28291,-29.21,3.3,12.75,-74.12,464552,1971.79096,24056.0
BHARTIARTL,Stock Futures,30-Jun-2026,0,-,50370,78624,-28254,-35.94,1855.4,1881.4,-1.38,34847,309177.56821,1849.9
NIFTY,Index Options,30-Jun-2026,22000,Put,96024,124032,-28008,-22.58,1.1,2.7,-59.26,273807,348.83011,24056.0
NIFTY,Index Options,30-Jun-2026,24000,Call,132769,159890,-27120,-16.96,160.95,165.9,-2.98,990879,136324.14194,24056.0
ETERNAL,Stock Futures,30-Jun-2026,0,-,35058,59711,-24653,-41.29,254.8,256.7,-0.74,27959,173637.27257,255.0
NIFTY,Index Options,30-Jun-2026,23700,Put,69595,90245,-20650,-22.88,12.95,37.0,-65.0,652122,6620.99466,24056.0
TATASTEEL,Stock Futures,30-Jun-2026,0,-,34913,55363,-20450,-36.94,188.4,190.64,-1.17,25030,129983.293,188.6
NTPC,Stock Futures,30-Jun-2026,0,-,45814,66137,-20323,-30.73,352.4,357.65,-1.47,23282,124147.7727,352.5
ITC,Stock Futures,30-Jun-2026,0,-,44028,64283,-20255,-31.51,290.1,290.75,-0.22,27640,128815.6672,290.0
NIFTY,Index Options,30-Jun-2026,22950,Put,13829,33870,-20041,-59.17,1.8,6.1,-70.49,118462,263.34102,24056.0
NIFTY,Index Options,30-Jun-2026,23900,Put,109133,129056,-19923,-15.44,38.15,81.2,-53.02,1113361,25669.09453,24056.0
NIFTY,Index Options,30-Jun-2026,23300,Put,63780,83571,-19791,-23.68,2.7,9.8,-72.45,458093,1595.99601,24056.0
IDEA,Stock Futures,30-Jun-2026,0,-,35287,54649,-19362,-35.43,14.07,14.36,-2.02,21426,216849.54636,14.05
BEL,Stock Futures,30-Jun-2026,0,-,36241,55454,-19213,-34.65,407.9,414.35,-1.56,22125,129495.46781,408.5
INDUSINDBK,Stock Futures,30-Jun-2026,0,-,16753,34940,-18187,-52.05,916.75,927.65,-1.18,21158,137300.18624,917.4
JIOFIN,Stock Futures,30-Jun-2026,0,-,31694,47867,-16173,-33.79,238.45,238.99,-0.23,18275,103410.27537,239.0
GRASIM,Stock Futures,30-Jun-2026,0,-,18048,33798,-15750,-46.6,3125.2,3126.0,-0.03,17205,134938.815,3129.9
NIFTY,Index Options,30-Jun-2026,21500,Put,43040,58623,-15583,-26.58,0.9,1.95,-53.85,117446,115.27324,24056.0
COALINDIA,Stock Futures,30-Jun-2026,0,-,34015,49517,-15502,-31.31,436.0,442.65,-1.5,18283,107376.79032,435.65
TRENT,Stock Futures,30-Jun-2026,0,-,23491,38844,-15353,-39.52,3219.6,3259.1,-1.21,22148,108353.88522,3214.4
